순번_정류장ID,1-2800888,2-2800910,3-2800924,4-2800926,5-2800933,6-2800939,7-2800842,8-2800999,9-2801036,10-2801058,11-2801268,12-2801240,13-2801158,14-2801159,15-2801409,16-2801493,17-2805939,18-2801667,19-2803646,20-2801949,21-2801984,22-2802075,23-2802134,24-2802166,25-2802183,26-2802191,27-2802218,28-2802254,29-2801816,30-2803533,31-2803532,32-2802259,33-2801851,34-2801832,35-2801830,36-2801824,37-2801826,38-2805656,39-2803799,40-2803804,41-2803816,42-2803801,43-2804901,44-2805043,45-2804854,46-2805023
11-2801268,,,,,,,,,,,0,1.0400332895001836,1.01689391494466,1.0142830106923464,1.0104569084089454,1.0065342071701011,1.0065199227225954,1.0058531788625207,1.0058906651105466,1.0032685364376006,1.004511044235883,1.0032186384178643,1.0022404997973242,1.0029043505401518,1.0024543286875518,1.0029746898071292,1.002733700554579,1.0020923268397952,1.0025497685394453,1.00316352627671,1.00673393406807,1.0069208701718562,1.066294219078818,1.1600084492910518,1.1581466445631208,1.167257722297959,1.1645143281500279,1.1610513197556303,1.160798210570842,1.156634011832137,1.1632647262565292,1.160999534324806,1.1713442240272618,1.1952065819048896,1.1893998161120247,1.2094262606917976
12-2801240,,,,,,,,,,,,0,1.0062563141799803,1.0058492295604347,1.00266411336294,1.0009155207340859,1.001907603511947,1.0023266395337431,1.0025816444334477,1.0010876337618035,1.0026895682415295,1.0015320294009618,1.000640661895261,1.001423689465147,1.000957980766719,1.0016990150708194,1.0015864764000248,1.0010507758740754,1.0015755796773083,1.002164000860429,1.0059323463414,1.0060760725615627,1.0670018733731945,1.1630898136002745,1.160970399811507,1.1703667563842342,1.1675085707226833,1.1638155440353894,1.163522233571147,1.1592727883028093,1.1659988119629026,1.1637240981092718,1.1741375002315317,1.1985206409295115,1.1924873926058903,1.2128439780025984
13-2801158,,,,,,,,,,,,,0,1.0048406629178237,0.997841025631651,0.9978476525961125,1.000049450747637,1.0011890906254113,1.0016000040736635,1.0005715943105689,1.0022417876046836,1.001159845209274,1.0002092348385536,1.0010941272824823,1.0004955439664551,1.0013301497900744,1.0012516438747598,1.0008067260318099,1.0013768005436707,1.002006531977222,1.0059144451071722,1.006066403893121,1.0702753627044932,1.1720969977829936,1.1697256160751641,1.1795801848522203,1.1764115859390512,1.1723932096360914,1.171972032145361,1.1671954470161385,1.1740991148668158,1.171601050637442,1.182360745158838,1.2079679680635926,1.2012551919053873,1.2226976358997
14-2801159,,,,,,,,,,,,,,0,0.9856263813142958,0.994724138667578,0.998349064059827,1.0002599629809148,1.000799943926498,1.000129076805972,1.0021028860260621,1.0008297761544735,0.9998673908479815,1.0008101315939353,1.0002136818453442,1.000983516670636,1.0010440413346278,1.000611789704078,1.0012072233745333,1.001858298129149,1.005938939858567,1.0060184276275568,1.0717667295286228,1.175972020742227,1.1735798448882568,1.1836316372234263,1.180322180486334,1.1760311576857132,1.1755521253111996,1.1705765389519958,1.1775527672988113,1.1748740692635038,1.185826871606545,1.2119608277127283,1.2050599605660333,1.2266657937559524
15-2801409,,,,,,,,,,,,,,,0,0.9978512437362116,1.0010803310625902,1.0021089321992613,1.002533203169342,1.0008783404971033,1.0026955301152656,1.0014580729289442,1.0004026203939556,1.0012023228671816,1.0006799714844106,1.0014364197244232,1.001444054490832,1.0008631325849706,1.0015419852126566,1.0021936726301273,1.006339923311999,1.0064852001568214,1.0733814426136363,1.1798837028254452,1.1772889876379469,1.1876056707495706,1.1841622855521028,1.1796933022191987,1.1791552836587997,1.173988168474587,1.18101718868245,1.1782419066224052,1.1892787893118943,1.2157967094708633,1.2086471747200194,1.230763285144461
16-2801493,,,,,,,,,,,,,,,,0,1.0064436560536754,1.0045812921308168,1.004861415657838,1.001413302882553,1.0034705277472695,1.0017635192878271,1.0005477049134965,1.0015822000250398,1.000969958064237,1.0017728326921531,1.0018488965246033,1.001174575158372,1.001696612431726,1.0024711772445127,1.006856827940787,1.0069129760631426,1.0779766498004808,1.1913505320041715,1.1886105613455458,1.199367598577605,1.1953997053718286,1.19037055632035,1.1896471074234396,1.1838803708370795,1.1910744539091065,1.1881754511798837,1.1992975919344653,1.2273537236510061,1.2195004176209872,1.2426235574101736
17-2805939,,,,,,,,,,,,,,,,,0,1.0023567652452108,1.0032118679149615,1.0005434565132045,1.0029109267075165,1.0011407948228657,1.0000776781722704,1.0010596244510046,1.0006099059842768,1.0014931449773898,1.0014940558607495,1.0008371805246803,1.0014982820856457,1.0021300072160204,1.0067854588570637,1.0069301504181658,1.08069534708525,1.1985959489808773,1.1956281404178886,1.20673686719052,1.2024777180092485,1.1971704270894536,1.1963191056892075,1.1900509436828406,1.197441947742452,1.1941632009664935,1.2055352134810045,1.2345435085558412,1.2261702457358818,1.2500004846524917
18-2801667,,,,,,,,,,,,,,,,,,0,1.0065311531271446,0.999679442208605,1.0030481536419187,1.0008973913416988,0.9994676412403704,1.0008547990904475,1.000195850821229,1.0012315871902082,1.0012721186680884,1.0005882384220055,1.001322683544335,1.002111748093487,1.007029614021697,1.0071761815326472,1.0865635236416367,1.2142967023930424,1.2106968316326412,1.2225204072661635,1.2177257652468763,1.2114710712292522,1.2103286124203396,1.2032673007393662,1.2107349812490307,1.207116052260593,1.2187610391908887,1.2497336060326958,1.2401301920826255,1.265496826084797
19-2803646,,,,,,,,,,,,,,,,,,,0,0.998388426331833,1.00216444496296,1.000076386197297,0.9986907861068465,1.000212641838124,0.9996067137092826,1.0007381714776609,1.0008567280432756,1.000218879006067,1.0009963633526306,1.0018172561957361,1.0068485966517509,1.0070045792916822,1.0879596464001224,1.2184264604192294,1.2146766139248517,1.2266996978964217,1.2217227424763424,1.2152283277678906,1.214002877882041,1.2066909868359341,1.2142046801233037,1.2104645661619284,1.222183411752363,1.2536993449164593,1.2437774442707752,1.2695429638879403
20-2801949,,,,,,,,,,,,,,,,,,,,0,1.0254566626772699,1.003775623380131,0.9991327895452352,1.002316783787438,1.000691894690559,1.002453429538537,1.0022223833896269,1.0010138922596736,1.002014468262548,1.0030702723239715,1.009717268604033,1.0097848628189112,1.1182874184644704,1.2981218905945044,1.2910545699627607,1.3062325386970004,1.2973478610729419,1.285747467532974,1.2826136130156987,1.270118705901539,1.2777550531332094,1.2715751828765678,1.2836551914277254,1.3242863312730064,1.3081230132728696,1.3403291253249185
