순번_정류장ID,22-2802677,23-2802692,24-2805075,25-2802721,26-2802123,27-2802116,28-2802112,29-2802094,30-2802052,31-2802027,32-2801886,33-2801875,34-2801966,35-2801970,36-2801876,37-2801877
22-2802677,0,0.9905382370785542,1.004181595291472,1.0019574722283626,0.9971848268637218,1.0006161950484282,0.9945783841063479,1.0018764322373843,1.3915285831730162,1.6088257847478171,1.5391723026584418,1.4997093588140664,1.7739236310032551,1.616086216859315,1.5727919305087843,1.5401316964161595
23-2802692,,0,1.0217325995187052,1.0081185068182468,0.9998855422217136,1.0041252375511462,0.9958108261940872,1.004377936728669,1.0017128672350673,1.1510252024331038,1.1377391611768224,1.1304449487114674,1.3447496703874267,1.2847669230955472,1.2662077370333777,1.2526910873290904
24-2805075,,,0,0.9960555130176999,0.9883855085873557,0.996445554762107,0.9868032539342098,1.0001441621074065,0.9981653268151196,0.9969617057666449,0.9989042607254927,1.00069257461078,1.1148333452367976,1.1263576535174316,1.1175720731443857,1.1118019939232469
25-2802721,,,,0,0.9747668069391282,0.9968562081615672,0.9797992087995282,1.0017892174263126,0.9987352821860119,0.997170967778519,0.9994846833144734,1.0015646167402656,1.0006413552244513,1.1459387814801298,1.1346596694947497,1.1271900667511097
26-2802123,,,,,0,1.029515495928291,0.9835383065110165,1.0097151245160743,1.0030431655188623,1.0005208824067968,1.0026892286476323,1.004739661396411,1.0031901020575047,1.1617705589977434,1.1484156256615836,1.1395299000663104
27-2802116,,,,,,0,0.9370198691198787,1.0048149904091652,0.999379783370087,0.997258099287264,1.0001103856570734,1.0025809112617776,1.0013110040283577,1.1705961048871876,1.1557623727110433,1.1459030564297634
28-2802112,,,,,,,0,1.0267649102334275,1.0092595636293282,1.0047962840296205,1.0067335038490501,1.0087588965834664,1.0061905143269532,1.1870888999480576,1.1699886156376345,1.158588855680844
29-2802094,,,,,,,,0,0.990663075824416,0.9897598145173951,0.9962047048778516,1.000578613955854,0.999303408482206,1.2311434442696179,1.2054061664764446,1.1884964540012297
30-2802052,,,,,,,,,0,0.9880236140173824,1.0017725623578584,1.0080227907348551,1.0033682915938669,1.3300494098602267,1.2819015781089373,1.2514043771383805
31-2802027,,,,,,,,,,0,1.0168262077654069,1.0208405421481024,1.0083399373561266,1.423153916940911,1.3487520288461383,1.3036120105172817
32-2801886,,,,,,,,,,,0,1.026498732313732,1.0047733976066422,1.5575573963286804,1.435770298474195,1.3669910939085341
33-2801875,,,,,,,,,,,,0,0.9955540134166088,1.7201936965142974,1.529176284663676,1.4302309213664288
34-2801966,,,,,,,,,,,,,0,1.0121976121166096,1.0014749503019509,1.000779673454412
35-2801970,,,,,,,,,,,,,,0,0.9704405587574485,0.9833687163057602
36-2801876,,,,,,,,,,,,,,,0,0.9977646642917358
37-2801877,,,,,,,,,,,,,,,,0
