순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2804147,14-2804149,15-2804151,16-2804162,17-2804668,18-2804161
1-2800270,0,0.9992239779422376,1.0013822496112423,1.0020618947973834,1.0038796305455182,1.0049905906216348,1.0047971491228072,1.0023459556744316,1.002590579848442,1.0029062164430518,1.000290903487045,1.001866984442716,1.0029003947728072,1.0021642252627518,1.0030646039882576,1.002665070237895,1.0040403061245378,1.026722291407223
2-2800268,,0,1.0039856855786276,1.004193236448981,1.0076051987443617,1.0086678491798389,1.0075058514858988,1.0031170696066471,1.0033351109800113,1.0037140901306232,1.0002341552277305,1.0022064606969892,1.0034248418470466,1.002476179802856,1.0034478136345528,1.0029393181792734,1.0044530273066918,1.0294300023225156
3-2800264,,,0,0.9979549906217147,1.0052962351982582,1.007588681687158,1.0064266569818756,1.0017412051030326,1.0022191576711525,1.0027182743169498,0.9990403207855506,1.001358096644614,1.0027815068542145,1.0018670723265852,1.0030198034274023,1.0025568335173647,1.0041640514710408,1.0300831611375525
4-2807245,,,,0,1.0221610511634738,1.0154400237498764,1.0043958089839993,0.9996029701469918,1.0005951151972987,1.0013029286691482,0.9973901604128446,1.0002364954426946,1.0019605660954038,1.0011047754225662,1.0025055535355742,1.0021039309091573,1.0038299334241292,1.030923085611135
5-2800262,,,,,0,1.0117446684855433,0.9999186015750596,0.9970065141901197,0.9986501247922887,0.9995749142226767,0.9957674858086715,0.999034757190536,1.0010144922555615,1.0002889568430442,1.0019211103297698,1.0016105775220434,1.0034184995375328,1.0310952015623223
6-2807367,,,,,,0,0.9899104785520819,0.9931032198153664,0.9960807388389358,0.9974158708064288,0.9936064389797598,0.9976273823936489,1.000015777267062,0.9994204980901527,1.0013597000587011,1.0011357847811644,1.003064146276527,1.0318127937258659
7-2800265,,,,,,,0,0.9945584811646312,0.9979432120326736,0.9994066077622954,0.9943095283886831,0.9987890997380754,1.001264519712537,1.0003562372607373,1.0021888641751528,1.0017935766186759,1.0037606679313757,1.03373310140013
8-2803682,,,,,,,,0,1.004600232458555,1.0061718214251614,0.9941308751234592,1.00087877309756,1.0037630506198665,1.0019549629693145,1.00363236223261,1.0028618889982952,1.0049717031255503,1.0381175093780441
9-2807369,,,,,,,,,0,1.0100101595649313,0.9881164284270917,0.9996307218874214,1.0035674495951246,1.0015232455751086,1.003529055313809,1.0027207888226946,1.004998341782347,1.0401398057564404
10-2804135,,,,,,,,,,0,0.9813827281896697,0.9979786233473757,1.0028859185036212,1.0009162685484276,1.0032338487052868,1.0024702029680441,1.004846734013551,1.040902990218924
11-2803684,,,,,,,,,,,0,1.0157798752988145,1.012937687601884,1.0061343419495632,1.0066304090914897,1.004832977433195,1.0071538336064056,1.0460289405938328
12-2803685,,,,,,,,,,,,0,1.0102269388522607,1.0023407717858974,1.0048615895358621,1.0033785177612848,1.006177274702544,1.048790414478804
13-2804147,,,,,,,,,,,,,0,0.9968066822153973,1.0034975502806465,1.002270066808519,1.0056320145022157,1.0528723358201417
14-2804149,,,,,,,,,,,,,,0,1.002601215641616,1.0014319601872645,1.0057580005995634,1.0612765778174622
15-2804151,,,,,,,,,,,,,,,0,1.0001193592294,1.008035195272132,1.0880942586699687
16-2804162,,,,,,,,,,,,,,,,0,1.0222669397405295,1.0027716482047064
17-2804668,,,,,,,,,,,,,,,,,0,0.993015786300957
18-2804161,,,,,,,,,,,,,,,,,,0
