순번_정류장ID,60-2801951,61-2801962,62-2801991,63-2802006,64-2802016,65-2802028,66-2802036,67-2802075,68-2802115,69-2801849,70-2802136,71-2802158,72-2802168,73-2802175,74-2801848,75-2802181,76-2802178,77-2802797,78-2802795,79-2802798,80-2802808,81-2806616,82-2802827,83-2803777,84-2802854,85-2802865,86-2802876,87-2802862,88-2802834,89-2802833,90-2802832,91-2802846,92-2802857,93-2802848,94-2802859,95-2802877,96-2802883,97-2802900,98-2802928,99-2802946,100-2802943,101-2803287,102-2803294,103-2803308,104-2803318,105-2803315,106-2803321,107-2803327,108-2803325,109-2803332,110-2803339,111-2807286
60-2801951,0,1.0196758851506076,0.9990031667570802,0.9988605546819808,0.9997663131960305,1.0026924045943828,1.002629071776917,1.079199616313508,1.0695489903769355,1.0642710963268234,1.0562158954555296,1.0514969320047918,1.0499907264442823,1.0540577124818107,1.0477988046262516,1.0559487897986897,1.0521383649395408,1.0502641294581918,1.1177550871678186,1.1371610751390901,1.133823395786267,1.1294535274412554,1.1257510078672355,1.1209063973408544,1.116223281850187,1.1118525454036534,1.1061274597770778,1.203673566753115,1.2421514645465366,1.2349567101797898,1.2174005308520204,1.2035771616463866,1.1988668389698436,1.191132226506988,1.2242114187432804,1.2287402710907238,1.2254129674587693,1.2471933354269056,1.2641717037182687,1.2583385890278622,1.2649784652112164,1.3770780287236073,1.3561250396581557,1.3441666787082758,1.324939618013635,1.3069080607729668,1.2938657129221267,1.287159252187425,1.2815076987117182,1.2817919798159054,1.281810740875979,1.3328578522878978
61-2801962,,0,0.9824467353467096,0.9931373439136145,0.9955221694854155,1.0000214693780873,1.000276521109196,1.085965880961308,1.074402645831217,1.0681409977147485,1.0589313525700035,1.053455018143516,1.0514468779211184,1.0558634461429435,1.0491856510556148,1.057636550979606,1.0535325029304663,1.051524120855788,1.1217128933049796,1.1421219958796809,1.138483947191743,1.133808649864035,1.1296390932119584,1.124647846863007,1.1196501480146621,1.1149815293837664,1.1087360064795122,1.2099542399295846,1.2493443388934795,1.242243263547925,1.2235501775616255,1.2085062743702992,1.203530974626095,1.195818417920703,1.2292419138163324,1.2337686561235934,1.230220827759863,1.2524890950101244,1.2699595057683561,1.2636092576335909,1.270469446035343,1.385240824924511,1.3631150862611952,1.3505062234198342,1.3313100179231858,1.3125463835451627,1.298723846181155,1.2920857263349266,1.286044348692901,1.2861039411696946,1.285964159262154,1.337855802160652
62-2801991,,,0,0.9987244897959183,1.0002648037446065,1.0043149620684932,1.0039885249139626,0.9966828596669893,0.9980217610760331,1.0001140589362791,1.0006937110189396,1.0014593152401183,1.0035996449846945,1.015039011164652,1.0107538366194007,1.0186192368668607,1.017506444435002,1.0169609691118808,1.0872019950010867,1.1081589473813522,1.105604556731941,1.101803488908177,1.0985716755402788,1.0947313508110281,1.0908678361787334,1.0874100975467176,1.0827076575700103,1.1840542802789358,1.224149355337925,1.2173242089696232,1.200390464768396,1.187139184048823,1.1827221776084442,1.1757663048651514,1.210550573882601,1.2152766287476018,1.2122269875489171,1.2347642539772028,1.2524889020821919,1.2464924808534252,1.253333182254251,1.3688650210286488,1.347499149165551,1.3357976074295577,1.3165451741775596,1.2986798343865078,1.2852678995640698,1.2788940575971375,1.2732796849982473,1.2735404063313338,1.2738716837937947,1.3261258951193025
63-2802006,,,,0,0.9995794873075948,1.0075930794550565,1.0062446671054879,0.9951305263841227,0.9972056452351995,0.9999888591574687,1.0007217455469914,0.9957577912074889,0.9987586567936304,1.0171674332671847,1.012145944162781,1.0166100226927208,1.0155478719458237,1.0150341019374403,1.0929730784591556,1.116191435028604,1.1130685538251757,1.108641625736897,1.1048556013124815,1.1003813748831073,1.0959207355296103,1.0919226644384057,1.0865544568029506,1.1908391731510817,1.2338867864840757,1.2262422440156198,1.2076624449482305,1.1928961720768212,1.1881788878096284,1.1802871200698162,1.174353186402286,1.1801312144926228,1.1789525491745376,1.2419879685645487,1.2607514783150668,1.2543717721289465,1.2491975325958227,1.3382702017984247,1.3184437169640446,1.3076215340307038,1.2894874856610978,1.2731665668459216,1.2606867492339975,1.2547903796650666,1.2495054402901586,1.250594879977453,1.2513823308829322,1.3041363797213639
64-2802016,,,,,0,1.0100086917586324,1.00726949256361,0.9932820078734869,0.9961269431568305,0.9994693272902329,1.0003876913737517,0.9950842152836342,0.998379861760873,1.0180990861421217,1.0126848139490776,1.017372672354674,1.016183201428653,1.0156124054379236,1.097719573365364,1.1221300870422395,1.11861662881311,1.1137878800933314,1.1096377624305511,1.1047461802671403,1.0998936816169043,1.0955333264729512,1.0897218897785388,1.1978675151923366,1.2430111972357594,1.2349795884565482,1.2147513633394469,1.1990022608402227,1.1937911658359568,1.1854177854983412,1.178893947933762,1.184984771162287,1.1833763900931573,1.248502283832542,1.267586775168524,1.2607332839411693,1.2554287169342169,1.3467464226906118,1.3259421890778031,1.314556009952677,1.2958164458136143,1.278537713166617,1.2656776412761246,1.2595520158304256,1.2541648729739552,1.2549393779945348,1.2555786073889734,1.3093786904700773
65-2802028,,,,,,0,1.0021039364452404,0.9846607197150676,0.9912114164865434,0.9965180847917525,0.9983524075910715,0.9927821037124672,0.9967902420477932,1.019101995612467,1.0129884308981196,1.0181385001306562,1.0167605528654076,1.0161088210893034,1.105810012242525,1.1323903508031918,1.1281336340172579,1.122553608596953,1.1177258715055691,1.1120642790176827,1.1064959487381887,1.101479738498894,1.094875028350791,1.2107100357001188,1.2586607948873487,1.249577602092455,1.2267101160607734,1.209038588465565,1.203391427899618,1.1944714355138644,1.1867173341170347,1.1924709661971404,1.190969118668221,1.259230112453777,1.2789409400321137,1.2714944556839074,1.2657340507234065,1.3607082166700124,1.338500421299782,1.3261341513558886,1.3060320038304352,1.2874963720267643,1.2738118821505617,1.2674025257396941,1.2614777458593298,1.262135933600235,1.2628672910594374,1.3178692322731735
66-2802036,,,,,,,0,0.978092670339998,0.9886908404879163,0.9955428921908352,0.9978772468733015,0.9919503720591047,0.9963741419643766,1.0202988701064537,1.0136866477676036,1.0190750396025594,1.01752633448359,1.0168001910699302,1.1111490900135752,1.1390420528488496,1.1342812113390022,1.128207027335982,1.122932260347329,1.116765619082877,1.110731266280442,1.105287576717009,1.0981715912948031,1.2184298855902307,1.2681451587014048,1.2586278137985536,1.2337006369608747,1.21550173271928,1.2089604779842216,1.1993751870394784,1.1909924247473391,1.1970622652984877,1.1953826772062603,1.2652802422858038,1.2855733236451063,1.2777748407069682,1.2717439786283853,1.3690201421502666,1.3455278130621797,1.3324619048417456,1.3120354441774835,1.29229439459407,1.278370271514875,1.2718476557699778,1.2659321952603504,1.2662554979915215,1.266832147347226,1.3229136725428832
67-2802075,,,,,,,,0,1.0055856934750163,1.0106262356087916,1.0078855960037998,0.9962508269808256,1.0011686977179275,1.0300103093935857,1.020995682539049,1.0266020329690881,1.0238797002078026,1.0226406838778865,1.1322227302252428,1.164287721854689,1.1575271116618382,1.1495846607452984,1.1426071083758795,1.13452816275949,1.1267486367402342,1.1196985451826584,1.110684199756353,1.1838690274983752,1.2363472138320213,1.2272681618140189,1.2051655088052942,1.1881083757619384,1.1826164560649863,1.1739425328237962,1.1562891344452648,1.1631170933410622,1.1855753468957102,1.2583851174331528,1.2796597596804027,1.2716786639723086,1.2655250120750716,1.3412991877591205,1.3189314316113354,1.3068060063172595,1.28714522687036,1.2689942928143254,1.2560427301894936,1.2497503433862291,1.2442336524069508,1.2453890389269884,1.2461322625141,1.30302447235379
68-2802115,,,,,,,,,0,1.0165955780404943,1.008953008817336,0.9939948220549358,1.0002985240945308,1.0341290703773596,1.0232732861675726,1.0293377443632352,1.025935772378687,1.0244230843485747,1.1461893232513036,1.1816043255640996,1.1731702110431437,1.1637074424957818,1.155368139988664,1.1457920533130974,1.1366771752190858,1.1284274194467272,1.118033396119271,1.1962679113177797,1.2523766717407627,1.2420599100921244,1.2165343623117866,1.1977853213556666,1.191464481575935,1.1820825781849758,1.162636582383338,1.1701839965724259,1.1932061440374258,1.2694769313217067,1.2915989299864765,1.2829303681017918,1.276252020776347,1.3546886295718576,1.3308795936099929,1.317469281917238,1.296712339194795,1.277305245989532,1.263217891059563,1.2565580243788625,1.2509397303049492,1.2517936785270918,1.2527477936077847,1.311331329175609
69-2801849,,,,,,,,,,0,1.0017368491646528,0.9873070412708683,0.9963489513955034,1.0023931058618067,0.994694238187997,1.0304625216033896,1.0265355018577738,1.0248308346469492,1.1590779532059117,1.197921658836082,1.1876799490652221,1.176616535965925,1.1668614347210937,1.1557563053180306,1.145303609405288,1.1358733721665446,1.1241499259958359,1.2074776731178043,1.2667899503707634,1.2555221912452565,1.2270345763947896,1.2062494505348018,1.1996987838446396,1.1892827545790154,1.1682902315275197,1.175810446657078,1.1996065562605556,1.2790331260200254,1.301925828414439,1.292623400378764,1.2854630421733817,1.3662787933519807,1.3407358792080208,1.3268654752956777,1.3048510023884927,1.2845654224909286,1.2697426028871053,1.2626282115927463,1.2566180797440294,1.2573979130782726,1.2581711825959745,1.3179365443642017
