순번_정류장ID,48-2803875,49-2800253,50-2803871,51-2804720,52-2806360,53-2803869,54-2803971,55-2803970,56-2803968,57-2803966,58-2803964,59-2803962,60-2803960,61-2803958,62-2803956,63-2803954,64-2803952,65-2803993,66-2803995,67-2800298,68-2803997,69-2800290,70-2800289,71-2803934,72-2806662,73-2800286,74-2803932,75-2803596,76-2800283,77-2800281,78-2800280,79-2800278,80-2806663,81-2804031,82-2800260,83-2800275,84-2804713,85-2803598,86-2803600,87-2800273,88-2803601,89-2804331,90-2803581,91-2800271,92-2805489,93-2807150,94-2804581,95-2804582,96-2800267,97-2804032
48-2803875,0,1.0395340639620585,1.0071519724018005,1.0009635053105377,0.9959790569430833,0.999156495121999,1.0015742850939118,0.9987261953040758,1.0004327550082723,1.0011473337555865,1.000305342271633,1.0015194501059514,1.001595166636717,1.0015194950716624,1.001811193234751,1.0012614906520976,1.117894253407842,1.302357825096422,1.2892660151060253,1.2841653945870652,1.3619525542240771,1.3386918101175767,1.3238455532701543,1.3081319200205366,1.2961559914203364,1.2697994419347702,1.3384588190511582,1.4036572633411182,1.510897990904551,1.4869452511305488,1.4592194146826654,1.436967101840692,1.4320436871733198,1.4001360856686837,1.3822235091242296,1.3753950810586533,1.4025262822672768,1.4344556210021902,1.4892696239948622,1.4719395411742546,1.4643218613446978,1.4594368300902096,1.4510708466967817,1.436138062372816,1.4225608282391717,1.4120355026870886,1.4044865791452081,1.3974824203153886,1.3886064013640191,1.4628055198456609
49-2800253,,0,0.9531434557436279,0.9783275096194712,0.9890030307618478,0.9936574868320732,0.997007734324433,0.9951397534793974,0.9973043608916723,0.9985232291418668,0.9978682120124184,0.9993158811337384,0.9996797513230142,0.9997311169333434,1.0001848343143094,0.9997350934252534,1.0282021453725865,1.1992228600794554,1.191190962348969,1.1877506584193007,1.268419562883902,1.25202085146641,1.2414143336852916,1.2299366091471329,1.2213830068583247,1.2023727187771454,1.3477421045500513,1.4152665994655944,1.5261563262646791,1.5006426125091226,1.471269732364171,1.4479426303961962,1.4426356964842115,1.4091459723775988,1.3903822102448211,1.3833550674769866,1.4112441482332805,1.4440499905103883,1.5000655740500006,1.4819717085281638,1.47402821066427,1.468914561971156,1.4599879965183447,1.4448376747961218,1.4306937252960696,1.4197608443834147,1.411903301952555,1.404454232494209,1.3954254139196032,1.4712481300610225
50-2803871,,,0,0.992000139279403,0.9928124992902776,0.9972593703917907,1.0004175464224374,0.9976866670404995,0.999738912319331,1.0006478413171624,0.9997588950115446,1.0011375268723326,1.001271065386389,1.0012119937432986,1.001552436696247,1.000983748103191,1.0013096146245477,1.143948381039832,1.1382294164037023,1.1361093134291689,1.2178150825905472,1.2048672718584887,1.1962510083240743,1.1872678980808415,1.1804307494219404,1.1652873730426572,1.355120963861009,1.4241607929830358,1.537105653362022,1.510770276934442,1.4802437556341346,1.4559534797858593,1.4505912449021252,1.4159946205810297,1.3966319303351258,1.3892914306382134,1.4174804776404186,1.4508366403781403,1.507967010629605,1.489127981593199,1.4809659594537805,1.4756972268670105,1.4667366063959557,1.4509675887287683,1.4364456469771083,1.425241932558491,1.4171776552780373,1.4097200936852157,1.4003009667092163,1.4771302183798312
51-2804720,,,,0,0.9916101622632121,0.9971560429829193,1.001338640722304,0.9976736791748343,0.9999577169097945,1.0009157794881816,0.999924072217608,1.0013981976411808,1.0015035966593675,1.001423459169938,1.001764161425038,1.0011485455797866,1.001477376369909,1.047476078023917,1.0457984666024729,1.0451925871319445,1.128699314506354,1.121742318540193,1.1166816359307994,1.1116506846738756,1.1077061602290976,1.1685748134855074,1.3677913557430823,1.4397370974954469,1.5569549330922619,1.5287567034879885,1.4960474011663867,1.4703149518009726,1.4646122731223363,1.4279397270315386,1.407352420413016,1.39962279144956,1.4288065713933282,1.4632255773754252,1.5220727512092183,1.5022389359509893,1.4936569962526254,1.488091348854058,1.4786723558282249,1.4621129759989437,1.4468712812966653,1.4351525254434758,1.4266964639172595,1.4188948662175283,1.4090649429173936,1.4878235257398167
52-2806360,,,,,0,1.0200927672451743,1.0227466626128878,1.004170987841291,1.0072127696594382,1.0068220752835335,1.0043510148989983,1.0060568057453934,1.0052868805948867,1.0047983995799188,1.004846172016213,1.0037406541116163,1.0039039990680327,1.0034475355841832,1.0035093991217556,1.0037790596508365,1.1018461478084913,1.0954772197955627,1.0909286875039825,1.0866120513401394,1.0831952692139069,1.1961928289225867,1.4326960811727698,1.5197904517492116,1.6588022811399115,1.6201724928954078,1.5753709594670746,1.540955648795313,1.5334346061876754,1.4858127160526495,1.4595429300778702,1.449796258757,1.4826077874599737,1.5221974577986255,1.5893377990456288,1.564424911966927,1.553711450753335,1.5466324544531416,1.5348986768246038,1.5143677090079177,1.4955290978184548,1.4812594861071695,1.4708620482021253,1.4613660493594907,1.4495241006274893,1.537338751127115
53-2803869,,,,,,0,1.0257609610883849,0.9986033206306875,1.0037859660961732,1.004415754227206,1.0020248173679354,1.0042314903103384,1.0037784325489938,1.003410975779692,1.003638371251025,1.0025904196709505,1.0028805063557114,1.0025296492251892,1.0026386419834161,1.0029398978054092,1.1057688339633784,1.0988419788019708,1.0939454980966958,1.0892940431926366,1.0856356244738992,1.202928318615481,1.4504266920871236,1.5420925170886084,1.68760796867264,1.6456661300682178,1.597086959515863,1.5600594470825946,1.551987746455369,1.5010981214150725,1.473131380915848,1.4628009556084074,1.4965241962726257,1.537571745855189,1.6073429593886501,1.5806599869929778,1.5693321983441373,1.5618172630978173,1.5496805205561535,1.5280070363620726,1.5081412809377646,1.492925105077273,1.4819866387319813,1.4722325283542272,1.4596245512364279,1.549903524913476
54-2803971,,,,,,,0,0.9865408595770868,0.9970726362879692,1.000367196061948,0.9984788615229211,1.0014508028432139,1.0016146381680364,1.001473744278789,1.001982067574953,1.0010628244422957,1.0015332436338966,1.0013454256625707,1.00151904950673,1.0018584481957566,1.1092938554539065,1.1018280252965325,1.0965988125081512,1.0916295086390357,1.0877435750733468,1.2093667754767146,1.4672831735286807,1.5633835373439406,1.7151603539983238,1.6701410814179163,1.617805167982048,1.578203930031971,1.5694198215024613,1.5153629655112109,1.4859018228775416,1.4750084069691032,1.4615741154177448,1.473906613273008,1.5408187122924741,1.517414676061298,1.5074748121645556,1.50101617755334,1.4901738994182836,1.4712300027299923,1.4541402617988892,1.4409310349350317,1.4312235137791656,1.422707699434031,1.4115796030763812,1.4989348691809758
55-2803970,,,,,,,,0,1.0202732724259498,1.0106728446615474,1.004528840206551,1.0075637997545737,1.0059060910152477,1.0050945890608785,1.0051127112982352,1.00359443297916,1.003824470355405,1.003264729167764,1.0033516288642488,1.0036878263925924,1.1228126782013745,1.1135094946900832,1.1071682514627665,1.1011134291497298,1.0964575463326827,1.2287500765208048,1.5146875067744807,1.6226691744620827,1.7907955959244046,1.7362052188843697,1.6733733361032281,1.6266845172730315,1.6165934665726565,1.5538526020701495,1.5198082809038436,1.5074084946181119,1.4922604728611226,1.4834542797305157,1.4644720755436524,1.4445824825307574,1.436031564057386,1.430652692763889,1.421385477239007,1.4052181426119448,1.3905409417073955,1.3791852698133005,1.3712116441236815,1.3638130295604722,1.354433705658125,1.4391602434461066
56-2803968,,,,,,,,,0,1.0057625892836408,0.9998246059447925,0.9979961248591026,0.9994440463837855,0.9996078625752197,1.000614971272384,0.999653319032396,1.000421451317186,1.000375304023587,1.0006389591439317,1.001062170472886,1.1264784361253224,1.1164334076120979,1.1096527411967299,1.103191151245008,1.0982524917109868,1.2356733298295592,1.5356563499195548,1.649679275830362,1.8261354671187517,1.7666881157955747,1.6984933993190208,1.6482532861488897,1.6374281915499063,1.5704454278469675,1.5342706814133222,1.5211531913245586,1.505131865230198,1.495847948289859,1.4757927428026194,1.4547947734493643,1.445838671241976,1.440302878143865,1.4305985806777954,1.4136882179083599,1.3983483919290727,1.3865210527915126,1.37809756648534,1.3704934158552327,1.3607493470170655,1.4474824411990002
57-2803966,,,,,,,,,,0,0.9914800202279607,0.9917907638804213,0.9968766239499719,0.9976538060479664,0.9993471408815231,0.9984232392030626,0.9995121878234966,0.9996264820535002,0.9999746205885529,1.0004697846743618,1.1402997717146472,1.1279337966583578,1.11980268171106,1.112057795805043,1.1062332442556335,1.2559217207057547,1.588745951370074,1.7173889609845954,1.9134555524206467,1.8415670869240317,1.7597800387402085,1.7006843183706857,1.6880411908821091,1.6106392087752033,1.569277725642959,1.5544261181713892,1.5362952362851747,1.5258639940034946,1.5032197091421005,1.480011396644939,1.4700810005947267,1.4637447020532461,1.4530003717390827,1.43432378699055,1.417408609427205,1.4044668552861255,1.3953122989571844,1.3868825940746206,1.376278196514424,1.4674137536924103
