순번_정류장ID,37-2802694,38-2802692,39-2802713,40-2802744,41-2802767,42-2802785,43-2802812,44-2802844,45-2802867,46-2802393,47-2802395,48-2802397,49-2802399,50-2802401,51-2802403,52-2802404,53-2802223,54-2802225,55-2802247,56-2802368,57-2802456,58-2802482,59-2802509,60-2802516,61-2802530,62-2802542,63-2802367,64-2802541,65-2802547,66-2802552,67-2802566,68-2802366,69-2802579,70-2802577,71-2802581,72-2802565,73-2802290,74-2802292,75-2802287,76-2802283,77-2802272,78-2802273,79-2802274,80-2802275,81-2802296,82-2801865
57-2802456,,,,,,,,,,,,,,,,,,,,,0,0.9932608513239756,0.9979102986531507,1.0038915923043263,1.0056247618332002,0.9987848424899474,1.0051530579060928,1.0043907505521248,1.0026125965583765,1.0013942776641647,1.0054573677560115,1.0330795060180655,1.152090895701282,1.4087565662891015,1.5623006710565361,2.6906473946380665,3.3100098893370093,3.0745614595376027,2.7323829051553306,2.5749444182360914,3.474036509166527,4.417153944022623,4.313289629518424,3.9711589607175815,3.0782392597721513,3.6619520887286607
58-2802482,,,,,,,,,,,,,,,,,,,,,,0,1.0060709399010632,1.0129776968892057,1.011437022541508,1.0006356482125105,1.0083828661821816,1.0067311799003509,1.0039506268629697,1.0024140923601528,1.0077553388448206,1.038867770257012,1.1767583437434257,1.482295248634538,1.6706311969080954,3.198436474608849,4.074840737865092,3.666010537269471,3.13053453256324,2.8970565474693784,2.7153507211160663,3.343259228169955,3.3142584528503543,3.1165712988661105,3.2229799907445846,4.167250000341575
59-2802509,,,,,,,,,,,,,,,,,,,,,,,0,1.0195296119238466,1.0133991385388412,0.9993534444230361,1.0088059365726032,1.0068210174641419,1.0036893688388397,1.002001696884408,1.0079211145331755,1.0418278416060092,1.1933186829345999,1.5356712099162506,1.7514352539842855,3.6486090459559457,4.7853033113409005,4.1817282443047175,3.4490186326622574,3.143382630962178,2.516251138266454,2.901585208709028,2.8959377671355004,2.74852251371871,3.436449449366564,4.553018640509425
60-2802516,,,,,,,,,,,,,,,,,,,,,,,,0,1.0095539885522475,0.9926740217267737,1.006241886216113,1.0053652513476705,1.0019220765585406,1.0001757579155757,1.0065768699997921,1.0441719914266325,1.2131181405244653,1.6048258801508346,1.6278045211665224,3.4531704611065193,4.57419304747612,4.000975641831773,3.3055442221115308,3.0165562050830994,2.424377415621108,2.522420557452401,2.5333001910857713,2.4244131461850253,3.343858030578256,4.439504218787104
61-2802530,,,,,,,,,,,,,,,,,,,,,,,,,0,0.973813329004341,1.0042026850916494,1.002922338600781,0.9987544078860379,0.9976037685685609,1.0059030632203785,1.0511441520026759,1.2583004554714396,1.766527353813366,1.7669574603872957,2.870094838164405,3.877565409329922,3.448985283109527,2.9062290637236763,2.677437927120685,2.19891855771121,2.1371603770689838,2.1617696872457413,2.086552589776602,3.08071956103778,4.070250715749447
62-2802542,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0308757828597075,1.0128869349748366,1.0051557272086655,1.0026031948382834,1.0118960036153408,1.06617964151312,1.3260605859186763,2.0157148710720665,1.996867264275899,3.624301206693983,5.259919362228535,4.378536277186485,3.4307913212901715,3.070842835940355,2.3887891331912527,2.2020179587433453,2.0740340147091185,2.0036065894600665,3.4238647896372325,4.724095417835506
63-2802367,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0010678104301398,0.9931429079596578,0.9910742676853598,1.0059896008276343,1.0057824289993553,1.0026995270851515,1.5143767679465308,1.5320891808644452,2.75702385259238,3.951385138843156,3.438034320950925,2.8294871725032067,2.585985292990287,2.0990083059957865,1.960308416459567,1.8637671967133864,1.8100834351447936,3.046309722734187,4.126133754539089
64-2802541,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9683449228970814,0.9786677020356092,1.0092839306807817,1.0079437007999001,1.0033300489723225,1.0059199234421978,1.0049156684137353,1.6381423394147305,2.3197742624449305,2.160285131075564,1.9336233034583081,1.8368474729359774,1.6177984349470553,1.5513839576283472,1.5032043370027965,1.4753871870911612,2.394527330307447,3.122501938038636
65-2802547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9837714900315383,1.0226083419111076,1.0158012862068229,1.00885297798719,1.0104176397709574,1.0094617966548944,1.5224279432471062,1.930611956155614,1.8334043533241668,1.682279317744988,1.616808492614286,1.4646020755383355,1.4171120464435287,1.3822197871602537,1.362426123571524,2.188543526606947,2.8220807647763415
66-2802552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0383643338383677,1.0217650590613303,1.0119206851461826,1.0128390378999972,1.0106618602209312,1.5939111984306655,1.6289677447514297,1.571128993564403,1.4738941088123725,1.4319838275040302,1.330028930459747,1.298138252910793,1.2747540283898033,1.2612183873547727,2.009061730233364,2.565760378486771
67-2802566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9795633292894994,0.9792750784169981,0.9934722376685733,0.9938981061112412,1.359029629928029,1.2356905716288318,1.2209024037174347,1.1835137328312773,1.1695600032267026,1.1311667408979855,1.1200446344627335,1.1115943911908346,1.1066107818485298,1.7469395441909061,2.2060253374035717
68-2802366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9787792772423412,1.0001014576736145,0.9990900136718462,1.0005507606451072,1.0004162766957045,1.006870297759415,0.9991244974850402,1.0001331067244974,0.9978343155341391,0.9985521635835443,0.9994114311570337,0.9996955590995896,1.5823776744041003,1.9913516790195667
69-2802579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0119945407513458,1.006595756246942,1.0044131404581687,1.002923902855396,1.0096967734597435,1.0013812404862534,1.0022721588798154,0.9993987031242658,1.000007502601333,1.0005564223240657,1.000798127522637,1.6153605243862996,2.055825066105786
70-2802577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9959988312532424,1.0018269915711608,1.0011183693219623,1.0092879357298181,0.9993498399240788,1.0005494077466495,0.9977827434159389,0.9986096913390385,0.9993196265292179,0.9996440700844477,1.679304001465424,2.1878462056135493
71-2802581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0017951003288093,1.0010224680630084,1.0100116754405595,0.9996242777252953,1.0008854003167365,0.9978816356015232,0.9987396290942393,0.9994707695146956,0.9998011349694905,1.7186651465974825,2.270512927092858
72-2802565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9986780156318853,1.0162543763731593,0.9974345324756121,0.9997144914896763,0.9960244958493647,0.9974041126877052,0.9984822718759058,0.9989642561769875,1.9882958272347002,2.893434836302712
73-2802290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.072041579832777,0.9941124226449689,0.9993521617940918,0.9941763873987145,0.9964082579812362,0.9979668003185088,0.9986312003217968,2.4657694997380184,4.292495414221812
74-2802292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9509225503019507,0.9746724950388367,0.9825201134456213,0.9874687668777562,0.9905908507687031,0.9920080784504886,2.6920486768449083,5.167279592304419
75-2802287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0122301145115435,0.9942131763266492,0.9973747360591319,0.9992788928963938,0.9999962121724544,2.5803582091113464,5.2716530735861875
76-2802283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9887089205980858,0.9943023833845918,0.9971966458809022,0.9982817106141544,1.986419127014558,3.650906366701098
77-2802272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0060352923591507,1.0066255037085494,1.0064000456087339,1.0959312387032267,1.6428130154406229
78-2802273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.007289976599683,1.0066476024224607,1.117679849402543,1.8381906034321631
79-2802274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0056676883928055,1.005782551983193,1.4231484988978291
80-2802275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0058041055591178,1.0820039559778998
81-2802296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9833529850761361
82-2801865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
