순번_정류장ID,1-2800309,2-2805303,3-2800514,4-2800518,5-2800560,6-2800563,7-2807520,8-2807504
1-2800309,0,1.00716387345778,1.0027093436371528,1.008959816256405,1.0044548917078262,1.0032480831479564,1.003733541061239,1.007612021156685
2-2805303,,0,0.9818057411632888,1.0104932045576303,1.0016890116990051,1.00065503292971,1.0021303518340643,1.007501547262693
3-2800514,,,0,1.0397337623804777,1.0029335301880442,1.0013292356663586,1.0027193228694797,1.0079620354860759
4-2800518,,,,0,0.9982632398844592,0.9981871232193129,1.0008025875409647,1.0073145577102474
5-2800560,,,,,0,0.9973465615801825,1.0022847472988166,1.0089711338531249
6-2800563,,,,,,0,1.0053122563345993,1.0103421803500399
7-2807520,,,,,,,0,1.004314248756879
8-2807504,,,,,,,,0
