순번_정류장ID,1-2802467,2-2802469,3-2802450,4-2802476,5-2802364,6-2802363,7-2802448,8-2802398,9-2802618,10-2802169,11-2802137,12-2802097,13-2802032,14-2801690,15-2800217,16-2800197,17-2800193,18-2800191,19-2800183,20-2800140,21-2803502,22-2807466,23-2803415,24-2805157,25-2805159,26-2805161,27-2805168,28-2805163,29-2805165,30-2803466,31-2806275,32-2806277,33-2803486,34-2803483
11-2802137,,,,,,,,,,,0,1.0045787649332816,1.0032894137537758,1.0508307790000642,1.0911727328691734,1.0790852566568125,1.0910726220375202,1.0866681407449414,1.0787609877595812,1.0734667492938483,1.1163284731339649,1.0833414000588029,1.063669094014582,1.0570565255799869,1.0559877777471012,1.0551208923943842,1.053843635448179,1.052481123553711,1.0524939974481948,1.0511148787247793,1.0504140517039882,1.049917139436628,1.0481889585095137,1.0467494503810622
12-2802097,,,,,,,,,,,,0,1.0015482547700518,1.0662451321911832,1.0455258719799065,1.0390072410964315,1.0543199857957841,1.050685691953778,1.0450342254407425,1.0426727505663984,1.0912590566808158,1.0634507144411405,1.0479114395029037,1.0424358775974802,1.0417356946962668,1.0411535701827443,1.040138080163374,1.039064426512847,1.039192678167189,1.0380011439327401,1.037561705782343,1.0372230202533899,1.0358187802327286,1.0348304535748474
13-2802032,,,,,,,,,,,,,0,1.0151336437316778,1.0099312218165137,1.0090434852741388,1.0263318119918725,1.023519277071411,1.0200533915282957,1.0202888903331933,1.071591211760383,1.0492054204745835,1.0372563617503894,1.0326252399296516,1.0322690653663378,1.0318696278855248,1.0309886269237132,1.0300976703465337,1.030432842412099,1.0293647070441814,1.0290887068717867,1.028768429854335,1.0276701813666271,1.0269288694357144
14-2801690,,,,,,,,,,,,,,0,0.9991230843762019,1.0012023586512384,1.0393616979962121,1.0325740169495312,1.0246431229650006,1.024201255851575,1.109241802120178,1.0622936247175108,1.0429154082324323,1.0366013848776219,1.0359628211950653,1.0353880011625558,1.0341899346431354,1.0330668449383682,1.033462815952375,1.0321298932250484,1.0316935961544251,1.0313215164946659,1.0299234438149525,1.0289203719562752
15-2800217,,,,,,,,,,,,,,,0,1.0045910161032112,1.005113707861268,0.996721964656378,0.9935761375948173,1.0016875709808877,1.1613004951170134,1.0766234524784621,1.0490646511907777,1.0411468093391822,1.0403491099473028,1.0395340957575196,1.038089933922136,1.0368157925720776,1.037081336741331,1.0354860836278632,1.0350159903163012,1.0345583793667987,1.032795226801902,1.0316991315881547
16-2800197,,,,,,,,,,,,,,,,0,1.0064575234797026,0.9839200081374245,0.9849476211918324,1.0003289151300256,1.085935856727285,1.0356611154146766,1.0229581189504424,1.018174165860189,1.0182064579812828,1.0180414257158623,1.017304920189854,1.016501324395441,1.0172364702714953,1.0161034107100972,1.0159820764951593,1.0157468998010304,1.0148653538454582,1.014490425116158
17-2800193,,,,,,,,,,,,,,,,,0,0.9419494090180454,0.9746944078372707,0.9985344431702552,1.0989655523896893,1.0375202259635647,1.0235674666607912,1.0185479814726615,1.0185636504994664,1.0183250205965577,1.0175027676641835,1.0167783947285447,1.0175277445276545,1.016306282298754,1.016277410781472,1.0160315825542063,1.0150680526213773,1.01471967648473
18-2800191,,,,,,,,,,,,,,,,,,0,0.9859009836073038,1.0069548098203716,1.056213148543259,1.0204230955554383,1.0135064493984174,1.0098233190432369,1.0103134430270393,1.010376503000411,1.0096128102808624,1.0092843379797563,1.0101403860352283,1.0090764134699577,1.0091964624803287,1.0091606069235095,1.0084675353097168,1.0084403847871386
19-2800183,,,,,,,,,,,,,,,,,,,0,1.0222523153797907,1.0124851567937536,1.0029150514120362,1.0034537895795492,1.0011063382958132,1.0021127494020632,1.0023724615479361,1.0018824237331918,1.0017258292290323,1.0028881577143485,1.0019525009610408,1.0023338052026938,1.002254706698314,1.002021265629987,1.00227332389661
20-2800140,,,,,,,,,,,,,,,,,,,,0,1.0026896742300961,0.9992913491152273,1.0016586912044256,0.9992594089496362,1.0005078455863494,1.0008401494574868,1.0003659065281159,1.0002610783487682,1.0014758648220374,1.0005716373522597,1.0009636981765442,1.0009580388649377,1.0007778244887018,1.0010616286994716
21-2803502,,,,,,,,,,,,,,,,,,,,,0,0.9985104050895803,1.0016425714937345,0.9991127004702564,1.0003279292378597,1.0007629444888866,1.0002550069399134,1.0001474662503085,1.0015146243810518,1.0004242719425742,1.000906648817018,1.0009016756452862,1.0006585095358236,1.0010691844071689
22-2807466,,,,,,,,,,,,,,,,,,,,,,0,1.0042895882673337,0.9993590744306255,1.0014574086858579,1.0018468801758034,1.0011279345261341,1.000913277324398,1.002779116753741,1.001342459573531,1.001898740357835,1.0018658912414797,1.0014593671801493,1.001880978564343
23-2803415,,,,,,,,,,,,,,,,,,,,,,,0,0.9866616982795443,0.9959129260467746,0.9980520456081966,0.9967856626108207,0.9969367575150353,1.0012441190824795,0.9982307640559466,0.9997659781678905,0.9998095263565766,0.9993594746239233,1.0003412053986172
24-2805157,,,,,,,,,,,,,,,,,,,,,,,,0,1.0214341055144212,1.0171294703609777,1.008876256678223,1.005868839959942,1.0122262032409501,1.0058102666303848,1.0071412477004247,1.0066482207907996,1.0046981796894194,1.0050960852878357
25-2805159,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0065763194609272,0.9973808436701813,0.9975565786570229,1.0078198081426275,1.0001634657548997,1.0028333742198907,1.0026284510246128,1.0012376393780666,1.0023783779877642
26-2805161,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9883653627903457,0.993717237062798,1.0082199192186785,0.9985379016002884,1.0020862182863812,1.0019270590493954,1.000531623702254,1.0019447636883898
27-2805168,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9978236851007362,1.0179448101430006,1.0020846440673046,1.005594450243445,1.0049288146182,1.0024279151863233,1.0035440380199283
28-2805163,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.053424717156485,1.00562988491302,1.0094768200535749,1.0078085372556078,1.00360133619082,1.0045810037045966
29-2805165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9629074448291723,0.9921025544486514,0.9941948418289226,0.9951838693576444,0.9989844582809477
30-2803466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0152537113553592,1.0098752688172044,1.0027060467398377,1.0042886122305192
31-2806275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0006390373914806,0.9974833475706979,1.0017930777533202
32-2806277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9964742330933645,1.0019693531322524
33-2803486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9997040713269553
34-2803483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
