순번_정류장ID,64-2806940,65-2806941,66-2806942,67-2806943,68-2806944,69-2807134,70-2807135,71-2806946,72-2807137,73-2806947,74-2806948,75-2806949,76-2807147,77-2807148,78-2807149,79-2806951,80-2807138,81-2806973,82-2807139,83-2807409,84-2807123,85-2807141,86-2807155,87-2804229,88-2807153,89-2804227,90-2804225,91-2804223,92-2806333,93-2804220,94-2804217,95-2804215,96-2804342,97-2803719,98-2803711,99-2806217,100-2803708,101-2806218,102-2803710,103-2803712,104-2803713,105-2804231,106-2804232,107-2806331,108-2804233,109-2804235,110-2804237,111-2804239,112-2806328,113-2804241,114-2804335,115-2804773,116-2804244,117-2806230,118-2804257,119-2804259,120-2804758,121-2804760,122-2807395,123-2804261,124-2804337,125-2807368,126-2804602,127-2803580,128-2800263,129-2800267
64-2806940,0,1.0049467818849709,1.0026693187344897,0.9938810407776562,0.9966361712518313,0.9995173048125091,1.0009627443583693,1.0008091168707023,1.0004835575022515,1.001060922689562,1.001399991358078,1.0003686189961658,1.000570162617937,1.0024483675698534,1.0021157742897664,1.001267079479854,1.0011912261888238,1.0016480014969698,1.0561400917210595,1.053137841380915,1.1420470301371992,1.1362955942633761,1.133049917004829,1.128419849592544,1.1258515882306481,1.121957891351816,1.1184869424114963,1.1141988962424545,1.1128763787129363,1.1053367612189506,1.0998516223661932,1.0974511307640231,1.093323933693181,1.126953916225336,1.1588314358913903,1.1749629115543432,1.2253908267206817,1.2387008088338063,1.2367995230259143,1.2342481947241322,1.2781039172954867,1.2632785335454544,1.2596382632071492,1.2540397851591618,1.2442996692804342,1.2864484935011382,1.3194135320500995,1.314554208532721,1.3064370698861467,1.2984077937254683,1.285568269665471,1.2709209277730622,1.2564865046833313,1.2507267788023093,1.2472079612830436,1.2423803087940113,1.2382497172842561,1.2352016209694814,1.2331473012558425,1.2314106621822154,1.2304525164509104,1.2272385950870683,1.2251944782275106,1.2236873295035966,1.221750646889822,1.2197140542410885
65-2806941,,0,0.9938520233039908,0.9729186235924998,0.9863428627513097,0.9944157511938865,0.9978846417350667,0.9982443564082938,0.9980001545394659,0.9991479506784722,0.9998363986394453,0.9989961107524111,0.9994107764926632,1.001885617088957,1.0015054797534875,1.000525365158042,1.000465100897769,1.0010921889716937,1.064408401662247,1.0604939952720036,1.0577888891397351,1.0499593833453091,1.0495039164300002,1.0472327069337506,1.0464149124211044,1.0448057807078037,1.0433698206551305,1.0416290911338668,1.0414730196008555,1.0385795042416068,1.036504954572528,1.0356553639863875,1.0342083644022761,1.0688626032564685,1.1004942430602853,1.1165240679180064,1.1666384016917268,1.181639755226818,1.1801826593560758,1.1782793310616717,1.2229920798577543,1.2109331601369118,1.2079447690774447,1.2033202578637827,1.1954115134120984,1.2375794693877087,1.2705150034888635,1.2669899682415013,1.2599300062788752,1.253007288247795,1.2419714340623274,1.2293417283920396,1.2169280005211744,1.212101638124342,1.209057130115755,1.204907825748712,1.201337675623208,1.1987717275182406,1.1970533389400964,1.1955482983780468,1.1947684089000683,1.192038688147125,1.1902841840985157,1.1889681865293913,1.1873055123009546,1.1855753632631016
66-2806942,,,0,0.9528622566281542,0.982809075139388,0.9945954417535223,0.9988895226538136,0.999081650851297,0.9986958720629083,0.999919020779799,1.000605005306482,0.9994278795518186,0.9998190621888388,1.0023818767214612,1.0019567677027472,1.0008917238682362,1.0008127220216052,1.001421480905303,1.0674799848511134,1.0632292450063734,1.0602693713004048,1.0517615445859871,1.0512298383108127,1.0488374276063184,1.0479585365807966,1.046255748039555,1.0447390076165388,1.0429021746494633,1.0427205015550258,1.0396700489097606,1.0374886200952564,1.0365945655850226,1.035073544812006,1.0704614803667432,1.1028037629103347,1.1192012392451218,1.170501456255228,1.1857351670347118,1.1842111000739848,1.182216166326919,1.227887343174188,1.2153086058751936,1.212199380131864,1.2073943236347506,1.1991738211867229,1.242193073411315,1.275830096210063,1.2720818616395904,1.2647629249939634,1.2575863756669197,1.246157863527033,1.2331072536749375,1.2203007105127892,1.2153153740669935,1.2121824853497867,1.2079121689934313,1.2042377958298813,1.2015989189170155,1.1998284462316202,1.1982793084494596,1.1974780669413003,1.1946715910777073,1.1928701119837204,1.1915210720676914,1.189814651934846,1.1880377995907587
67-2806943,,,,0,1.0116944946608428,1.0155703547466544,1.0150848452141892,1.0105609139202385,1.0084303033524655,1.007831093729544,1.0080000865507759,1.0038986855907912,1.0034749784640713,1.0057944539313834,1.004984373861051,1.0036348528275656,1.003596036352302,1.0036969000415215,1.072787053910965,1.0680299619146305,1.0648023073092878,1.0551922950728645,1.0545206012929353,1.0519462277269844,1.0508687336314777,1.0490212532298704,1.0474695009803294,1.0454781346251563,1.045160840677886,1.041936997754561,1.0395760224630135,1.038532626552686,1.0368862849346623,1.0731374105634166,1.106197037498679,1.1230785553573257,1.1757015297253122,1.1910785576753486,1.189552065523122,1.1874426506786682,1.2341597680948866,1.2209484821010492,1.2176923463376004,1.21259537409269,1.2040677959045054,1.2480247200861898,1.2824385264401033,1.2784163872100693,1.2707902281510077,1.2631736064178491,1.2514156032512855,1.2378026966009976,1.224588561466807,1.2194120334188743,1.216119163257577,1.2117587371267817,1.2079593867948912,1.205232977479877,1.2033997038627124,1.2017973985047983,1.2009704978138136,1.198022676514164,1.1962137489284537,1.194777255495537,1.1929710571249064,1.1911860908609069
68-2806944,,,,,0,1.0197871333241713,1.0170302494889636,1.0101677721344242,1.0075086119570267,1.0069494225790891,1.0067526695882971,1.002725688293687,1.00270103965842,1.005123347772173,1.00449497598653,1.003092634370771,1.0028971655404806,1.0032610395121841,1.0759579725988198,1.0707709247671808,1.0670952522955635,1.0567043492883958,1.055952804992031,1.053242235198496,1.0521963631561935,1.0502446030828068,1.0485132411497309,1.0464210092539152,1.046165343974413,1.0426970408238982,1.040231100507476,1.0392176970417766,1.0374986029751614,1.0745490392670043,1.1084419982025977,1.125836871669319,1.1796991182946377,1.195600343714464,1.1939133022370119,1.1915333370278791,1.2394630358415233,1.2256383435097613,1.2222404638381459,1.2170056980141253,1.2080425984798786,1.2530685342885917,1.2883064849768608,1.284018903374106,1.2760872067885447,1.2683103949463845,1.2559552198849597,1.241914942560522,1.228187188606932,1.2228286925272351,1.2194893293123537,1.2148824207762112,1.211071739344953,1.2082617821314852,1.2062659281208004,1.2046142970184692,1.2038141698749447,1.2007291391183033,1.198819271015422,1.1974433663546202,1.1955871724652003,1.1937026920455898
69-2807134,,,,,,0,1.0139480252532669,1.0056664551571173,1.003204939503288,1.0035417872528085,1.003973484059179,1.0007966239993427,1.0010822000374429,1.0040075470628247,1.0033961632308932,1.0019922592364676,1.0018410716522705,1.002389545332511,1.0787719752410956,1.0731576932958535,1.069171953157395,1.058015030123026,1.0571878126457144,1.054345955527039,1.0532383829633716,1.0511906124931947,1.04937781602385,1.0471908697927441,1.0469137300077502,1.0432984420022131,1.040736397876052,1.0396845874601115,1.0379033396653752,1.0758673127847291,1.110646471825778,1.1283070601954686,1.183694028818308,1.199692356574936,1.1979284109972634,1.1956055075615628,1.2444638787621163,1.2300417759365738,1.2265062976260215,1.2210671049567186,1.2117535182786254,1.2577363246009596,1.2937644410042854,1.2892208231118694,1.2809956363660604,1.2729328200234908,1.2601387925825442,1.245633199716372,1.2314761510541836,1.225945658921477,1.2225107909859463,1.217827980019798,1.2137985210558857,1.2109114726093833,1.208963960530682,1.2072649573567178,1.206391083231836,1.203324501966302,1.2013638019150752,1.1999033146933524,1.1980488577996309,1.1961141246510214
70-2807135,,,,,,,0,0.9997050575260715,0.9982972380015313,1.0003008442774741,1.0016221331050332,0.9993169677054032,0.9998909280599421,1.0032815843768654,1.0026714139709016,1.0012430332063775,1.001123640506239,1.0018171956298736,1.0818129527885019,1.075745161025094,1.0714287209392377,1.0594601876613905,1.0585500304066724,1.0555741854303533,1.0544017589929706,1.0522547308608068,1.0503578841731256,1.0480730542594743,1.0477720715615582,1.044003969055942,1.0413419249779539,1.0402498758997591,1.0384031193290257,1.0770749179067813,1.1126866393671795,1.1307403225424446,1.187402668680701,1.2036413997686592,1.2018028593881414,1.1993780926686026,1.2492550540185632,1.2342569541307569,1.2305892502704305,1.2249536925531521,1.2153036380182554,1.2621788886445602,1.2987815621304686,1.2941548869727744,1.2856497114625027,1.2773141892965219,1.2641023102471691,1.2490250917253936,1.2345907100153388,1.2288970063771316,1.2253145591380448,1.2205101338717945,1.2163764602467324,1.2134705034126525,1.2114705511759734,1.2096746437614228,1.2088319748301535,1.205688579108401,1.203630144301539,1.2021876596770258,1.2001898430163143,1.1983085602990562
71-2806946,,,,,,,,0,0.9958584096463653,1.0007549262214162,1.0025551798016386,0.9992450730544353,0.9999183655994813,1.0036854092483236,1.0029843084640961,1.0013898797913305,1.0012510767282976,1.0019731731222998,1.0875368814960262,1.0806600946968612,1.075745897254421,1.0623127115171884,1.0612436081057988,1.0580382906857506,1.056748157867961,1.0544270230068642,1.0523823945847386,1.0499247467754396,1.0495759596424894,1.0455345698734384,1.0426919618525676,1.0415259547370177,1.0395583528627965,1.0792909753535196,1.1159325757784881,1.1345616335152366,1.193094539345053,1.2096670559065728,1.2077145351094345,1.2051339970484565,1.2566749197588962,1.240790017667354,1.2369192185601,1.2309829166524395,1.2208167385138287,1.2688343116244574,1.3066772562680278,1.3015108559529738,1.292586896016979,1.2838437351889431,1.270008182657331,1.2544027357455199,1.2392340447859422,1.2332974958445664,1.2296387661883321,1.2246506929790397,1.22035937844028,1.2172896978838939,1.215212003279633,1.2134030406467895,1.2124760222639632,1.2092189705345981,1.2071420318837178,1.2056002169290412,1.2036378472495066,1.2015881824356032
72-2807137,,,,,,,,,0,1.0045929018789144,1.0051671080653768,0.9996498092556382,1.0002958274841973,1.0042301038781243,1.0034454736270275,1.0017113982145724,1.0015449369323133,1.0022449506146884,1.0913738758318963,1.0839410180589288,1.0786165478709022,1.0641925869301256,1.0630149291465811,1.059659746568953,1.0582915054200068,1.0558563288185425,1.0537149238477412,1.0511443268567922,1.0507633179005418,1.0465437280108743,1.0435836727547305,1.0423694969119572,1.0403233320352907,1.0808217125897093,1.1181431023638317,1.1371258782627882,1.1969045598744523,1.2135754772801812,1.211549453298581,1.2089581666454938,1.261221618242366,1.2447853975546441,1.2407887473066053,1.2346663290076898,1.2241810888162947,1.2730640037643741,1.3115651703945739,1.3061584465759173,1.2970510164283642,1.287970812522317,1.2737427216890342,1.2577241525218315,1.242176318407076,1.2362084524928805,1.232463916749583,1.2272428301068654,1.22285354158119,1.2196599617350223,1.2175891830512924,1.2157390667099537,1.2147380959136347,1.211464007716028,1.209343714717906,1.2078758093527655,1.2058205827627784,1.2036765312832378
73-2806947,,,,,,,,,,0,1.0057360933662562,0.9987596343387593,0.9997169681847942,1.000608977615528,1.0000320902221094,0.9985389177364224,0.998573017982265,0.9998933135040837,1.094003990639575,1.0859909022945242,1.0802674684348668,1.0649596424854073,1.0637078469432895,1.060214694944862,1.0587863832877547,1.0562568425421535,1.054037611192229,1.0513792281072585,1.050982717701459,1.0466368707696274,1.0435998458573665,1.042356864485798,1.0402663542841288,1.081568213791397,1.1198180751459155,1.1392425950238658,1.2003680691957261,1.2174064156824367,1.2152964474630303,1.2124092037483256,1.2660050772996108,1.2489187991769581,1.2447743165489833,1.2384338114034383,1.2275780425914187,1.2774469893165032,1.316769033174701,1.3111696088631963,1.3016675581164687,1.2922843743506938,1.2775988582465494,1.2611019310845122,1.2450554513173597,1.2388576420991253,1.2350200655079526,1.2297888521470726,1.2252893134336311,1.2220746526653201,1.2198380865198077,1.2179978948107875,1.2170836596978751,1.2136212902967527,1.2114525374332608,1.2098466472838643,1.2077992230024739,1.2057106974390206
74-2806948,,,,,,,,,,,0,0.9972108888545824,0.9987704674723291,1.0000514675263303,0.9994637604638438,0.9979073768089719,0.9979900020043405,0.9995164854963795,1.0993257053892687,1.090423852438441,1.0840618647764984,1.0672839786027513,1.0658798298430436,1.0621740581733545,1.0606374229066395,1.0579495196527664,1.055597590826652,1.052785895335059,1.0523474856871584,1.0477653214475333,1.04457565163629,1.0432711618436061,1.041081125155039,1.0834290355458451,1.122542705204308,1.142460737470625,1.2051983305449665,1.222504363247988,1.2202910708398804,1.217354542391351,1.2721201828069484,1.2542496425466496,1.2499273107666469,1.2433243621538703,1.232020751229837,1.2829784684948995,1.3232117713353977,1.3172777547316716,1.307408824648824,1.2977486855837788,1.2825172563094471,1.265449448636936,1.2489463518616701,1.2424764114777231,1.238524962453384,1.2331386002146194,1.228506190392588,1.2251991866555647,1.2229523966784015,1.2210007783045969,1.2200048776964056,1.2165013865962895,1.2142742123164534,1.212627634503805,1.2105261060034946,1.2083283633836024
75-2806949,,,,,,,,,,,,0,1.002559147926965,1.0027768375923731,1.0012972984611852,0.9983622669375257,0.9984410965393281,1.0004599656875826,1.1373714366474474,1.1212793289876581,1.1098902372185178,1.0823240701016725,1.0798141703533901,1.0747266221315086,1.072457986117581,1.068739869618042,1.065532540233727,1.0617399659215734,1.0610122568409845,1.0549360885509123,1.050793056789401,1.0491039697795945,1.0462958747493496,1.0936930904371078,1.137543045195673,1.1600401309562844,1.231476097625129,1.2500175261891342,1.247107075264072,1.2433695829981106,1.3046423100849232,1.2823972252938514,1.2770921953814873,1.269047421656376,1.255291493401757,1.31181534749198,1.356743227615718,1.3489486915319706,1.3371922566528447,1.325612740235535,1.3073967641460669,1.287407435837773,1.2681169907031202,1.2606329166564325,1.2560927201715657,1.2498409161274224,1.2445255249608729,1.2408069539405155,1.2382204295486532,1.2359830555840545,1.234789670544353,1.2308547531101617,1.2281546180064726,1.2264178975797255,1.2240413294945491,1.2215503250677138
76-2807147,,,,,,,,,,,,,0,1.0029188728140497,1.0006618800270506,0.9968196826380807,0.9971541010469939,1.0000347296459855,1.1617928943029094,1.1400084689869137,1.1248622073970183,1.0900544969267483,1.086855667502115,1.0809627549506335,1.0782659134859083,1.0739614509554551,1.0702756776126339,1.0659439230996106,1.0650550535862149,1.058183923442602,1.0535482392795081,1.051663687696113,1.048546053217312,1.098244061587252,1.1445867441160238,1.168457913457849,1.2438573957312342,1.2630609926546446,1.2599550300873315,1.255682765060632,1.320106130884213,1.2956071568514382,1.2898021240521105,1.281028257614381,1.2660403212875926,1.3253209185708477,1.3724024200574263,1.3636571621139777,1.3508191341894624,1.3383891112912925,1.3186590450517066,1.2971442455643167,1.276784899430355,1.2687133380508144,1.26382544883974,1.2571960770282409,1.251626428865706,1.2476232471771873,1.244815122306768,1.242508389504021,1.2412493893383245,1.2370279315525057,1.2343655374452331,1.2325362417055952,1.2299136025837445,1.2274034036736274
