순번_정류장ID,45-2807234,46-2806248,47-2803180,48-2803295,49-2803292,50-2803649,51-2803284,52-2803290,53-2803177,54-2803178,55-2803297,56-2807299,57-2807629,58-2805973,59-2805971,60-2806608,61-2804981,62-2806036,63-2803197,64-2805706,65-2803164,66-2803680,67-2803677,68-2803183,69-2805472,70-2803186,71-2803163,72-2803653,73-2803162,74-2805974,75-2805704,76-2805691,77-2805637,78-2805693,79-2805695,80-2806025,81-2805697,82-2805699,83-2805701,84-2805638,85-2806605,86-2806538,87-2803156
45-2807234,0,0.9995825008200877,1.0401082935996344,1.0392078944211647,1.0401081092104154,1.0367835929032334,1.0367289382608327,1.091815039530763,1.1387925173437374,1.1351174323944981,1.1830511848366558,1.1751606900314329,1.165658973571871,1.1610840320398077,1.1697920920675842,1.2000250822066891,1.2110445967980015,1.2128915085891732,1.2055634895659015,1.2253395753099177,1.2125900657383735,1.2060704584523716,1.2019412683633066,1.211018169376866,1.2055015226355437,1.2227477240363835,1.2782294881466145,1.2798606511494321,1.2735921740587404,1.2703528245138014,1.3406930305535159,1.357063962659912,1.3505092987201968,1.381400624220733,1.3975260405480552,1.4041798440006978,1.400080622629135,1.457565096547151,1.4870886644019634,1.4974576405094493,1.4872427193235045,1.474542057592669,1.4617940863534769
46-2806248,,0,1.0009170162178076,1.0009153073085122,1.002452667414403,1.000201174615199,1.0011422819829752,1.0558553459658833,1.1023114029107257,1.0996556208878268,1.1469963096239169,1.1410595595061228,1.133315238560076,1.129718219892568,1.1388684970310965,1.1693603584797443,1.1808838239462827,1.183280167792326,1.1771468434102155,1.1985534989453348,1.1873384451585987,1.181596746555403,1.1779666704883787,1.1874425525304555,1.182545155461345,1.1997819349218897,1.2546609826310215,1.256737570301042,1.2509972270521479,1.2480242373888164,1.3178868303904605,1.3343586768169189,1.328226127961732,1.359034140974547,1.3757816475073148,1.3825732364904268,1.3787099811495964,1.4360743425336837,1.4653263744183127,1.4757548751791074,1.465982651669399,1.4538436959840813,1.4419484562784588
47-2803180,,,0,1.0008379851113545,1.0401035918115566,0.9901509104096224,1.0033679474932982,1.6592142669574252,2.427287275375077,2.0191282831206623,2.7652805625647088,2.081855036537816,1.7493469983205765,1.6394531262856822,1.6482416670441258,1.765894075698084,1.7726862810251869,1.738675493753285,1.6361007990019514,1.6200964147898096,1.521619088931594,1.4792713722760553,1.4544846273657746,1.4227063476782356,1.3969042361034265,1.381209732802363,1.3609351304170674,1.3570732399187755,1.3411809799907874,1.3332853327279168,1.4762074625555701,1.5434934451873286,1.6433362070983042,1.8054057814261333,1.76575994465057,1.740456827888927,1.7245053431230217,1.7249435382739908,1.7889342298230262,1.807411468138315,1.775900254680546,1.73788514972596,1.69879483064346
48-2803295,,,,0,1.0932073299433944,0.9849075484011311,1.0041294031147652,1.5405833133574216,2.3758635332149236,1.9498718937913568,2.756335272771505,2.0352179105447066,1.7045341097542401,1.597912298159563,1.6104785276365063,1.7332490743647968,1.7426274372155566,1.7100201566352742,1.609443936156586,1.5980648693738304,1.501676324769572,1.4603889389992042,1.4362749903288714,1.4054146592590546,1.3803881712843693,1.3653590545452745,1.3455297330856881,1.3424404549102353,1.3269029964890078,1.3194192553070465,1.4629954039719106,1.5307460651019653,1.6310971651600197,1.7941447101327601,1.7551022151252387,1.7299131359119413,1.7140517347872715,1.7149083763213973,1.7792250665552256,1.797920429280361,1.7665137299683595,1.7290123469444234,1.690107915395668
49-2803292,,,,,0,0.923251812707386,0.9785749061125341,1.0847408726588146,1.6735995202759872,1.4970258703768482,2.0848075313807533,1.6934518838082586,1.4888242453714897,1.4197704290225728,1.4430381580115188,1.565138044621089,1.585659971555597,1.566006941759641,1.4902479280268501,1.5004443642089966,1.422305003173066,1.3885297074068181,1.3687456777316738,1.343559124717299,1.3228449906527118,1.3099995397647306,1.2936122480867152,1.2927026562378312,1.2798396479883754,1.273416945784534,1.4125135761392664,1.4780230908483005,1.5742532783086616,1.730232582833494,1.6974929287142109,1.6746701805170219,1.6603333946442838,1.6642262687008464,1.7263680346754997,1.7448308872455742,1.7160103041822032,1.6814122249554313,1.6466777916098838
50-2803649,,,,,,0,1.0347737125021674,1.0107722434367854,1.0076344969796596,1.0075032235939152,1.3981570837347583,1.2827119670454994,1.2080187950015955,1.182806534791742,1.2177603332146587,1.3370382708257036,1.3703337495739543,1.3664809030897853,1.3221928600018535,1.3599593158964294,1.3065438080209717,1.2831213062399558,1.2693528795734468,1.2518030362770387,1.237189157518319,1.228143052777616,1.2163766741861473,1.218254272793681,1.209008247820588,1.204343763690141,1.336378002866586,1.398907565788476,1.4889846594437628,1.6344455515496608,1.6107613245075387,1.5913866550253317,1.579274746822033,1.5876923733370103,1.64608491660481,1.664633254207693,1.6396105914002388,1.6095477481533653,1.580546607898528
51-2803284,,,,,,,0,0.9962962033470109,0.9979914383519444,1.0004087034896783,1.5091875865591344,1.33011140290219,1.2313211300008489,1.2003115689940966,1.2374439853343422,1.368259364270247,1.4025796053741,1.3960573554286348,1.344181959332643,1.380408562233346,1.3209494951983132,1.2952300320493635,1.2802024368190945,1.2611412684215506,1.2453722507634342,1.2354933835451785,1.222916303878376,1.224891704469797,1.2148938580483992,1.2099414048480464,1.3467260907884475,1.411576940043998,1.5053966320625085,1.6574340903144555,1.6309342469856503,1.6102461474393501,1.5973155935609633,1.604798010174103,1.6656341499309675,1.6846606384738374,1.6581055059696443,1.6262704516622204,1.5952882951424643
52-2803290,,,,,,,,0,1.0004229560125748,1.0024599895070034,2.035956620077713,1.4836158816700948,1.2987906063058499,1.2478011148082997,1.2897992635273499,1.4451394181038861,1.479594886888017,1.4654220034604488,1.394729341266417,1.4251273574488919,1.3522362592989783,1.3215254153724794,1.303785725540501,1.2814898168500053,1.263269613222141,1.252152915545015,1.2378412273472466,1.239131236248801,1.2280175787383054,1.2224615806506545,1.3680391860706178,1.437004010302474,1.5378449518847856,1.7023151771716112,1.670065387222676,1.6467954660505328,1.6322567710084914,1.6380521633942822,1.7031165951974814,1.7229765706650557,1.693266859658358,1.6582051862961478,1.623375543381474
53-2803177,,,,,,,,,0,1.0070134542441167,1.8856347469514156,1.3420765382876543,1.1991769962657468,1.1635691845123246,1.3414138517363627,1.5200126864265844,1.5525661828122033,1.5294161357759264,1.4391754905845902,1.4626449444627434,1.377576548619125,1.34250450173602,1.3224346398328723,1.2973979121565515,1.2771319810044097,1.2648559870121514,1.2491337726166136,1.249968778859127,1.2378410277643772,1.2318046656496473,1.3841820263279874,1.456471881153844,1.562836513580508,1.7371853020207935,1.700145159119214,1.6747847481989715,1.6589484915723964,1.6633087839000327,1.7314549581984617,1.752149031836602,1.7200637774384118,1.6823043423167758,1.644429356862121
54-2803178,,,,,,,,,,0,0.9405879476107545,1.3850084731898396,1.1937378499582425,1.1540631838132571,1.2243973223073226,1.4158962466179863,1.459702320491213,1.4450994244350956,1.3684165392157508,1.4078766122186135,1.3318439713825097,1.3006203359653505,1.2828101769800007,1.260453230227525,1.2427222242382205,1.2316347855517122,1.217692983840588,1.2201455989156347,1.2093972545964025,1.2040304600921805,1.3565137565431737,1.4290107671692425,1.5351688626015227,1.7093281406655536,1.6746514605391907,1.6499989715881915,1.6346403390528332,1.6407592284597017,1.708880580961403,1.7296715048443831,1.6984912578541342,1.6614158419392644,1.624917537220514
