순번_정류장ID,1-2803678,2-2803679,3-2803155,4-2805705,5-2803198,6-2806037,7-2807039,8-2805148,9-2805812,10-2807052,11-2805833,12-2805832,13-2803179,14-2807270,15-2805247,16-2805248,17-2805965,18-2803365,19-2803370,20-2803373,21-2805943,22-2805200,23-2805242,24-2805239,25-2805237,26-2805243,27-2805246,28-2805236,29-2805234,30-2805198,31-2803379,32-2803176,33-2803381,34-2803140,35-2807621,36-2805549,37-2806579,38-2807590,39-2807591,40-2807593
1-2803678,0,1.0068363336270683,1.0063511675776928,1.0058675871693614,1.0024178809284248,1.0025983148940247,1.0852524540400073,1.0810072734785685,1.1120855360058806,1.0988893020454578,1.0892599529927096,1.083810992255185,1.0785236538914509,1.0403475653344396,1.0402957577068612,1.039464324715213,1.0385994291955514,1.0379641129148678,1.0370615660917188,1.0755712064519467,1.132942706258945,1.187551344413919,1.2595373259392924,1.316777336362951,1.3570571278296106,1.3984082724761442,1.412695667822653,1.5868288049196186,1.6973101888868152,1.7444254357308553,1.8772987113665205,1.9266028715419996,1.9828071227582962,1.9949010294203675,1.963018302254666,1.8980462737700765,1.8659995292184801,1.7621460032432041,1.7415688939258207,1.711842009456389
2-2803679,,0,1.0017925551751024,1.004153708946836,1.001167154511741,1.0015731717653744,1.0916851852851697,1.0866754804666612,1.1194159379215107,1.104221736770356,1.093457432301181,1.0874226281786576,1.0816406155741023,1.0407909518310325,1.0407181731156585,1.039860084598893,1.0389751860681529,1.03832387632194,1.0373968929782815,1.076535717370613,1.134746638024667,1.1903172252297871,1.2634853450600096,1.3218462401193067,1.362813788967068,1.404951878495899,1.4194722534136872,1.597160896683686,1.7101590629548022,1.758524576949072,1.8946341903522912,1.945387644912422,2.003131251235349,2.015461666521199,1.9822642795678396,1.914031528131507,1.8808427616171226,1.773595499078851,1.752489487920345,1.7217191852968508
3-2803155,,,0,1.0008080868629976,0.999162798025956,1.0000340786445236,1.1058824231603832,1.0990217745646176,1.1347206507308696,1.115049756149509,1.101859169608933,1.094596919977218,1.0877988822112676,1.0416565748679172,1.041541435080821,1.04063331737577,1.0397119494038263,1.0390311333418354,1.038058599019485,1.0781833223383201,1.1379331600139462,1.195051686002454,1.270372835959004,1.3304648380145747,1.372751618042756,1.416337984987894,1.4311097602859424,1.6151343097087396,1.7325345006733306,1.7828903688242212,1.924893979184797,1.977963690239099,2.038259843878876,2.05115379878372,2.0154655532518264,1.941910280083099,1.9065699967757748,1.7933397260570818,1.7711480975289795,1.7389464709502975
4-2805705,,,,0,0.9980457988980714,0.9996616398927675,1.1561526582836974,1.1410902687972144,1.1818067956489946,1.146125101635162,1.1251665431634943,1.1141579111869786,1.104386733299848,1.0439301593363328,1.0436971684068925,1.0426669412099956,1.041661592534266,1.0409110392437904,1.039828678541653,1.081866678713569,1.144703868647561,1.2049393558117418,1.284613334806131,1.3484598135178887,1.3934452935243151,1.4397274649170455,1.4549699474537625,1.6520009015051496,1.778638560634772,1.833004500857482,1.9873295926713248,2.045267676065478,2.1114258983386835,2.124997136765153,2.084385505259808,1.998584610738378,1.9589409454963729,1.8332603349178518,1.8087049716057084,1.77335927784751
5-2803198,,,,,0,0.9941270023941001,1.004443134122218,1.0060556784370636,1.0030776305241265,1.0095467651504255,1.0093036609374941,1.0094105555455382,1.0084416379177006,1.0163466741783589,1.0175287559661956,1.0174129196187383,1.016850080044859,1.016545774999881,1.038786468164644,1.0880370985869492,1.156039756683807,1.2215265222178973,1.3085890883270686,1.3787205363158574,1.428341590451058,1.4794093174638387,1.4953609245168442,1.7151008605390818,1.8578988537000245,1.9196496299317756,2.0962289508462657,2.163048813212875,2.239678062490998,2.2546888599954453,2.204389102659607,2.095589204881022,2.0480343129465037,1.8997179283393129,1.8711490127297212,1.8302697994371724
6-2806037,,,,,,0,1.0234700126658036,1.0187166846217617,1.0073699714827524,1.014019113540208,1.0126565922981763,1.0123064021387769,1.0108220558486476,1.0171746930416445,1.0183541013127495,1.0182027861953353,1.0176052381559106,1.0172758935800137,1.0169712455267952,1.0321910990575136,1.0967963203995625,1.1589150312631444,1.2413080442703157,1.3076370969359175,1.3545802734904016,1.4029429663339605,1.4196842610877745,1.6266224159190332,1.7606720381893073,1.818320362085605,1.9832053140898636,2.0456068845309483,2.116890316043861,2.1315048667085796,2.087449223811387,1.9958219861058102,1.9536707522381744,1.822044161425186,1.7964449625267596,1.759997041886836
7-2807039,,,,,,,0,1.0122732375498806,1.0017129065860708,1.0122553173803805,1.0111845753247053,1.0110278474961156,1.0095683402383033,1.0170448022336824,1.018254366972335,1.0181041007141853,1.01749761506741,1.0171645545203567,1.0168587797337674,1.0179244444347693,1.0604739959716885,1.1204276190022342,1.2000251270683597,1.263842187659753,1.3089200032832784,1.355686517386714,1.372843188381645,1.5713829435671753,1.6997995938739485,1.755048011610517,1.9126150439869245,1.9717534688095963,2.0396098845823687,2.0541119651143744,2.0140261960405432,1.9328301280822728,1.8941391552715934,1.772751901155262,1.7491944045251868,1.7153637471845822
8-2805148,,,,,,,,0,0.9947343486285618,1.0107301542901443,1.0099998369991865,1.010033937743414,1.008604954949262,1.0169703117530384,1.018201484316464,1.0180512201562495,1.0174375926083894,1.017101344618247,1.0167940370812514,1.0178745385581025,1.0347131137136762,1.0931541438150565,1.1706158079521323,1.232728007783862,1.276648091829879,1.3222354801645655,1.3396679237825546,1.5323380868091472,1.656843694285712,1.710459939629288,1.8627069924922282,1.9199813946875193,1.9854858781857674,1.999608553241621,1.9623954769531633,1.8881898221636206,1.8520160553167009,1.737791416661217,1.715575561871284,1.6836372468733796
9-2805812,,,,,,,,,0,1.0074537292488368,1.0078250808428328,1.008379337539432,1.0068513788471556,1.0170703565885333,1.0183483940966302,1.0181859304238055,1.0175447690299344,1.0171929450627215,1.0168705277105372,1.0179889531644386,1.0170491257289578,1.0191844624630264,1.0912401082377676,1.1489258474292274,1.1894213072548145,1.23188197069853,1.25005907354088,1.4275766273667962,1.5418720880716232,1.5907717123911194,1.7295554323680813,1.7815789488088742,1.840982815524421,1.854546948609631,1.824207369266998,1.7682315727962352,1.738325798376362,1.6426716049965846,1.6239807279079146,1.5970276772970673
10-2807052,,,,,,,,,,0,1.0065417657182152,1.0080405932061156,1.0057868822831921,1.0175576696837962,1.0188768634717427,1.0186829697274833,1.0179972025044473,1.017617278910444,1.0172617644027395,1.0184233471510917,1.017426034629361,1.0163065527699524,1.0160554052881108,1.0557330828686566,1.0928427768907625,1.1319958618047004,1.1507157548592846,1.3123915504971493,1.4160476716086352,1.4601931539174513,1.585112672687966,1.6317587563707658,1.6849335040498867,1.6978879245472325,1.674397738729592,1.6367017941273663,1.6129703026426152,1.5367693181597357,1.5217694672034112,1.5000612541517053
11-2805833,,,,,,,,,,,0,1.0001516420849044,1.0001628278013956,1.0177471386961663,1.01911366312797,1.0189007415366165,1.0181810159431322,1.0177811840189366,1.0174047292368154,1.0186068825658863,1.0175665540615488,1.016402762398338,1.0161395245497766,1.016273454452623,1.0225402477286862,1.0593587522948096,1.078443362096116,1.2290591736360754,1.3253279701954066,1.3660967077076889,1.4814625694109183,1.5245285626367682,1.5733331644653514,1.5859533466176052,1.5668980360234646,1.541382713317249,1.5220158306978764,1.4590089110053737,1.4465711041173221,1.4285188863491303
12-2805832,,,,,,,,,,,,0,0.9950712399709174,1.018188368082596,1.0195705606674874,1.0193296470274287,1.0185776021993929,1.0181562654393796,1.0177526011563973,1.0189786654279993,1.0178975537250603,1.0166934492289803,1.0164130655595496,1.0165429550856055,1.0159087550932564,1.0213047413859389,1.040583731853191,1.1861812757920227,1.2792873864045595,1.3187142979265263,1.4299634591124473,1.471342339491802,1.5183304404901643,1.5306690132808336,1.5137830323518047,1.4939091582029862,1.4764169157373512,1.419766532699362,1.4085333257563697,1.3921392072882741
