순번_정류장ID,1-2800269,2-2804581,3-2804582,4-2800267,5-2804034,6-2804035,7-2804037,8-2804039,9-2804041,10-2804589,11-2804043,12-2804591,13-2804762,14-2806393,15-2806336,16-2803920,17-2804766,18-2806338,19-2803922,20-2804771,21-2807393,22-2803924,23-2807390,24-2800260,25-2800275,26-2804713,27-2803598,28-2803600,29-2800273,30-2803601,31-2804331,32-2803581,33-2800271,34-2805489,35-2807150,36-2804581,37-2804582,38-2800267,39-2804032
1-2800269,0,0.9983519064087785,1.005736807194533,1.222958849556453,2.512150299566389,1.7958800653609508,1.6720369557092718,1.5486194829570779,1.4702364035199638,1.3988356948779557,1.3556450974413743,1.2664344519963697,1.3240762426556587,1.4740258537240571,1.616543992651106,1.5793797969129753,1.5488911873658695,1.5128388888557789,1.4807778752275027,1.4778299609188643,1.668900412482848,1.8374640330485406,2.015276679118658,2.160638587704873,2.354909647817862,2.6640336666724624,2.8640495794450276,3.537186441203716,4.41044448167377,4.933324711077443,5.44942758767047,6.404996643744255,9.218236459725128,16.11250286188922,33.03150613804101,36.46224613238831,20.224577722245357,16.276493814988534,73.41297301234657
2-2804581,,0,1.0110687855548655,0.9975883807915058,1.3453836494613705,1.2114569225914606,1.1880128301529196,1.158986906545682,1.1393314955702087,1.1202764269700534,1.1061803759061108,1.084852502864133,1.2542240377676945,1.4015269837406152,1.5460726524090909,1.5128524299014863,1.4856444265546833,1.4534110974807317,1.4247161793555603,1.4237309937560156,1.612566779195764,1.7793790636661582,1.9555773951342252,2.0998097664505475,2.2928020650539604,2.6005394903464185,2.800016849657405,3.4738233163984016,4.352992782556404,4.882314823173755,5.406978969265622,6.383952047800392,9.303418485265093,16.74253774395221,36.91571392450565,inf,42.826101256901204,19.78830688947877,25.315197032643134
3-2804582,,,0,0.9865866852924662,1.0014419148058271,0.9952065678269505,1.0004275111666714,0.9999618715154801,1.0005892326658092,0.9994908079827836,0.9965629848034216,1.001485245726854,1.100590065688279,1.2279825508180573,1.3626268479841115,1.342304281885533,1.3255400555000132,1.3052369798327297,1.286831543714487,1.290529707426567,1.4585436613150053,1.605750097733831,1.7600399422770245,1.8854696837378158,2.0519680007533156,2.3147133907879485,2.482990137660768,3.0417459292426705,3.745424452676333,4.156531171197458,4.5560574715926325,5.276200497957446,7.268724769283588,11.464151256920747,18.900303574113344,40.80396368579147,inf,35.11288056206089,16.012382372223126
4-2800267,,,,0,1.0086059542900319,0.9974859430827943,1.0035095188226462,1.002408592752371,1.0027897382742534,1.0012214569391429,0.9977696600885112,1.0028179368702743,1.0040930255563976,1.048280485167522,1.1724583071508112,1.1638927720243024,1.1567897811383432,1.1476933870259836,1.1391005848617302,1.147213479093896,1.2941457914018641,1.421741663878287,1.5543725655525389,1.6614088880711784,1.8022909912211305,2.0222373485146306,2.161338168188986,2.615432221693684,3.1673438766840873,3.4805640226066967,3.7795834465313813,4.302576748456174,5.657826715797102,8.13180306332579,11.56880469916783,17.793130127895754,33.13970719147596,inf,20.579440236186205
5-2804034,,,,,0,0.9839866068636616,0.9991376838937255,0.9986199066155653,0.9999782903386261,0.998376693594555,0.9941419689210821,1.0014995738069226,1.0031673555913445,1.0022817978508147,1.0780233115873843,1.0742768022643003,1.0712208508779713,1.066840944743245,1.0624240109691871,1.0597071171855044,1.1338925873796732,1.2504275496844524,1.3713180083736665,1.4687354870901743,1.5966468808524583,1.7959663991549963,1.9215655151752034,2.330571987212607,2.823019534984514,3.100717843717953,3.3651676279940705,3.824306220879291,4.998490563733222,7.083721565015461,9.86139272200432,10.427443605469819,10.101656776152973,15.44904059791238,23.919384240656562
6-2804035,,,,,,0,1.0356309674628432,1.0134646887439627,1.0105589271315196,1.0050658878497707,0.998008837804849,1.0055444280165096,1.0070670940308877,1.0057179997572447,1.0944348389704,1.0889824775844192,1.0846019901170592,1.0786530981855476,1.072872465068967,1.0692742163745688,1.0647640233289335,1.0625458848423603,1.1087192910000123,1.1853521252017187,1.284810641673636,1.4373789259503622,1.5323845481718354,1.8345875107920848,2.1824418179208247,2.3719785271948997,2.549162993288481,2.84634035687273,3.555902802583435,4.666935836403726,5.901528156726815,6.19607461886949,6.141667459079966,8.026608007752941,10.287877471233495
7-2804037,,,,,,,0,0.9973356941107036,1.0010619981656395,0.9977563646641752,0.9909437974404459,1.0023534433600536,1.0044333344016065,1.003188174485915,1.0990284495321772,1.092851744555739,1.0879328304196654,1.081359760870109,1.0750526564515597,1.0711364860027786,1.066258369542907,1.063853987101027,1.0604707850964104,1.0836913133981836,1.1739589076381334,1.312053338554294,1.3971006047070658,1.6667025129283752,1.9723116709390194,2.1369831196318243,2.290099935996078,2.5440606665950853,3.1396723697250684,4.036153761363471,4.988360541049518,5.231301876253428,5.214695908363952,6.595567295968809,8.191053546689476
8-2804039,,,,,,,,0,1.005106741264544,0.991142437045985,0.9839117759496662,1.0008099358509757,1.0034173565741793,1.0021058860770233,1.1093837102105768,1.1017119429056212,1.0956870881768224,1.0878651506904478,1.0805236901054855,1.0759687177162478,1.0703445474160962,1.0675412698170272,1.0637434563959314,1.0615590840440061,1.0582966182162172,1.161369027261899,1.2354483299831922,1.4681774923669126,1.7277660233815533,1.8651901332874083,1.9930969569430075,2.2017161213690057,2.679305856237241,3.3719452653861817,4.071395788790255,4.264388848530852,4.27829048821406,5.24158896958738,6.327081069431886
9-2804041,,,,,,,,,0,0.9798119811288064,0.9739894918289617,1.0000102128354917,1.0031573218735634,1.0016926197498044,1.1223527644162363,1.1126642432962448,1.1051795967158469,1.0957590225560625,1.0871268849566453,1.0817786561956848,1.0752394450533,1.0719440401301588,1.0676531909483853,1.0651787490529843,1.0615563750143022,1.0586734257535244,1.1042537217586925,1.3095472327323852,1.5347256693200595,1.6532265295281414,1.7623118530168078,1.9389922991223685,2.33736776615578,2.8975094486861117,3.4422484216243125,3.606423740131101,3.6340374118103944,4.360170233867104,5.172539928589922
10-2804589,,,,,,,,,,0,0.9660450482080644,1.0060169924460023,1.0086222482864449,1.0061601206856035,1.1481570768464182,1.1342429988002998,1.123774031551467,1.1112049055673017,1.100107876932271,1.0932401360453365,1.084963113358639,1.0807132004373687,1.0755177739526345,1.0725040562994614,1.0682348906029726,1.0647222640973524,1.0616989114406987,1.1430813762677603,1.335027648997375,1.4350570079703675,1.5267862940617132,1.6737102604147176,1.9994319650296,2.4434351994841474,2.863173241706242,2.9997324995519614,3.0361468027794367,3.575659614298797,4.181037745774415
11-2804043,,,,,,,,,,,0,1.0171622872129618,1.0174453420789737,1.0132221482573345,1.1760281938580914,1.1569815337051756,1.143019263057473,1.1269183824120568,1.1131546386604207,1.104664480010043,1.0945645996399207,1.0893158451144784,1.083209263305102,1.0796515056798737,1.0747466264363823,1.0706023838976964,1.0671969024883012,1.070482545652708,1.2522315945593447,1.3466010251231435,1.4331226450030523,1.5712727331536338,1.8763808137374307,2.1719785283865085,2.5233926070546993,2.6459534830492903,2.6857627061536724,3.129948773743744,3.632011353275266
12-2804591,,,,,,,,,,,,0,1.0127449440089282,1.0032384616744536,1.0020650594291252,1.0039529211030906,1.0053222387104161,1.0045483037885814,1.0026844167824278,1.002715594319947,1.0029702388356336,1.004495027584329,1.0036217208830884,1.0035924671280945,1.0023636171406145,1.003007452295095,1.0018296251931973,1.0118088656376247,1.2180026280315353,1.3273290436595035,1.4289688456758007,1.5940240738197338,1.9711798423735878,1.8641015870175424,1.7835755559446678,1.7585120658727729,1.8009793219514727,2.0503753695800544,2.3456506150783474
13-2804762,,,,,,,,,,,,,0,0.9893693957153531,0.9972791955544824,1.000946615340726,1.0032403520701407,1.0026861802946985,1.0007617998764147,1.001022207749204,1.0015587367271768,1.003421435473017,1.0025368832089963,1.0025687351781891,1.0012801320843,1.0020760080117532,1.0008327313390002,1.011732137183341,1.2367470038968447,1.357637126397035,1.4709505238430123,1.6570938161297903,2.092146469412147,1.9569193858333893,1.8592598660544846,1.793364235656715,1.7406185256681421,1.7970603510491678,2.052026040121414
14-2806393,,,,,,,,,,,,,,0,0.997293085062751,1.0020661531053243,1.0046518308780177,1.0036799277988848,1.0012865641777229,1.001511314709458,1.002028051019988,1.0040204534186616,1.0030018706497232,1.0030064792776578,1.001587904416553,1.0024116706902748,1.001070144729359,1.0125869439467259,1.2526046708152905,1.3829035515643169,1.505834076214798,1.7096580933229715,2.1949419370666687,2.0337653911837483,1.9209329340375345,1.8454499705116378,1.7857598652366604,1.720910652619263,2.054996598034829
15-2806336,,,,,,,,,,,,,,,0,1.0127652416124184,1.0132183382602422,1.0082488204823443,1.0033512445352786,1.003285320869274,1.0035933989469055,1.0024492511886072,1.0013630148244255,1.0014975213786377,0.9999154447203313,1.0010692532976586,0.9995683853425893,1.005774221528997,1.098743450705596,1.2196213321617075,1.3339628870344395,1.5230823817593797,1.9732241296082194,1.8451057285708243,1.7526553369260596,1.691741299169483,1.6432193416426168,1.590065290378771,1.9098057311321215
