순번_정류장ID,48-2802586,49-2802584,50-2802577,51-2802572,52-2802561,53-2802550,54-2802363,55-2802488,56-2802472,57-2802448,58-2802421,59-2802407,60-2802398,61-2802396,62-2802394,63-2802892,64-2802866,65-2802841,66-2802821,67-2802787,68-2802771,69-2802758,70-2802724,71-2802732,72-2802739,73-2802733,74-2802706,75-2802710,76-2802716,77-2802726,78-2802725,79-2802735,80-2802761,81-2806905,82-2803118,83-2803111,84-2803105,85-2803087,86-2802652,87-2803060,88-2803059,89-2803057,90-2805950,91-2800369
48-2802586,0,1.0300544673427916,1.0117619813299492,1.005508140808689,0.9999057908855161,1.007277393893681,1.0038915542313152,1.0043918468629311,1.0053889194303387,1.004940453244001,1.0080850556103624,1.0085682876707152,1.0066247618195276,1.0076290864896706,1.0078378454005696,1.008836899403257,1.0105363685303588,1.0095280718886155,1.009254088587866,1.0101419699248932,1.0089807598677742,1.0085380946090385,1.017411065343451,1.1166215329147187,1.1929737750212077,1.2236168150671038,1.2124880029854657,1.1982739703432626,1.1918835270493586,1.2396519867202778,1.2264910395570174,1.2165622378769554,1.314355966463682,1.3082904633440335,1.3020690691612078,1.2930116855813467,1.2897899303404954,1.282609610492046,1.3244174080214766,1.3243294844475137,1.3177197783588257,1.3246614162518524,1.3140713812758078,1.2956652275815153
49-2802584,,0,0.9992680051714958,0.9975124866821317,0.9933717567659964,1.0031280294597662,1.0007601855985644,1.0018949806935866,1.0032485387815706,1.0030045151772544,1.0065714589828,1.0072404755741802,1.005412122347246,1.0065823225604424,1.0068873112649037,1.0080235568713056,1.0098416439411229,1.008826543499498,1.0085607142597601,1.0095114213580076,1.0083412330815973,1.007906842719709,1.0167972451372866,1.11930202331315,1.1979095463655733,1.2294692665332732,1.2178612891620344,1.2027621931420893,1.1959222392894169,1.2450215449975126,1.2314000232340203,1.2208763168990515,1.3208681600822605,1.3145568178285634,1.3079213393872415,1.298510242772162,1.2952509064807798,1.287536890663845,1.33008846471526,1.3300328454561878,1.3232957269581518,1.3299639643742558,1.3190449028662712,1.3000863938324674
50-2802577,,,0,0.9959119287895551,0.9906326634313025,1.0045320580868768,1.0010772234565406,1.0023313593893932,1.003827865941678,1.003479874818034,1.0073908095869357,1.0080337068382472,1.0059158776231734,1.0071188572079417,1.0073964913677598,1.0085441741680519,1.0104229638304267,1.00933003265019,1.0090375713156672,1.01000945052061,1.0087631139134083,1.0082945717140326,1.0088301527004957,1.041560306809474,1.1150446806325232,1.1457142969496537,1.13878810882373,1.129349824715594,1.1249560549803288,1.1729805255448598,1.163372306327007,1.1561540512599033,1.2530227179267617,1.2506082778444254,1.245623167309675,1.2381413199574942,1.2359690669679166,1.230150354564681,1.2727322076512098,1.2744312330725796,1.2690649738830422,1.276090774457298,1.2668925479909674,1.2518640112230195
51-2802572,,,,0,0.9851394267892929,1.0102537451962537,1.0026457813218725,1.0037615351491773,1.0053315230484787,1.004707133553846,1.0090014528803026,1.0095175667290912,1.0069044074299818,1.0080994123811982,1.0083046339546688,1.0094255059298185,1.0113541454041786,1.0101527842388085,1.0098199266726444,1.0108031450048447,1.0094535761856016,1.0089355472328971,1.0094548857578296,1.0435116838709328,1.1206792940796813,1.1528407038847825,1.1448883642451404,1.134637151062458,1.1301661382279276,1.1804179486602822,1.169639465405384,1.1621022973789057,1.252680748793091,1.250347081282484,1.2453563587799827,1.23756181708707,1.2353428425077277,1.2292793402215736,1.2812611912253422,1.2827082346422278,1.2770101760342047,1.2842625738736682,1.2744749012660792,1.258510880992856
52-2802561,,,,,0,1.0380555309145747,1.0061284124816983,1.0063646280627065,1.0078131543768072,1.0066452620367794,1.0113013729078701,1.011554029132765,1.0082350853716455,1.0093725007859595,1.0094625093048337,1.0105169492879513,1.01247772786397,1.011148933976554,1.0107667772295388,1.0117502568848316,1.0102822509383054,1.00970548851583,1.0101965220860687,1.0457058392507963,1.1270923372679758,1.1606548955530573,1.1520369482847936,1.1408440652750922,1.1358375980410989,1.1881137975432257,1.1767703050387421,1.1683340350990838,1.2404552286117185,1.2388083617233694,1.2338836087663985,1.2264065958319692,1.2242262603188696,1.21837853866574,1.2903810631554014,1.2913008413806202,1.2855971874614551,1.2929616673168502,1.2824347667108977,1.2654752410278327
53-2802550,,,,,,0,0.9946129328402596,0.999512173402997,1.0025873598865496,1.0022925093187405,1.0081475331337122,1.0089134195568004,1.0059811552367632,1.0074789739362384,1.0077795065570125,1.0091009301576686,1.0112643664481276,1.009945387693517,1.0095860615089687,1.0106744057411723,1.0092125921077635,1.0086603751823509,1.009239865386629,1.0457680169184371,1.1293723272438836,1.1642647431407323,1.1550243851591895,1.1434849267701626,1.1381171083943564,1.1911925299020276,1.1795616646354865,1.1712037001384448,1.244572309559675,1.2427740259330828,1.2375246903708073,1.229798599229071,1.2275164263280671,1.2217021694456014,1.294934946917598,1.2958208026393225,1.289685618285375,1.2971269544135822,1.2867587992241278,1.2689068502330747
54-2802363,,,,,,,0,0.9972015772493728,1.0039300737980525,1.0030342787433362,1.0114068755148677,1.011757355144833,1.0072518735766562,1.0088719669454889,1.0090492292511521,1.0103885526753935,1.012733409443875,1.0111528647830725,1.0107046776895776,1.0118504269709554,1.0101542293142562,1.0094994076496528,1.0100722657167847,1.0087843079159877,1.0647316279270211,1.1007743750919965,1.0952176928768367,1.0876153681873366,1.0842120063909928,1.1392482531605863,1.1301796024402384,1.1239372792399864,1.1999138062431058,1.2007162334109223,1.1964345832802223,1.189784355476793,1.1881901466799947,1.183302158031808,1.2574931896210413,1.260297968027617,1.2544889449647294,1.26271371410449,1.253033984955182,1.2376356368448107
55-2802488,,,,,,,,0,1.0144139112302653,1.007236582707615,1.017916060284515,1.016541043952635,1.0094094337512454,1.0109047618056524,1.0108057108459945,1.0120079518895422,1.014425816114917,1.0125797631236568,1.012033512655437,1.0131850211680127,1.0112632516516031,1.010502243506984,1.0110333817483699,1.0095946998412588,1.0092550618373215,1.008728895190685,1.0090200475106714,1.0077664029875126,1.0071540678072404,1.0617736225870162,1.0574892560837466,1.0549549070041204,1.0988379713468086,1.1056089458554825,1.103936595288119,1.1001952111341784,1.1002344072878174,1.123001801239331,1.1973544992010738,1.2083293035264895,1.2040540277641656,1.2065619216573003,1.1983752764383429,1.2072085154150471
56-2802472,,,,,,,,,0,1.0010632880581862,1.019375064958434,1.0171096360395224,1.0086097435879127,1.0104630972661255,1.0104262882797446,1.01180210339058,1.0144267112541114,1.012450909326816,1.011873033325677,1.0131087038713547,1.0110798322111467,1.0102860094642803,1.0108632106301865,1.0093681255100888,1.009023242038968,1.0084834297712661,1.0088017844647663,1.0075174275372172,1.0068916163728328,1.0634679727410352,1.058542683209137,1.05624928817707,1.0917180094051053,1.0850188110558379,1.1037930120901265,1.0999630615791145,1.1000073780787363,1.1258825542265696,1.2024840562618153,1.2133408496700262,1.208731931324569,1.211220753864934,1.2027036272774076,1.2115823214398094
57-2802448,,,,,,,,,,0,1.0122148975922727,1.012646011609547,1.0044594108608234,1.007648892129523,1.0081326760575902,1.0101294919767325,1.0132200183077484,1.0111594772140897,1.0105902548455885,1.0120282094295432,1.0099299489178508,1.0091447584463653,1.0098639747858804,1.0083544702175649,1.0080383046061716,1.0075112612288994,1.0079089195159587,1.0066370373218476,1.0060169055813952,1.0651399881884556,1.059779211332632,1.0573324190913753,1.0941340739012029,1.0869149856186708,1.1062900701104745,1.1022634350860412,1.1022665653818982,1.1290494386039425,1.207829242503567,1.2189493214668512,1.2140754079279925,1.216424981187375,1.2076272754923685,1.216335625428489
