순번_정류장ID,1-2805045,2-2805996,3-2803524,4-2803525,5-2803769,6-2804876,7-2803770,8-2803820,9-2806041,10-2805551,11-2806624,12-2805009,13-2805006,14-2806093,15-2806094,16-2805553,17-2806833,18-2805205,19-2805308,20-2805204,21-2802589,22-2802362,23-2802595,24-2802598,25-2805538,26-2802587,27-2802580,28-2802572,29-2802561,30-2802550,31-2802540,32-2802363,33-2802488,34-2802481,35-2802475,36-2805714,37-2806693,38-2802468,39-2802433,40-2802425,41-2802432,42-2802437,43-2802441,44-2802941,45-2802901,46-2802885,47-2802851,48-2802823,49-2802783,50-2802757,51-2802733,52-2802706,53-2807110,54-2802628
1-2805045,0,1.0258109096821397,1.0223208677737858,1.0100912385143004,1.2280381853897646,1.156380872852465,1.193555161524469,1.2711201220841508,1.2353179076014293,1.2181928679124876,1.192255803599213,1.1720906694325106,1.1594233307635948,1.1974667699533406,1.187453652320375,1.1804847579335604,1.2088872242487407,1.257912756761653,1.4880881623536453,1.6983803599517777,1.9801182554268322,1.996795221459237,2.0460076975945016,2.0179258967284195,2.1774009426514795,1.8579929616068789,1.784358577217469,1.7208789111604719,1.6823690599212946,1.664026655948415,1.634906075346152,1.6066869726823423,1.574925216047663,1.5669146671623986,1.581124650516347,1.6515805743671308,1.6642817611577962,1.6504242849173096,1.6250673573837986,1.6223759604723393,1.7673871385739455,1.874845152510759,1.988859239241813,1.7938590607895468,1.7667137975053093,1.752506530665561,1.7320480892822754,1.7190099753260626,1.6896595346224073,1.6612380234357864,1.6460551064919202,1.6237301786304137,1.6194497652090178,1.62616991372464
2-2805996,,0,1.0175118924045432,0.9996990379964529,0.9922086758415235,0.9924923615150918,1.0603452015328094,1.147610169959253,1.1236361311385985,1.1146061189480971,1.100600789140224,1.0901048420198327,1.0838336485491016,1.1306614325761821,1.1235432081517338,1.1189165783691397,1.1473777078077287,1.195915629236553,1.4243973641401473,1.6340847795465443,1.9168145817575861,1.9365767302963177,1.9878591911568129,1.9212420098053404,1.885905305447684,1.662357546086609,1.6089569829110193,1.5621317363921288,1.5338195504837369,1.5209679551121111,1.4986815475382516,1.4779393941324819,1.4539204150384994,1.4481465128314046,1.4987064411136999,1.5653410184999383,1.5776805667775462,1.565888181508873,1.5569394022938867,1.5930671609617166,1.7377566938192543,1.845219846138151,1.9598361094920667,1.7687045095403258,1.742370977351647,1.728661545192835,1.7085385037325518,1.695815828964987,1.6671744458296018,1.63919608251512,1.6246738017623414,1.6029510005752843,1.598945040403671,1.6056557040383497
3-2803524,,,0,0.9832708890052069,0.9847208640645286,0.9879129508296434,1.0666131156319842,1.1655457768319923,1.136535460016003,1.1253949840346789,1.1085986348885846,1.09625209526553,1.0889573569495257,1.1384108299059619,1.1304476695231038,1.1252489655484377,1.1558235750876933,1.2074190494625767,1.453566156345819,1.6822743909663582,1.993623951516754,2.0121079125008694,2.0656954976696142,1.9886388619847526,1.8931083349953575,1.6602920448907694,1.6064460627824355,1.5581073366212868,1.529083104324522,1.5160637379337178,1.4937036311658893,1.4723283674190908,1.448681577641912,1.4426822072528365,1.515153901366719,1.5845806948227275,1.5973693787475944,1.5847596412875276,1.5749279987448808,1.6122101095603925,1.7633183367208798,1.8755075155199052,1.995453472860839,1.791229604072149,1.7633416216942608,1.7486687950115527,1.727406328863187,1.713993049341033,1.6838567568533038,1.6547665427573326,1.639247668495851,1.616771226749698,1.612139450350185,1.6192303363437037
4-2803525,,,,0,0.9854059251618447,0.9899063598978348,1.0823323404592509,1.1975813748554254,1.1598011894549698,1.1448643100019247,1.1232033612298826,1.1076754076727962,1.0986197957414816,1.1508558333211327,1.1416291260749072,1.135560533159395,1.1681716170651462,1.2245852808759512,1.4932034399721605,1.7469962688113825,2.098582479989268,2.112914912546203,2.172016395232335,2.07864266202103,1.9658435046675977,1.7004330492384694,1.638919565541864,1.58670961502071,1.5545696160760585,1.5402240406965457,1.515818547519305,1.4925802676416058,1.4671059181773944,1.4602194392476189,1.5356249741551244,1.6081658428790646,1.6214790632180358,1.6080735216525046,1.5971239360483098,1.6357406308958709,1.7940027348291523,1.912370977077072,2.039008800989545,1.818381760952211,1.788803990646198,1.7731736983108983,1.7503269856762722,1.7360732059887711,1.704121647997796,1.6733233759306518,1.657112390717506,1.6330935058606426,1.6286337618887314,1.6355543054998933
5-2803769,,,,,0,0.9948689417528871,1.0099842799483172,1.021900406957878,1.0054015846975461,1.0055532274476742,1.004573785148435,1.0047685512794808,1.005653785905882,1.0752169924195343,1.0695340546675645,1.0663977032409768,1.1014201330441007,1.1605032110604223,1.4470390772938544,1.7234840152579858,1.7721694587175214,1.8012477160764155,1.8610096859296004,1.7960740712341368,1.7155574005621272,1.525496604203462,1.4819449436683514,1.4425857341364616,1.418988559319932,1.4086364324269782,1.3907936301727262,1.373539486895749,1.3546141569131822,1.3630477986175795,1.517212849283664,1.5926090721071515,1.6064939296716918,1.5926277409346548,1.5819548619263637,1.6219959203960745,1.786340273436225,1.9097888204413564,2.0426541680087418,1.8130469487044487,1.7824090944317905,1.766361782980925,1.7431491155262153,1.7285633823531148,1.6959294919094636,1.6645756742291233,1.647934639620724,1.6237373088800715,1.618937973680628,1.6262397619548008
6-2804876,,,,,,0,1.0270638080384216,1.0397290439579698,1.010039583991238,1.0094947828893115,1.007278508824493,1.0070155056524592,1.0078180633561216,1.0910749912983135,1.0832391089711513,1.0787757441452575,1.1202249192682734,1.1905092408846865,1.5441058455042826,1.9014572253724509,1.9199149845797365,1.8123359349732104,1.8787141082871717,1.8055433912884296,1.71645923502127,1.5130411543411482,1.4677098588595803,1.4338106816728395,1.4461350539080726,1.434097381045737,1.424947160440175,1.4048666287673628,1.3818794955181848,1.3917476346837232,1.5605477467337412,1.6440809617390137,1.6589548653762698,1.6428854785850557,1.6292994421669222,1.6724178347775527,1.85460743086822,1.9928188136179028,2.1404098536188902,1.871438578045578,1.8363504094513674,1.8180790347552294,1.7916362303349183,1.7753140114628454,1.7385117721455237,1.7030990217114135,1.6847281799182579,1.6577374368026754,1.6525216179192004,1.660068085526724
7-2803770,,,,,,,0,1.0609422611141497,0.994919770200669,0.9981258563576517,0.9986773198267113,1.0004873825378364,1.0025995594992259,1.1050267974445618,1.0944780989302567,1.0884323624203267,1.1378546039746273,1.2231655970175477,1.6662229373412358,2.1438829543467293,2.144719580567064,1.9807581803289316,2.057219569822354,1.9532359553761107,1.8312330432286876,1.5682822714433655,1.5130157624148255,1.471815021111375,1.4840163327324913,1.4696606133141623,1.458475569148282,1.4348683900064314,1.4078715191181403,1.4187666887555546,1.6033136834136268,1.6949757375675738,1.7114073729222998,1.6923849149200687,1.6758208031103428,1.7220979424515968,1.9226669468327828,2.076071726478403,2.241368040914034,1.9288655694014445,1.8887923350631541,1.8684191965306047,1.8383502893468322,1.8198050547430753,1.7787180535991005,1.7393369315452425,1.7190533285832919,1.689254615815878,1.6836428556795697,1.6912520755088452
8-2803820,,,,,,,,0,0.9168529365688892,0.9565296261833827,0.9756853042459422,0.985090520087088,0.990679399269119,1.0118638399207318,1.0088382374962246,1.068288303090987,1.1471549673457029,1.24421178611878,1.764600807141547,2.35711370863148,2.335059577652764,2.1147830266718457,2.1986590577950462,2.066320971589677,1.915530663192663,1.6044262930518762,1.5423705746112275,1.4957894196125079,1.5078595231216978,1.4918755407879085,1.4791110260362885,1.4532336545665516,1.4240055191275307,1.4351017746767185,1.6301316172573148,1.7275131074361152,1.7448287437155137,1.7239202860871843,1.7052698286120047,1.7539493729427926,1.9673785773923769,2.131643996209276,2.3084847207685266,1.9651473368504602,1.9221096984690011,1.8999043034350103,1.8677825272975208,1.8478761979152531,1.803911410516275,1.7620838689971074,1.7405256131435585,1.7086843452652705,1.7025308405931605,1.7104578256485294
9-2806041,,,,,,,,,0,1.0067293514780884,0.99711324333984,1.0005799704402163,1.0035907989626407,1.0233350253433677,1.0188350519870994,1.085317339740743,1.1748318872651196,1.2861873160686523,1.9056453986803135,2.6587305276325566,2.594033438346715,2.2906321594956736,2.3813370557089883,2.2102708444076167,2.0216216597592345,1.6515512275139852,1.5792147124363627,1.5269074453974767,1.5384871926934864,1.5205563966721638,1.505546943406765,1.477278753787464,1.445163935249781,1.456620912536252,1.662391688859652,1.7656630468820995,1.7838483272538863,1.7608337125270068,1.7397811015786846,1.790182358528236,2.0174365671400567,2.1925073931073995,2.3816207083391085,2.0050367511365303,1.958302139967626,1.9346931105120762,1.900146152501475,1.8788039133554784,1.8318071809498786,1.7867841794937578,1.7641111040384665,1.7301352256612974,1.7239603082151522,1.7320024032425267
10-2805551,,,,,,,,,,0,0.9918078237549118,0.998895748898066,1.002977050096372,1.0253595077962137,1.0201540710306958,1.0937295584204816,1.1936633543258728,1.3193082453972125,2.0455932359019826,2.993937818497501,2.8678078736612154,2.4630917067544966,2.559785217916833,2.3455796392143395,2.11693309852281,1.6883614420461261,1.6079233814643943,1.550722931166329,1.561912590882567,1.5423176607474498,1.5259349667596804,1.4951385926331637,1.4608776625908282,1.4724049361073357,1.687377088290101,1.7957453013802345,1.8146878549762238,1.7898539319529854,1.7667435352097225,1.8192085111026555,2.0571936312630332,2.2419885746621304,2.442932993828843,2.0366930552400193,1.9873279549781033,1.9617391457820073,1.9254275541070585,1.9028803907308465,1.8533527220909258,1.806441489802943,1.782248481800593,1.746852143020986,1.7397941160884571,1.748127400996233
