순번_정류장ID,1-2806577,2-2804034,3-2804035,4-2804039,5-2805298,6-2804496,7-2804523,8-2804508,9-2804520,10-2805723,11-2800053,12-2800024,13-2800451,14-2800454,15-2800309,16-2800494,17-2805303,18-2800512,19-2800566,20-2800596,21-2803049,22-2802654,23-2807098,24-2802671,25-2803042,26-2803043,27-2803123,28-2803137,29-2802629,30-2802709,31-2802748,32-2802728,33-2802094,34-2802129,35-2802831
1-2806577,0,1.000604761402326,0.9932065886666536,0.99938526054236,1.001280363583433,1.0008655182064927,1.001963875144384,1.0026939772952095,1.002067796643437,1.0017701853490717,1.0023476922194012,1.0017763897958967,1.0018281422550812,1.0014233727978077,1.0068525213110144,1.0068161755476066,1.0070489291542701,1.0069448974235873,1.0065296483156507,1.0058830551260542,1.0157730124425444,1.015703915794338,1.0149752702802537,1.0153424974530967,1.0416755336244252,1.041867744761517,1.040642715096544,1.048329137633168,1.0670302573365815,1.0945437033846726,1.1005176487664106,1.124465326407194,1.124362659885155,1.1384317743972776,1.1593659588245628
2-2804034,,0,0.9839866068636616,0.9986199066155653,1.0016397861750874,1.0010205168446455,1.0021494471665164,1.002914801807014,1.002197092541001,1.0018769219554857,1.0024706775397778,1.0018669782276193,1.0019091129852526,1.0013672953153128,1.007151457728825,1.0070680566102865,1.0071525849004648,1.0070098199933502,1.006707970987613,1.0060662898839603,1.0160198977883288,1.015896635793888,1.0152758072868555,1.015673197169575,1.0424382474934033,1.0426277396650663,1.0412943103196735,1.049221512034043,1.0683023298259435,1.096329886906694,1.1023498678129005,1.1267701770462828,1.1265192290830555,1.1408516302099172,1.1621927242101426
3-2804035,,,0,1.0134646887439627,1.0046806250298668,1.002508020484268,1.0032314887976934,1.0039621715678053,1.0029103923272926,1.0025241198443817,1.0030926584516657,1.0024601857562772,1.0023848868734633,1.0019502918994154,1.0077131064372684,1.0074965789675574,1.0078063967735957,1.007649574167847,1.0071021369415403,1.006456070783574,1.0165857522490291,1.0165341873268288,1.0157901438717187,1.0161147142599598,1.0433789303614227,1.0435373934075305,1.0421970529763922,1.0502151924394205,1.0695649059989116,1.0980705139017763,1.1041439967812314,1.1288548700979877,1.1286158580481709,1.1431175506141806,1.1647273271088263
4-2804039,,,,0,1.0012183925456166,1.0005560001788019,1.0020844189682125,1.0029433089392783,1.0021590619337335,1.0018182180104376,1.0024011416930243,1.0018676046415813,1.0017368054935594,1.0013411755146215,1.0073315312831248,1.0071996535952779,1.0073889841389096,1.0073433394897264,1.0068061760855993,1.0061653942256117,1.0165030972333917,1.0163458981145714,1.0156714401925604,1.0161044913120962,1.0436347693104076,1.0438725341432538,1.0424293924209196,1.0506451525878555,1.0702633041350444,1.0991886131374338,1.1053645851523404,1.1305291140140392,1.130155097774902,1.1449365418364317,1.1666353179162234
5-2805298,,,,,0,1.0002737976760143,1.0024651768216717,1.0036221563334076,1.0023892928720717,1.0019508226154725,1.0027071426142902,1.001924084513865,1.0019665825894484,1.0014590614063998,1.0082098658119047,1.007941391002887,1.0082656653906912,1.008037315559136,1.0075352594091995,1.0066767703016037,1.0178653364830121,1.0177123491306468,1.0169544598904,1.017275582797514,1.047273966220309,1.0474688109774926,1.0459122459138408,1.054688915233635,1.0759119670796733,1.1073009338203086,1.113615520192463,1.1407717529827823,1.1400004298972963,1.1558769748238287,1.1790142887295352
6-2804496,,,,,,0,1.001172970986341,1.0035604746977593,1.0018682937638004,1.0013454350272897,1.0024031880213127,1.0015338764555244,1.0015347880921126,1.0009869366612723,1.009007732185415,1.0088130050770618,1.0090247417557063,1.0087424354275645,1.0080611396908494,1.0071245563647373,1.0194307603189465,1.0191833357376865,1.018311692566584,1.018780296717387,1.0519462932132329,1.0519863128141453,1.0503509615275899,1.0598873519049674,1.0834060823191318,1.1182099826157705,1.1247547076520699,1.154646968093034,1.1534234309626232,1.1706939335271767,1.1958323864769074
7-2804523,,,,,,,0,0.9961125152993903,0.9997272683871136,0.9993639883575232,1.0011744529256419,1.0002563840832934,1.0005520514409478,0.999735339815627,1.009795712407588,1.0095835438928535,1.0095902900405365,1.0092969270361107,1.008496960297167,1.0072478480525908,1.0209646009615292,1.0207441536285908,1.0197009333929195,1.0202794276268787,1.0571026219276527,1.0572649137342287,1.0551474017294014,1.0659002252336918,1.0919534870048653,1.130797773779445,1.1375056276696383,1.1705260011158922,1.1685773860518809,1.1875654286969997,1.2147922313293606
8-2804508,,,,,,,,0,1.000361665674702,0.9998086543845791,1.0017433520331855,1.0006232898592997,1.000848439983139,1.00021285452103,1.010638473824084,1.0101052843085,1.0102377290457465,1.0098550937988782,1.0090135542145582,1.0077649055773454,1.0217358747277205,1.0215741636867564,1.0204443743648404,1.0209270667257626,1.058880884956111,1.0590268307735786,1.056889914958978,1.0678561404399343,1.094713867284443,1.1347085007798592,1.141291642649973,1.1753697528836042,1.1729865404669093,1.1924272770092466,1.2202337006908779
9-2804520,,,,,,,,,0,0.9978566343390858,1.0042037077169184,1.0008900502112745,1.0011475585424567,0.999613242218464,1.015308445584759,1.0143729119652432,1.0139602660063107,1.0132988400681493,1.011575431139363,1.0096914625965387,1.0261075763050795,1.0257274123530389,1.0242522614656324,1.0247896274344666,1.0702501931886472,1.0701764834139624,1.0673537010530603,1.080230826515258,1.112264819250791,1.160296856153501,1.1665291377451434,1.2068912885573342,1.202753935070959,1.225211280653055,1.256983461290045
10-2805723,,,,,,,,,,0,1.0106653747369008,1.0021204930284864,1.0016805287910455,1.0005835465394506,1.0180186795683983,1.0167126417798946,1.0157931428169122,1.015155735719538,1.0132023823007235,1.0110229420524868,1.0279689028114711,1.0274475962196197,1.0258765497180948,1.0264277091181861,1.0744193894679623,1.0743260545106912,1.0713406633207119,1.0848096141826575,1.1187580359469618,1.1697501273556559,1.175641617404984,1.2181328192490373,1.2131200118934244,1.2366688172731362,1.2696720262319487
