순번_정류장ID,1-2805805,2-2801377,3-2801392,4-2801397,5-2801410,6-2801427,7-2801443,8-2801471,9-2801475,10-2801505,11-2801535,12-2801532,13-2801571,14-2801641,15-2801649,16-2801651,17-2804430,18-2805803,19-2805806,20-2804915,21-2807213,22-2805602,23-2805807,24-2805603,25-2805808,26-2801678,27-2801183,28-2801685,29-2801169,30-2805307,31-2801700,32-2801706,33-2801713,34-2801728,35-2801737
1-2805805,0,0.9964688399648846,0.9951133520273706,1.1881185467190758,1.4808257151282807,1.4388719774485539,1.3187068926995815,1.2499332679153088,1.216191460066535,1.1770034970080554,1.1501196756152483,1.3279599012858267,1.4506890759405946,1.3394325255346295,1.303146992382279,1.387920383567375,1.3527046995117746,1.3258515727783757,1.3535566054639443,1.5518345397107935,1.7889203117763561,1.7369204353604653,1.9037021730811587,2.033380307140978,2.2740797207841146,2.422320230806349,2.342730756949839,2.3265109495826177,2.32268142917403,2.2585239872261593,2.214082877784596,2.143993795286448,2.088948143602642,2.0838722829735854,2.0180890138677703
2-2801377,,0,0.99399217887973,0.9916615563501987,0.9677142967730132,1.0146667233950157,1.0010960107686158,1.0001671968725194,0.9979500333485505,0.9997212726044675,1.1689892291004012,1.37246699371152,1.5112584479233837,1.3724198148408464,1.328102601105318,1.4186500098945785,1.3778422245678394,1.347236953594347,1.3741186756879031,1.5867017103501617,1.8420095302962949,1.7830066520633852,1.9634395157045321,2.1049039620191756,2.3698034309105305,2.5323854881636088,2.4403474495685327,2.318479647019955,2.228191790520921,2.1700439956350785,2.1286424679169738,2.064341849466205,2.014187460569185,2.0055036795898595,1.9453928809082393
3-2801392,,,0,0.9872481313903381,0.9475894893159607,1.0263802031261853,1.0038268826812506,1.0019250556326067,0.9989089954797029,1.0008100508017577,1.1193921479840578,1.3392872876400717,1.4929058255844123,1.3493398319535415,1.3060662921210269,1.4028043485264772,1.3615229267666977,1.3307994743533584,1.3607707403956362,1.582050223325446,1.8498328631603351,1.7875101057514382,1.977101869725398,2.126564520748501,2.408380956965213,2.5816656964853526,2.4814598567517905,2.349917865115469,2.317225430962662,2.2503574226945773,2.2030884934582957,2.1312266525445422,2.074622262762565,2.0687766153521867,2.0015117751202207
4-2801397,,,,0,0.9206593463915914,1.0430864286604444,1.0080496834130346,1.00452178120396,1.0006199041064703,1.0023241095058653,1.003510580401447,1.1378489039530586,1.2796461100575527,1.204824423244767,1.1861988551109452,1.2823153356832437,1.2551505657020456,1.2342484539301914,1.2740794271745504,1.478584421208934,1.7278798283318493,1.6767374464091853,1.851872452916891,1.9887318752120977,2.2450449491719073,2.4047646970575043,2.3200133577558115,2.382454968683469,2.376181800845871,2.304119516522804,2.252838635074264,2.173831383462261,2.1124403217629255,2.106032676490466,2.033618385705143
5-2801410,,,,,0,1.2503864260667565,1.0605064329572815,1.0340711713814659,1.022659012061323,1.0183920692412143,1.015102781092512,1.0637875661463707,1.2120928215436297,1.1545603842796128,1.1434477279556747,1.2434536604483397,1.2197336372387453,1.2013144449590045,1.2456563327660695,1.4514822175827868,1.704057477106085,1.6536672602858746,1.8309826837633834,1.9697325172548508,2.230294641824213,2.3933683581828866,2.3074297056630253,2.4802128230214517,2.469737809627385,2.3862779221855694,2.328571592776928,2.240094883036502,2.1725139785874608,2.1633486513841986,2.0835170698529666
6-2801427,,,,,,0,0.9562268983381356,0.9772287338981085,0.978382722664139,0.9878901332689208,0.9939097545762366,1.0478917473452625,1.2088560863569955,1.1489399288709756,1.138220270084146,1.2431281878550742,1.2184482686460694,1.199431696877891,1.2454965391734178,1.4589270754241295,1.7220553577397748,1.668460794494494,1.8535946876036287,1.999172934423604,2.274113732189231,2.4461475337290395,2.353065085228432,2.5341592463747302,2.521061453655944,2.432970849824034,2.3710172283662736,2.2763730330487797,2.2037874231048504,2.1936455947981433,2.1091978517320022
7-2801443,,,,,,,0,0.9964974899419661,0.9905252580032858,0.9978578877215589,1.0013028491378737,1.0647207861891466,1.2548104709306993,1.171982453871232,1.1560021403462375,1.2699929188410155,1.2401253516241377,1.217698532755063,1.2644568110331478,1.4952643625928828,1.781681869270698,1.7194396521643727,1.9220906549291576,2.083151938499828,2.390935945340482,2.582923543805509,2.472242122048497,2.658995114648411,2.63835050048111,2.5364353870615313,2.4644980241597847,2.357597320064362,2.2757280467160266,2.261829706676877,2.167029756324833
8-2801471,,,,,,,,0,0.9816653682111685,0.9985660033560634,1.002609923033902,1.0817879087808913,1.318690135404182,1.1982793633644446,1.175012982411286,1.3010776348282835,1.2642505428389983,1.2374216282281234,1.2850728141626981,1.5379207367574876,1.8544919992885136,1.7806112938544876,2.0060815891690447,2.1876952692655327,2.5400678256523754,2.7593060556594384,2.623546192620551,2.8354338247206337,2.805427349351215,2.681302514235809,2.5966904782930738,2.469477433289045,2.3749293776121725,2.3545548353767876,2.2464908169735267
9-2801475,,,,,,,,,0,1.0077473780863977,1.0073123080389437,1.0081982375994307,1.0873883982920807,1.059181880521831,1.0642291792946783,1.1917834626695387,1.1695822244925778,1.1525624297032733,1.210724020886413,1.4501224740427314,1.7522453909547173,1.6886665973465131,1.902593279898922,2.0738306489371663,2.4045899144060776,2.6126431282093736,2.5185645506587786,2.9767539294701235,2.937301110357647,2.7951272933945415,2.6990914922172635,2.5557586688671043,2.4502548736462098,2.4250635856547476,2.3059007487804317
10-2801505,,,,,,,,,,0,1.0070033071172497,1.0084321142242623,0.9989367620374655,1.0050912379243924,1.022656642867207,1.1658765296660527,1.1451881212664152,1.1293393957849862,1.1949395452120126,1.4513185130404378,1.7794508437795968,1.7084117237953307,1.94177832475215,2.130790441343865,2.5013750765276606,2.7351926764251977,2.701783467050195,3.255692236338137,3.194354172646601,3.012570754931038,2.8920010698879657,2.714780491848411,2.586772328370303,2.551691144775793,2.410467950305221
