순번_정류장ID,1-2807210,2-2800306,3-2800305,4-2800402,5-2805665,6-2804856,7-2800418,8-2800434,9-2800443,10-2800454,11-2800461,12-2800463,13-2800466,14-2800470,15-2800353,16-2803672,17-2800309,18-2800480,19-2800489,20-2800483,21-2800475,22-2800471,23-2800467,24-2800449,25-2800441,26-2800436,27-2800433,28-2800431,29-2800417,30-2800404,31-2800401,32-2800893,33-2800895,34-2800897,35-2800898,36-2803432,37-2803438,38-2803453,39-2803456,40-2803433,41-2805763
11-2800461,,,,,,,,,,,0,1.0248923601722237,1.0054040957941635,1.009797482624472,1.3104100492185289,1.466460438784857,1.3226192926286071,1.288557463139759,1.246962906485821,1.3911903744088159,1.735261536245239,1.979484844815538,2.2977936255768343,1.8646861154199152,1.6329817925261854,1.5804894210286315,1.5362844948386678,1.4499454704708992,1.3487912157333448,1.3316868501579378,1.3252513717316279,1.2754124302809897,1.2519577400362087,1.2342592414182016,1.225784191040804,1.1289859729302254,1.1254557726907455,1.1165280277520504,1.112900655172853,1.110414348745417,1.2133626385148317
12-2800463,,,,,,,,,,,,0,0.9946468499654126,1.0049793522858546,1.3772283481048164,1.571739936299494,1.3694871855740398,1.3241461986908543,1.2720603100126466,1.4339161558099378,1.8315918479019673,2.122238163558106,2.5048146369021236,1.9517997292180225,1.6772846694865329,1.6170857861748962,1.567291012584236,1.4715919563241622,1.3615732616036733,1.3431317529668485,1.3360113349361105,1.2829476321060784,1.258182147329469,1.2395622406480515,1.2306747461305945,1.1303772830405074,1.1266937558349086,1.1175049298633062,1.1138739881470379,1.1113862380907833,1.2154326524770425
13-2800466,,,,,,,,,,,,,0,1.0072541278515723,1.6483684197267545,1.9974609383469866,1.51383528219502,1.4268201164770777,1.340510169847701,1.5480385296491697,2.0982824436375833,2.533135156053975,3.1243936997338246,2.1689747019883354,1.778754195883294,1.6994429293988762,1.636214359560055,1.5187379473894074,1.3889045700705873,1.3675368882930505,1.358891245481345,1.2989179757749452,1.2713813084400791,1.250823054608547,1.2410713221964853,1.1332561874093947,1.1294099981252992,1.119888550351579,1.116115158813268,1.1134305286726929,1.2196306832696828
14-2800470,,,,,,,,,,,,,,0,1.9906752764317137,3.244767270945615,1.7241897267674835,1.5580054459726194,1.4184620423611614,1.6809285671956216,2.4421744103789487,3.1071067497516376,4.0629348442707895,2.4076448594097983,1.8761215599685437,1.7762455844304375,1.699151778781353,1.560172253368863,1.4118802283038197,1.3878826911088744,1.3778610208712518,1.3118663343409704,1.2819702791788647,1.2597816249913805,1.2493093439030887,1.135475234710596,1.131500919872951,1.1216658059972073,1.1178490820444178,1.1149936592747467,1.2229323598674091
15-2800353,,,,,,,,,,,,,,,0,1.0475486345362968,0.9933803152929949,1.0091456485643162,1.0077629585107142,1.2679266636487099,1.9769772470080136,2.6220224416634936,3.6188896095678036,2.1124724971329063,1.6789967725747823,1.6004208072651007,1.5388035138993654,1.4277647862003637,1.3114599944904788,1.2933869220250147,1.287499299255815,1.2368553118297778,1.2139670669900806,1.197215020053527,1.1892948905922003,1.1050473170698456,1.101912609840546,1.0943556936766248,1.0913250857013086,1.089492243077813,1.196992779570006
16-2803672,,,,,,,,,,,,,,,,0,0.9764338238837329,1.0010790086708943,1.0019910147359672,1.3019068677162475,2.17431579704718,3.0484899181856497,4.507218305174937,2.2445051718557094,1.7237268135245734,1.6343955899376519,1.5657731400835462,1.4443897793573406,1.3198868026418615,1.3007277055657838,1.2943295053594193,1.2412549330974527,1.2174474240426338,1.2000788400056293,1.1918899154328941,1.105566011853322,1.1024634641722428,1.0947334394113302,1.091667903538362,1.0898709442692267,1.1981544859775763
17-2800309,,,,,,,,,,,,,,,,,0,1.0311323123273912,1.0156267756525619,1.0129615623644188,1.0338317359845224,1.385949901314408,1.9571730995857177,1.4627810836863562,1.3018939270401582,1.272400009350382,1.2455787790458335,1.1942534305628496,1.1409298430686907,1.1338344812605035,1.135152665034898,1.1124415531092595,1.1020088526126113,1.094759832061334,1.0912690869579718,1.0566617449362616,1.054911637860806,1.051081241654607,1.0492768603678497,1.049145924877554,1.154427861258901
18-2800480,,,,,,,,,,,,,,,,,,0,1.0004138760027494,1.002929859786782,1.005919102300144,1.0043916325333666,1.2479178369645454,1.1296702407867152,1.0957506405327302,1.0907701424536504,1.0819256561229136,1.0622448885091882,1.043109606614707,1.0420175681020456,1.0471596079446852,1.0400661247824505,1.0366720128200129,1.0387819959300653,1.064955592332392,1.0481304556872917,1.0466103867992071,1.043409161235185,1.0418208418875874,1.0419785853038663,1.147481783050375
19-2800489,,,,,,,,,,,,,,,,,,,0,1.0064558104816135,1.0094861881287398,1.0063617744520124,1.0042905965894418,0.9922137907830774,1.0052523369634268,1.0101490933300143,1.0083941190145371,1.0014396720723986,0.9968883968241755,0.9985146153042458,1.005588831494421,1.0055139179341968,1.0053270392550926,1.012459438366855,1.0393540806894397,1.0352690786215708,1.0341038485565608,1.0318685791468354,1.0306123720445863,1.0311486439889017,1.1369025678282298
20-2800483,,,,,,,,,,,,,,,,,,,,0,1.01209213967549,1.0063103744872306,1.0035680763786627,0.9899850987993801,1.0051356049120976,1.0104625765477269,1.0085427959957725,1.0011275176707668,0.9964458310022273,0.9981699459148968,1.0055526693136432,1.0054815837385536,1.0052920686792912,1.0059453831532585,1.0061539883730344,1.0139900961370008,1.0134306030635027,1.0128244639728117,1.0121344472831135,1.0134425668237717,1.117881868402659
21-2800475,,,,,,,,,,,,,,,,,,,,,0,0.9962246449728764,0.9981862765243361,0.9850672826159319,1.0042559286650379,1.0102838451629106,1.0081951998572825,1.0002734269248796,0.9955563456700504,0.9974299199005532,1.0052213474684668,1.0052084304732007,1.0050392679871518,1.0057362014488176,1.0059606672773147,1.0140205231333206,1.0133830640953376,1.0127719731207354,1.0120739571135158,1.013401862404338,1.119343137956785
22-2800471,,,,,,,,,,,,,,,,,,,,,,0,0.9992998943398821,0.9834364729352545,1.004884049678371,1.0112276505387423,1.0089072116327924,1.0004627516742908,0.9955338323098417,0.9974678005961334,1.0054906941549149,1.0054265455469245,1.0052313390378205,1.0059254526809807,1.006145826139006,1.0141144209733892,1.013537626759351,1.0129091270301145,1.0122013905896436,1.0135345659880202,1.1202582440949793
23-2800467,,,,,,,,,,,,,,,,,,,,,,,0,0.9779359420004946,1.0057762689159595,1.0128262841827007,1.0100316190035743,1.000567132967428,0.995296254669876,0.9973604275070337,1.0058350425073672,1.00570026963302,1.0054680933026956,1.006166102396145,1.0063831136600954,1.014360473685044,1.0137671865629365,1.0131107698632453,1.0123868016696822,1.0137308625839903,1.1219830192563118
24-2800449,,,,,,,,,,,,,,,,,,,,,,,,0,1.0295666627636448,1.034808662613554,1.0263837426974247,1.0084716445706823,0.9991567366835772,1.0013113576171278,1.0111652645824536,1.0098065865087238,1.0090495431926834,1.0094692217184982,1.0095425731319938,1.016269118475276,1.0155144961287659,1.0146809132438548,1.0138758194177528,1.015213330948254,1.1281607012010986
25-2800441,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0420758457549997,1.0178585804122882,0.9921428376950566,0.987574630721353,0.9916967368489626,1.0051296869231985,1.0051352666728435,1.0049061620554804,1.0058748190671167,1.0061686503181626,1.015275495386671,1.0145859203531515,1.0137182993884306,1.0129712355226752,1.014350749252148,1.1332938845936082
26-2800436,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9868667398706029,0.9745689192781816,0.9792068722052246,0.9849017003081185,1.0004666050786062,1.001848621921997,1.0021026202690737,1.003475462728208,1.003933979018511,1.0144948788392827,1.0138160461287393,1.0131461286906231,1.012334037122439,1.013834609658636,1.1349012342878495
27-2800433,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9678150895465932,0.9774925016124616,0.9841546376737828,1.0015777478843524,1.0027143694024663,1.0028450145918193,1.0041994818324746,1.0046354372410011,1.014992004729662,1.0142824892659674,1.013483241847513,1.0127162868889645,1.0141567893320758,1.1374356671232149
28-2800431,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9828329662475566,0.9913283751491263,0.9962695797709682,0.9997105511657495,1.0004357163816815,1.0023545639375675,1.0029874649294979,1.0150044000379317,1.0142600261808852,1.0133507016826298,1.01248195633071,1.014062263747062,1.1425836472947581
29-2800417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0243813334184588,1.0243917797240827,1.0116580896067202,1.0093282499421994,1.0101460138191003,1.0102231377531483,1.0183139720705747,1.0174585950116841,1.0161283363428188,1.015074515213463,1.0167300043159664,1.1563282945345352
30-2800404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.024403943287367,1.0088280889435879,1.0070819243144482,1.0085187799546957,1.0087838946307626,1.0181441724688016,1.0171757150609426,1.0159306444365088,1.0148605320009292,1.016563280770517,1.1594258080943203
31-2800401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0051501250229178,1.0045356195786264,1.0067890991372124,1.007289382397477,1.0179899121018672,1.017005036416377,1.0157525812544863,1.014752627355447,1.0163337063169693,1.1620228851089651
32-2800893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035221914142163,1.0056744008806138,1.0067404888594054,1.0191377409045532,1.0179913068843987,1.0164973999594304,1.015278962105337,1.017054788630529,1.1761756144447946
33-2800895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0079811486303625,1.0089960311958601,1.0204481669887835,1.0191545464925553,1.0174165994697166,1.0160813992827007,1.0178160179144489,1.1865146339000425
34-2800897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0011288392629647,1.0046262701910402,1.0040795658173751,1.0042941722190855,1.0035491136085235,1.0062548422972517,1.1818233320164273
35-2800898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0047722036513795,1.004324176458726,1.004511830490898,1.0037315071218378,1.0065070309292459,1.1875791002611444
36-2803432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9940635667398652,1.0027794683802298,0.9997417777936213,1.0106504010564552,1.7751126904221368
37-2803438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.005667800017275,1.0010985899541311,1.013516184919287,1.949772981185329
38-2803453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9892808546071205,1.0220596281022822,1.357685223109526
39-2803456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0458861460243227,1.002606626376564
40-2803433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9748186065486193
41-2805763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
