순번_정류장ID,1-2807273,2-2800328,3-2800630,4-2807080,5-2807078,6-2806214,7-2806242,8-2806244,9-2801157,10-2801151,11-2801145,12-2806923,13-2801128,14-2801120,15-2800852,16-2800845,17-2800854,18-2801087,19-2801055,20-2801043,21-2801024,22-2801003,23-2800969,24-2800959,25-2800941,26-2800927,27-2800925,28-2800923,29-2800874,30-2805941,31-2800821,32-2800876,33-2800846,34-2807334,35-2804991,36-2800830,37-2800828,38-2803432,39-2803438,40-2803451,41-2803453,42-2803433
1-2807273,0,0.9947283548151327,0.9980431402321436,0.9969659820577548,0.999616045253828,0.9982209929313526,1.001399443620687,1.0003151179543122,1.00004076877438,1.000121785135166,1.0003302677804435,0.9997354442617665,1.0179849599278707,1.0328354468086602,1.0629921980072679,1.0606282925568016,1.0599294162270372,1.054485901545496,1.056276742039949,1.0530885588542198,1.051122032619488,1.0485530259997182,1.0467598743777793,1.0502717754008908,1.102230779048439,1.0986513105362732,1.0963293938203515,1.0905748124888797,1.0892801947805024,1.0882940870346636,1.0861305243233066,1.0837495499580403,1.0824201140058154,1.0806159854514488,1.0774395195996707,1.0617667686092103,1.060772498689616,1.0535922895118601,1.052242704648678,1.0494572720596016,1.1321429855052376,1.12624741991268
2-2800328,,0,0.9994335744687737,0.9957594426160796,1.000540151993929,0.9984691358266836,1.0021117521764733,1.0007929723757505,1.000385574590367,1.000420997891619,1.00061765543363,0.9999569359775791,1.0196391462553749,1.0356141733790378,1.0680715232727547,1.0653765099080184,1.0643637064925378,1.0582169733028766,1.0597665295651164,1.056167926348541,1.0539538876998347,1.05113503628022,1.0491215096083886,1.0528747153600477,1.1070689399916822,1.103026897905813,1.1004952674576471,1.0944794025765554,1.0930402274695399,1.09174694311113,1.0895096416895644,1.086845595922104,1.085411183828055,1.083563856674502,1.080160612147262,1.0634505837063446,1.0624598193045534,1.0548464653727323,1.0535494029814003,1.0505217732661776,1.135012762247539,1.128789257143925
3-2800630,,,0,0.9936772943882551,1.0009236581362357,0.997720362986134,1.0020361126910227,1.0005725883840828,1.0001794914157356,1.0002520128217902,1.0004798076433163,0.9997864475116457,1.0206558879152112,1.0375529744453265,1.0718889359872545,1.0689189013150011,1.067644609835702,1.0609263706876886,1.0622812665536472,1.0583587919068869,1.0559516448428492,1.0529392375633504,1.0507572031135584,1.0544952185275982,1.1105020943224293,1.1064225947948436,1.103608015497439,1.0971249803352894,1.095683002296397,1.0943006185725963,1.092033209311833,1.089122308879721,1.0877004628610165,1.0855686879471778,1.0820853406300521,1.0647193838487718,1.0636152230661102,1.0557271816084224,1.0543323960301905,1.0512629870213177,1.1369429694046551,1.1305758055219892
4-2807080,,,,0,1.0124185649981523,0.9995784994242303,1.0046000163161048,1.0023710388795837,1.001407469530519,1.001256130781031,1.0013916594358565,1.000548306061378,1.0238597226491033,1.042657938734595,1.080903896415815,1.0772816688321072,1.075333348968078,1.0672837196301288,1.0680841120987823,1.0634159185580556,1.0605655376488974,1.0571214907879463,1.0545527950045408,1.0585957267376986,1.1179983173598653,1.1132192152561804,1.1101710116411092,1.102922875438559,1.1011425524683034,1.0996812666472855,1.097044025919158,1.093922995486197,1.0922373304461839,1.0899871108811718,1.0860606186397166,1.0672230851312676,1.0660238300322353,1.0575791817870706,1.0562159463021221,1.0528324680629446,1.1410296464474354,1.1343159411898387
5-2807078,,,,,0,0.9943410491134744,1.002725802919148,1.0003939207944375,0.9999193885166778,1.0000669557128257,1.000373851052584,0.9995352495352494,1.0247855483914716,1.045051470911686,1.0862700930541669,1.0821687796125927,1.0797451566501055,1.070760567867958,1.0712194952465488,1.066059769454684,1.0629244679431546,1.0592028603722023,1.0563962975778636,1.0604470620733446,1.1225868684423825,1.1172771199298692,1.114120624820689,1.1063556344933552,1.1043050155968606,1.102837398891467,1.1000208905983628,1.096591939855722,1.0947974881516325,1.0925111931368592,1.08835434860648,1.068576972045448,1.0673193083223314,1.0585956576396265,1.0570629007840622,1.0536193746726983,1.143410338446385,1.1363320802143242
6-2806214,,,,,,0,1.014676552532619,1.0060354983766322,1.0026833236989292,1.0020910829409755,1.0021382585480878,1.0009094596359398,1.0323199550719286,1.0572611138798333,1.1081280145930856,1.1020674429829693,1.0974753917157878,1.0848167895870189,1.083536140029697,1.0765022430823892,1.0722868454117356,1.0675605740329581,1.063852397614685,1.0682284291361595,1.137370784850431,1.1307385859890193,1.126823863137164,1.1174072954695742,1.1149614395068765,1.1128618805969688,1.1094800425902067,1.1055171191341897,1.1033709164896668,1.1005511421976815,1.0956788584012187,1.0730134974186083,1.0715736231111987,1.061810953364746,1.0601218406680057,1.0563135830804224,1.1501838546090213,1.1425071732993775
7-2806242,,,,,,,0,0.9897039691342833,0.9962924435438217,0.9979395282507246,0.998901167051433,0.9977720060656942,1.036026781763179,1.0659166883863973,1.1268391088211853,1.1185846587490225,1.1115914337915611,1.0952093418935944,1.092256456023887,1.0835365527393337,1.0783888575422256,1.0728167525288301,1.0683794039831118,1.0730490729813076,1.148167543865264,1.140557763314901,1.1356849077394844,1.124905939207859,1.1221848041995484,1.1198899223960734,1.1160456280228925,1.111565913478041,1.109019958792291,1.1059764362682682,1.1004315883527327,1.0756939198559532,1.074123555006359,1.0635613888541262,1.0618309280723006,1.0577757898530662,1.1547972040423102,1.1464693240972814
8-2806244,,,,,,,,0,0.9988801243413512,0.9996809666170768,1.000356625623526,0.9988783316377544,1.0418220980193302,1.0751029793602047,1.1430919719200947,1.1329078533213022,1.1236792702248786,1.1041863227913498,1.0996227895023982,1.089548497295039,1.083655269811622,1.0774308489295146,1.072408717013985,1.0772182399141914,1.1557269899786886,1.147339343864206,1.1421704842667522,1.130444438362787,1.1272921224059513,1.1247764842353607,1.1206217618802745,1.1157962872876042,1.1131819668851888,1.1097899518632255,1.1039800189284228,1.0776875600690143,1.076028725987044,1.0649738332857115,1.0631062530622861,1.0589494659874363,1.157715600704485,1.1491244302402739
9-2801157,,,,,,,,,0,1.0006149773336925,1.0013529931054115,0.9988773700153409,1.061894897450192,1.1088528249947467,1.2054150278906164,1.1858010188560713,1.1658358033052743,1.1333082428490384,1.1221721402457703,1.1072224460118967,1.0987560836684296,1.0903625302401334,1.083434285816482,1.0888513549424768,1.1782086647762986,1.1670672537532203,1.1606321616339175,1.1459319607737062,1.1418617390444294,1.1384972392170065,1.1335361735350153,1.1275070627951846,1.1243231085586296,1.1202428443218102,1.1133174524938374,1.0829398964309387,1.0810304919875289,1.0686009821045996,1.0664649789043943,1.0618586676344903,1.1654517126915556,1.1559607539613004
10-2801151,,,,,,,,,,0,0.9983520026271843,0.9949163758125465,0.9967234646661686,0.9987783273442937,1.0456645556068385,1.0386232674984253,1.0400893840346377,1.0359412192077195,1.038705741656073,1.0453728213778901,1.0419193669603617,1.0376880845229044,1.0348452637680876,1.0420950235876263,1.139885317477954,1.1309763710707812,1.12524643910494,1.1127100488417314,1.1101716315091095,1.1074145412912675,1.1032565993631585,1.0986227735449112,1.0959459224365058,1.0926434476340354,1.0872973033022004,1.0626480315964206,1.0613397129740711,1.051710178157277,1.0499263099468006,1.046520733233212,1.1528918085064332,1.1438925183092226
