순번_정류장ID,19-2802625,20-2802694,21-2802692,22-2802713,23-2802724,24-2802732,25-2802755,26-2802776,27-2802813,28-2802853,29-2802878,30-2802919,31-2802927,32-2802938,33-2802960,34-2802987,35-2802998,36-2802627,37-2802626,38-2803006,39-2803002,40-2802614,41-2802965,42-2802959,43-2802641,44-2803003,45-2803008,46-2803015
19-2802625,0,0.9780411731936763,0.9893055156837449,0.9944702477773205,0.9990895425588885,1.6170998571314477,2.7309089439475844,2.160777240961021,1.8448416669676317,1.7453885436346495,1.6609932134979792,1.5590747715142572,1.5379896173992622,1.5164944050388018,1.4784489107510224,1.4431214111276924,1.406261528102248,1.3970185532992287,1.475683983150516,1.5247716675557899,1.4853520586169797,1.4658754881618992,1.471363720365142,1.7294019307031128,1.893122582443395,1.9515815544149386,2.24725637627451,2.4127689964777415
20-2802694,,0,0.9958172013274336,1.0002249376459613,1.0049903414170098,1.0463305416362958,1.714141749675371,1.5245351630159139,1.4032832406746885,1.3655776589553004,1.3303092721706313,1.2843804968916954,1.2762149761317367,1.266451563757899,1.24971364898254,1.2399086191455169,1.220965226562515,1.216163898987914,1.2885512807841137,1.3399626951694286,1.3155236724221808,1.3042923604386072,1.3232477609020503,1.5502546951827332,1.6939965904035212,1.7512625603676164,2.006244916209228,2.1494252225908936
21-2802692,,,0,1.0070055921586627,1.0136302023624084,1.0036555650044183,1.0040850294413708,1.000193268501523,1.0000038978925394,1.0078795688644602,1.0088205842191222,1.0084974148532992,1.0113731633557836,1.0105580367771272,1.0119024461046402,1.024930244955145,1.022676671452765,1.021921259714547,1.0852804726599643,1.1402815288739718,1.1289221818366786,1.1255323037576273,1.1525183622867339,1.3582373259497138,1.485104762093418,1.5419432444307442,1.7631558207760443,1.8879126275978555
22-2802713,,,,0,1.0240860557205487,1.0016704173723405,1.0031145411533837,0.9985532547726428,0.9987215978233859,1.008021919873186,1.009085515305517,1.0086853900228079,1.0119012288359712,1.0109716815221474,1.0124310310845304,1.026670387985539,1.0240801677766955,1.0232297362230427,1.0921423138265243,1.1515673162043107,1.138814992669165,1.134514033764517,1.162783788362511,1.384883635500377,1.5231567895863447,1.5839095189025243,1.8281004875623754,1.9670847966632947
23-2802724,,,,,0,0.9882201972049813,0.9975316775886206,0.9939623661040654,0.995394648379723,1.0015686270526976,1.0034824114419267,1.0011947093840796,1.005364089682856,1.0046200807647148,1.006025350295491,1.022103931829685,1.0194733874465087,1.0186769805612799,1.095858219305454,1.1585010981791157,1.1445979100408903,1.1400806193426265,1.1688872040778528,1.4027807697951495,1.5492845863401687,1.612805243567683,1.8738727908530632,2.023102723878105
24-2802732,,,,,,0,1.0007245155855096,0.9941626003373825,0.9951872872744713,1.0034703685604183,1.005507040975496,1.0020363243210506,1.0068200491975332,1.0058983077085573,1.0081224725167763,1.0252421689055222,1.0223368651542377,1.0213860114581228,1.1069098702813016,1.1756088421491286,1.1590720334233817,1.153451096799916,1.183266506550438,1.4401508986163003,1.6029074314140328,1.6715711579089536,1.9666669101509338,2.1367579433744477
25-2802755,,,,,,,0,0.9817282627232197,0.9899284277441252,1.0028432121876412,1.005695434947862,1.0012572528939658,1.0067529686505443,1.005618939614943,1.0083393683050688,1.028899234572769,1.0251399249435336,1.0239614187234458,1.0570634520503963,1.133797887663898,1.1193923803265793,1.1153895390030157,1.151296323875754,1.4234641380692048,1.5981025051339717,1.6721982244528257,1.993115361001402,2.1801777463977072
26-2802776,,,,,,,,0,0.997119313422119,1.015035213942639,1.0158555391100197,1.0071401099788322,1.0143410555436694,1.0123873627113211,1.0148257408656876,1.0376521029951338,1.0322080316582332,1.0306158798596283,1.0274698097919106,1.1100243831548435,1.0964827175244272,1.0934231621004276,1.134491459093421,1.4269114090212287,1.6171599949023319,1.6972876231814866,2.0529068291614787,2.262711221629775
27-2802813,,,,,,,,,0,1.0495565236726592,1.0333823103141524,1.0123823365008384,1.021251341451691,1.017812512994004,1.0201237724586238,1.0485274454084874,1.0402059445294158,1.037949730083574,1.0333353158573835,1.130554109189819,1.112674369081411,1.1081112617282847,1.1526963964785504,1.492555089789674,1.719202257599598,1.8099335826647935,2.2494077695543435,2.5143475674527296
28-2802853,,,,,,,,,,0,0.9987194194701597,0.9909250951045161,1.0072101618699276,1.0045979977004402,1.010217882087652,1.0448807919319607,1.036089505632116,1.0337331496154614,1.0291645406819578,1.1007386656250544,1.0850706329415696,1.082120234817014,1.1254038119374952,1.4879674366978795,1.7279177481428445,1.823788629654818,2.295823361120912,2.5837329568735097
