순번_정류장ID,1-2805948,2-2805949,3-2800371,4-2803055,5-2802647,6-2802648,7-2802649,8-2806700,9-2806703,10-2806704,11-2806706,12-2802639,13-2802660,14-2802612,15-2802672,16-2802683,17-2802685,18-2802695,19-2802697,20-2802704,21-2802707,22-2802715,23-2802729,24-2805440,25-2802632,26-2803118,27-2803111,28-2803105,29-2803087,30-2802667,31-2802631,32-2802668,33-2807082,34-2807083,35-2807316
1-2805948,0,1.0182710643407018,1.0138364152575454,1.0104196032630341,1.0956922448940587,1.0616868793690255,1.0498454682352358,1.0378899438036258,1.0366298676345416,1.0325972109919788,1.0301809536849411,1.0270026979327966,1.0240879938814942,1.0256317052351915,1.1258669568418913,1.329813425021881,1.3391719686403314,1.5617437842175117,1.6825662912968309,1.8700518868363936,1.9210343075001608,1.8714644365167208,2.1619388835106883,2.334021901041689,2.5956848196209763,2.949887407131338,3.369590701646398,3.7107899206266675,4.350221686773141,4.290986213573159,3.799248646490946,3.6008390764095823,3.65646885354462,3.39553589032137,3.0888962593983575
2-2805949,,0,1.0096269554753308,1.006780621275857,1.1133012464185437,1.06846103930565,1.0538424992174498,1.0393430084569957,1.0378769470372315,1.033425072116319,1.0307637078852105,1.0273358567235504,1.0244501782626236,1.0258538516720759,1.1323240460802901,1.3505642105303377,1.360212010223575,1.600579189949831,1.7325548034754181,1.9389252194582216,1.993012492180862,1.9354212636268104,2.1829133154199765,2.3647656036256794,2.6431077829794587,3.0276830046519834,3.4848072204247047,3.860743407317042,4.576144357562941,4.499616287917909,3.941668087743928,3.8717413623534322,3.931554232611846,3.6154975849471995,3.2502798397832944
3-2800371,,,0,1.0040591197344286,1.1482690785754663,1.0813674389052959,1.0617123293392665,1.042496586398104,1.0406499383727918,1.0355413457207694,1.032457916040879,1.0286432883332464,1.0254907598966145,1.0269371686908657,1.1409448893075833,1.3767167140296146,1.3862247643947285,1.6492208900141045,1.7954108485742073,2.0261963095746633,2.083932789058217,2.0154750393614975,2.2649761111651427,2.467181316526755,2.780370380136234,3.2649260883960918,3.813563219110646,4.275687824088753,5.187380509214577,5.059129146913064,4.325072452409488,4.229299989865971,4.292131540847984,3.898525160736,3.4507151424287854
4-2803055,,,,0,1.0216498791326658,0.9951654791122031,0.9913168037667986,1.0012175565377466,1.002560647801316,1.0009393763377246,1.001282092029122,0.9998631428642794,0.9980408913043853,1.0009551999737722,1.1190984476921377,1.3653641799122522,1.3757534670075215,1.6526866430756384,1.8080067511989006,2.0551578143229805,2.116178555135289,2.041351939887275,2.308113178203842,2.527744876535937,2.870290235193455,3.4085114064968134,4.030977308964098,4.56587805743953,5.643927458838323,5.470882660768916,4.585490241652493,4.4671975079098925,4.532453469794611,4.077335579128384,3.566693228259453
5-2802647,,,,,0,0.9568828414914295,0.9649835878335183,0.9939293386228829,0.99647335968761,0.9951787173768982,0.996348716921924,0.9951202465412902,0.9932203863265459,0.9969867657142665,1.139017700431355,1.443967215777324,1.4533345832500324,1.8109396282773194,2.0201729389530447,2.364964420752577,2.4372769436297945,2.314450734573031,2.466403166598972,2.741203499430698,3.185383628906476,3.918869360792189,4.8293181872260025,5.668276926447891,7.551811123047058,7.109368836458874,5.536886900039355,6.041859162723628,6.1060560991519885,5.204802281123808,4.280028961860086
6-2802648,,,,,,0,0.9771644576598234,1.006066336861577,1.0076789923942486,1.0043033832562551,1.004293115896767,1.0019000720266802,0.9991975445347212,1.0031208200430073,1.1690158218023772,1.535511177182259,1.5368265593648789,1.9823389645028713,2.254396072148412,2.7198977353573763,2.800733118991631,2.611940547356467,2.2946026034703992,2.210280544293983,2.4393135727793434,2.9184932203360616,3.4729095346819983,3.952394158388653,4.916360502739703,4.794920981373792,4.663524100236794,5.683962195795112,5.750659286446723,5.931489240114165,5.058920089005592
7-2802649,,,,,,,0,1.0141175579030477,1.014755104870175,1.0094137997584007,1.0084861819026316,1.0052063115109722,1.0019034475363002,1.006060091549722,1.192614439993541,1.6152670651972545,1.6119951243200665,2.144678137965175,2.4832648790325784,3.084819645484166,3.170347844541002,2.9017759649416996,2.4764108216651572,2.367467659352437,2.2396080595182415,2.451453490356457,2.8736257557065636,3.22657599439539,3.9112814606423347,4.049933348292172,5.449979639114311,6.916103633558545,6.975016936913546,7.193264989627601,5.832513496581265
8-2806700,,,,,,,,0,1.0179224179066582,0.9996010912085649,1.0014673304799468,0.9969853486971064,0.9922712975407979,1.0005413793041014,1.2155010051980744,1.9902202837768048,1.8304341925038745,1.655684946169954,1.5883440243701548,1.6535415841397392,1.7479519611000456,1.680643940438266,1.5584820514658593,1.5272666741296603,1.4871524171164878,1.4434962479346114,1.6066700169428247,1.7626401512224765,2.0416554394545594,2.3425005744277754,2.922245521624916,3.437171110667903,3.5200277594721148,4.199600555917311,3.762531066130833
9-2806703,,,,,,,,,0,0.9863383562295004,0.9959549547039964,0.9922091926135598,0.9874299253032234,0.9977619097623299,1.2477499669822032,1.5510410348276171,1.4708629999084837,1.3828648017113385,1.345067417399159,1.3937488638535787,1.4845815969609646,1.4455732608680731,1.3704553543416265,1.3521077453412444,1.3271264487391592,1.2996717599468348,1.4454921100705733,1.5824296945661604,1.8237672686217612,2.0863212521692693,2.574346458598189,2.9974280928997725,3.0777453320373995,3.6267421868653873,3.3271701853329936
10-2806704,,,,,,,,,,0,1.004234490360532,0.9949096951939476,0.9878148119592509,1.0010009929058896,1.3276661664420661,1.7134322047027386,1.5863860460371966,1.4556204141036426,1.4042400931718575,1.3668304961898448,1.313254380010344,1.2895286803606005,1.2409014077829343,1.230185011464732,1.2142918560238871,1.1968014914830647,1.2548530737210093,1.370448246899376,1.572744306679911,1.7935657338339437,2.187254965459173,2.5194062950249654,2.5954968549958872,3.0192107202747174,3.110132653144178
