순번_정류장ID,36-2805557,37-2802243,38-2802239,39-2801829,40-2801831,41-2802240,42-2801840,43-2805656,44-2803799,45-2805020,46-2803798,47-2804955,48-2803800,49-2803817,50-2804957,51-2803810,52-2801820,53-2802268,54-2802276,55-2802285,56-2802289,57-2802300,58-2802306,59-2803637,60-2803539,61-2803540,62-2802319,63-2802316,64-2802312,65-2802309,66-2802565,67-2802545,68-2802367,69-2802541,70-2802547,71-2802552,72-2802557,73-2807355,74-2807353,75-2807352,76-2807349
46-2803798,,,,,,,,,,,0,1.0095272731859395,1.0019735847962232,1.0009442683030867,1.220489253125415,1.1836347291356593,1.1419532195732223,1.1241786388118855,1.107111786904377,1.0863090732675038,1.0795263729386004,1.092161853927832,1.2604432024870262,1.4975584206256365,1.4884483554749373,1.4382290337783132,1.3669098137342708,1.3275424703116545,1.30112742092893,1.2753955059676767,1.2386220455516337,1.3743030305006703,1.3497118929722467,1.3278474566751035,1.318520550799632,1.3395792010540206,1.377312184318742,1.35193123372603,1.3381409946809293,1.387667272265526,1.5379065513317778
47-2804955,,,,,,,,,,,,0,0.9819520131946997,0.9901974458096383,0.9970527075776571,0.999477930937444,0.9920334791763332,0.997457572908457,0.9994442879845506,0.9998508319080807,1.0007922627215953,1.0247719123053876,1.201951291752319,1.4555283814737152,1.449112170707983,1.4005538886891402,1.3302557748613006,1.2930625311213102,1.268182871043655,1.2441334918813542,1.2103248605323298,1.3486418061357752,1.3253069799262935,1.3038840614620197,1.2950560514980505,1.3184127381397945,1.3580559537283123,1.3330475087300067,1.3196177811688197,1.370772402679912,1.5249388110364104
48-2803800,,,,,,,,,,,,,0,0.9926266640864954,0.9997699916879755,1.0019963640588747,0.9927406744622137,0.9986649641690992,1.0006265283368712,1.0007900362881794,1.0016991142890557,1.0270638024910919,1.2163554088570003,1.4909016843274883,1.4808833589512416,1.4247431109641202,1.3471422530530588,1.3062132717100179,1.2791966161556538,1.253279455401363,1.2170937055353976,1.359920582775589,1.3351125740254817,1.3124444893826634,1.303345381719242,1.3271119090506074,1.367412445587439,1.3414841453818338,1.3272145075146582,1.3795853133930882,1.5381187324332255
49-2803817,,,,,,,,,,,,,,0,1.000790925755334,1.0033568069352523,0.9917253004983877,0.9988357490757586,1.0010065631646348,1.0010890693538113,1.0020401260538863,1.027730031369298,1.2322053808368485,1.5338422789109831,1.5188511207697584,1.452787486874307,1.3660287060393352,1.3205563818273305,1.290996725463724,1.2628937781232978,1.2239870681648637,1.3728481926522538,1.346491376271344,1.3223164347936753,1.3124671979640206,1.336329664589468,1.377623960802636,1.3500443555683153,1.3353821609866035,1.3889812849968712,1.5525574225574101
50-2804957,,,,,,,,,,,,,,,0,1.008328934248343,0.9843032720556735,0.9978436689460033,1.001084300782833,1.0011627799134697,1.0023088666999251,1.0032112974945828,1.0522875711277244,1.3277997453315378,1.332703381562286,1.29646943692185,1.2361581299791529,1.2080100737869568,1.1888864270066293,1.1705835260150357,1.2310837812710893,1.4042964606198416,1.3736686594825733,1.3452568741737259,1.3344719556382947,1.3245771453155886,1.311343072961144,1.2889518153024035,1.2768123074483435,1.3300179049233791,1.489291528579702
51-2803810,,,,,,,,,,,,,,,,0,0.9667619775470405,0.9941346680222101,0.9994080956233524,1.0001064155968018,1.0015562529895399,1.0026775487770332,1.0023148743104144,1.1119339110350477,1.1354399729002955,1.1308774490147535,1.1558520325786659,1.1385302996282711,1.1771844015685677,1.1594584523502331,1.2408104909030875,1.4226316057876032,1.3886958242149918,1.3584901948974542,1.3468957152782381,1.3360578231064095,1.3185772013114385,1.2947929033873125,1.2820537104469991,1.3365893869307317,1.50148826140082
52-2801820,,,,,,,,,,,,,,,,,0,1.0198578310567312,1.0145516674358686,1.0085410326240944,1.0087444130836782,1.0086631421183525,1.0075288194880616,1.0032723995793473,0.9968289420207566,1.076317553569564,1.173900766843966,1.1526051007198361,1.193198312361297,1.172563823003024,1.2582428600854823,1.4529829481901149,1.414346276491459,1.380345386424127,1.3671775773132624,1.3553807056377176,1.3355078813253125,1.3094908977389554,1.2955177807353295,1.352660488888034,1.525913350610723
53-2802268,,,,,,,,,,,,,,,,,,0,1.009379470186684,1.0043729817007536,1.0056129147637805,1.0062495203584882,1.0052484993860151,1.0006495817369139,0.9937018261803244,1.0832102661992196,1.191314074206807,1.1652836988801907,1.2087839619051541,1.1850289089541972,1.275261750751535,1.4860044361871452,1.4413191267643863,1.4030949772562038,1.388081603179376,1.3751614896878408,1.3532253071575948,1.3239903973500182,1.3084459721297623,1.3687983892728894,1.5520186439562698
54-2802276,,,,,,,,,,,,,,,,,,,0,1.001332443815591,1.0040813671966555,1.005360908124299,1.0042814056292715,0.9989593868737843,0.9911643051409101,1.0937817737606694,1.2151808230566719,1.1822195631684629,1.229423592801697,1.2006762495117127,1.29696682551925,1.526447194595662,1.4749770175459627,1.4306488216966373,1.4139005886705676,1.3989804747744843,1.37342069151083,1.3410230390547866,1.3237974054493495,1.3873682664425948,1.5826077716702902
55-2802285,,,,,,,,,,,,,,,,,,,,0,1.009650624375717,1.008897269519692,1.0061312311093584,0.9978488296792885,0.9874697832384377,1.0146588304935982,0.9967641593214018,1.001345327726874,1.0170421775015521,1.0148982676685843,1.125596060501124,1.3380408483807014,1.3061143096776295,1.2781471114142418,1.2675491344455563,1.2577333541529692,1.243615398917428,1.2232679654660443,1.2123894180862897,1.2738649294232136,1.4552237847408627
56-2802289,,,,,,,,,,,,,,,,,,,,,0,1.0083241300403998,1.0045545454696845,0.9943038341765488,0.9826225046476587,1.015458970417632,0.9952299419945031,1.0005429846065839,1.0004956066664743,1.0000320749270297,1.0015985769166202,1.1915510318510298,1.1745699081575478,1.1596298777730265,1.1533370813141475,1.1756757279589405,1.2294933354621307,1.209890033603572,1.1996303007458566,1.2621309553471496,1.4475100501990266
57-2802300,,,,,,,,,,,,,,,,,,,,,,0,0.9992065090425746,0.9852334395173588,0.9723364753576816,1.0173418806492605,0.992814946921088,0.9994170622071445,0.9995232357341869,0.999145799701409,1.0010295368501407,1.198698199577517,1.1797805298289274,1.163614246006222,1.1567761087556043,1.1872893838423322,1.2442081012981812,1.2220133745508301,1.2106963400749158,1.2769092977561243,1.4753086264456448
58-2802306,,,,,,,,,,,,,,,,,,,,,,,0,0.9735162192469298,0.9617784192883664,1.0214862051254672,0.9918599024512378,0.9994409758311253,0.9995536254310607,0.9991408534364223,1.0011451511673621,1.168018043863818,1.1525177603780605,1.1380541699609426,1.1322354468537283,1.1969625344446206,1.2567190189237678,1.2322796492218802,1.2196857259423248,1.2887943725525755,1.4975414498279709
59-2803637,,,,,,,,,,,,,,,,,,,,,,,,0,0.9514314730487562,1.0394559372429937,0.995837300250465,1.00350233136002,1.002917809504483,1.001898484338504,1.003405643851561,1.0254822624484161,1.0238612490476788,1.050118912651431,1.1285929325737274,1.2115623384826157,1.2746917159368858,1.2469812134327438,1.2328298963819808,1.305750774578705,1.5284442921792338
60-2803539,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1044751494246297,1.0103176984850737,1.0147524855045746,1.0117575953431863,1.0089141659100536,1.0087214880871516,1.031737418181971,1.0293493635077795,1.0576241374139883,1.1424572591168545,1.232087517303221,1.2994620003389918,1.267336212583153,1.2509684952060927,1.3287663070656617,1.5698012703889486
61-2803540,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9358923755588053,0.9776578280818711,0.9836799136630261,0.9867594386556868,0.9933314476638323,1.021885881526756,1.0203390170363345,1.052430254438753,1.1468644198244302,1.247923425852142,1.3226714943056743,1.2840828299704556,1.2649743318801248,1.3503920498521713,1.619806010689979
62-2802319,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0234580731277114,1.0133576533554502,1.0078704869728503,1.0079916032024994,1.0400415939952716,1.0357663102625834,1.07174538626238,1.183166138038518,1.3046079853129728,1.390081520092127,1.3361533968959278,1.3102574372653086,1.4079796225071382,1.7274177084071474
63-2802316,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9952101417133966,0.9960660659964925,1.002140610059423,1.0429717621474146,1.0370094592190715,1.0791070889814056,1.212028622555476,1.3593991288366862,1.4583064944416941,1.3846943623874703,1.350668758362385,1.4629517915734507,1.8441640735032543
64-2802312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9968174688979915,1.0042478681548521,1.0025428287506981,1.0295367753070854,1.0925526318118859,1.2477237131791734,1.4243817277839488,1.5363881129216856,1.438529396452752,1.394331315270426,1.5216925062307782,1.9697046758286356
65-2802309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.008185052970583,1.0043109731969928,1.037055819312365,1.1126100863491994,1.306642719183579,1.5347346364951175,1.6659044852089977,1.5204542914901613,1.4597174051424406,1.6093113262976864,2.166781237523894
66-2802565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9972924739135328,1.0018477093518148,1.0016155131831597,1.1211294097587163,1.4030507075017757,1.5873371874156033,1.430178616322084,1.3704770383902243,1.548185353560633,2.229598694395863
67-2802545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0083745647369524,1.004664363221405,0.9993578684617516,0.9979212960799512,1.0016938527972794,1.0042043416408595,1.005201427961934,1.0608667538453758,1.4984661609624612
68-2802367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0010678104301398,0.9931429079596578,0.9910742676853598,0.9993906208040626,1.0026450305788366,1.0045571856618023,1.0042776034008654,1.2903745726886493
69-2802541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9683449228970814,0.9786677020356092,0.9984648828070575,1.0031653709158792,1.0048869096241124,1.004981630635142,1.2979638057673748
70-2802547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9837714900315383,1.0056443637450592,1.0077383186798126,1.0086552050548465,1.0080491448657785,1.3312821710832958
71-2802552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0098290796648344,1.010004097001776,1.010475511970566,1.0094268741106023,1.368490286741361
72-2802557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.008301972358455,1.009660173558355,1.0084589543296083,1.005487578704887
73-2807355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0118824696122168,1.0085829819831937,1.004171807025518
74-2807353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9885055535439105,0.9939682475641001
75-2807352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9979689504325233
76-2807349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
