순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800297,28-2803996,29-2803994,30-2803951,31-2803953,32-2803955,33-2803957,34-2803959,35-2803961,36-2803963,37-2803965,38-2803967,39-2803969,40-2803972,41-2803868,42-2803866,43-2803863,44-2803864,45-2800255,46-2803615,47-2803614,48-2803859,49-2806227,50-2803858,51-2803611,52-2806295,53-2806293,54-2804201,55-2806291,56-2807291,57-2804203,58-2804206,59-2804332,60-2804208,61-2804210,62-2804212,63-2804579,64-2803703
11-2804712,,,,,,,,,,,0,1.0100542835167436,1.0029424875760617,0.9928431937147508,0.9973661315114888,0.9976470179718173,0.9970138137364567,0.9968384519699881,0.9997801205430271,1.0014357404996028,0.9987545445752424,1.0021149224951142,1.0008466404394607,1.0011380798533298,1.0005760320253638,1.000192362104869,1.0426436843319153,1.059746118469172,1.0577123230378842,1.0708991179234602,1.067404672185041,1.1179468442777205,1.2292805697990543,1.315689549189122,1.5021264860510917,1.5607987813467403,1.5354093614549424,1.5044409458883974,1.4871282246563253,1.4605123150203525,1.4939342126325412,1.5795335551502854,1.68876409696474,1.7413517620362666,1.7767181384054753,1.935844417017134,2.2688786764059206,2.4164487213678436,2.5147096188747735,2.847124666418816,3.040129942423403,3.7769323718613226,3.6195260397002005,3.5171968276331174,3.374745161381519,3.3106494075863995,3.237869373103249,3.1779959593540634,3.0321591395211787,2.901314386101019,2.7983380671401026,2.733592853953835,2.641331839508447,2.61306760252779
12-2800276,,,,,,,,,,,,0,0.9959408049220014,0.9880589190633801,0.995534339143586,0.9959969569004056,0.9956504830047581,0.9957527112502875,0.9990337567307291,1.0009235008550406,0.9981436680208335,1.0017497858897428,1.000500871143643,1.0008222307511943,1.000257973541519,0.9998812449357031,1.0436968475502229,1.061184316985694,1.0588284659890272,1.0724965840820653,1.068639489534599,1.1206455726163291,1.2350607227135826,1.3240670213534758,1.5167332542872893,1.5774115351157465,1.5505163351871716,1.5176675936779134,1.4996006422978874,1.4716126868248232,1.4602634029249337,1.5163114542463896,1.6201560042985879,1.669765463837067,1.7036373393450437,1.8542777864634448,2.1675995892330144,2.30711910328672,2.398533083919329,2.708402831176562,2.887455524075055,3.5672705478687727,3.4256970819424732,3.3357630928188575,3.209396156125598,3.151952724082946,3.0866235697967768,3.0327025048655756,2.9003459249634154,2.78172195984918,2.6880477977149093,2.6289568511694266,2.544567081202689,2.5186807059673058
13-2800277,,,,,,,,,,,,,0,0.984957926021413,0.9954644922921393,0.9960057267359879,0.9956159909067279,0.9957355864745241,0.9992801582375768,1.0012436286544018,0.9982716582625671,1.0020344438987467,1.000826189961893,1.0010044262968913,1.0005388473061683,1.0001322231410747,1.0451409652677295,1.0632776478416557,1.0607837582907111,1.074701277983477,1.0706325566440111,1.124003148845199,1.241640764476183,1.3336030798862708,1.5330973600779754,1.595973693768174,1.5672017076447073,1.532411778020124,1.5134903423325896,1.4836857227926075,1.4720149673518355,1.4552639355271997,1.5540204553590022,1.6017424180420239,1.6335954566178932,1.7759582243018388,2.0718427400163995,2.2023987327657544,2.2885726863923974,2.5778522015749856,2.743513004189756,3.3707698533345463,3.246327755204454,3.1654313550030335,3.052583106158881,3.001953318620799,2.9433530127887284,2.894825979161182,2.774782833651096,2.667350005799557,2.5827789031207318,2.528887504208478,2.451763168067628,2.427622219913977
14-2803597,,,,,,,,,,,,,,0,1.003612037013383,1.0032783546563102,1.0002261651377284,0.9989801146066563,1.0029162057250585,1.004421871968664,1.0005784868412235,1.0044637680805024,1.0024440507761463,1.0026861320793947,1.0020740688884444,1.0015265043747335,1.0501518040527429,1.069810513960824,1.0668842211108782,1.0814194388730711,1.0767007048747566,1.133871044306773,1.261079665696032,1.3609767721746961,1.5801323231948312,1.6493548502542335,1.6154141927865826,1.5749532876047945,1.5528711613884367,1.518649155902414,1.505096057929135,1.4858355397444414,1.466609554165614,1.4588532310702624,1.4727691421685614,1.5981478363109782,1.8555555623847697,1.9681208803747245,2.0415472566861226,2.2873672520654456,2.42734750026573,2.947811975215419,2.855030830169468,2.794200434059104,2.7091497808211527,2.6698817392081224,2.6244225005278015,2.5870079732625086,2.4945154400670546,2.4103694721376563,2.3432479001503292,2.3004407704436134,2.238900008434419,2.2203494729570044
15-2806642,,,,,,,,,,,,,,,0,1.0014038809508954,0.995953987291568,0.9953387129155763,1.0020356847374443,1.0043190640409725,0.9993862923721031,1.0044044784811046,1.002246883134676,1.0025414308250338,1.0018501858755295,1.0012461774510706,1.055749658190248,1.0777896316994424,1.0742084570959538,1.089733083649503,1.0840472696812147,1.1468645269615643,1.2885790778549322,1.4010597541394418,1.651635132709577,1.7310969655908537,1.6883276887312857,1.6380979306027532,1.6110652352452102,1.5694267500528454,1.5530696977983467,1.5301762329883608,1.5073455131728695,1.4981450167613288,1.4926697400313673,1.468131496328904,1.6141279957757724,1.7082504014337774,1.7692637263923032,1.971609510209301,2.0855823580748916,2.503889812842519,2.439416162485266,2.397731242659848,2.336923296024003,2.309232111176046,2.278035888460921,2.250812015837637,2.1844486384682553,2.1233474001585972,2.0742641958799783,2.0430127526858155,1.9970120587347002,1.983265465681217
16-2804030,,,,,,,,,,,,,,,,0,0.9943752801515349,0.9945668012657876,1.0020955938689384,1.0045046422719826,0.9992770766285304,1.0045294638661681,1.0022728323775478,1.0022160910053763,1.0016957889401632,1.0010890354122322,1.0567944800684912,1.0793167070750513,1.0755989225543616,1.0913137078886004,1.085429576911671,1.1495203207780038,1.294175867312244,1.4092371778528447,1.666360975061076,1.7479679769644187,1.7032616657623438,1.6507083870047243,1.6226272330535296,1.57960763823924,1.5626593458417313,1.5390061773725285,1.5154244908353756,1.505924333396457,1.5001246956201144,1.4749906446279988,1.5756861349789635,1.6667163357598818,1.7261910663484976,1.9216837614091553,2.0317966142084436,2.4350502737929283,2.3746834441557567,2.3356158854407165,2.2789799183246795,2.2524569426459067,2.222679403085563,2.197943266141086,2.1349606206106464,2.077271699342929,2.030881907725669,2.000959921257567,1.9577159917132179,1.9443850876921438
17-2800279,,,,,,,,,,,,,,,,,0,0.9947168859937993,1.0058525464382058,1.0073576388765157,1.000399319047229,1.0062347773085674,1.0032196906903958,1.0032739176441738,1.0022527781523272,1.001877002450647,1.0618935043868567,1.0862717275419662,1.0821127396389387,1.0984092095758864,1.0916724702368137,1.1598156113517741,1.3156301394434984,1.4405707343438487,1.7230884510844995,1.8133335569974227,1.7607804914962892,1.6999515373068241,1.6674296261399764,1.61801422177913,1.5987544900728636,1.5723228800519045,1.5458231910111222,1.5351606539331875,1.5288101570334043,1.50053205633374,1.564383638533303,1.6574541039782116,1.7180051314893934,1.9190325649388926,2.032872702707155,2.449114515646351,2.386728547445022,2.3454949996734884,2.287217173804587,2.260218100062656,2.228886177856839,2.203309353502425,2.138747066220052,2.0793607266539684,2.0317252268596966,2.0007065206879804,1.9564845435792748,1.9431913280732476
18-2804029,,,,,,,,,,,,,,,,,,0,1.0077274740933233,1.0088380106375414,0.9986580041465051,1.0066540777321116,1.0027032920009826,1.0028176959026178,1.0018976925859495,1.0011277500846805,1.068302671750573,1.095505761693752,1.0902741501853124,1.10743520224119,1.0994412352164267,1.1743791809153077,1.3469996805355184,1.4870935329071602,1.8096029653767542,1.9128599071411847,1.8471462517970636,1.7723959409355383,1.7333010501160113,1.673980662471858,1.6510764887703455,1.6198701450898074,1.5888853813848987,1.5764470695644428,1.5690366696732023,1.536594067627702,1.6041120217594325,1.7055704623960624,1.772254842669627,1.9936013550263867,2.1202667693251267,2.589537310086743,2.5154123308985827,2.466290378385421,2.396223571951374,2.3644970270035923,2.3283396054193326,2.2979852039962636,2.2235949111730773,2.154847963397641,2.1008358974813137,2.0656101565767035,2.0159489580740866,2.0005843915661443
19-2800282,,,,,,,,,,,,,,,,,,,0,1.009425775792471,0.9955543330210139,1.0064362036688121,1.0023589707020668,1.002780757688703,1.0015399161442307,1.0007381510666684,1.0733896678353823,1.1027365166018852,1.0965558377484068,1.1142428178761772,1.1052466891188508,1.1845083881299139,1.3695316112047478,1.5210213910497985,1.874793122313607,1.9881003427259996,1.9115071686643952,1.8255048773721188,1.7810260449191986,1.7139788483721532,1.688493797673236,1.6535619865267241,1.6193774267132162,1.6055975632051849,1.5972036962672664,1.5615567919658744,1.6112074480313117,1.7168345795398077,1.7857900259994492,2.0172537043071426,2.149530320278657,2.645633523714605,2.564773834352139,2.5118964133903727,2.4373928803020313,2.4040316099402226,2.365367247182662,2.332445354281482,2.2528626570540666,2.18105824884396,2.123199208964643,2.0869729668954733,2.034078253306314,2.017987607605177
20-2800284,,,,,,,,,,,,,,,,,,,,0,0.9701765131196367,1.0045764474227314,1.0001528085071705,1.0009973944489077,0.9999649261781596,0.999199042632075,1.084398942933028,1.1188489189415367,1.1109072890431795,1.129524241292405,1.1180491841474394,1.1088371551483827,1.2578665524374557,1.404256407632885,1.7466323057682531,1.8585450550115166,1.790987762852898,1.7152912965752765,1.6761356118559494,1.6175381368770585,1.5951385193120227,1.5645563873912354,1.534557376430222,1.5226199858452232,1.5155518450733685,1.484452526578038,1.4375272675866095,1.4910683992077258,1.548942442781597,1.7414333882482878,1.8506979297158568,2.2528004025700477,2.197615442193146,2.161203143449683,2.109232805891819,2.085476788396321,2.0584238985808234,2.035488592511323,1.9789155914243133,1.9269243418744735,1.8853657793571528,1.858575313945691,1.8200291566179239,1.8082102424778956
21-2800285,,,,,,,,,,,,,,,,,,,,,0,1.022299814310614,1.0058628129952276,1.005531432269866,1.0037181495425678,1.0025968582162488,1.0960091166144743,1.1340822370255075,1.1243602510313537,1.1429162872043028,1.1293327105792919,1.1185103052951442,1.1120422519905238,1.2395371650715556,1.5334320075677277,1.630833445781363,1.584879956827267,1.5326146566720091,1.5051259362875196,1.464163042281454,1.4484405862868837,1.426224512347743,1.404747697868556,1.3962879750233645,1.3913387231112246,1.3687708383049275,1.334474069750032,1.3847506993798262,1.4377155739943632,1.6131118795813746,1.711792429872993,2.073967981290664,2.0296804673059827,1.999542483040881,1.957336409889732,1.9378274144923342,1.9152219105282047,1.8966531758913274,1.8494930748400897,1.8062426597159686,1.7715868649247501,1.7494157654377707,1.716738561021527,1.7068188179859098
22-2803933,,,,,,,,,,,,,,,,,,,,,,0,0.9956964489265738,0.9982817653776864,0.9971472121233836,0.9965403004626561,1.1149320730830872,1.162755642655506,1.148424288131686,1.167139601422041,1.148545432319034,1.134099230884137,1.1212849979724508,1.1147141927829998,1.195195403913958,1.2718606543441706,1.254353453096981,1.2342586235360928,1.223097528253058,1.207312829566226,1.2011606934308647,1.1914147247844082,1.1825266116019495,1.1793033861620765,1.1776755204008003,1.1680262784251794,1.1533813591570548,1.1980886007858431,1.242825494052265,1.3905649275450032,1.4732757690274962,1.7729320813277172,1.7437779243515792,1.7243230826359561,1.6962708780702132,1.68298066035768,1.66829586777271,1.655826444408979,1.6240771487710755,1.594657246974375,1.5710279445239268,1.5555105031485525,1.5333614403630689,1.5265300576264274
23-2800287,,,,,,,,,,,,,,,,,,,,,,,0,1.0061711702341578,0.9993835470097944,0.997353653381885,1.1879202814425227,1.2657597053839071,1.2307498852774654,1.2402082991026366,1.2041583890479421,1.1779293260249892,1.1563860490971727,1.1454382070627034,1.1264668446435895,1.1204219668387712,1.1123719615296863,1.1028609375898044,1.0973313641983786,1.090654641257527,1.0882528456600058,1.082862233520614,1.0789445036207506,1.077772582353819,1.0773054800279256,1.0728736770414482,1.066118175005263,1.064916050744315,1.063722103571367,1.1218735694795015,1.1865779437424147,1.4195757413203125,1.4060363218169594,1.3967347865551878,1.3824563432903918,1.3761663825001893,1.369168409759529,1.3627702502589891,1.3475521574305336,1.3327894706926238,1.3208050545992363,1.3128413374371473,1.301417684306763,1.2980049570260634
24-2800288,,,,,,,,,,,,,,,,,,,,,,,,0,0.9924549847117887,0.993282868593916,1.2335261342592727,1.331489442888361,1.2789296143114774,1.2782009278116881,1.2309599437314929,1.1978177734587747,1.1715310649663817,1.1583079518998696,1.1360381936188144,1.129005700909749,1.1197843921271797,1.1090239099759893,1.1028572597447595,1.0953597564774495,1.092666304690532,1.0868008775405504,1.0824968203801641,1.0811916024518968,1.0806554861041189,1.0758389756876656,1.0685418582521644,1.0672125356207725,1.0659266880757914,1.0622079710343326,1.106209159727684,1.3223638414779888,1.3122049882507076,1.3053449696662387,1.2945773713523274,1.2899142886941033,1.2850127274283707,1.280187170055373,1.2687268895331083,1.257662344171341,1.248711659346147,1.2428606198591687,1.2340970622309888,1.231571820714056
25-2804793,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9939664913306059,1.3121030471979236,1.4433326847491925,1.3551590677234557,1.3322378577101195,1.2674255694295746,1.2240948354194074,1.191157165297323,1.174817357453328,1.1481761443312413,1.139854661984519,1.129129747410818,1.116787622670066,1.10982734123495,1.1012982267153248,1.0982384885175425,1.091799138014433,1.0870189137550539,1.0855463613960772,1.0849215339705647,1.0796358119600087,1.0716797949678978,1.070189430337339,1.0687913985339494,1.0647663748732272,1.0629542845891344,1.2345832338828944,1.2275018878288912,1.2227055200919288,1.2151179089385342,1.2118359764172475,1.208327430736793,1.2048512678271124,1.1968105448143083,1.1889355983580747,1.1827769164386606,1.1784337422040903,1.1724619012458917,1.170556702285412
26-2800291,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.5195794555792017,1.7422866408053388,1.5268934534423269,1.432718571329367,1.3295635844649807,1.2662923592051305,1.2213343271344983,1.1996066487838288,1.1657636783619647,1.1553855327356721,1.1423154917906604,1.1275630597386097,1.1194189615516679,1.1093628503775457,1.1057669301904587,1.0985061633716193,1.093044885240007,1.0913329633816797,1.0905805147201426,1.0846354751444225,1.0757651871162925,1.0740513235595324,1.0724996270784042,1.0680573440479877,1.0660629689832406,1.1370826533899046,1.1331771593330058,1.130427025093309,1.12618887788433,1.1243499896243294,1.1226054127131313,1.120456535569622,1.1160877642209404,1.1115778743721731,1.1081887228820417,1.1055673154774082,1.1018735880723596,1.100955338739283
27-2800297,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9983768967073229,0.9909464497728397,0.9986772971914221,0.9972505690047588,0.9982926217628033,0.9975690898841741,0.9994014866416913,0.9991583702080816,0.9999435428829521,0.9998689544056866,0.9994237760653899,0.9984338974732064,0.9996335112317843,1.000373714343862,0.9983091229951462,0.9984027547433719,0.9990231875400465,0.9997221704994024,0.9993933126161271,0.9989620654286222,1.0000775485809332,1.000147010851661,1.0001976171188143,1.0002816011133935,1.0002863904739916,1.0004108813625527,1.0004790232416958,0.9999045655985357,0.9999295988728608,1.0002818859164788,1.0000485453357395,1.0002941574353563,1.0002147907354406,1.0005020054117935,1.0003385511797072,1.0003812140342345,1.0005776125559471
28-2803996,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9873646619592565,0.9987157840292958,0.9971494595512336,0.9982869448959713,0.9975256173090082,0.9994497872965954,0.9991880801667778,0.9999985803927156,0.9999164280401498,0.9994531619095496,0.9984352292671893,0.999663429507403,1.0004192275467652,0.9983075180873577,0.9984032784488149,0.9990358012738475,0.9997482646985592,0.99941171700222,0.9989715414728355,1.0001040293438255,1.0001739334947153,1.0002234927329448,1.0003077043063506,1.0003100602012687,1.0004353663048047,1.0005038190388784,0.9999220537593142,0.9999471163398734,1.0003030063637313,1.000066807674024,1.0003143001546668,1.0002333743582803,1.0005227945334472,1.00035732412953,1.000399762610566,1.0005977575583875
29-2803994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0029540754604453,0.9993723587069555,1.000060646811428,0.9988025525418321,1.0007597655741387,1.0002001370939095,1.0009917070222862,1.0008034667917218,1.0002057544964835,0.9990789593656655,1.0003024419701065,1.001067135091117,0.9988194501398798,0.9988874091997617,0.9995336891902035,1.0002673257434962,0.9998819073733132,0.9993750167164406,1.0005291649196708,1.0005912636616014,1.000614118189595,1.0006878301732618,1.0006517402217971,1.000770054788554,1.0008333992951692,1.0002275230557618,1.0002485812391109,1.0006075922433932,1.000361282636925,1.0006027502569086,1.0005090934283476,1.0007953586080773,1.0006204914744894,1.0006549106831082,1.0008538517183776
