순번_정류장ID,1-2806577,2-2800269,3-2805488,4-2800272,5-2803603,6-2803602,7-2800274,8-2803847,9-2803852,10-2803855,11-2803857,12-2803610,13-2803612,14-2803613,15-2803860,16-2803861,17-2800256,18-2806225,19-2806899,20-2803870,21-2803874,22-2803973,23-2803979,24-2806018,25-2804334,26-2803989,27-2806004,28-2803991,29-2803993,30-2803995,31-2800298,32-2805077,33-2800301,34-2804454,35-2800294,36-2806305,37-2804057,38-2800292,39-2800259,40-2800007,41-2800058,42-2800055,43-2805220,44-2804455,45-2804456,46-2804526,47-2804457,48-2800045,49-2800035,50-2805398,51-2805723,52-2805418,53-2800053,54-2800024,55-2804994,56-2806654,57-2805643,58-2800426,59-2800439,60-2800456,61-2800452,62-2800451,63-2800454,64-2800461,65-2800463,66-2800466,67-2800470,68-2800353,69-2803672,70-2800309,71-2800480,72-2800491,73-2800494,74-2800496,75-2800499,76-2805303,77-2800512,78-2800521,79-2800524,80-2800548,81-2800553,82-2800566,83-2800584,84-2800596,85-2806246,86-2800622,87-2800627,88-2800336,89-2800658,90-2800669,91-2800670,92-2800682,93-2800695,94-2800714,95-2800701,96-2800704,97-2800726,98-2800751,99-2800765,100-2800790,101-2800792,102-2801771,103-2801773,104-2801774,105-2801787,106-2801806,107-2801954,108-2801977,109-2802024,110-2802051,111-2802098,112-2802129,113-2802152,114-2802163,115-2802174,116-2802831
11-2803857,,,,,,,,,,,0,1.0041947334652286,1.0039249534895927,1.000558121955653,0.9995254085259805,1.0002694807223647,1.0020264185791725,1.0010948007234974,1.0021900764160725,1.000957953505771,1.0019555268016271,1.0012377185666501,1.0013386313058534,1.0017161327660644,1.0013975569888,1.03187821035391,1.1640337174773407,1.237707440303077,1.2759255765880984,1.2688767100022642,1.2660672083897375,1.2507274449019112,1.2401746293871454,1.2318519046862941,1.224664603765086,1.2170198610204754,1.260096428073591,1.2548969984542762,1.2433138690248906,1.2190637496224734,1.2091639376903665,1.2016142864528476,1.1977148350909255,1.1889758505119619,1.1822254154683407,1.179307853263991,1.1767794828759388,1.1730415423358627,1.1591078321707573,1.153556968927592,1.1509353775682536,1.147618886487433,1.1444189312313582,1.1347820186021818,1.13362970163491,1.1314933728030194,1.1301156137738186,1.129831211563923,1.1275227036659887,1.1241837615438224,1.1232466913436467,1.1226054452677703,1.121347001959995,1.119475104603853,1.1189401951616105,1.117712178346365,1.1170207241510752,1.12503472295803,1.1294319232571957,1.1276612403757467,1.1271924512429439,1.1261678672983815,1.1249022488202916,1.1237616522665312,1.1226944070390104,1.1196420580755004,1.118147268927801,1.1167497718516495,1.1159116468236583,1.1134312563331012,1.1131199157171996,1.1120299231587114,1.1105942005743494,1.106772190055717,1.1059610758742051,1.1185874932479554,1.1177995991615581,1.116583701129786,1.1160696545794744,1.1156451378695023,1.1153794939633055,1.1142946107101646,1.1131018340995138,1.1123830331645008,1.1218522018448096,1.1210245356983426,1.120259531181511,1.118964133221011,1.1191672572629283,1.1166590091058006,1.1161365496493356,1.116398401451204,1.115383317208335,1.114964676991391,1.1138279685287353,1.1200539764789,1.1189026609858923,1.117681166120478,1.1168471830080644,1.116441448240139,1.1155559221741826,1.1146890184482925,1.1193329030747277,1.126484809975615,1.1282069313806184,1.1327031269364494
12-2803610,,,,,,,,,,,,0,1.0030029342303013,0.9972273035814953,0.9960454671416765,0.9984989659375211,1.0012067248550176,0.9999680411702777,1.0016308181874902,1.0005140617435282,1.0015701201139726,1.0007612315052126,1.0009384050635142,1.001293012646826,1.001066355328995,1.0346980944468136,1.1814942923442961,1.2641798423007027,1.3068059079501653,1.2980876336986014,1.2946099404995683,1.275895196185426,1.2631152566141493,1.2531590286873129,1.2445907890701655,1.2355444264868076,1.2179677274383487,1.213369852511945,1.2034879659403883,1.1826725583756628,1.174191396689919,1.1677973340682721,1.1644483180316685,1.156967683802757,1.1513319560634796,1.1488646485666316,1.146683784480639,1.1435267597900087,1.1317724274259642,1.124982510394583,1.1228247024511844,1.1199606844347587,1.1175317548457446,1.1095773700814726,1.1086437805755587,1.1068451732785516,1.1057970175670184,1.1055234510720324,1.1035823017864341,1.1008152080832563,1.1000711612513956,1.0995436506926104,1.0985150509410024,1.0970704727109788,1.0965921144871789,1.0956105910409757,1.0949465184284786,1.103355064310391,1.107794128203705,1.106165000438044,1.105910806798158,1.1049330943005928,1.1037735473211108,1.1028975723582004,1.1021061662886402,1.0994909710496141,1.098235963329574,1.097143528399937,1.0964029745376793,1.0942932194307902,1.0941518606888256,1.093131258486646,1.0919186127533227,1.0886839912673258,1.0879709110659386,1.1011443026236358,1.100485706764423,1.0993848749730124,1.0990399393819474,1.0986789298661241,1.0983948312315512,1.097506450885428,1.0963993434984236,1.0957775682866218,1.1054168367608184,1.104625431703165,1.1040041498005615,1.1028195807268217,1.1031591160713807,1.1008443197434192,1.1003876740504832,1.1009767652790734,1.1000207365041108,1.0996537268563038,1.0987071416499736,1.1049055345628802,1.1040562558936804,1.1028507835706267,1.1022001299803028,1.1017814098187644,1.1010594294368494,1.10031077716023,1.1050479674866562,1.112227311222201,1.1141084727838515,1.1186881303540754
13-2803612,,,,,,,,,,,,,0,0.9951145098951341,0.9941064071272244,0.9978141619844378,1.0009833345794128,0.999607309024638,1.0015088590125192,1.0003715624734686,1.0013421194953862,1.0007920697259363,1.0009726480974852,1.0012267305417288,1.0009968544070662,1.0356717693842399,1.1873877574631129,1.273140449723464,1.3172553066211903,1.3079343824321341,1.3042160900450002,1.284297550672951,1.2707308088962792,1.2602024449307037,1.2511531372845726,1.2416216587443647,1.2231500669560966,1.2183378157308389,1.2079946882858956,1.1862914651745238,1.1774789978426776,1.1708392611698193,1.167370934108302,1.159626172640593,1.1537953436077115,1.1512462567938837,1.1489943197030512,1.145740490693466,1.1336309807005462,1.1266543337995758,1.1243918194734646,1.1215041434479711,1.1189979348107035,1.1108126375223035,1.1099316274493871,1.108018940564886,1.1069090197249092,1.106702871388001,1.1047542408830426,1.10188990964313,1.1011969123645402,1.1006235852979147,1.0996093630401105,1.097998003145001,1.0976082432485341,1.0965407394687585,1.0959922504307735,1.104383900728173,1.1088038407928578,1.1072102830705526,1.1069474664564831,1.1059840453435774,1.1048648587074912,1.103874674667387,1.1029759191460204,1.1004610226240938,1.099152552679612,1.097981340406669,1.0972856407936342,1.0950815381679844,1.0949084965625864,1.093926454730867,1.0927477020013892,1.089431486174394,1.0887069317664617,1.1019223678144392,1.101252267538209,1.1002106887834169,1.0997827179832698,1.0994158807922592,1.0991530371240124,1.098201137550866,1.0971762440784996,1.096543644089356,1.106231503388216,1.1054524343732117,1.1047959542309507,1.1036190785327982,1.1039343147545886,1.1015896372739995,1.1011494774085495,1.1016629960289077,1.1007392556526037,1.1003895388455236,1.0993397042774324,1.1056906420606136,1.1047610817624887,1.1035418320353216,1.1028808761501472,1.1024782825958337,1.1017025755445724,1.1009230509559158,1.1057508603367574,1.1129998660536038,1.11486793266504,1.1194564303853316
14-2803613,,,,,,,,,,,,,,0,0.990882192294933,0.9997326995557898,1.0040040963118635,1.0017712136901196,1.0035598789244615,1.001346466923253,1.0025751745011389,1.0016798096674406,1.0017476113275818,1.0020751461589068,1.0017504809379734,1.0393879042723477,1.2064538395598523,1.301898758458235,1.3506697279780597,1.3393168900878683,1.3347893986890855,1.3108604291256338,1.294695767877806,1.282295488415269,1.271679346194147,1.2605769031682472,1.2392298904676273,1.233734537335574,1.2219252994096754,1.197425425366057,1.1875780523834334,1.1801725139099752,1.1763342843222147,1.1677718301740088,1.1613378661205596,1.1585369409580288,1.1560662332860447,1.1525153356829045,1.1393177369987697,1.1317719066541865,1.1293649430612713,1.1262318875340334,1.1234882443180374,1.1147560961899037,1.1137295964066056,1.1117339902309973,1.1105447523133556,1.1103241405417996,1.108209282434825,1.1052304400244801,1.1044504292675092,1.1039122819357996,1.10277122157377,1.1010564157050877,1.1006029472778485,1.0995733496264735,1.0989187766710882,1.1074660118106083,1.112081506837419,1.110468247572776,1.1100468693684444,1.1090658386271848,1.1078511161529965,1.1069248485865764,1.1060080021394434,1.1032189071387521,1.1019003133484788,1.1006357845051107,1.0999625071772203,1.09752756302719,1.097370844333294,1.0963389681718496,1.0951283047073235,1.091678806925353,1.0908402759303513,1.1042879632033884,1.1036886209252705,1.1025980851006076,1.1021721862605716,1.1017617551671932,1.101513856414969,1.1004677767225886,1.0993720574919659,1.0987830831628642,1.1086496554473049,1.1078362986270633,1.1071223646822668,1.105826294000682,1.106236212360935,1.1037331999083353,1.1033453501172092,1.1037890271687825,1.1028508198467306,1.102509422875374,1.1014622279313893,1.1077707388178801,1.1068687023048058,1.1056987279713242,1.1049844096485695,1.1045440026332265,1.103626086831755,1.1029693653292356,1.1077216281254978,1.115149166365876,1.1169524122847758,1.1216241280760586
15-2803860,,,,,,,,,,,,,,,0,1.0022610854933467,1.0026544185248452,1.0001367458628456,1.0027258131599308,1.0007521049049353,1.0021021680644604,1.0012001370995327,1.0013477665211905,1.001730965975358,1.0014243909659177,1.040201691462436,1.212571315055735,1.3114124265204663,1.3618116093149466,1.3497214309331218,1.3449015279263097,1.3195374449077466,1.302454397297648,1.2893987963633187,1.2782380088671141,1.266593349962017,1.2442647950956889,1.238538378501607,1.226236324964194,1.2008084257287206,1.1906220538726997,1.1829674255216243,1.179009369075215,1.1701834333936099,1.163556450569974,1.1606752407154797,1.158134954802035,1.154489680684623,1.1408999083374338,1.1332262731180673,1.1307612164115652,1.1276100446181396,1.1247490754775662,1.1157979151564128,1.1147900442027097,1.1127189347904907,1.1115444495636657,1.1112812998895496,1.1091277102672084,1.1060943064284536,1.105227298734033,1.1046798304852001,1.1035926492276682,1.1018129431264387,1.1014540461455031,1.1002359812792384,1.0996041538137293,1.1083571502897873,1.1129464947704704,1.1112414483255841,1.110844902988135,1.1099482454868241,1.1086811646123735,1.107640534155532,1.1066782874227246,1.1039094037856239,1.1025102919642262,1.10134839715692,1.1006349603793388,1.098223988853049,1.0980348244218439,1.0970167308138095,1.0957317090904952,1.0922091450592866,1.091495096024994,1.1049986986279263,1.1042306796458672,1.1032054172797465,1.1026950324397076,1.102305531834692,1.1021064540408536,1.1010220296626596,1.0999889787314303,1.0992910927710624,1.1091960968739119,1.1083984352541043,1.1077249308793577,1.1064884228735048,1.1068250795241346,1.104392101441184,1.1038795866336941,1.1043647368880736,1.1033922976291393,1.10302367092229,1.1019647755033792,1.1084927452965423,1.107418783171588,1.1061701617735658,1.105558920004503,1.1050915130682872,1.1042730328913688,1.1034770952587902,1.1083613563588433,1.1157667296188174,1.1175983270673688,1.1223620653801247
16-2803861,,,,,,,,,,,,,,,,0,1.0034467826806421,0.996692702071715,1.0030220828082426,1.0000758381891206,1.0018302971905497,1.0007575176072512,1.0010151501981739,1.0014994995715931,1.0011723839813518,1.0445667851428413,1.239078304940331,1.3523421043960087,1.409569233926489,1.394110525182953,1.3879599547342842,1.3561445721919374,1.334984510874442,1.319052437343151,1.3055161989959332,1.291525174282802,1.2649887986925687,1.2582829358558192,1.2438965810105254,1.2145882784085749,1.2029988120639354,1.194316348149377,1.1898667051167366,1.179961722298138,1.1725460943864454,1.1693380223222534,1.1665147124545294,1.1624873827862732,1.1475615635096201,1.1390751958459338,1.1363770628912244,1.133025790188142,1.129868127437457,1.120199014870454,1.119148899125478,1.116929286259048,1.115619916250637,1.115377429787171,1.1130655076734761,1.1098085679112757,1.1088756134567834,1.108325324534939,1.1071335036480474,1.1052642577187552,1.1047650726205762,1.1036103028460602,1.102930339693268,1.111774222238666,1.1166913166995769,1.1148131896894682,1.1144845967768255,1.1134288074451475,1.1121172001620532,1.1109673665204414,1.1100126433719189,1.1070310794970222,1.105610511553259,1.1042517991887417,1.1034963527467858,1.1010098279690033,1.1008057491643313,1.0997293168028814,1.0983142510876152,1.0945777716565859,1.0938542318595263,1.10763050937111,1.1069023403143736,1.1057416503442385,1.1052828553700227,1.1048195089349064,1.1045572156214063,1.1035003540420416,1.1023377931982217,1.1017065646147008,1.1118984526145943,1.1110099323851113,1.1102227071365545,1.1089835221955073,1.109317795439505,1.1067607349007338,1.1062007690721527,1.106708573186696,1.1057163883397914,1.1053307354596131,1.1041766968858457,1.1107464438098416,1.1098100483199385,1.108538016580371,1.1076876871687842,1.1072245101360443,1.106458935925303,1.1055852493314067,1.1105559792414579,1.1181168946285203,1.1200165895754546,1.1248559086860608
17-2800256,,,,,,,,,,,,,,,,,0,0.9692481663551694,1.0028252618361349,0.9998496561225495,1.001608773318283,1.0006656608419187,1.0009670487106017,1.001498399938471,1.001146912219403,1.0470508969919945,1.2547635696911499,1.3768204651346994,1.4381622267559684,1.4204937368687174,1.413475820801475,1.3775169294725573,1.353783903354885,1.3360623268244936,1.3210621485227068,1.3056394537765657,1.276570818462321,1.2692833928791074,1.2536664503212307,1.2221029870173294,1.209710127561713,1.2004428262623286,1.1957152554922088,1.1852026959041122,1.177345515534204,1.173955214938519,1.1709745871814092,1.1667354719086913,1.150992355587164,1.1421686587617792,1.139343064116084,1.135810763494221,1.1325397616833897,1.1224414826217186,1.1213479444759207,1.1190912330499385,1.1177304198934297,1.1174785248975323,1.1151617704528536,1.111706864771406,1.1107389516683968,1.1100928715504867,1.1088653719594463,1.1069685907864633,1.1064865178051997,1.1052930188088546,1.1045523758755884,1.1136019440673812,1.118494275980075,1.1166676635260437,1.1162169063459022,1.1151304936197202,1.1138135589593905,1.1126576981240335,1.1116734978289629,1.108662396460042,1.1070703530161543,1.1057045159917902,1.1048960766496945,1.1023410296788434,1.102129447512535,1.100993613461607,1.0995712372825617,1.0957961896634947,1.0949973763552772,1.1090666917880736,1.1082894126169744,1.1070441845473764,1.1065986154510372,1.106177642012029,1.1059091663965237,1.1047458243326969,1.103555459558112,1.1029066257835112,1.1131410057074052,1.1122583285825924,1.1115801242899992,1.1101857384676919,1.1104935516991516,1.1079112826573827,1.1074135798441602,1.1078348539383542,1.1067968728243582,1.1064028042013179,1.1052481125774967,1.1120049099270977,1.1108799492727173,1.1096786300742938,1.1087857853025416,1.1084509639247824,1.1074386426794658,1.1066384750050389,1.1117431365735457,1.1193614419174012,1.121228223425516,1.1260720088370508
18-2806225,,,,,,,,,,,,,,,,,,0,1.0071259624274753,1.0010805308249853,1.0030115564885278,1.0016358723718768,1.0017386738269685,1.0021742966788967,1.00174443574875,1.0482253343465586,1.2595200675282396,1.383983286100761,1.4464324173767171,1.428122335650369,1.4208528417495017,1.383699214115502,1.3592274012532022,1.3409943909460253,1.3255765351472286,1.309746100857886,1.27995798143681,1.2725058381058887,1.256539950278653,1.2243378667681175,1.2117175121716104,1.2022841026460835,1.1974779122190133,1.1867927061510768,1.1788097096457393,1.1753674070102753,1.1723418913753518,1.1680425757875337,1.1521346785185256,1.1431956979507032,1.1403319033500883,1.1367602673914678,1.1334401864546995,1.123225742779473,1.1221610177701933,1.119838680378886,1.1184621594499584,1.1181259192715778,1.115745999199904,1.1122969499896296,1.1113572106043885,1.1108184053988748,1.1095042830519628,1.107624210041421,1.1070994246259385,1.1058218803850142,1.1051453308060115,1.1142280390432706,1.1191048932050274,1.117298280091206,1.1168416452037058,1.1157459185166014,1.1143824937957867,1.1131808578596467,1.1121547262415314,1.1091508055286556,1.1076102161644144,1.1062640916744975,1.1054171260736854,1.1028711437627912,1.10265699360442,1.1015113397953409,1.100017769145649,1.096299326654031,1.0954374979546648,1.1094591718907705,1.108703788427853,1.1074501012145321,1.1069734823972488,1.1065766569327873,1.1063065020284741,1.1051622918412312,1.1039901425997978,1.1032574039555567,1.1135737796888214,1.1127112512031643,1.1119497463831556,1.1105989124161413,1.110931319768104,1.1083339202536056,1.1078328061007519,1.1082730004515924,1.1071795864955238,1.1067829656184824,1.1056209768961662,1.1123709226005725,1.1113803007934155,1.109938069041574,1.1092487100725,1.1087039222558497,1.1078233983241301,1.107063393097781,1.1120432264683706,1.1197262200421285,1.1216180997746676,1.1265194435006531
19-2806899,,,,,,,,,,,,,,,,,,,0,0.9983128678942857,1.0014723566174186,0.9998916448251614,1.0004755470678373,1.001205557492102,1.0008225770427073,1.053715298155296,1.2972472519589766,1.443900293278586,1.5165663410138486,1.4921228657666952,1.482469137726254,1.4341764572612228,1.402967161681029,1.3801439490551055,1.3610222472265434,1.3416209016100291,1.3056386523825352,1.2967900752205863,1.2778933547151385,1.2404343820235109,1.2259786892397848,1.2152207627820868,1.2097902921572579,1.1977481993084886,1.1887865948902159,1.184942773273829,1.1815715176449468,1.1768091929024722,1.1592444276666196,1.1494696374244526,1.1463333619952736,1.142477028625125,1.1388158014451555,1.127785173804881,1.1265861508249742,1.1240994334840027,1.1226159224241037,1.1222993098802174,1.1197457933133799,1.1160487488418391,1.11499838638097,1.1143403701772066,1.112988290013856,1.1110532992013833,1.1104882363356545,1.1090533501060607,1.1083270460191301,1.1177965690391198,1.1227616186945317,1.1208101694877524,1.1203154921823866,1.119192365812464,1.117817528256361,1.1164974449042937,1.1153749894966056,1.112148881598381,1.1105528988608961,1.109096166945147,1.1082351315671588,1.1055483983786374,1.1053186135664144,1.1041420692110815,1.102692314870433,1.0986002774030248,1.0976971359769716,1.112057444093617,1.1112603769461442,1.110002440280217,1.1094697884345284,1.10902444438501,1.1087145240785297,1.1075722703436175,1.1063178112212202,1.1055745884586048,1.1162409805960885,1.115203205529203,1.1143760247263244,1.113048331465281,1.113351841962007,1.110626015857456,1.1101787093306974,1.1105154232755936,1.1094009330556078,1.1089622063674456,1.1077993795675791,1.1146878140729537,1.1135050362347658,1.112181466507023,1.111409770987309,1.110915125840163,1.1098785721593107,1.109110171235304,1.1141996906312863,1.121971975994318,1.1239112575782946,1.1289345919751306
20-2803870,,,,,,,,,,,,,,,,,,,,0,1.0072964685418904,0.9992958632747455,1.0008102546680127,1.0019866160836959,1.0012199627161789,1.0020688307935566,1.0007147344845833,1.0010725248013153,1.0017674394009959,1.0017606100948953,1.0020364551803491,1.0019172561334924,1.0023190698403188,1.0018915285379573,1.002066552523798,1.0018585697720326,1.002000287837255,1.0015505822414468,1.0017370495397546,1.0014953443340735,1.0012434443598368,1.0014245013356455,1.0011282632785814,1.0011028579889087,1.0013639622906099,1.0013815346222794,1.0013971127398869,1.0011169597452108,1.0010788501449888,1.0007447603115867,1.0010405808342466,1.0002552452300995,1.0015101772063144,1.0011357272432777,1.0012934603717887,1.0010028354559228,1.0011088088406408,1.0010502455159096,1.001031876720523,1.0010085119711403,1.001186522087743,1.0011769510950383,1.0009063429413612,1.0009858552869713,1.0011043067072314,1.0009984556563618,1.0011473728007962,1.0110157598933571,1.0159691015963326,1.015417362231069,1.0156156296547931,1.01535500447741,1.0150766735180445,1.0152179196774278,1.0150135193558356,1.0149217051000692,1.014633912601706,1.0145338929430423,1.0143474665444676,1.0138800622782973,1.0140311398737691,1.013912280532519,1.0136207719338681,1.0129757808099382,1.0128015837653055,1.028640597693547,1.028465458550807,1.02814865156765,1.0281126133170828,1.028126077045673,1.0279735025329895,1.027640477529484,1.0273089643369755,1.0271841260199492,1.0377313999023792,1.0374696938830736,1.037260394628814,1.0366785530122273,1.0372735774460076,1.0359906122169127,1.0357863295467782,1.0373968288753574,1.0370624468841487,1.036865732766406,1.0365308023906912,1.0434328543472207,1.0431342843711917,1.0424107019938238,1.0422573667463795,1.0419870814150491,1.0418568032196744,1.041424570818429,1.0469533293713928,1.0545165980678488,1.056959778352335,1.0618028005156899
21-2803874,,,,,,,,,,,,,,,,,,,,,0,0.9888899467876903,0.9981709816384494,1.0005002738514734,0.9999558243665803,1.001186549373713,1.000006537789513,1.0004359420552233,1.0010717301932526,1.0012364546687385,1.0015409598453198,1.0013346200671456,1.0017993035550135,1.0014870391023691,1.0015848201639008,1.0014913638903857,1.001676538676387,1.0013038310125633,1.0014306739992889,1.001148268454005,1.0009079126437304,1.0011749529523413,1.0009383580330398,1.0008633227086752,1.0011425616596097,1.0011650346373655,1.001184958868302,1.00090257106643,1.000932575873791,1.000554320038986,1.0008165120297317,1.0000625419581177,1.001391608099063,1.00098027045224,1.0011426304392754,1.000886805182458,1.0009590315196963,1.0009739184859245,1.0009204495953987,1.0009352962998332,1.0010822173243086,1.0010037072698643,1.0006956897901471,1.0008142272490832,1.0010027379627173,1.000995744244034,1.0010813888951418,1.0110750808498037,1.0160081891083215,1.0155126384237452,1.0157782610150254,1.0154157500491905,1.0152279192350526,1.015275128514424,1.0151605248635722,1.0150327407268904,1.014739243981709,1.0146364787050717,1.01447577876254,1.0139704339188416,1.0140949163353021,1.0140017806131683,1.0137603320832658,1.0129424628931285,1.012845405095906,1.028802038013555,1.028753216923322,1.0284293550799826,1.028314539449046,1.0282257298541126,1.028223176987276,1.027858537872455,1.0275455234324986,1.0273926809750484,1.038037706986664,1.0377214910235542,1.0376295321877829,1.0369650980257703,1.037589646786335,1.03628682853378,1.036149211578577,1.0376559513466552,1.03733840163722,1.0372069166551572,1.0367744982292493,1.0438161233591292,1.0434207957607706,1.042753805713568,1.0424861189518915,1.0423868944792238,1.0421217217911432,1.041747484089672,1.0473076743773309,1.0550760380320061,1.0573898164783642,1.0623668339394872
22-2803973,,,,,,,,,,,,,,,,,,,,,,0,1.0021202310556678,1.003311412642281,1.0019118170639396,1.0024227903099447,1.0009630992789682,1.0013625109178277,1.00214444727669,1.0019672686289969,1.002426851107351,1.002119834247358,1.0025547297042983,1.0023004300076834,1.002362397455825,1.0022228565630886,1.0021505457218958,1.0019318642947626,1.0020236606973598,1.001503552496756,1.0013041545921624,1.0016267046870373,1.0013720260302856,1.001147752723127,1.0014214120259688,1.001438710701765,1.001510178538429,1.0012671304569023,1.0011138961791566,1.0007628938066615,1.0011163573386077,1.0003402629199867,1.0016010334424206,1.0011659330428513,1.0013683061451726,1.0010273188678256,1.001174716551612,1.001189395066751,1.0010195765419596,1.0011032465845962,1.001215456935698,1.0012406158264247,1.0009254220431427,1.0011100052223456,1.0012655805363002,1.001154436983292,1.001273445762713,1.0114889757435617,1.016466158451123,1.0158903930824932,1.0161246369019894,1.0158191531934544,1.0155592964801263,1.015698429642263,1.0154836018441946,1.0153747746847321,1.0151326058746566,1.014963716039015,1.0147982856626998,1.0143358919788688,1.0144320693458813,1.0142487641416587,1.014028730879246,1.0133521088924335,1.0131971430126172,1.029314819567887,1.029208383507342,1.0288495482207005,1.0288339681605612,1.028741835092234,1.028686857964266,1.0283132061082911,1.0279664559257737,1.0278331805755636,1.038598552383767,1.0382992610159452,1.0381274144228256,1.0374995069735058,1.0381286610238099,1.0368020543321639,1.0365892865549844,1.0381982451343135,1.0378027541345893,1.0376911366644894,1.0372944301662104,1.0444297810709327,1.044091171946931,1.0432999217485122,1.0431131761897499,1.0429000479218393,1.0426492630062245,1.0422888982087803,1.047942658174457,1.055656786800554,1.058054345308341,1.0629920657344405
23-2803979,,,,,,,,,,,,,,,,,,,,,,,0,1.0048840556798988,1.0017637259718724,1.0000097236726702,0.998846229893876,0.9995133533338846,1.000414716671187,1.0006637601303714,1.0010669837335011,1.0008647528973293,1.0014738912334515,1.001116349199829,1.0012547634126883,1.0011638087928862,1.0014180747144317,1.0009937103311508,1.0011613465685896,1.000882230076109,1.0006302792976152,1.0009420516521812,1.0006855108461,1.0006181951960829,1.0009370485030986,1.0009661752279635,1.0009918666812847,1.0006887131941666,1.0006917115108374,1.000348253860017,1.0006350232885453,0.9998763488722673,1.001216365496672,1.000833676271446,1.0010080952200238,1.0006584929553854,1.0007382872501192,1.0007546423392806,1.000741131475869,1.000688121869599,1.0008461470956744,1.0008746227596201,1.0005501679223021,1.000713870428052,1.0008781896838832,1.000837376030923,1.0009290895762977,1.0114989775088348,1.0167692074291184,1.01620206855303,1.0164428894957316,1.016021759235367,1.0158505222655374,1.0159246000780338,1.0157654776557805,1.0155489658454202,1.0152648186958564,1.0150576957876218,1.0149471236635423,1.0144363012747628,1.0145351714836879,1.0144620268030946,1.014145391456134,1.0134439365217123,1.0132835732064231,1.029870428635675,1.029701801179279,1.0293537412172649,1.0293344210231061,1.029316801127715,1.0292062107781847,1.0287905268592574,1.0284287654492137,1.0283134009107817,1.0394232606490197,1.0390581250956261,1.0389257163424939,1.038197783765189,1.0388405148576247,1.0374419271829185,1.0372448101893332,1.0389077001314853,1.0385190259044892,1.0383781193161559,1.037963783792874,1.0452257655356552,1.0449391533382593,1.0441444418141617,1.0438998226751037,1.0436783174155078,1.04339163690234,1.042994738510574,1.0488187177308201,1.056690482235737,1.0591813280802138,1.064255011964606
24-2806018,,,,,,,,,,,,,,,,,,,,,,,,0,0.9981270580542737,0.9985225630901817,0.9971335185911391,0.9981155443148539,0.9993224610472463,0.999689341124855,1.0001903691517922,1.0000748065439686,1.0008428779341567,1.0004852493723309,1.0006806491186537,1.0006180352134748,1.0009674041517505,1.0005185362823639,1.000737099930057,1.000503925866598,1.0002607344140377,1.00061316006502,1.000349720231223,1.000300210958303,1.0006534194557155,1.0006906603384775,1.0007233258294324,1.0004120945884392,1.0005000773152999,1.0001544463039058,1.0004580041536801,0.9996241745045478,1.0010727684350313,1.0006456223223308,1.0007862088975759,1.0005113655293032,1.0006367889513117,1.0006539646003498,1.000602395131641,1.000629311004475,1.000831130109748,1.0007470893195944,1.00033868611433,1.0005117873382403,1.0007189908385756,1.0006069208541544,1.0009175212483763,1.011767345893657,1.0171230305201042,1.0163923508383381,1.0167796321699851,1.0163084903023436,1.0160255567025351,1.0162010960669068,1.0159340431595378,1.015738790735626,1.0155083150105053,1.0154187346545969,1.0152396601212403,1.0146473656055877,1.0147479267914579,1.0147004860310462,1.0143133999859315,1.0135604616998666,1.0133954011971893,1.0304408744241336,1.0303463072623202,1.0299007177055421,1.0299316757830637,1.0297486341605695,1.0296345984148136,1.029392109548304,1.0289891476666067,1.0287879294346118,1.040080370439461,1.0398066579702203,1.0395612780651384,1.038965332652683,1.039541363858962,1.0380763398781678,1.0379466312097934,1.039630609869554,1.0391059649072103,1.0390564079629707,1.0385785593930807,1.0460012731727961,1.045605673424242,1.0448136781192616,1.0445580890258601,1.0443988265211244,1.044099741780461,1.0437124835852984,1.0495009322595887,1.057651113637204,1.0600219557589492,1.065345019204022
25-2804334,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9991539310026311,0.9972329017952531,0.9984224889136973,0.9998346885570922,1.000228224969534,1.0008002760315613,1.0005734971762468,1.0013901599885269,1.0009444261528064,1.0011294237604258,1.0010268336612727,1.001350402799482,1.0008481942625993,1.00105694685053,1.0007549094524457,1.0004784446666275,1.000838505028007,1.0005535943598967,1.000487588733309,1.0008480831522484,1.0008823563621128,1.0009125001068926,1.0005813682742843,1.0006535350756225,1.0002843384704416,1.0005958005536462,0.9997284571448278,1.0012233771363412,1.0008137371257142,1.000913201184135,1.0006274771867587,1.0007550459215178,1.0006884948641754,1.0006346562818043,1.0007007853227459,1.0009075145223456,1.0009373182055752,1.0004771485271446,1.000652038636134,1.000826410729836,1.0007100006971146,1.0009179780032804,1.012014513786097,1.0175101239895752,1.016936710771585,1.0171855841658193,1.0168419589956486,1.0165452376992672,1.016682862423214,1.01640449448111,1.016322312240327,1.0160445791996129,1.0158483702438497,1.0155334081869216,1.015076139792413,1.0152083475727431,1.014970177836625,1.0147217636170014,1.0139079654425287,1.013736476054775,1.0311150508369957,1.0309275410586847,1.0305778718941567,1.0306325858106231,1.0305254455667123,1.0303248122145656,1.0299612980994484,1.0295171072966958,1.0294671865755285,1.040888684081008,1.0405499848171587,1.0403460948580943,1.0396529223834843,1.040314036833847,1.0388337813635662,1.0386472542108203,1.040348234087339,1.0398565418453838,1.0397294522108502,1.039259873351951,1.0467555202517862,1.0463923561127446,1.0455804417817705,1.0453367912420115,1.0451012461962423,1.0447903157610494,1.0445292667665385,1.0503799884414282,1.0585671751027133,1.06106110259512,1.0663517448247692
