순번_정류장ID,45-2803478,46-2806276,47-2806274,48-2805175,49-2805166,50-2805164,51-2805167,52-2805162,53-2805160,54-2805158,55-2803416,56-2807467,57-2807468,58-2800136,59-2800184,60-2800188,61-2800194,62-2800195,63-2800213,64-2800220,65-2801697,66-2802034,67-2802069,68-2802131,69-2802148,70-2801857,71-2801859,72-2801863,73-2801819,74-2804958,75-2803816,76-2805043,77-2805424,78-2802339,79-2802597,80-2802591,81-2802590,82-2803623,83-2803519,84-2804908,85-2803522,86-2803523
45-2803478,0,1.0164091921701126,1.01073981369639,1.010291609014282,1.0020029275141398,1.0062608146238845,1.0048512623226151,1.0066044213019145,1.0060697585409282,1.0044734783270537,1.0054297179053602,1.002973556883357,1.0030164178712577,1.0081428895898976,1.0078089729215607,1.0080173645268498,1.0223753275775707,1.0221826859658187,1.040039178558886,1.0395125802429477,1.0377770575614993,1.0335453824741427,1.0328724848087771,1.0324867517597176,1.0319980574416114,1.0300859733242527,1.028750325954701,1.0314945835241758,1.0453863280976419,1.044927610315919,1.044602299277707,1.0437512386027343,1.0429459444458742,1.0733508011528154,1.1308555962729192,1.1341241112377127,1.145475387134867,1.1607929118895508,1.1575251807036602,1.1564017531237867,1.1531376960422417,1.1524607869762287
46-2806276,,0,0.9925123639212841,1.0016534776700583,0.9938957520287753,1.0011130804783075,1.0002924951569023,1.0032481749205004,1.0030934181057893,1.001744841742578,1.0037683455104212,1.0018541879600615,1.002334690460837,1.0077561816438192,1.007335365612752,1.0076138809718134,1.0224897154669499,1.0221916178806616,1.0406536126261445,1.0401428185924482,1.0383008724685985,1.0338510992686059,1.0332301955016547,1.0327915724351293,1.032286647357394,1.0303400911607266,1.0289627060249829,1.031761537138109,1.045860566413826,1.0454453415852158,1.0450769460740823,1.0442588591704312,1.0433691283530366,1.0743652252644378,1.1329759005625015,1.1362624551475775,1.1478092214195963,1.1634150574614703,1.1600354788433502,1.1588680087538208,1.1554818290745035,1.154779512203204
47-2806274,,,0,1.009229130552829,0.9935514582946312,1.0025733386374385,1.0012656852398436,1.0044685444595072,1.0040943825334745,1.002418870021174,1.0043165107763974,1.0021610505256147,1.0025039938693447,1.0080354193153016,1.007637911971873,1.0078629932598993,1.0230235505065204,1.0227096298526213,1.0415493545691963,1.0410090990091188,1.0390615386186597,1.034445216611593,1.0337346610969629,1.0333157824022454,1.0327970080832753,1.030785736720512,1.029401455743883,1.0321925361713873,1.0465167904888497,1.046026153912308,1.0456761737153555,1.0448094387269151,1.043955343004885,1.0752731178650359,1.134344730455191,1.1376838714885802,1.1494144336049592,1.1651209338142845,1.1617027916628349,1.1604320941420025,1.1570275899064508,1.1562821518226574
48-2805175,,,,0,0.9843194647710642,0.9998558931597004,0.9989762729490483,1.003427747448938,1.0031884509758622,1.0014793495931213,1.0039136355687643,1.0018694206166228,1.0023102882426915,1.0079455565590267,1.0075445735193815,1.007777882979132,1.0233040548039067,1.0230781826132664,1.0422414678133973,1.0417220262609455,1.0396272353573741,1.034890101093309,1.0341619519945942,1.0336900923050072,1.0331939313716882,1.0310863880910803,1.0296986472111134,1.032491955315214,1.0470202420806183,1.046545985431438,1.046153907530451,1.04526724678292,1.0444206270040526,1.0761102408601984,1.1358380441089648,1.1392372084952025,1.1511219433867166,1.167024218485648,1.1635260899639226,1.1622305331421194,1.1586822589754973,1.1580019099628949
49-2805166,,,,,0,1.0179990208707685,1.0058773982872249,1.0103090621696393,1.0080781561476169,1.0044605630832302,1.005882994786196,1.0026343000799718,1.0028547770063758,1.0087304306034937,1.0083070277180282,1.008473351149415,1.0246430112729534,1.0243282247690277,1.0442787606306687,1.0436396016764506,1.0413406171432942,1.0362158762932092,1.035449699657702,1.0349739438195809,1.0344081828320308,1.0321786764522145,1.0306355362589923,1.0335075880352975,1.0483923993785766,1.047885450302976,1.047466077734101,1.0465357559048092,1.045610388756725,1.078020901621508,1.1389781215910337,1.1423675767045658,1.154524615693368,1.170800235560659,1.167120625012874,1.1657208416545988,1.1620347506247768,1.1612639150882773
50-2805164,,,,,,0,0.9968827499989853,1.0075452632241158,1.0057244230804172,1.0023074698082473,1.0049335379418838,1.001999727018044,1.002431661676453,1.0085238560075158,1.0081078907711198,1.0082288240610093,1.0247727575829326,1.0243956928592597,1.0447138822944368,1.0440525959268916,1.0417711843688895,1.0364324734321075,1.0356530230871661,1.0352048311016793,1.0345903399976704,1.0323878009261058,1.0307830330745433,1.033684196491842,1.0487699556093744,1.0482514487149335,1.047759325240936,1.0468448392116811,1.0458722133678842,1.078642280318609,1.1400687331978234,1.143604402635821,1.1558878924376086,1.1722301514682485,1.1685162538286284,1.1670729540002536,1.1633449270907341,1.162501644221193
51-2805167,,,,,,,0,1.0098602873709999,1.0060415783742283,1.001569341876239,1.0049209040386604,1.0018501268530557,1.0023464445706083,1.0086941622298715,1.0081944862960568,1.0083723543326188,1.0253016220781412,1.024958430441704,1.045833042631352,1.0450742946953568,1.042548559999533,1.037075294460741,1.036273084288381,1.0357634948377694,1.0352071668315492,1.0328095538601643,1.0311910287756387,1.0341270216345588,1.0494105780898682,1.0488741342277388,1.0484302395198313,1.0474904121462771,1.0464578012665484,1.0796750526303005,1.1419172211950233,1.1454248354153738,1.1578505281158527,1.1744736258506805,1.1706951972204154,1.169155063666597,1.1653227704459608,1.164515106135246
52-2805162,,,,,,,,0,0.9852587046654491,0.9911902430256413,1.0017342480218008,1.000550426763793,1.0015165155884445,1.0080644684620947,1.0076015090311334,1.0078042159023337,1.0253572287517347,1.0250029989680898,1.0462912505146338,1.0456093441441867,1.0429204231281761,1.037277747395526,1.0364974372511955,1.0359324327897486,1.0353626500631592,1.0329083139640998,1.0312908321369954,1.0342734903171633,1.0497779177364939,1.0492598385150378,1.0488033958560066,1.0477779562040543,1.0467536538957258,1.0804989150560882,1.14358327134296,1.1471285887154445,1.159742261155137,1.176604565961022,1.1726961969334988,1.1711209565266243,1.1671521456370564,1.166292851311647
53-2805160,,,,,,,,,0,0.9953584716468323,1.0045431488732537,1.001354055175949,1.0019949982769032,1.0087461711283383,1.008333876271899,1.0085181368423313,1.0264215384190996,1.0260327461078582,1.0480259953945819,1.0472790139837358,1.044404523380924,1.038369891654147,1.0375586808927686,1.036957129638053,1.0363604052860145,1.0337722670633531,1.0320449724406617,1.0350941718873854,1.05086442387522,1.0502861092224605,1.049840726745781,1.0488118525852237,1.047745748210794,1.0820012566949742,1.1458702653823762,1.1494190188445508,1.1622977873026104,1.1794121861530413,1.175418198755133,1.173696196959621,1.1695987385328757,1.1687121475885307
54-2805158,,,,,,,,,,0,1.0074840520778143,1.0019126197000936,1.002377180706695,1.0095370230097251,1.008903349133605,1.0090760442790578,1.0279800684551657,1.0274150472744272,1.050382690043731,1.0494807500322696,1.046216130443876,1.0397472269956234,1.0388486933647871,1.038239871472956,1.0375639528172775,1.0348713902499376,1.033002923756303,1.0360699396567816,1.0523059795985743,1.051654532485061,1.0511443875101938,1.0500663073482275,1.048976314733039,1.083924485912429,1.149117981966905,1.1527182386507815,1.1658627794577618,1.183382735905751,1.1791508732926326,1.1773707471187125,1.173114375297698,1.1721873220096586
