순번_정류장ID,23-2801383,24-2801347,25-2801319,26-2801291,27-2801272,28-2801263,29-2801257,30-2800834,31-2801059,32-2801051,33-2801032,34-2801010,35-2800977,36-2800972,37-2800963,38-2800938,39-2800932,40-2806921,41-2806896,42-2800875,43-2800826,44-2800919,45-2800914,46-2800911,47-2800904,48-2800889,49-2800888,50-2800905,51-2800910,52-2800915,53-2800918,54-2800874,55-2806571,56-2806920,57-2800928,58-2800933,59-2800939,60-2800956,61-2800966,62-2800979
33-2801032,,,,,,,,,,,0,1.0392472157703532,1.0079821348093878,1.0066116560976992,1.081773994211459,1.0598401832133881,1.052748001168904,1.0902891605563452,1.0719241220457194,1.123046570179184,1.1793928913827278,1.1584098410353632,1.1430874713228214,1.1375791963493656,1.1237156720845751,1.1163480252415652,1.1657961961202472,1.331932108327676,1.6043772410710138,1.7189998596948504,1.9820824522404221,2.463153999289894,2.808111652745744,4.133768914967095,4.986793202739224,4.641857003553055,4.493581818174095,6.482790011185307,7.364621531565494,10.725085338740985
34-2801010,,,,,,,,,,,,0,0.9785287088050807,0.9910408192549928,1.0971212583666854,1.0646345175517968,1.0553307411619646,1.0984814884204652,1.0757704649691464,1.132242377858987,1.19474991687227,1.169756239468332,1.1519265789004074,1.145613528845583,1.129825318650985,1.1212780551891266,1.174061883238938,1.3532097897374706,1.6506890014292732,1.7773508364508257,2.072083435146095,2.619376985145995,3.019953574443334,4.65530992526703,5.766758038580951,5.280405139722007,5.0657247938270915,7.794881548971673,9.11917922726702,14.950608880008938
35-2800977,,,,,,,,,,,,,0,1.0038775533703337,1.0090435435435436,1.03930050685751,1.0335230366463353,1.0880147513500122,1.0657490078393426,1.1291222997077535,1.1984298601526369,1.1705812104995466,1.1511869235910737,1.1447081709712479,1.1279346954043867,1.118758377422058,1.1749034721925231,1.3669055717684528,1.689444466242922,1.828638308511849,2.155933355119967,2.778135860132452,3.243074425733039,5.27583527078411,6.755874903157011,6.056863125157213,5.751547560569624,9.619021211447356,11.019967264076655,22.085517852831405
36-2800972,,,,,,,,,,,,,,0,0.9989988134084843,1.003021462680028,1.0055854146906944,1.0776598115187757,1.0558641857135354,1.1279862159597467,1.2059363608510556,1.1739768164701143,1.1523771293510054,1.1449492511631398,1.1271540609096171,1.1174089087152048,1.177729696454776,1.3843720654746132,1.7383195779518101,1.893210955975505,2.2629745091942546,2.982881411117119,3.5365806480975777,6.190678803956405,8.330893091798226,7.227070902534251,6.75271425778649,12.92327579081227,16.474423546202317,66.35998526839148
37-2800963,,,,,,,,,,,,,,,0,1.003604158824826,1.0069505009981201,1.0986243127798652,1.064882428477107,1.1470481391646519,1.2367371790818635,1.195325842731236,1.1684548982623064,1.1594391905721437,1.1377155415593183,1.127042593922985,1.191944736494155,1.4174202341368707,1.8133075204615,1.9889656268429878,2.417872510213405,3.282702358046395,3.972765690947965,7.7652645223434416,11.400840331770043,9.307798545349055,8.448283231882941,21.216297689101452,22.556703467900977,32.27763193125756
38-2800938,,,,,,,,,,,,,,,,0,1.0124356240669286,1.010377488425313,1.0118448127650057,1.1925076410070987,1.3104187521265527,1.243078122157928,1.2022272583434286,1.1898352229349998,1.1595624254993846,1.1443973387023827,1.219100101484702,1.4846707588301817,1.9696990700542552,2.19441537105565,2.7647019846713996,4.0046576080442735,4.726268591798848,11.811419939116037,32.10964879909567,18.718793030662695,12.630787845687466,20.585056359855358,14.931715033940616,11.920144765401643
39-2800932,,,,,,,,,,,,,,,,,0,1.00438233202186,1.0100119672220942,1.050033467202142,1.1746379347396319,1.1358292815018656,1.112163917834533,1.1050950695084674,1.0885065379760743,1.0810573518189848,1.156743668464917,1.4217003563915351,1.9094398325732689,2.1371919157554617,2.720167128376502,4.012475928356802,5.723023863546911,21.547522160367336,45.33452334785683,22.012363779714654,13.818312102961258,11.76290098903883,9.678191926384402,8.40075251745362
40-2806921,,,,,,,,,,,,,,,,,,0,1.0119710164335616,1.007392795824107,1.0012995418178454,1.0020032343488063,1.0014714328010015,1.0014251400522107,1.0026211557374736,1.0046360688930198,1.0835059847957527,1.3554632162540035,1.8650370107430334,2.1074090221948762,2.740842136538238,4.9381690047204305,8.097268083721367,69.95040651221541,12.148131657472964,9.482895254971451,7.564681795338573,7.761670525565734,6.789036453257059,6.194833190853393
41-2806896,,,,,,,,,,,,,,,,,,,0,0.9985916594945622,0.9877446524621608,0.9948534577418497,0.9960716767080409,0.9965430820001375,0.9993516598105764,1.0024530681716946,1.1049959139113177,1.476904060234415,2.262952706286109,2.683994665118722,3.96465828817417,12.480696524188932,110.34747685327119,7.213689994700287,4.884471227724467,4.4081403966404675,3.958336327088268,4.180245644402069,3.8934300515502684,3.7551433123924047
42-2800875,,,,,,,,,,,,,,,,,,,,0,0.9666068399183733,0.9926284463553098,0.9951513050916827,0.9958923754320814,0.9995201101894358,1.0031603771186108,1.125229337846743,1.5846927463907137,2.668028634477004,3.3194451449229163,5.693381425980328,105.05170981586599,11.239950846593295,4.624396901248175,4.637187848522193,5.200754855625512,4.530563761660779,3.571053509662721,3.3587051556484067,3.2770521042720993
