순번_정류장ID,1-2804802,2-2800361,3-2800359,4-2800357,5-2805323,6-2804950,7-2800355,8-2800341,9-2800353,10-2800467,11-2800449,12-2800441,13-2800436,14-2800433,15-2800431,16-2806186,17-2800417,18-2800404,19-2800401,20-2800893,21-2800895,22-2800897,23-2800898,24-2805292,25-2805297,26-2800888,27-2800905,28-2800910,29-2800915,30-2800918,31-2800922,32-2800924,33-2800926,34-2800933,35-2800939,36-2800948,37-2800841,38-2800964,39-2800840,40-2805652,41-2800985,42-2800838,43-2801042,44-2801072,45-2801103,46-2801283,47-2801315,48-2801356,49-2801414,50-2801492,51-2801524,52-2801602,53-2801647,54-2801634,55-2801671,56-2801661,57-2801656,58-2801649,59-2801642,60-2800164,61-2803661,62-2801697,63-2801724,64-2801915,65-2801923,66-2801926,67-2801922,68-2801940,69-2801951,70-2801962,71-2801991,72-2802003,73-2802033,74-2802057,75-2802105,76-2803811,77-2806842,78-2806513,79-2807111,80-2806524,81-2806523,82-2806522,83-2805906,84-2806422,85-2806424
11-2800449,,,,,,,,,,,0,1.0295666627636448,1.034808662613554,1.0263837426974247,1.0084716445706823,1.0026673812411913,0.9991567366835772,1.0013113576171278,1.0111652645824536,1.0098065865087238,1.0090495431926834,1.0094692217184982,1.0095425731319938,1.0351863676396578,1.0369986365302786,1.0597862689876267,1.058430735655787,1.0538161588030088,1.0531331456882747,1.0514887690255024,1.0490461533171083,1.0473787205564051,1.0448727072202408,1.0444027962433209,1.042700770621083,1.053946559744784,1.1408957586579622,1.1809467058304337,1.2456120386460678,1.2905547679788338,1.3440627336019928,1.32789684910799,1.3227185343454027,1.3125379227748986,1.3046161854392924,1.2832549626701477,1.2739746788063995,1.2642189065631146,1.2545231113063253,1.2410942588909162,1.235933954911605,1.2290513089470063,1.2206510655435687,1.2311776490747077,1.2283673407419051,1.2237679388794755,1.2198552280166954,1.216838477101284,1.2309490137980221,1.2187585748825625,1.2708768891392386,1.263370907451019,1.2556077480098855,1.2394443983725816,1.294489715546108,1.3084181511316824,1.3514702225211124,1.390176377315818,1.4157976409909698,1.4445986937432047,1.4653750942130062,1.4556434680521568,1.4432869754671456,1.4405622284093047,1.4322762451305884,1.4189840299118053,1.413968364801634,1.39038168468444,1.3850653261550772,1.3777592853835392,1.370959313210596,1.366980511904862,1.3622999642818463,1.3571276894414126,1.3865450068041287
12-2800441,,,,,,,,,,,,0,1.0420758457549997,1.0178585804122882,0.9921428376950566,0.988732582653922,0.987574630721353,0.9916967368489626,1.0051296869231985,1.0051352666728435,1.0049061620554804,1.0058748190671167,1.0061686503181626,1.035607040686073,1.0375780060666169,1.0629126496020853,1.0611074292535532,1.0559863196037993,1.0551862849272902,1.0532954401947086,1.050653316232656,1.0485670657131365,1.0460001088252115,1.0454533214746484,1.0434973393140727,1.04304688619434,1.0412911015921709,1.0406170825659655,1.0832137436180491,1.1218390079599192,1.1693446874925695,1.162023509584322,1.1619775387688456,1.1573105479309567,1.1538715581882188,1.143361437898491,1.1391886712179449,1.1342021270383709,1.1298989634172194,1.1232842805537706,1.120769768554959,1.117607174399923,1.1138263526785301,1.1257445653678269,1.1321649499626019,1.12958460398092,1.1275270577623524,1.132377668730229,1.1463623184495024,1.1390079490926877,1.1884243688864362,1.183697649919296,1.1784035453444937,1.1760984986916407,1.2086060379563166,1.2213985453094363,1.2614613006345519,1.2974831436658527,1.3210912240375157,1.3476828523898565,1.3673731391799162,1.359819664476746,1.3505719866590689,1.3483606543778413,1.3420693090801195,1.331959684768906,1.3283158191793012,1.3101116300939026,1.3059693135381782,1.3004993027251333,1.2952479118398668,1.2922891945040087,1.2885120886898336,1.2844167873141057,1.3121442614605525
13-2800436,,,,,,,,,,,,,0,0.9868667398706029,0.9745689192781816,0.97711395979595,0.9792068722052247,0.9849017003081186,1.0004666050786064,1.001848621921997,1.0021026202690737,1.003475462728208,1.003933979018511,1.0350668537815677,1.0372071885030525,1.0636379008310497,1.0618733950525896,1.056507485921461,1.0555288144841628,1.0535563240723136,1.050812581930285,1.0486553785591932,1.0460065058936472,1.045337391761035,1.0433296805667018,1.0430736185387597,1.041173076133883,1.040483805321286,1.0394452133787484,1.0670354799642354,1.112776817047008,1.1080306296524294,1.109540972447961,1.1065233108686543,1.104397092228614,1.097128508128526,1.0945676033272014,1.0911544263064157,1.0884383324404048,1.0839414762497048,1.0821583109697328,1.0801641257278563,1.097361146825933,1.1271196924024816,1.1335422212629493,1.1310249725318378,1.1287792690647092,1.133811832129304,1.147946284898684,1.1403975056505047,1.1907076947238886,1.1857778545509803,1.180350454592189,1.1779618089448787,1.1791489173861418,1.191772654850222,1.230607742291473,1.2658179600365544,1.2889315802575099,1.3146682445946059,1.3338807718538053,1.3273025984494133,1.3188062561725378,1.317017460948205,1.3113516307939663,1.3021628856220395,1.298847064209812,1.2827148236229517,1.2789571336353835,1.2738645473494106,1.2691394453455072,1.266500405309167,1.263225490178968,1.2595032648695805,1.2866987745507679
14-2800433,,,,,,,,,,,,,,0,0.9678150895465932,0.9740565096422226,0.9774925016124616,0.9841546376737828,1.0015777478843524,1.0027143694024663,1.0028450145918193,1.0041994818324746,1.0046354372410011,1.0372818327083924,1.0391694046664837,1.0665161695614642,1.0645284545103555,1.0587861673783514,1.057717649184773,1.055441555463947,1.052628485453987,1.050352467622201,1.0475189660322028,1.046775145038136,1.0446810845519918,1.0443935187372524,1.0423896898146088,1.0417594841066973,1.0405664256305953,1.0393766641342177,1.06537467499792,1.062696067851518,1.0655415257464478,1.0639386659757748,1.0627864996125598,1.0582958262523303,1.0592192762406747,1.0717347027621087,1.0698084136959631,1.066214640209348,1.064707547426615,1.0786401278385114,1.0990808884327115,1.1292570598708882,1.135855101880961,1.1329859793233272,1.1307380851308537,1.1358077338943857,1.1500688071399567,1.1423647675123405,1.193456641345025,1.1882480204619998,1.1826209793578792,1.180132275970914,1.173534603626874,1.1724684250353943,1.2043132331571187,1.2387180404012808,1.261296893146347,1.2864756893072096,1.305336167769427,1.299529863039589,1.291765069837458,1.2901091467632337,1.2849706281082853,1.2766039863965541,1.2736699207714057,1.2590400587906452,1.2556606455685717,1.2512182253377135,1.2466936794095729,1.2448529690837493,1.241914976661705,1.2420675384744126,1.2703244782591918
15-2800431,,,,,,,,,,,,,,,0,0.981294895124988,0.9828329662475568,0.9913283751491263,0.9962695797709682,0.9997105511657495,1.0004357163816815,1.0023545639375675,1.0029874649294979,1.03996412178437,1.041593477803063,1.0714805543519967,1.0688375934793193,1.0624251386586578,1.0610147520323339,1.0585325660483271,1.0551756837981536,1.05278412694733,1.04946876153799,1.048715404459913,1.0463276597427518,1.0458790534503335,1.043795765391422,1.0429985649462645,1.0418037220822374,1.0405253561927283,1.0391958808017008,1.0376538838987437,1.0359131744039725,1.0404794581632248,1.0557471882930136,1.057617407555898,1.0609837917397356,1.0739972831336966,1.0719821394816047,1.0680686869604639,1.066537507481066,1.0808929929497517,1.1020443383973375,1.133228673501746,1.1400918313458124,1.1371042183790243,1.1347016850449123,1.1398033340765077,1.1546618498101926,1.146390429225739,1.1990636764834686,1.1935073022655631,1.187682421051441,1.1848281662739903,1.1778743705279402,1.1767531098657837,1.2057500432606374,1.241029741587189,1.2642606065693014,1.2900503830130363,1.3094076201277605,1.3033095550627911,1.2953208656649495,1.2936628077468357,1.2882793411223148,1.2795621290935906,1.276584113572981,1.2615815112031832,1.2580461615146288,1.25336211056467,1.2488109466661688,1.2500890151859447,1.2470696844199354,1.2471726004064674,1.2760871324752265
16-2806186,,,,,,,,,,,,,,,,0,0.9842296974314549,0.9974416881123697,1.0033832386821204,1.004236101336921,1.0040744596670736,1.0056628334689437,1.0061069333112966,1.0477317714310352,1.0480605726295291,1.080389388287395,1.0771099203003405,1.069283724340651,1.0677240324632922,1.0646737181785586,1.0607966207902373,1.0577593857285443,1.0541172834275703,1.052870611543741,1.050347238373846,1.0497881230852895,1.0472863053085582,1.0465928535079798,1.0451178258307925,1.0437060054284952,1.042199448075493,1.040259005546605,1.0386217213154316,1.0433258788507034,1.0591582805324862,1.0608144215181468,1.0642260121673703,1.07778100635043,1.07538087631926,1.0712237193566614,1.069718699027599,1.0844559372279388,1.1063458448522425,1.1385960348636524,1.1454581846202925,1.1423305629272522,1.1398204323593186,1.1447776029943555,1.1602204295917364,1.1512496841605804,1.2057963957165077,1.199982729879343,1.1936041320747004,1.190320241918553,1.1830954646618117,1.1817980619580253,1.2116502415272075,1.2478678556491936,1.271779792462782,1.2984117155323565,1.3183253778956807,1.3117486980298145,1.303462447950882,1.301581461362445,1.2959826289973233,1.2869949754038807,1.2837405948081697,1.2678244643706955,1.2641314393250396,1.2593285514157602,1.2545318032082846,1.2559934073646444,1.2527365917566045,1.2527820895638526,1.2822757676515573
17-2800417,,,,,,,,,,,,,,,,,0,1.0243813334184588,1.0243917797240827,1.0116580896067202,1.0093282499421994,1.0101460138191003,1.0102231377531483,1.0585699449375896,1.0566086172981466,1.0921263273037953,1.0874087322905064,1.0778219369470856,1.075833245928958,1.07200292261289,1.0672432363641111,1.0638620288194556,1.0591694576850819,1.0580023050998086,1.0550213621346052,1.0544457919201,1.0515381037501825,1.050590715859795,1.0490064027674488,1.0473150208672266,1.0455878465217674,1.0433798904658127,1.0415393292971669,1.0463162341563632,1.0629332146408623,1.0641597268092013,1.0679782071705832,1.0819104743517423,1.0793994502041315,1.0749300239678385,1.0731318036742148,1.0883269637542066,1.111004485887967,1.1448320582499831,1.1516124644930936,1.1483075689572209,1.14551204017299,1.150752783149443,1.1665774118361143,1.15692228070191,1.21329310682023,1.2069545201353205,1.2003584068487303,1.1965598958359391,1.1887613690761736,1.187569706640659,1.218165110290614,1.2556011402261458,1.2803719032856855,1.3077058683912564,1.3283327528206024,1.321549807936528,1.312562119236743,1.3106949023754597,1.304705342151615,1.2950740925454012,1.291633910656594,1.2749624717299681,1.2711948105729687,1.265913344761968,1.260997794989618,1.2622826297366918,1.2590759412052188,1.258952022507139,1.2893819482614792
18-2800404,,,,,,,,,,,,,,,,,,0,1.024403943287367,1.0088280889435879,1.0070819243144482,1.0085187799546957,1.0087838946307626,1.061693173021809,1.0588740556272662,1.0964397591953186,1.0911122801079445,1.0806543150440164,1.0784681781688326,1.0744680272247642,1.06930449283585,1.0653769207560913,1.0605217437822172,1.0591083321556367,1.0561218516636408,1.055238066560663,1.0523159904193935,1.0511994200507684,1.0495452951279722,1.0480184421035226,1.0461042105861424,1.0439134566986148,1.0420028963152859,1.046795026211309,1.0639351481122215,1.0654927857876337,1.0690046956888317,1.0834151632190072,1.080784775258384,1.0759059769287094,1.0741275362197047,1.089688485982749,1.1127107945654484,1.147154074762505,1.1540706929868816,1.1505715878028573,1.1477539400219152,1.1529702308682461,1.16906707155763,1.159306708116395,1.2165433178965066,1.2099838294843641,1.203118612665721,1.1990268017589671,1.1910184523432454,1.1897955307834243,1.2209164597359428,1.2590701459425335,1.2840435698113537,1.3121802934719458,1.3329999594545283,1.3258754870446912,1.3167076403133744,1.314718285111866,1.3086343011799695,1.2989336041609674,1.2952760358407056,1.2781191790355737,1.2742070974271023,1.2689082143074877,1.2638834583468865,1.2651588096437136,1.2616680244334033,1.2617216519677046,1.2924399157693984
19-2800401,,,,,,,,,,,,,,,,,,,0,1.0051501250229178,1.0045356195786264,1.0067890991372124,1.007289382397477,1.0648677898307657,1.0610884840759127,1.1006064471894033,1.0946573940100581,1.0833365994503077,1.0811608133241433,1.0766176231456621,1.0707266221168916,1.0669262490547933,1.0619206158679817,1.0603919626624698,1.05699242226699,1.056195889625741,1.0532630032117771,1.052216698594485,1.050361244515824,1.0485400426639708,1.0465560877973454,1.0443955414905404,1.0423185899113574,1.0475115531982069,1.0647371405648764,1.066086829533073,1.0698338977688717,1.084427223329225,1.081616434230043,1.0768464853966118,1.0749360692635943,1.090675980947114,1.11430966335334,1.149211163842888,1.1564197583953162,1.1525736657383858,1.1498228956415835,1.1548531331415732,1.1711905181980866,1.1611567612703693,1.2195003912010942,1.212594138202929,1.2057597077059699,1.2013164970455985,1.1931155409981546,1.1918023098441148,1.2235258750949438,1.2620079146498642,1.287471079919176,1.315806986084923,1.3370601043850172,1.329683271583083,1.3205004378702199,1.3183239891685279,1.312097272586473,1.3021066171013054,1.2984291796753475,1.2809520129010112,1.2769029497245028,1.2714913494773452,1.266370690510847,1.2675837440405149,1.2640790279347474,1.2641593749112692,1.2952249148400146
20-2800893,,,,,,,,,,,,,,,,,,,,0,1.0035221914142163,1.0056744008806138,1.0067404888594054,1.0967285430719504,1.0808168128451605,1.1305043270891872,1.1200198047157643,1.1025786308887602,1.0987793041880562,1.0915546470067876,1.0836613996226618,1.0783040734579317,1.071290067055303,1.0688139670721786,1.0647440106566302,1.0637711393757208,1.0598004694673213,1.058294759829152,1.0559549448176544,1.0538879636948297,1.0515524230376003,1.0487444027713582,1.0461331187040603,1.0517690771345714,1.0708904916825817,1.0717144424963216,1.0759277098443116,1.0917501652990802,1.0883453332315804,1.0827674513967893,1.080557767068578,1.0975407136190276,1.1227189185489106,1.1606030327599755,1.1677995746126462,1.163556122412749,1.1601138122448742,1.1656007007502707,1.183040017126206,1.1713318330364797,1.2338755060279587,1.2261989131349997,1.2182532759088915,1.2128502342109848,1.2036986958540696,1.2021089439265182,1.2356623383135432,1.276732558246145,1.303687845839403,1.3338949470340278,1.3563324914177946,1.3481550529887,1.337923052863423,1.3356383701823598,1.3286554021715058,1.3173732367426305,1.3135703407154515,1.2941026958670265,1.2898573723933224,1.2839074609212067,1.278331670742161,1.2795478149219117,1.2757228139330317,1.2754534003989535,1.3081889075397928
21-2800895,,,,,,,,,,,,,,,,,,,,,0,1.0079811486303625,1.0089960311958601,1.1450258516372704,1.103439348450914,1.161568117982225,1.1449053842348285,1.1205235357719434,1.1151496272964543,1.1055287073417315,1.094505439744573,1.0880761501566354,1.0787423392333735,1.0757154709907573,1.0711272584340807,1.0695159378083066,1.0647777165745134,1.063147127474931,1.0603955629381456,1.0580296643050877,1.0553100790257635,1.0521937993825217,1.0491091580739211,1.0549229321520959,1.0755644638738318,1.0759642279569521,1.0801766505383248,1.0969539402533963,1.0930966612397548,1.0868231630487046,1.0843953969366047,1.102169295367716,1.128593422320347,1.1685794460605679,1.1757472767536152,1.1710982227171833,1.1673212790556198,1.1729774935666362,1.1911596335771732,1.1785616431068597,1.2436683633239807,1.235284618623756,1.2267059742153947,1.2203713155900733,1.210567931330068,1.2091464954850326,1.2438978174231288,1.2864969531914574,1.314466659442806,1.3459303916604384,1.3694209242432243,1.3607086319325192,1.349586599175942,1.3470565916841457,1.3396722431987498,1.3276997098388352,1.3234966642129977,1.3030458479030465,1.2982958349300742,1.29192073400015,1.2860398352909794,1.2871596287013156,1.2832952676706886,1.2830430757414153,1.3165138132968013
22-2800897,,,,,,,,,,,,,,,,,,,,,,0,1.0011288392629647,1.0081616437236205,1.0305260124477391,1.11438777268076,1.1014786721574537,1.0815996895609907,1.0777851402743035,1.0709803333000742,1.0628046741463728,1.0576801989469518,1.0515101078610951,1.0502936451685994,1.0460639647194638,1.0455181549978227,1.042221008103167,1.0411754521346395,1.0390936673544016,1.0375131922300105,1.035372132443097,1.0330681075385313,1.0310187185843929,1.0378738953758693,1.059759275591233,1.0619290022181764,1.0663027209801201,1.084125887822736,1.080879535712902,1.074991367416419,1.0728809253150628,1.091519284838774,1.1190070517201365,1.160351717989804,1.1679760244429724,1.1634715021185906,1.1597549156536535,1.1655922740667073,1.1845657096708972,1.1720652484337006,1.238806367535537,1.2303855424245895,1.2217492319751675,1.2159043611322242,1.2059922117049633,1.2044296870547315,1.239828866725334,1.2835643930770855,1.3123564051563579,1.3445916916476124,1.368508738123305,1.3596839357327157,1.3482474018183652,1.3458220968133567,1.3382906110934127,1.325953698525299,1.321751909483168,1.3009274463150526,1.296111656735817,1.2898455093413272,1.28382673823394,1.2851092293557318,1.2810225994073896,1.2807347014888784,1.315055321680996
23-2800898,,,,,,,,,,,,,,,,,,,,,,,0,1.0127740584446487,1.0370485941630894,1.133740276946512,1.1157208048701999,1.090823324825732,1.085631224812871,1.0776076799827656,1.0684454968880204,1.0622923441748702,1.0551044840088122,1.05334263340059,1.0489242695544296,1.0480563547663628,1.0443891235084235,1.0430485090822388,1.041266231723844,1.0390701563040345,1.036901892771614,1.0346802302793472,1.032335047501273,1.0391494006211217,1.061838124375967,1.0641436393304349,1.0684611878589214,1.0869182448482304,1.0832104770098234,1.0771934926040128,1.0749649172773394,1.0941630651357894,1.1221311776688017,1.1645368161040524,1.1722946112447359,1.1675598491850894,1.1636518922634829,1.1696245762284696,1.1889340162890294,1.1757592812325126,1.2442465316413716,1.2354149718950764,1.2264142410225776,1.2198907850516425,1.209686729820953,1.208068598578557,1.2443817415767788,1.2888586169254186,1.3184214582483955,1.351198777054016,1.3757842553199182,1.366442178317748,1.3545038005620629,1.3519846171976289,1.3442637254286873,1.331642620558019,1.327146008278935,1.3056301821133096,1.3007991752866697,1.2942023693043194,1.288073705379717,1.2891513631965765,1.28500753972911,1.2846670350759015,1.3194810271075232
24-2805292,,,,,,,,,,,,,,,,,,,,,,,,0,1.0494629471384225,1.176361862556801,1.1441527753031173,1.1068568744495197,1.099869414190986,1.088573177507335,1.0764351241902286,1.0688714183978996,1.0601629502778829,1.0571126105555668,1.0527332283464566,1.0516387638705673,1.0473488809775624,1.0456041041229607,1.0431950129033873,1.0412767393366171,1.0386655105631024,1.0360209584330737,1.0334525991254626,1.040916746535172,1.064963644443677,1.0668691578528653,1.0715433631393176,1.090637523710116,1.0868784792796347,1.0803250462569003,1.077708261447505,1.0975755835246372,1.1269372378115354,1.1710323332007933,1.178848919450226,1.1739390598566783,1.169716112170634,1.1756690182975569,1.1953810871638664,1.1813558223170841,1.2525681286627535,1.2430741216283667,1.2334880339577892,1.2263157571255836,1.2153653046737618,1.2138049597633247,1.251087844662268,1.296901149491669,1.327442740987627,1.361512168910779,1.386903074340564,1.3769933402387133,1.3644520432545117,1.3617788684607393,1.3533873621020902,1.3400853397131398,1.335348470061826,1.3128062919583925,1.307616002671916,1.3007008222452328,1.2943059645997619,1.2955340875845742,1.2912026839104631,1.2908988500449239,1.3266004891382532
25-2805297,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0015232932117113,1.0113078464236671,1.0019569419396077,1.0034940273265467,1.005271967866655,1.0054965002752154,1.0033126232406337,1.0040373677283374,1.0063079656059535,1.0035825355734314,1.0042295032041475,1.0040911069076355,1.0040473441025486,1.003929675259066,1.0028442116002576,1.002681173275424,1.0022080333372512,1.0016937295577195,1.0108591648031737,1.038061170459896,1.043036126123036,1.048951283919654,1.0706244429337923,1.0674005172157006,1.0617381693040078,1.0597081287168022,1.0815251201403975,1.113142750934683,1.160468839383346,1.169053586385595,1.1639017191008252,1.1596797698068424,1.1664726400268217,1.1874765666352218,1.1734540240382119,1.248473988228631,1.2385450441209764,1.2287174448635985,1.221484078916363,1.2104147770382712,1.2088202994859658,1.2476390608016346,1.29575135459019,1.327672270191026,1.3634212076614816,1.3900794206751426,1.3796058084671228,1.3663927442219856,1.3635796218259433,1.3547683913338882,1.3409158583139351,1.3360420139107638,1.3124150404204062,1.3070984242044,1.3000679567662172,1.2933159958685188,1.294534517015947,1.2899977540088567,1.2895727660317906,1.3265448692551502
26-2800888,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0003315361966483,0.9911350703803534,0.9953658061051065,0.999961076820017,1.0016060940962423,0.9988457948729229,1.0006797274035613,1.0037541311552847,1.000730608718248,1.0019083347195885,1.0017621285983136,1.0018195785622779,1.0018337186387962,1.0007019861475013,1.000670371786674,1.0006772970457252,1.0000465244491794,1.0103160618577212,1.0398972666650077,1.0442203819171374,1.0513741430420325,1.0744938229062184,1.0707888928441727,1.0645943356088723,1.062343291877604,1.0853366985699129,1.118755007433841,1.1689702202472672,1.1779023605703813,1.1721772899254006,1.1674860270845155,1.1744235115383042,1.1965903019662425,1.1810341294742384,1.259749214268864,1.2490064060505566,1.2381070497734978,1.2300624649419845,1.2181137313142072,1.2162340889975665,1.2568557810929761,1.3069070388620594,1.3402876714787502,1.3778220520650062,1.4055870001184219,1.3941499130106836,1.379996213986435,1.3769517210551008,1.3675690980781845,1.3527720361034363,1.3474569945079837,1.322194370717599,1.3165435692068232,1.308977459765435,1.3019666187996806,1.3031314942600525,1.298254910804788,1.2978377507103973,1.336076522944899
27-2800905,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9844309103669926,0.9926962098333956,0.9998312390374541,1.0019111998964871,0.9990804020018857,1.001141443190075,1.0045722249233493,1.001108232938636,1.002402856496036,1.002180468581344,1.0022223810902682,1.0022089766339521,1.0009617717355632,1.0006974484572553,1.0007021796572448,1.0000271358725061,1.0111260601154515,1.0425547742574548,1.0466686002017882,1.0542236425660778,1.0784375196697624,1.0744226360736289,1.0676455250747912,1.064959915864564,1.0888315798594979,1.123721045616425,1.1759619007662463,1.1850339509494605,1.1788583707855738,1.1737974681482135,1.1805779757305854,1.2036950726580902,1.1869321449642742,1.2685834365941844,1.2568598985598378,1.2453941185307582,1.2364285366586885,1.2237516193075269,1.2217761599248271,1.263525683065792,1.315205212528698,1.3496017113804113,1.3880189182755496,1.416708403448238,1.404935785531745,1.389932005405081,1.3867181861927702,1.3766801006172145,1.3611515855559206,1.3556615731828412,1.3292271846480308,1.32341223111235,1.3152938876509244,1.3080782598079328,1.3092007101498335,1.3042653533108524,1.303692444622187,1.342787825032799
28-2800910,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0158915521305334,1.0140986192733241,1.0114393288023031,1.0048461218572093,1.005650919128206,1.0091504065660803,1.0045450521376764,1.0058527455406778,1.0051000115127975,1.0049778150002675,1.0047353947938182,1.0031876106683733,1.0027007208770968,1.0025001366715955,1.0016166319217186,1.0136988225570176,1.0480381568497628,1.052831233295151,1.059692667220747,1.0855444286602551,1.0807327646310019,1.0729500325397483,1.0699092003970796,1.0951987992698384,1.1317992543838478,1.1874304598783854,1.1963166879571137,1.1894146520033635,1.1837586107312474,1.1905776945634199,1.2145459360732542,1.1961529015685841,1.281857505850922,1.2690318827367817,1.2564286015897121,1.2461523751828696,1.232478748851709,1.2303551294887167,1.2739417768680887,1.3275775633968303,1.3634649815391315,1.4037102256812146,1.4338381031750707,1.4208923432715517,1.4045447880371964,1.4011732378092399,1.3906916243611933,1.3739448803885181,1.367974696080033,1.3397668811241212,1.333595995702768,1.325112742439055,1.317333541571511,1.3184568145890563,1.3130912444960294,1.3123112776914774,1.3526416371633265
29-2800915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0132150529079482,1.0093427787298428,1.0021646179686095,1.0039865942400092,1.0080781532886476,1.0032182130049405,1.0047189245623855,1.004091690578963,1.0040247391995396,1.0038521833678313,1.0022754199059518,1.0020952906471692,1.0017302823672631,1.0008757116043854,1.0134268682033238,1.048960038091759,1.0529208562774477,1.0607868657563493,1.0873107556160149,1.0822451786094225,1.074141858457703,1.0711186851339907,1.0967969798526032,1.134116337395889,1.1909878448591444,1.1998746112828715,1.192711386480106,1.1868432210467348,1.1936909347122542,1.2183103298515554,1.1990527011412062,1.286281098084072,1.2730164926421852,1.2601427558367975,1.249298861886604,1.235447194710733,1.2331817061175463,1.2772976058584968,1.3319183621434332,1.3682658928730316,1.4091585911699804,1.4395297363072546,1.426233229679009,1.409668670330796,1.4061051963560947,1.3953634366110534,1.3782100181143315,1.3720091616040773,1.34325390288055,1.3369560242538865,1.328217031353956,1.3203637397693064,1.3213922873621058,1.3159953639202484,1.3153065477374466,1.3560229287016843
30-2800918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9944878263774012,0.9889284019321661,0.9970825339238972,1.0034843927164283,0.9982601701538393,1.0004457427402487,1.000471601951124,1.000649177874026,1.0007839530180587,0.9992184769889413,0.9990485337497311,0.9992465383275889,0.9985388909559675,1.0121907961981162,1.0504051033243778,1.0544299727204942,1.0625102151991015,1.0906875092734811,1.084926732459193,1.0761684696517329,1.0729267049032436,1.0997160706092366,1.1385788277305813,1.1982421074167284,1.206985487454674,1.1992677010551327,1.1929510923194377,1.1998616513846438,1.2252355821491083,1.2047804208451502,1.2953422668341261,1.281142575223152,1.26736898183362,1.2556523675956306,1.2409715183480692,1.2386846078323819,1.2839919345904145,1.3401656191999411,1.3777668916896997,1.4201141625732727,1.4514413183943204,1.4373935141011989,1.4199453022139024,1.4160823290266848,1.404796479731398,1.3867951322758134,1.3803863150733182,1.3503060670137277,1.3436639880394627,1.3345504571966373,1.3263914642894366,1.3274468167791944,1.321836566650102,1.3209791777179631,1.3627019551106339
31-2800922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9782375700266804,0.9985905721105581,1.0071781439069356,0.9995593726610826,1.002267192676321,1.0019074972895705,1.0020014948312068,1.0020051868727562,1.0000700910472031,0.999775890904575,0.9999048524953937,0.9990443773878235,1.014250547580585,1.0565038381659368,1.0604332237830634,1.068853826062827,1.0990277993392095,1.0922746235804859,1.0821250358728125,1.0784185200764314,1.106810669160129,1.147916208222177,1.2115450648595016,1.2202285995896904,1.2115366178989886,1.2044300900247904,1.2113278053290764,1.2379859994630806,1.2152665792744888,1.3106870693678314,1.2948129237354233,1.2798575235589749,1.266373435327407,1.2504935936096204,1.2480293655783528,1.2953302514078644,1.3540701352203013,1.393296955006152,1.4375519133505956,1.470173134859888,1.4551790390643875,1.4363401648643772,1.4322680500455174,1.4200155141074176,1.4006755384325325,1.3937039356574856,1.3615595440710708,1.3545876610312932,1.3449646611518702,1.336325064494936,1.3372181466875948,1.3312757893846494,1.3301814732527322,1.3733477699102201
32-2800924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0074063465096832,1.0150344910125275,1.0042149071641808,1.0068120693942735,1.005282300716156,1.005063258907345,1.0046728214611993,1.002325009931243,1.0017236946664798,1.001584390600304,1.0007520772473817,1.0165698174620328,1.061655118229019,1.0656480042930092,1.0733271618535003,1.1045324622294814,1.097183813883416,1.086112068534218,1.0821004747609013,1.1113845931700117,1.1537393594521612,1.2197447052240684,1.2282407971926264,1.2189503791831924,1.2113595003650157,1.2182157578812371,1.2455884384684026,1.2216261502425463,1.3196663884414623,1.3029894129288333,1.287142240950812,1.272658516098246,1.2561729931874352,1.2536038834079326,1.3019660148266616,1.3618668818645798,1.4021663670344335,1.4476703719541095,1.4809573847810715,1.4651667880696633,1.4455335052813694,1.4412834079676906,1.4285388405124055,1.4084380734222357,1.4013935514557996,1.3679694527111435,1.360678924858934,1.3508072832116114,1.3418969349394945,1.3427373100861062,1.3366837960753197,1.3354166193192578,1.379254954018013
33-2800926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0278424261856456,1.0009719067103384,1.0063515592510286,1.0042400537660465,1.00407120319005,1.0037169649487383,1.0007339964042423,1.0002241533000056,1.0006744647086967,0.9994823115793202,1.018170218357159,1.0708208899387837,1.0737751859506552,1.0815775868529771,1.1166368474134984,1.1068903629297313,1.0935886778353217,1.0890260580750726,1.1206882380581327,1.1663312476299095,1.2384953983337765,1.2463487020687747,1.2355382331947884,1.2267287112429153,1.2336506329419066,1.2630001046386916,1.2354841275833657,1.340286218246914,1.321156375351768,1.303661338821095,1.2868372013756764,1.26842953403714,1.265610541924447,1.316571536544496,1.3799579430685462,1.422530884762378,1.470841703442881,1.5063345499322653,1.4887094007556527,1.4670883426865733,1.462511325862249,1.4485381808230593,1.4263365868795417,1.4187492145416447,1.382448165956199,1.3746787994753176,1.363749051671415,1.354194650425353,1.3549959962823397,1.348578989410543,1.3470816904212,1.3928164454006022
