순번_정류장ID,1-2805837,2-2805742,3-2805231,4-2805400,5-2804895,6-2805744,7-2806214,8-2806244,9-2805963,10-2800852,11-2801087,12-2801055,13-2801058,14-2801277,15-2801158,16-2801391,17-2801380,18-2800201,19-2800213,20-2800231,21-2801632,22-2807601,23-2807602,24-2805854,25-2807603,26-2807543,27-2807510,28-2807277,29-2807554,30-2807558,31-2807561,32-2807500,33-2807499,34-2807509,35-2800107,36-2803386,37-2803399,38-2803395,39-2803392
1-2805837,0,1.0047399751331902,0.9991433833502277,0.9984707864967687,1.0022404884026188,1.0013662837705573,1.000838648251125,1.0016565309424588,1.0004265647597597,1.001338529340396,1.001760287693072,1.0066731030196423,1.0266011868420368,1.0911734437350413,1.1284969926644037,1.1259683721444846,1.12515694403597,1.1115520551248557,1.1030785070799096,1.099021260191472,1.2186286447650883,1.2401139553474025,1.1976976623094673,1.1887878091816484,1.176150492782555,1.160340055705949,1.1448879569799872,1.1362575570921638,1.1309255864065382,1.1050547322869384,1.0959905386257422,1.0970277185008201,1.0931358781472582,1.1364424643382247,1.2150888090382468,1.47115459882945,1.520090233117147,1.556225688558791,1.627307860593823
2-2805742,,0,0.9836942557915686,0.9896361748294797,0.9991650835117029,0.998557679172053,0.9991862477637257,1.0006249050093257,0.9994037716221315,1.0006330422107361,1.0012227103567464,1.0069944244646278,1.0302671212935275,1.1045444483844278,1.1467434405915247,1.142956132500899,1.141355143024956,1.1240449837959876,1.1138542038310268,1.1088247256904695,1.2415405749123267,1.260979991669561,1.2114910297384456,1.201259018768697,1.1868149526903617,1.1692102933081792,1.1519511143579797,1.1425762770990946,1.1366528934138058,1.1086295708762115,1.0989865343729441,1.099835322036425,1.0957717337433084,1.1403946911185836,1.2215810897076185,1.4872075979352912,1.5381923752247566,1.5758878881514509,1.6501456579411533
3-2805231,,,0,0.9958316089989264,1.0074454241685344,1.003511884485523,1.0019940678393138,1.002959920878377,1.0008800055495846,1.0020088361380572,1.002448420071172,1.0084878932946346,1.0330544858178448,1.1115925463983447,1.155943385019646,1.1514731752654872,1.1494316199489554,1.130739606659376,1.1192792406597225,1.1135989414276215,1.2519503953739504,1.2697433086183394,1.2175819137540969,1.2069086678686505,1.1915446533182044,1.1731222061244513,1.1549084019702092,1.1453734587881395,1.1390698013001892,1.110238590913822,1.1003512732500609,1.1012351996594232,1.0970078754541495,1.1420487272205935,1.224233648267442,1.4936009366464573,1.5453009419564008,1.5836365549958096,1.6590030235163613
4-2805400,,,,0,1.0196928929300428,1.0071207540859788,1.0028683835762964,1.0037403330806671,1.001181601311324,1.002530680105078,1.00292393584616,1.0091846028310998,1.0354280167745329,1.1185809358025087,1.16510348885275,1.1598874674181232,1.1573680171550091,1.1362020552198588,1.124425002328721,1.1180659235608725,1.2621650705316823,1.2786246113873523,1.222911894849618,1.2121297058634304,1.196124417197438,1.1766845400733434,1.1580011245652557,1.1478629719263962,1.1413738734276995,1.111474840442192,1.1015514683632104,1.1022569508069604,1.097977299733276,1.1436115109890497,1.226727429567585,1.4996289237278613,1.5521778922594014,1.5911472074346416,1.6676483847327055
5-2804895,,,,,0,0.9953320265262667,0.998153389407027,1.0006895454304354,0.9990451205133936,1.0006687825203302,1.0013885601821195,1.0083481476849412,1.036299757388407,1.1244404046827443,1.1731594717798208,1.167195681381127,1.164206749460278,1.141611067168106,1.1286546092090335,1.1213590266896505,1.2716852872734568,1.2870900933140899,1.2283176745804412,1.2166894389422065,1.1999182944222033,1.179917232882304,1.160149748332527,1.1500245775765034,1.1432957034322953,1.1126885785793006,1.1022989809874062,1.103232536808466,1.0987405344012195,1.144836067690195,1.228838820842169,1.505234499290816,1.558532825237655,1.5980757964003178,1.6757130130057196
6-2805744,,,,,,0,0.9994230691654825,1.0021178320830144,0.9995956128509821,1.0013183888481267,1.0019958969177345,1.0095189976024503,1.039719188565088,1.135011817486002,1.1868508916084373,1.1796050891350909,1.175793998428952,1.150336771111748,1.1352143931723464,1.1279176721313078,1.2860758804709655,1.2989504707103665,1.235979189424352,1.2234574424578302,1.2058407203956178,1.1846792694496457,1.1641859829210406,1.1532842576475997,1.1462472683151061,1.1144708451064034,1.1038910133260533,1.1046804014119957,1.100099457682405,1.1467138307416809,1.231951688751866,1.5127821791751668,1.5670527373108296,1.6072985511377578,1.6864968229529602
7-2806214,,,,,,,0,1.0060343921635866,0.9996804406476503,1.0020208285594634,1.0027338353769606,1.0120410038727063,1.0494032299663614,1.1651684181641113,1.225536094317976,1.2140401670872163,1.2075224873478931,1.1725146249054006,1.153340513639449,1.1440122241446744,1.3235852584727132,1.3294446917178762,1.254077299983727,1.2396054011699496,1.2196119396760483,1.195598690321599,1.172852841359582,1.1607558952058454,1.1528851037571044,1.11848888312347,1.1070626625742752,1.1078117544680488,1.1028978988839633,1.1509997487583206,1.238985657111825,1.5303722908617776,1.5869358936136466,1.6289391078701843,1.7115787895487597
8-2806244,,,,,,,,0,0.9964324590247364,1.0006466864423154,1.001922345195864,1.0132877839640995,1.0582273697353584,1.1939209453064963,1.261867610379918,1.2455327205234585,1.2359853191179155,1.1921945766693434,1.1686300692571958,1.1563316344466155,1.3550039784909753,1.3539182282438957,1.2679960109376545,1.2521396386626724,1.2297199412659656,1.203834851300676,1.1789552859562549,1.1658973462148619,1.1575334137698958,1.1211966300573208,1.1093573429926853,1.1099572321809477,1.1049448415707188,1.1506069460955215,1.2401754711605357,1.5377172812721733,1.5956399039105273,1.6386881752119573,1.7234204033279588
9-2805963,,,,,,,,,0,1.009200313143534,1.0070098526762368,1.0248113124027953,1.0264316089067471,1.0786698939603503,1.1711167522772865,1.1606204073217783,1.155974726865868,1.1222521294370282,1.1054643677882792,1.0970778804713293,1.3181612441972164,1.326873329862219,1.242257151316269,1.2267274065208853,1.205345867002283,1.1808496924713425,1.157797868216054,1.1459817203642293,1.138614260323338,1.1058351802142596,1.0951217315655066,1.0963390420223074,1.0918997325729083,1.1416528190491653,1.2334029057778542,1.539805044220239,1.5996763051597929,1.6442632417330048,1.7321833789794994
10-2800852,,,,,,,,,,0,1.0003463996031279,1.0297375730667004,1.0310908564405419,1.0818591878723376,1.0655550753383858,1.056931704523865,1.08920153334906,1.088777790112842,1.0755703655335924,1.0696686186343984,1.2629787321234716,1.318716170053938,1.232787747855841,1.2173596702686063,1.1962169452244642,1.1719407785917222,1.1495689853480537,1.1380595919942196,1.1311631857433802,1.099652643603843,1.089371890620898,1.0908587855749077,1.0866584052770938,1.1408208887071412,1.2342617734716534,1.5471422096571394,1.6084629142899236,1.654169827301318,1.7442904717331817
