순번_정류장ID,37-2807414,38-2804711,39-2804023,40-2804025,41-2804770,42-2804707,43-2804705,44-2804027,45-2806303,46-2800283,47-2806386,48-2804696,49-2804694,50-2804690,51-2804692,52-2803930,53-2804715,54-2804584,55-2803616,56-2803853,57-2803850,58-2803617,59-2806299,60-2803618,61-2806300,62-2803600,63-2800273,64-2803601,65-2804331,66-2803581,67-2800271,68-2805489,69-2807150,70-2804581,71-2804582,72-2800267,73-2804032
37-2807414,0,0.9973927903459553,1.0015341985571375,1.0009376414326567,1.000619827670871,0.9991765405355818,1.000832146939103,1.0013578988642715,1.0007161139443532,1.0016212335084316,1.0028527908784444,1.0017663533864527,1.002284031207682,1.0020839919683568,1.002869684844069,1.002112857683867,1.0020421280473748,1.0007613392294843,1.0016666636132745,1.0016671494058489,1.00222122706513,1.001282575831976,1.0635127067116776,1.124760923303743,1.2018659807527625,1.336371286224497,1.316762494691393,1.3154140242451786,1.3615083639820558,1.4320158050726348,1.5757577963441096,1.5501043743852345,1.5260403523560497,1.5138397960185597,1.5358200931916746,1.6388723363183908,1.757829998791231
38-2804711,,0,1.003781301407421,1.0017842805636616,1.0011573959059752,0.9994274440857197,1.0012391743544065,1.0017896312190544,1.0010269477792624,1.0019720363269238,1.003199498383539,1.0020226551358598,1.002561573333673,1.0023176427121576,1.003132534097316,1.0023273375742878,1.0022405541346693,1.0008979476133661,1.001820784862165,1.0018175103120628,1.0023831563765293,1.0014044832610143,1.0655964386283552,1.1288971736666533,1.2087552218569488,1.348293635469308,1.3273901403561175,1.3186024958898346,1.3135949925186898,1.3539411155743306,1.4883578153850996,1.4680840246758171,1.4480866018061518,1.4386847071450248,1.460512929001666,1.5573987811070071,1.6703912213400427
39-2804023,,,0,1.0002140776248463,0.9999949389340217,0.9979037664905147,1.0005300506309889,1.0012896237864368,1.0004532697883195,1.0016454671298352,1.003122385762143,1.0018097152430356,1.002419120995631,1.00216971041919,1.0030695826254419,1.0021944448698368,1.0021090187983064,1.0006650343283214,1.0016810752700704,1.0016813675228116,1.0022910468673052,1.001258781709394,1.0694081144060432,1.1368621928582907,1.2223258542626214,1.3721729277286736,1.3485335771224074,1.3386463451148392,1.332917828335042,1.322648185036913,1.3415416494864787,1.329624369419077,1.316011918882432,1.310878552493276,1.3325108997666506,1.419380959269964,1.5226248480798301
40-2804025,,,,0,0.9997101673300615,0.9960495001236784,1.000703786536193,1.0017934108652329,1.0005389233186024,1.0020715210022522,1.003712030225578,1.0020998888742951,1.0028037876204003,1.0024581743793397,1.0034715855611378,1.0024547357634286,1.0023396434354959,1.0007164970357076,1.0018271274245134,1.0018232499912418,1.0024809853188974,1.0013471182783014,1.0752963523028531,1.1489005633060903,1.242747798658252,1.4081330018033453,1.3801005934066708,1.368464982929247,1.3615823457387413,1.349534538661865,1.3292350242978073,1.3117245479637971,1.2982720604010352,1.289481844537377,1.2813104859044326,1.2709237284765118,1.3889796747546188
41-2804770,,,,,0,0.9900401565662014,1.0014398022136242,1.002982697267258,1.000859929529187,1.0027802731673483,1.0044574409629428,1.0024922450445377,1.0032869635432413,1.0028124980522435,1.0039318547893947,1.0027661771261096,1.0026136439826692,1.0008144610665979,1.0020040701568291,1.0019942241984334,1.0026922786767756,1.001461742140342,1.0806315159795914,1.1598298913422738,1.2613891358542122,1.4412025332298677,1.4088272469102399,1.395481981565574,1.387466092797002,1.3736959383165293,1.3506124782533646,1.3307725263567147,1.315729113873139,1.305819042266581,1.2966894823460582,1.2851858877953797,1.410364115776829
42-2804707,,,,,,0,1.0108493368686378,1.0098833748241152,1.0042012361762778,1.0056308440233495,1.006304107377796,1.0038760455029978,1.0046811066982613,1.003902040149263,1.0050516359918202,1.0037111878085738,1.0034658658118063,1.001493661536296,1.0026459028494719,1.002614733897947,1.0033086354891796,1.001971269082121,1.0847019526268655,1.1677608141174136,1.274688966985609,1.4646098278404902,1.4290218383518998,1.414422553593843,1.4055715287117259,1.390546641614041,1.3654480544946395,1.343933244060782,1.327757953336676,1.3170499699750786,1.3072421931573153,1.2949534779505631,1.4249169285990642
43-2804705,,,,,,,0,0.9938702914085138,0.9955518370679206,1.00076701039736,1.0040209598835437,1.001566809514452,1.0026290964291134,1.0021940436704238,1.0035712375129107,1.0022273437219142,1.002100970153865,1.0000703146331027,1.0015286720598255,1.0015343732076667,1.002341732021622,1.0010148073353808,1.0884624661387672,1.1766213881071415,1.2907099667065522,1.494265841489363,1.454266371479532,1.4379633288541969,1.4279814573355294,1.411269608856132,1.3834862345013028,1.3597653309980529,1.3421127575383516,1.3303712524237645,1.3196895723364297,1.3063949752992443,1.442555000080787
44-2804027,,,,,,,,0,0.9963803032630811,0.9964629908511795,1.0024925463533647,1.000067537065408,1.001319914274037,1.0011503594028939,1.002681236008606,1.0013423534089685,1.0012981335854982,0.999235758873997,1.0008893573320565,1.0009182179357476,1.001795504188009,1.000476335595169,1.090738073766789,1.1819604066071308,1.3003830548560624,1.5122494707918253,1.4694633003783883,1.4520920560824253,1.4414005694668217,1.4236387459852684,1.3941948330367957,1.3691184790232913,1.3505661314376918,1.3381952926592113,1.326984656025298,1.3130838126466227,1.4528863156844507
45-2806303,,,,,,,,,0,0.9965533468147074,1.0043084430268923,1.0009373857097827,1.0023914227905217,1.0019150189804054,1.0036158835072275,1.002002383539274,1.0018792602778235,0.999543566101239,1.0012876629585923,1.0013035402730694,1.0022219122485798,1.0007671293184697,1.0974929656560708,1.1958653563570627,1.3244950201290364,1.5560405360143936,1.5062678763324513,1.4862419808630953,1.473779473988979,1.4534254496096848,1.4199073619923581,1.3915250798306276,1.3707992526744812,1.3569050201614008,1.3444208604914032,1.3290704971874003,1.477128137781865
46-2800283,,,,,,,,,,0,1.0033921142096944,0.9993449203743032,1.0013140398020206,1.0010856782149302,1.0031220881252954,1.0013455301783196,1.0012897609552671,0.9987586579713401,1.000808210199058,1.0008457947087082,1.0018705124576481,1.0003527024745336,1.1037820441998794,1.2096318181563028,1.3490868619919358,1.6017919106078282,1.5441342214462157,1.5211566899807207,1.5067278713302312,1.48353124547457,1.445597926672517,1.4136807234309252,1.3906626195569636,1.3751694198821922,1.3613596495412594,1.3445123069925353,1.5008951138961988
47-2806386,,,,,,,,,,,0,0.9879368042130525,0.997204409323875,0.9991101176703236,1.0029252892705602,1.000132873378398,1.0002744949019764,0.9968301601460274,1.00000849257895,1.00010101566407,1.001469450175738,0.9996551673969025,1.0007633799093847,1.001490670890852,1.0014374907673644,1.1440074656854924,1.1300522745296726,1.124401205225614,1.122627703994693,1.1174242412961144,1.1090902323028349,1.1029257575055067,1.096981229016013,1.0947004646689709,1.0919615443156834,1.0877171845555689,1.2145516572876995
48-2804696,,,,,,,,,,,,0,0.9880101466643145,0.9981767604679995,1.0034858238534048,0.999830224196023,1.000068702042539,0.9960695567671527,0.9998531885187508,0.9999654670260973,1.0014877849149326,0.9995124092437763,1.0007225102598976,1.0015057091804689,1.0014477662553682,1.0105069714755912,1.00691026622501,1.0054729142912047,1.006785465116024,1.006066970656916,1.0052675929564938,1.0058164591701064,1.0044321781459824,1.005710229522355,1.0059970287623736,1.0052462483094946,1.12295962252899
49-2804694,,,,,,,,,,,,,0,1.000566152649623,1.0062640602817516,1.0013856424706222,1.0012658128421696,0.996730399355158,1.000528758306765,1.0006037894200763,1.0021253147255593,0.9999769082619293,1.0011772629398281,1.0019618187857828,1.0018742946293844,1.004127684401445,1.0009257801559017,0.9996542905751964,1.0011399629452424,1.000617512907197,1.000159036814003,1.0010377351490114,0.999847442664569,1.0013176929810024,1.0017540864437575,1.0011597371219583,1.1203170077419329
50-2804690,,,,,,,,,,,,,,0,1.0246945551742954,1.0024282351914031,1.0017779312582082,0.9946750892847566,1.0005167650598956,1.000614853137096,1.002518200210967,0.9998546538358632,1.0012869784932905,1.002196351730522,1.0020785537498462,1.0046099202913925,1.0009704824760473,0.9995450359586039,1.0012067495438912,1.0006232450291181,1.0001168603749575,1.0010832225173485,0.9997815162483847,1.0013837856432302,1.001854796678989,1.0012079274022516,1.130538006155489
51-2804692,,,,,,,,,,,,,,,0,0.9879924446842956,0.9950754906588509,0.9887139587176222,0.9978555791336091,0.9982077378387826,1.0006446445664277,0.998152151174953,0.999911405941509,1.0009634792701176,1.0009314348107048,1.0037324424283787,1.0000223624505995,0.9985776245903734,1.0003300369910708,0.9997630126545295,0.9993036391776792,1.0003574845538954,0.9990542634403379,1.00073229660675,1.0012400647327981,1.000603261541202,1.133406611586821
52-2803930,,,,,,,,,,,,,,,,0,1.0008969427558319,0.9890337642537242,0.9998724781480884,1.0000699588117496,1.0025404198543582,0.9993531763471654,1.0010994675994758,1.002161339809233,1.002029632739788,1.0048697648240894,1.0008126340767445,0.9992452783090605,1.0010837492559186,1.0004496786660269,0.9999119619662796,1.000972883266393,0.9995758603032804,1.001306227833904,1.0018138568377652,1.0011247486610757,1.1397506664329684
53-2804715,,,,,,,,,,,,,,,,,0,0.9752666037681906,0.9995331641189289,0.9998335470766793,1.0029068441868885,0.9990934147135065,1.0011270793917582,1.0023210401053777,1.002160074825083,1.0052527058620102,1.0008053099940428,0.9991077829348127,1.0010985514633373,1.0004153178876247,0.9998429963067902,1.0009776192691537,0.9994953278846938,1.0013298199184333,1.0018648657725713,1.0011366870409584,1.147534353184357
