순번_정류장ID,33-2803402,34-2803401,35-2803398,36-2803385,37-2803384,38-2805647,39-2805047,40-2803567,41-2803569,42-2803391,43-2803573,44-2803572,45-2807547,46-2807522,47-2807539,48-2807536,49-2807530,50-2807491,51-2807490,52-2807496,53-2800944,54-2800841,55-2800840,56-2800985,57-2800838,58-2801072,59-2801110,60-2801301,61-2801388,62-2801524
43-2803573,,,,,,,,,,,0,1.001007112185622,0.9986566823602075,0.9971636207220063,1.0020566391283325,1.002848058236618,1.0013194248065191,1.003278238562586,1.0024136426570762,1.0053404332009166,1.1152831150187608,1.1173240085696665,1.1248086452184833,1.1310075457983364,1.1662222713376786,1.2232945976828122,1.2582944050779779,1.2855342272077566,1.27683539020858,1.2686095825427264
44-2803572,,,,,,,,,,,,0,0.9957177643826867,0.9968192614494825,1.0021365238283906,1.0029726652118314,1.0013378643855542,1.0033829885153485,1.0024648668348808,1.0054311048167432,1.1180567107577573,1.1200905175355849,1.1277298407065495,1.1340028107872184,1.1701122549818141,1.2287383859172307,1.2647029100460532,1.2925833509125508,1.2835007261949065,1.2747707647815014
45-2807547,,,,,,,,,,,,,0,0.9969042466825263,1.0025531995090544,1.003387765910495,1.0016177615067827,1.0036764943493959,1.002612648488988,1.00572972594727,1.1205956477814323,1.1225769612145682,1.1303434859777697,1.1367468668151095,1.1736139978517255,1.2335219377393107,1.2703044143547768,1.2987206149958268,1.289264281245424,1.2801740141000788
46-2807522,,,,,,,,,,,,,,0,1.0325143124457017,1.0220120411527367,1.0102001122639437,1.0103520148728107,1.006333709942253,1.0101847647605275,1.1640764032922897,1.1655818843086825,1.1754651703943841,1.1832460657344919,1.2337430861132164,1.3171226169715218,1.3690004699068457,1.4067903209003467,1.3894332645369811,1.3719092330809344
47-2807539,,,,,,,,,,,,,,,0,1.0043170929654162,0.9962148086414206,1.0042715758435419,1.0020552899494077,1.0073639527145053,1.173117873687625,1.1743982308681982,1.1848398640659086,1.1930432609974442,1.2472971866002889,1.3370801249820599,1.3932138632827127,1.4335184330026547,1.4137511200248245,1.3937393377552592
48-2807536,,,,,,,,,,,,,,,,0,0.9897497596185647,1.00426061787783,1.0018734098897277,1.0077496142341842,1.0864918491836402,1.0903150394645005,1.1015092918788107,1.1108792910116763,1.1618665286776377,1.2462752343343877,1.2989359594099672,1.3390902537280451,1.3239654864044457,1.3094409335021007
49-2807530,,,,,,,,,,,,,,,,,0,1.0053885287589261,1.0017885999661045,1.0084040839580697,1.0658552449471457,1.0771804442007384,1.0752573150137814,1.0728852321325415,1.0711752575102105,1.1260411135523216,1.1738529794085504,1.213412268029322,1.2041807320619249,1.1968841638753425
50-2807491,,,,,,,,,,,,,,,,,,0,0.9987681676437193,1.00986292846712,1.0792273535035666,1.092586218880027,1.0897846144194039,1.0863781963982222,1.0839522583379384,1.0841932533512295,1.097737376580564,1.0936149656292335,1.1033908263510097,1.096706964587578
51-2807490,,,,,,,,,,,,,,,,,,,0,1.0249780174286722,1.1080284567737033,1.1248308559781541,1.1197740359838462,1.1140443252848422,1.1098612875259888,1.1087961298723956,1.1260287971461154,1.1185451521455965,1.1301629797320079,1.1197839175506632
52-2807496,,,,,,,,,,,,,,,,,,,,0,1.049221950981152,1.0729360305126103,1.0693632366878427,1.0650322735714564,1.062270581116078,1.0638418019645461,1.0850328099386146,1.079348163388763,1.094747486381998,1.0859211925055785
53-2800944,,,,,,,,,,,,,,,,,,,,,0,1.006474064552537,1.0047887607759607,1.0004589851441807,1.0005218522286958,1.037823049354463,1.1201087744224123,1.0954379598651025,1.1361784462444882,1.1054826954534862
54-2800841,,,,,,,,,,,,,,,,,,,,,,0,1.0004138220565157,0.9946171035829641,0.9965353877559183,0.9976462151034674,1.022022978423791,1.0191414284190534,1.0252330692498333,1.0186179262115724
55-2800840,,,,,,,,,,,,,,,,,,,,,,,0,0.9894817164932209,0.9946863184608041,0.9963254651362571,0.9985944544026834,1.0023688005193223,0.9998424845501972,0.9986662591347357
56-2800985,,,,,,,,,,,,,,,,,,,,,,,,0,1.0007485817160464,0.999444123522369,1.001660478351223,1.0051218413515126,1.001497302734253,0.9997395275165698
57-2800838,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9986044995282067,1.0020309757313481,1.0061040622420743,1.0016162850219668,0.9996270069932739
58-2801072,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0079189334499759,1.0101325252565527,1.0026052789115647,0.9998414041023471
59-2801110,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0111378088945049,1.0013498915727044,0.9987173119778086
60-2801301,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9907585041484197,0.9932397191391487
61-2801388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9926509384186327
62-2801524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
