순번_정류장ID,55-2802708,56-2802731,57-2802755,58-2802776,59-2802813,60-2802853,61-2802878,62-2802903,63-2802942,64-2802439,65-2805766,66-2802438,67-2803517,68-2802427,69-2802466,70-2806692,71-2805715,72-2802477,73-2802479,74-2802487,75-2802530,76-2802542,77-2802546,78-2802562,79-2802571,80-2802576,81-2802581,82-2802373,83-2804851,84-2802597,85-2802594,86-2802591,87-2802590,88-2805039,89-2805309,90-2805206,91-2805004,92-2806095,93-2806096,94-2805007,95-2805008,96-2806625,97-2805550,98-2803821,99-2803767,100-2804877,101-2803768,102-2803522,103-2803523,104-2805995
55-2802708,0,1.0086039183449789,0.9983218386755335,0.9936609539741503,0.9954023816143269,1.0023741799330184,1.0049016544333624,1.0058800147843454,1.005079276370342,1.0028936272129363,1.002674487794438,1.0054418458634158,1.0044664580411342,1.0030197328840047,1.003418896650436,1.003498484037585,1.0037740291829111,1.0030762880009725,1.0058409494424823,1.047644901473577,1.141731100731723,1.18045093279543,1.198723243744643,1.188979054992704,1.182304069094267,1.1762127544370995,1.1720425626581552,1.1821810060241116,1.1932698670569413,1.267972876957771,1.328243512397691,1.3809306689245855,1.44203603939738,1.5273631877146499,1.5076948585169936,1.5049430927463383,1.5526507306187356,1.587368451877808,1.574676634785912,1.5337359950705858,1.5737627318133927,1.663918445154371,1.7188234793415726,1.6869435344229395,1.6704282277655955,1.626492293283244,1.597770765407211,1.6141840806927978,1.6014904262763132,1.584619015579221
56-2802731,,0,0.9838639454733898,0.9854972882264269,0.9902848435284084,1.0007252630891854,1.0034616985425295,1.0048047767125585,1.0040197152397288,1.0023761868830015,1.0021626842828624,1.0054079965019465,1.0041476129581548,1.0026439112404124,1.003265814488181,1.0031865390198256,1.0034821651218526,1.0027551805081762,1.0056889861174512,1.0498197662570987,1.1493873256992908,1.1900335565034956,1.2092955789754412,1.1986931129226166,1.191276566563309,1.1845461619825952,1.1798320556853548,1.190049958183581,1.2017815877174491,1.2787072999437925,1.342022433474852,1.3971885114711105,1.4615152979752453,1.551291937872405,1.5298201467575805,1.5262406531089199,1.5764733112606564,1.6128046290843958,1.5991677295687767,1.5546106785304803,1.5963304097872033,1.6911554231880028,1.7483193129058805,1.7137589448557473,1.6956953341359249,1.6490713096742537,1.6180933884503739,1.6345387841691994,1.620969011652373,1.6031118440406096
57-2802755,,,0,0.9817282627232197,0.9899284277441252,1.0028432121876412,1.005695434947862,1.0069423600030203,1.0057116671076003,1.0031189007294057,1.0028540227314398,1.0060270361249743,1.004874734072426,1.0030051654002385,1.0036305874971945,1.0037129542227614,1.0038420814266023,1.0032361218721801,1.0029583131020452,1.043254912982271,1.1558761901930994,1.1981344600627037,1.2183543348072559,1.2068783979427575,1.1986582239959296,1.1913974329346735,1.186522653755164,1.196740737018846,1.2086934910939842,1.287468698130043,1.3530200405288881,1.4102237838332834,1.4770563649823325,1.5702857043483944,1.5473546445412094,1.543082833126206,1.5952773943852359,1.6328465753572212,1.6183050825073464,1.5709979248153774,1.6141480824654908,1.712296924413749,1.7713271977132128,1.7346320293856718,1.715474262092895,1.6663493365194897,1.6337264154827522,1.6502797190434213,1.6360234449675006,1.6172897234536778
58-2802776,,,,0,0.997119313422119,1.015035213942639,1.0158555391100197,1.0156240037851967,1.01229845481467,1.005732489385161,1.0052895071918593,1.0089544064649412,1.007458093408378,1.0050527527238677,1.0055728627705864,1.0056033964274762,1.0055316749724932,1.0046296444699458,1.0045812514081542,1.0476850349769093,1.1684638565408405,1.2135708445457776,1.2351544099116527,1.2220075867456552,1.2127646836021027,1.2042942625730482,1.1988144257539246,1.2089443105179567,1.2215421398816897,1.3030933582738273,1.3725640536363446,1.4335398940017625,1.504611947993371,1.6039326096993514,1.5785370637207816,1.5727510684702988,1.628408874439967,1.6681360554062326,1.6519458813223669,1.599469097530966,1.645304157442082,1.749476921165128,1.8115329627081977,1.7711936998277076,1.749859572112803,1.6960922477401223,1.6605586787393987,1.677421980676615,1.661951887355044,1.6416720096154382
59-2802813,,,,,0,1.0495565236726592,1.0333823103141524,1.0275830446864107,1.0192161771223462,1.0071260468164502,1.0065259370341995,1.010333790162936,1.0085221898344314,1.0059187830616243,1.006418660898852,1.0060082902334069,1.006744669436744,1.0053122057368478,1.0050316058099042,1.0305279636792202,1.184305304646149,1.233197166555239,1.2563538432521015,1.2408840690083789,1.229783907541943,1.220113986564027,1.2138192261556118,1.2237793268156636,1.23702499789173,1.3221971938552215,1.3967226593562168,1.4621583989587381,1.5391992851582192,1.6464832996350331,1.6170234834929178,1.6098781601946848,1.6700547768469853,1.712567949890914,1.6941577483577641,1.6352345383877172,1.6840882675338888,1.7955360302578156,1.861967745627723,1.8162904510764937,1.7925604342581425,1.7329375391397392,1.6936066341698117,1.7106140123424776,1.693579026817744,1.6713143305772646
60-2802853,,,,,,0,0.9987194194701597,1.0060405500458645,1.0034141288900214,1.0013453163207973,1.0011015079517733,1.0058778590351718,1.0040580917182862,1.0020591093049411,1.0026992428606882,1.0030518941621458,1.0034365690392353,1.0020997906727251,1.0020334491211795,1.0228650345830461,1.1894578734893326,1.2405667488906105,1.2647633777287413,1.2481061962692708,1.236393976020681,1.226033816786242,1.2191361180013378,1.2293257966004703,1.2430360897655874,1.3303337010178673,1.40742864096171,1.4756245993463128,1.5558691879231619,1.667606443646518,1.6363688584060863,1.6280131150438995,1.6907001323801343,1.7345171839084306,1.7151297746921612,1.6521438615417474,1.7031933330754132,1.8187862714462233,1.8872725008453022,1.8390151658516039,1.8136312194017097,1.7510482652186417,1.7096762210224212,1.7265930052018967,1.7087300707501965,1.6855887850504698
61-2802878,,,,,,,0,1.0146225087453593,1.0057541793313072,1.00163344164398,1.0013426506083596,1.0065529343897868,1.0048338817089957,1.0020258975877483,1.0029491930231396,1.0030827253699606,1.0034897704032677,1.0025063730102908,1.002206654663326,1.02390394693896,1.200084295995728,1.253827360389299,1.2792661210719893,1.260835698597572,1.2476509869353989,1.2362734125561678,1.2289872659181136,1.2389870626887332,1.253239354927229,1.3426531831347583,1.4231300160560647,1.4942563512529228,1.5784313786666575,1.6958639863192861,1.661747258472361,1.6520612953418634,1.717817214666076,1.7637452850112751,1.7425243945917133,1.6750884984235495,1.7280635450215132,1.848648943719635,1.9204123082198812,1.8682876552097172,1.8410759609517213,1.7746946332077915,1.7303394615135828,1.7476737904793491,1.7287539558727338,1.7039353811692415
62-2802903,,,,,,,,0,0.9991935670446545,1.0002920500111423,1.0000874135102438,1.005453944468929,1.0040717122271727,1.0012346981611977,1.002288108437169,1.0022110330940315,1.0028935315345409,1.0018931226868775,1.0018361208449034,1.0245383512993502,1.2096082244721125,1.2655654511876222,1.292454906801651,1.2723037177830214,1.2579115088316148,1.2455521469034183,1.2377035315555498,1.2473030641086422,1.2622631028542801,1.3531915497084317,1.4371891836241868,1.511232961144524,1.5990891826004745,1.721045953258826,1.684723710650761,1.6740180407136875,1.7426467914782724,1.7903015359615875,1.7675724021803363,1.6957180392127644,1.7506748597226094,1.8758950149698455,1.9499317428405694,1.894433867860926,1.865769363804834,1.7954469383592857,1.7491098880530256,1.7660738241599345,1.7461947859347502,1.7203447596831118
63-2802942,,,,,,,,,0,0.9999340790087198,0.9997338480872632,1.006292797179806,1.0042551041624161,1.0014237710583498,1.0025445355339417,1.0027134004558114,1.0029235988348928,1.001848204552757,1.0017911069503806,1.025986525715113,1.224538181939881,1.2844898008061867,1.3128520238433208,1.2899375158486077,1.2736185952151722,1.259705461219769,1.2509751507306288,1.260169909241373,1.2758717676902973,1.3695753930497727,1.4579851756618396,1.5363404743645264,1.6296659373276006,1.7594617569569144,1.7192838869225686,1.7063055384023247,1.7791967521883132,1.829383309321179,1.8043540782138578,1.726063955781382,1.7836735541565674,1.9156932370909077,1.9934417886213776,1.9328230172324097,1.901606141540776,1.8254977953844256,1.7756466930631019,1.7927997023166329,1.7714976574123351,1.7438621157772578
64-2802439,,,,,,,,,,0,0.9880218538241725,1.031361642357683,1.0127905255366396,1.001979690635763,1.0041477294342216,1.0038316222314194,1.0046973883811638,1.0025428843105055,1.002346768953144,1.042700380803733,1.4035684656244276,1.5044823612542346,1.5527408954955304,1.485758523050608,1.4407789527221861,1.4051711524450674,1.3848401577735179,1.3848733473480508,1.407493446047949,1.5165675611483544,1.6498398035115287,1.7713112028582922,1.9211434538740835,2.129383174273463,2.0428350949984435,2.0045305963277467,2.1210498603781196,2.1956910516641055,2.14397980574209,1.991650952390416,2.076988547596901,2.27429776994367,2.386783186790076,2.270545441959057,2.212429376857237,2.0805380452908606,1.995920326996295,2.0113718965473315,1.9766651584893404,1.932471708260387
