순번_정류장ID,36-2801729,37-2801714,38-2801712,39-2801701,40-2805300,41-2801168,42-2801686,43-2801182,44-2801679,45-2805798,46-2805799,47-2805800,48-2805801,49-2807214,50-2805803,51-2805806,52-2804915,53-2804429,54-2804431,55-2801643,56-2801646,57-2801640,58-2801579,59-2801190,60-2801227,61-2801503,62-2801479,63-2801466,64-2801453,65-2801442,66-2801416,67-2801198
36-2801729,0,1.0421276275816362,1.0213567601738112,1.0101255914803196,1.0105521918522853,1.0095877323629416,1.003289040405997,1.0024927479425099,1.0027988276135047,1.004299138252628,1.0051622412081516,1.0043480495318333,1.0051354581528578,1.0084384296037137,1.0155712935229126,1.08113574632269,1.2709664473409437,1.5668220271348765,1.8251727564300206,2.022837921424219,2.147583314528896,2.3466785242384316,2.0688511223696286,2.20171219519202,2.4238282520112926,2.4307965391781847,2.3178233021737182,2.228045980225732,2.183163502600313,2.14503459615091,2.0730586481776148,2.018812314430688
37-2801714,,0,0.9576162562165673,0.9791254456825202,0.987138726953884,0.9906912221529264,0.9872550743784637,0.9890307377900139,0.9912900773987096,0.9950020392036909,0.9972798593122041,0.9969035423557192,0.9983929095509112,1.0030199253059404,1.0116903597469435,1.0852797915087247,1.2995937493587097,1.6427478143143366,1.9519262483808988,2.1948092256859253,2.3509171075656097,2.5979968826978954,2.2199887713721105,2.2387806094156266,2.4839947599665577,2.4886823987067435,2.361840610517291,2.2623346211988227,2.212277358796611,2.171275403071886,2.0929239863057036,2.033808869671745
38-2801712,,,0,0.9879143103647016,0.995556086139813,0.997667682624596,0.9915082979563508,0.9926535294100257,0.9945813083534544,0.9980140681648377,1.000018883010896,0.999401751385046,1.0007760950731448,1.005327751878984,1.014121926033021,1.0902555812117052,1.3143651441622732,1.6769520596595455,2.007677532150624,2.2702475975704495,2.4402687358891737,2.7084635998856013,2.2839713527906604,2.301618801975891,2.5648875461868323,2.5643714256988925,2.424039056400677,2.315717748432271,2.2623092259520514,2.2172302968747792,2.132730286889462,2.0699704746424463
39-2801701,,,,0,1.0131683862082297,1.0080625640070755,0.993452541793191,0.9945146434037762,0.9966752611549982,1.0004940279228698,1.0024794867206872,1.0015179369441658,1.002921253767386,1.0078010736150662,1.0173618727987823,1.1010418442251624,1.352936563848653,1.7728130655278518,2.169793446506382,2.495071387715458,2.7105185333472854,3.0478182839072816,2.4674193511705322,2.4807415249898432,2.7998004019019054,2.7799176447928557,2.601430272593129,2.4658810395969786,2.4000689472628953,2.344881191767426,2.2420223355264253,2.166882894032531
40-2805300,,,,,0,1.0036712753872155,0.9874065862985831,0.9906821506344278,0.9940728540783439,0.9989834559617571,1.0014452622496879,1.0005056216313744,1.0021220152486081,1.0074482146067059,1.0175994466151033,1.10525099533965,1.3712867992338806,1.8215894069873997,2.255443495479161,2.6170227996232645,2.859516922831098,3.238142773408953,2.5625270283865875,2.5742803415323166,2.9248222576698857,2.8934391252643983,2.692555345757053,2.5418626782805274,2.4692653096812034,2.4085965696855522,2.2958973068735946,2.213507707530465
41-2801168,,,,,,0,0.9783995488877552,0.9866053569875641,0.9919162552682856,0.9982293311462768,1.0011633293327438,1.0001501292433874,1.001967504398906,1.0077608830658893,1.0185816116242414,1.1112420722011869,1.3959192293321634,1.8875809819324778,2.373376640327452,2.787729159352648,3.0704709427437367,3.510826986314107,2.690822032685652,2.696698084099109,3.092674194186779,3.0439630044255424,2.81022059167994,2.6400341120693764,2.557131127840274,2.4891311030679644,2.363382943538861,2.273935788580354
42-2801686,,,,,,,0,0.9973403054132313,1.0011444733981956,1.0016272922388634,1.0044856672897706,1.0027474291496006,1.0046048595177461,1.0108694265570124,1.0227269298276496,1.1255321849766304,1.4510935751995722,2.038632827522086,2.653093807051004,3.206366489232412,3.6001049056737964,4.212930990693637,2.9837471448409327,2.734621325150293,3.05407924997358,3.005439802056089,2.771827605205929,2.5992466772729603,2.5172648120253354,2.4482569283850455,2.3232606801786737,2.234613287193269
43-2801182,,,,,,,,0,1.0052967726386364,1.0035668714609416,1.0065707775395683,1.00404779634057,1.0060662716708446,1.012959098885699,1.0259080161984055,1.138364520815208,1.5043589675617886,2.194374808605689,2.9599165299677503,3.6914671104107204,4.238004986058959,5.095527609812536,3.288904924129414,2.9633990962282937,2.7535613015774456,2.5964093596640123,2.426947283280257,2.4415262498136054,2.3693963101767164,2.3095204951471775,2.188324988828395,2.102345562502457
44-2801679,,,,,,,,,0,1.0023421928198606,1.0070356660297257,1.0036948462544597,1.006240137624614,1.0142221002336642,1.02858104901841,1.1517996982621317,1.5644992544411742,2.3831812441509737,3.3596100771512285,4.368003189555035,5.174045167112607,6.469590354883465,3.662951661569077,3.232048998609702,2.9651479222863566,2.5764960196081224,2.4311498763637602,2.5677415348653843,2.4828856081430875,2.412909248805905,2.2727323888397546,2.17471648806547
45-2805798,,,,,,,,,,0,1.0120240398298896,1.0045909140092437,1.0080655423018334,1.0048181992459582,1.00010930450385,1.1474247003582179,1.6286431990276062,2.4591521046758906,2.8187629512698025,3.614481868762958,4.230029037918282,5.228145779866431,3.2023318053697003,2.8663254040232493,2.6537519898442374,2.341595592020722,2.22439307542908,2.353150968806718,2.282298022608187,2.2238074172690188,2.106190427098004,2.0231215984348623
