순번_정류장ID,79-2805804,80-2801168,81-2803645,82-2801666,83-2801633,84-2801192,85-2801604,86-2801555,87-2801181,88-2801508,89-2801482,90-2801450,91-2801438,92-2805321,93-2801461,94-2801462,95-2804438,96-2803644,97-2800676,98-2800667,99-2800657,100-2800340,101-2800624,102-2800619,103-2806215,104-2807461,105-2806729,106-2806175,107-2806745,108-2806743,109-2806902,110-2800582,111-2800579,112-2800570,113-2800558,114-2800552,115-2800338,116-2800538,117-2800525,118-2800520,119-2800513,120-2805304,121-2800498,122-2800497,123-2800493,124-2800489,125-2800483,126-2800475,127-2800471,128-2800467,129-2800449,130-2800441,131-2800436,132-2800433,133-2800425,134-2800321,135-2803560,136-2803561,137-2803562,138-2800395,139-2800397,140-2800399,141-2800316,142-2805901,143-2800410,144-2800434,145-2800443,146-2800458,147-2800330,148-2800473,149-2805322,150-2800356,151-2800358,152-2800360
89-2801482,,,,,,,,,,,0,0.9905701229174076,1.0019966410981407,1.1995873057506603,1.1728052288466677,1.159876184545476,1.1195656274548664,1.0613365476048795,1.0524805094035201,1.0494821399915077,1.0474154037243089,1.0448217741211996,1.0410193756705162,1.075595852306381,1.2012655679767412,1.1875928324819098,1.1779381975336494,1.166189457238407,1.1580095353281101,1.2257730168891472,1.28529814350942,1.331832954670049,1.3672081407509191,1.3546595939371766,1.346469782984648,1.3580764106980072,1.4337347645786216,1.4630956320120063,1.4323432812538137,1.4151799515729402,1.3961865243561602,1.3810303348530388,1.3482513095381556,1.3397823575091241,1.3253500403785194,1.3151030115254405,1.3104492968757129,1.3054057631547142,1.3023812991725043,1.298002801017265,1.2830866583397484,1.2699763130637771,1.265987547543961,1.28045774335405,1.3137110540332786,1.305211892841827,1.287039841890675,1.274192765352953,1.268651661390276,1.313503276593739,1.346208692727997,1.3750643432261695,1.3953567611448454,1.4999748118052028,1.6330219070415064,1.6791969546170196,1.7292078875282455,1.7669798194707282,1.7557327679610102,1.7408314769255748,1.8754963696094376,1.8322389523174432,1.8101462543427127,1.7976070013068655
90-2801450,,,,,,,,,,,,0,1.0082689043067496,1.0036551060533092,0.9984352592739977,1.006426140851025,1.0050340964986229,1.0033707689853015,1.0031851271424759,1.0033911748117486,1.002804017308408,1.002473983571325,1.0023772707721494,1.0391431526345773,1.1682006179693216,1.1565863950637898,1.1482908136786731,1.1381451818002104,1.1312034478560296,1.2016441300868044,1.2623821389999128,1.3091190665837964,1.3456923000684209,1.3336123150321337,1.3258282394653766,1.3758705802040039,1.4559417649342878,1.4862322462439754,1.4524499550163064,1.4335841337835442,1.4128944631539502,1.3965686399218837,1.3610811112758048,1.351998761043831,1.3366735268261263,1.3256965352693142,1.3208310626307216,1.3153414848497842,1.3121214573353437,1.3073449809501967,1.291542364979879,1.2777905312910662,1.273462460647247,1.2880621311934901,1.3223188998748665,1.313209551573993,1.2942679250429405,1.280639665146161,1.274985936192662,1.3209374353800392,1.354681079653062,1.384257970162756,1.405206566598075,1.5128310517108725,1.6501373339192082,1.6974857527757177,1.74920190043682,1.7883294772847915,1.7761002363491531,1.7606159246889517,1.8996805914901882,1.853853708607159,1.8307177461876338,1.8175472309624365
91-2801438,,,,,,,,,,,,,0,0.9969804922813522,0.9901402888471296,1.0034065602335929,1.0027501844390976,1.0022046729241094,1.0021993597648273,1.002496973973022,1.001889561406461,1.0015835737241874,1.0015657313457067,1.0411361470803167,1.1800076089459919,1.1666556484962147,1.1572566316666832,1.145881447708021,1.1381194281902154,1.212068850967771,1.276381187430596,1.3262852603064907,1.364537358216414,1.3511243775252053,1.342427252376568,1.3338690252827237,1.4131152683026638,1.4446303248164325,1.4133963805921876,1.3962668680786967,1.3772913664626045,1.3622299489556944,1.3296479212815042,1.3212882042504737,1.307070172997234,1.2972801196703103,1.292629046396811,1.2876176155181707,1.2846637302857062,1.2805260588376115,1.2659451244805238,1.2533277979861879,1.2495238138412956,1.2643042739960824,1.2989027161111184,1.2905102034386622,1.2727863054696706,1.2602543226377265,1.2548445113205342,1.300633299438712,1.3341242523614654,1.3637082465557728,1.3844694256276833,1.491572553603013,1.6283684010774222,1.6758727292570947,1.7273866821413333,1.7664531946757283,1.754632313039478,1.7394121583068958,1.8782674808453756,1.8334634585213907,1.810918599856322,1.7978997841914341
92-2805321,,,,,,,,,,,,,,0,0.9634920017125287,1.0120178744384063,1.005501571078733,1.002929727988299,1.0027798249039848,1.0030727593808193,1.0023545014636477,1.0019774666700643,1.0019145567287064,1.046155789659561,1.201427020270631,1.1847785226348637,1.1733296299652292,1.1597046859907996,1.1504506330219182,1.2299776295039828,1.2998620759300283,1.354655486326869,1.3957775335453937,1.3800563310542837,1.369957212450265,1.3565787447280861,1.344070334613673,1.4316971328549177,1.4290072802405296,1.4098959639235011,1.3893074446838618,1.3729139152482728,1.3376319732686905,1.3287974694456688,1.3134983773386688,1.3031633284180215,1.2981118661694921,1.2928946150441103,1.289763399636309,1.2853687951235306,1.2698904471053227,1.2567747826907343,1.2526819691516848,1.2482002220216457,1.236047458125612,1.270661836531493,1.253904926579843,1.2421690729070705,1.2560235261203974,1.304791366199174,1.3394516664776022,1.3699435235528057,1.3914125933251833,1.502446807744226,1.6445016504167016,1.6934763408159734,1.7473879906305843,1.7879345595208964,1.7754740177178419,1.759289461294752,1.9035654982307453,1.8560612521056452,1.832017093183146,1.8182394459924978
93-2801461,,,,,,,,,,,,,,,0,1.0542182607959834,1.0142501415286171,1.0051100330077505,1.0045012916267846,1.0046553150189867,1.0038406259327102,1.003350657642377,1.0031322493398758,1.0485328006437793,1.2088799861175288,1.1910923574347234,1.1789442751214636,1.1645591785113567,1.154800259166318,1.235623558487967,1.3071497302498567,1.3633631584156514,1.4052780365659707,1.388844800273912,1.378260717589544,1.364307635784736,1.3514582193953502,1.44092624656374,1.4375006113462236,1.417849637177172,1.3963395381126102,1.379366586318385,1.3430814908654842,1.3338575025398651,1.3183575491265163,1.3073766386190995,1.3024078118656244,1.2970442442382237,1.2937251735251205,1.2893090910592475,1.2735471303724781,1.25990323771315,1.2557052613656903,1.2511242526782282,1.2387967613014579,1.2738334743903974,1.25664528769548,1.2445289423152384,1.2585663891095653,1.3079095670174605,1.3428576894505717,1.373762510357682,1.395470274506842,1.5077962914624674,1.6516483795516426,1.701224315373384,1.7557488145845008,1.7966949678547701,1.7839609917541812,1.7674279531349928,1.913764884265503,1.8649934031513524,1.8404550019874677,1.8265214374011494
94-2801462,,,,,,,,,,,,,,,,0,1.001664691658953,1.0017762145795888,1.0018629550064782,1.0022667907810288,1.0015230989939086,1.0011739333211669,1.0012001354392848,1.0077529575147737,1.1674220007025924,1.1533677987538402,1.1435908108058508,1.1318970712846008,1.124103670281677,1.2066351478809227,1.277504765762692,1.333060992342363,1.3751242158905959,1.3599128696000269,1.3504372569892962,1.3373626956033817,1.3254731370810737,1.414373762337065,1.4125978634043344,1.3940444125127183,1.3738281336656804,1.3577511344004134,1.3237121379041576,1.31512426267851,1.3002479729325704,1.2900561516872868,1.2854855967109002,1.280235691087635,1.2772043226782337,1.2730850427386362,1.2580650165523517,1.2453002692182857,1.2414792242631842,1.237148193292072,1.2254545903858494,1.2605179307482721,1.2440873530224437,1.2325773365476045,1.2468087760311066,1.2957824706330048,1.3305193371919235,1.3611534638711775,1.3827257842901919,1.4943501938096444,1.6372891254989503,1.6868672460396832,1.741049441103484,1.781924192793374,1.7694416932324488,1.7532343445110654,1.8988450530089773,1.8510284647117072,1.8269160717562054,1.8131011006796915
95-2804438,,,,,,,,,,,,,,,,,0,1.0018068607003647,1.0019031331851198,1.0023755713841385,1.0014988781207252,1.0010967653802068,1.0011367317604016,1.0008139823370825,1.0953934081253331,1.1042987665165889,1.0972354753302096,1.0886555734935963,1.0832144955467418,1.158051958203527,1.230043917542392,1.2857942714849642,1.3299440319974272,1.3163352621663684,1.307638193828026,1.2962062143791748,1.2853233515962412,1.375802513446674,1.376170712831842,1.3586356005176146,1.339909020182674,1.3252105339531346,1.2937216042628243,1.2856516386848613,1.271977926548212,1.262674482818381,1.2583805929117182,1.2536726366824418,1.250882035442813,1.247172047694949,1.2332651358432423,1.2217298698880017,1.2183237017374315,1.2143408221796328,1.203571395707872,1.239128666013164,1.2239888623019965,1.2131702911666147,1.2275869626943365,1.2768467396475016,1.3116193942658987,1.3423625655478417,1.3641000738201783,1.4761366472918913,1.6200039288293457,1.6701806621009392,1.7247464443375193,1.7659971110806885,1.7537332590913732,1.7375368000130234,1.8845853751638812,1.8370454904086164,1.8128112534635412,1.7992921383308014
96-2803644,,,,,,,,,,,,,,,,,,0,1.0021735523250155,1.0034671561916384,1.000991018043613,1.000146932730278,1.0004754793332693,0.9999512132418291,1.1360041850218676,1.1720310697779464,1.1537653318942442,1.133952807137088,1.121791818250172,1.2062106621346238,1.3091482485045047,1.3916227121757874,1.4520716736619395,1.425922502543862,1.409344256777946,1.3883470932123352,1.3695751714308269,1.4933808156102366,1.4848139373900089,1.4559581809816136,1.425381695865147,1.4016041455549941,1.353383156374531,1.3417017001394835,1.321865776054183,1.308417486662672,1.3023430847126796,1.2959653337368569,1.2918347045972205,1.2865490456014115,1.2679023780452199,1.252164128973439,1.2474032470926468,1.242197855870832,1.2283071674174377,1.2690241808210003,1.2497477118518963,1.2362672178567673,1.2523558574979288,1.308759182698559,1.3488273788957226,1.384389500654054,1.4096188898135564,1.5406600242830297,1.7115237051345273,1.76931931781278,1.8349799442120283,1.8843073779578219,1.8675409390369142,1.8464073571522017,2.0211374937182915,1.957877032682843,1.9261594800199393,1.9082939145545506
97-2800676,,,,,,,,,,,,,,,,,,,0,1.0032897066112778,0.9973654307151087,0.9970613578519025,0.9988141697073047,0.9983425170168253,1.0000538155872294,1.2237718001648916,1.1938419987089313,1.163637943683977,1.1457488222705223,1.1140836298741321,1.2172870441530925,1.3007531949868607,1.3664213140482244,1.3440379820910955,1.3304603430555588,1.3127532456205218,1.2969367069085795,1.4245853853659185,1.4210462785268125,1.3948676022884479,1.3673871964795092,1.3465010385657665,1.3037016504995145,1.2931904478305025,1.2757204325633982,1.264057199232825,1.258877184210269,1.252971150107324,1.2496957695354642,1.2449619862324623,1.228587706334441,1.2150717048044304,1.2112914596387612,1.2066314726014646,1.1943375586996845,1.2360105490919995,1.2187802371853853,1.2067904699565983,1.223231983182483,1.2799131282963165,1.3202422017796773,1.3559761959137568,1.3811351688435154,1.5130944638197217,1.6852565115175078,1.7444204390785258,1.8106362601102775,1.8606418355282288,1.8443118208819624,1.8230673060146436,2.0005363749069835,1.9373818478463827,1.9057952269969813,1.8880054295520647
98-2800667,,,,,,,,,,,,,,,,,,,,0,0.9858914285714285,0.9925132929446134,0.9973102475305932,0.9970427273572913,0.9995256945925812,1.2605428874811915,1.2208584004089373,1.1826403552109457,1.1605815558043147,1.1227811987120426,1.2342327763971994,1.3257096688834833,1.3958285866845779,1.3698565689597886,1.354300195788368,1.3340068091914763,1.3157819209837283,1.4526331131166366,1.4465524546269424,1.417277311696254,1.3864307074656437,1.3635111679766039,1.316665603543777,1.305105462227365,1.2862520120955887,1.2737915870368366,1.2679419561748513,1.2618713351271962,1.258229277721384,1.2531388679964404,1.2357189216114135,1.2213041296765585,1.2173687340615393,1.212343426419169,1.1994956823125171,1.2421711609906212,1.2242382426311582,1.2114054403691525,1.2283694465389274,1.2865427692983027,1.3277841127181298,1.3645166511298228,1.3907040870455363,1.5265912645468054,1.7044387612986238,1.7650370389112475,1.833974766942282,1.8857489103311411,1.868292416098125,1.8458271674485145,2.0293365936596093,1.9624637583867315,1.9293199430180028,1.9107547385098775
99-2800657,,,,,,,,,,,,,,,,,,,,,0,0.9965209091286367,0.9997073087640632,0.9987928684172764,1.000780345802565,1.286420372590815,1.2394174723978215,1.1954636175828577,1.1705062676364522,1.1285640624796323,1.2453165399508281,1.3410964954382767,1.4142831764527166,1.386007652499359,1.3683968847453607,1.3465220388423333,1.3272421457009593,1.4692480501606375,1.4612752616920872,1.4301634917106005,1.3976756811214948,1.3734278186564897,1.32420336961306,1.312285233294416,1.2926093252572648,1.27959337843314,1.2733637514606568,1.2671817212072638,1.2632641696667666,1.2580948487621606,1.23981899273427,1.2252194830025727,1.2207005098325732,1.2157364304581046,1.202612623857866,1.245779839560119,1.2271612737949116,1.2140901520500769,1.2312436302619154,1.2901250029618754,1.3322424669826007,1.3694230872758948,1.3958004363369738,1.5340847005408325,1.715106722387577,1.7767032533002125,1.8468247614802635,1.8995638098982806,1.8815645725097518,1.858261859383168,2.045226361538174,1.976687521667176,1.9421196745271563,1.9230510792988593
100-2800340,,,,,,,,,,,,,,,,,,,,,,0,1.0013994824486168,0.9995883199093334,1.0015441238027614,1.3398753828524204,1.275876102427807,1.219473673885832,1.1885309511047926,1.138472529816696,1.2638601782642755,1.368195843107945,1.446377454274389,1.4137617221657544,1.393738087196056,1.368847053100222,1.3468145438010752,1.4978194951025845,1.4873945699444073,1.4528657007803647,1.4169513762270323,1.3900884406176024,1.3366630754279185,1.3240122585800416,1.3029148765225238,1.2887959828957858,1.2824453357408472,1.2755539989269433,1.2715309397699537,1.2658717096079262,1.2468033696832945,1.2309706452151759,1.2265203166617302,1.221301376393333,1.2074226877117982,1.2517172234415777,1.232048103955423,1.218771478140255,1.2360753081738,1.2963309372133824,1.3393717217683476,1.3775824229708353,1.404636780335874,1.5465575836407874,1.7331781110689484,1.796080107518317,1.868493366230903,1.9228943836760946,1.903952861883425,1.879623477022577,2.0721101334565555,1.9999689267680563,1.9640660190933008,1.9441166498610782
101-2800624,,,,,,,,,,,,,,,,,,,,,,,0,0.9960838246321034,1.0016187971466475,1.519910127726085,1.3840201802823995,1.2836080077605967,1.2338837144605799,1.1610282720101688,1.3080994422093744,1.4340383893890152,1.5232679978111527,1.479537460897974,1.451950020406999,1.4194143151295182,1.3918626881843432,1.563980836162308,1.5452805736625346,1.502565803697255,1.4588460164721475,1.4261322482169452,1.3631227864011441,1.3484616191551655,1.324236023519355,1.308020234194312,1.3007914629411985,1.2929620445411991,1.2884193945360574,1.2821290906654408,1.260826995709871,1.243089052247504,1.237973903130526,1.2323408052382783,1.2170545139976334,1.2634725147115788,1.2421134598866708,1.227503944008425,1.2454463032684602,1.3084566521519434,1.353548291971256,1.3936379651330857,1.4220582162536808,1.571590772870676,1.7693929023985084,1.835226639365969,1.9123678699699154,1.970193103508318,1.949265563875477,1.9224515850112478,2.126604830375148,2.0472366879590913,2.008060039953558,1.9862817651941655
