순번_정류장ID,57-2806423,58-2806421,59-2805953,60-2806527,61-2806526,62-2806525,63-2807112,64-2806514,65-2804814,66-2802156,67-2802151,68-2802130,69-2802126,70-2802120,71-2802085,72-2802096,73-2802111,74-2802134,75-2802166,76-2806621,77-2806503,78-2806507,79-2802169,80-2802154,81-2801846,82-2802103,83-2802092,84-2802106,85-2802113,86-2802122,87-2802720,88-2802724,89-2802732,90-2802739,91-2802751,92-2802742,93-2802726,94-2802725,95-2802735,96-2802770,97-2802781,98-2802810,99-2802859,100-2803287,101-2803294,102-2803308,103-2805810,104-2803318,105-2803315,106-2803309,107-2803299,108-2803313,109-2803324,110-2803330,111-2803333,112-2807286
57-2806423,0,0.9463814284205709,1.0009621047542254,0.9947572118854929,0.9942029451353036,1.0014868099332654,0.9968567649138493,1.000387534286249,1.002102987126192,1.0007756427622505,1.0015694635795203,1.0006982233188586,1.086752907162142,1.262980268406805,1.243552840487378,1.232535714587564,1.2126747399930464,1.2399148655037675,1.4363195940134244,1.4563293373020176,1.4340612571874451,1.4104940769215237,1.3874230773675666,1.3621500072537358,1.3627013717583694,1.3654610004415675,1.4306614564765403,1.4033944938722074,1.3963742167048128,1.386666216421877,1.3763285217051917,1.3640915106800857,1.3493062800291897,1.3399810933001188,1.3283471969496656,1.316719137267982,1.2949879823977322,1.2823997361509871,1.272580016386161,1.2775376418710178,1.2896648078475135,1.3082053855982707,1.3775461579324777,1.368515333784309,1.3982213370542496,1.4250734759920975,1.4315410005081421,1.4547081550387642,1.4329960774324568,1.4160895572214205,1.4054440578998717,1.480970181860551,1.4805518278536889,1.507971729544384,1.5032091344932779,1.4905577505841807
58-2806421,,0,1.0685135905376313,1.0221891743976952,1.0122465875019506,1.0168606065032324,1.0075759267530149,1.0102126426518503,1.0079398879197554,1.0058566882925422,1.00631828273558,1.0048716083835387,1.0977210134696556,1.2883664097000487,1.265404899387199,1.2525872091111196,1.2295579927602966,1.2572267440522704,1.4678953490636286,1.4888154781882015,1.463397492103158,1.43665511172032,1.41088517175722,1.382909049048216,1.382980125301583,1.376197196158576,1.3537578128969967,1.3317699260724631,1.3265310399697454,1.318418663113544,1.3101388757690502,1.3561697494338447,1.3414126619686677,1.3321257692506594,1.320570918950397,1.3090129872499907,1.2874650544793766,1.2753063557261008,1.2652811145171714,1.2867714637657546,1.2989228939599613,1.3180889362768216,1.389277441183212,1.379677729891914,1.4098203252834498,1.4371879727402082,1.4435288501709227,1.4673051347507953,1.4444321799322857,1.4266037350429106,1.4152954885147953,1.4927311674269446,1.4921279064730277,1.520127360371973,1.5152429461588677,1.5019199423689618
59-2805953,,,0,0.9830119742093952,0.9875698172809314,1.0027964659155388,0.9951889341532307,1.0001912338407404,1.0023390360204163,1.000741282374048,1.0016710128372306,1.0006591398645293,1.0996892265108893,1.3035970640400234,1.277841950300426,1.2636344601394576,1.2382532661043166,1.2666695974518156,1.4898350156975007,1.5116237101977492,1.4835711993827536,1.4542219910866514,1.4262620787982045,1.3961256420012138,1.3952041338003867,1.3877237234738222,1.3639689723084376,1.3406079431821605,1.334712360591573,1.326446564839648,1.3176864925379397,1.3652234065551851,1.3496469813959917,1.3398561340718795,1.3276796255703154,1.315548688446116,1.2929873050420444,1.2803101085172497,1.2699699503715332,1.291476966367382,1.3040555327046541,1.3233897613064822,1.396487684355605,1.3862337363484838,1.4171584448410337,1.4450637633730792,1.4511684017779496,1.4752755499931824,1.451645069736546,1.4331037454392128,1.421359125431139,1.5002476665523357,1.4995193918028389,1.5280674200938842,1.5230212753484207,1.5093571687375373
60-2806527,,,,0,0.9892078267978167,1.0107171868039724,0.9993543517448035,1.004655557766686,1.0050902893897948,1.0029647054344946,1.0037777317417569,1.0024189106870165,1.1100859275205246,1.3325658961970483,1.301962943443411,1.2853708942654598,1.255922676815359,1.2847562089592246,1.5253681352967214,1.5481943706012093,1.516052154100995,1.482670852425379,1.4513714340630401,1.4179622314924532,1.4159670181211141,1.407349198846773,1.3809943393232786,1.3555621082230151,1.3491329845178386,1.3401690465024585,1.33067848257791,1.380161161423858,1.3633666771224586,1.3528230538589283,1.3397118319737362,1.326859305824902,1.3022699082289189,1.289066605509947,1.2780945875214798,1.299916966839997,1.3128495508944111,1.3326269115730842,1.4078956226937824,1.3967087914980374,1.4284243338427616,1.4568660196197087,1.4628343003868214,1.4874678387448137,1.4626282829658042,1.4432227959347586,1.430706190748267,1.511663733156284,1.5106432343336207,1.539988665024405,1.5347178664071341,1.5203547307770704
61-2806526,,,,,0,1.0277292565034442,1.0028219533324396,1.0086473152607398,1.007141528274279,1.004485725167331,1.005223929431473,1.0035538152401189,1.120692088679719,1.3636966797449377,1.3273963543938156,1.3080618309251606,1.2740178910880018,1.303149066796534,1.5624692924851724,1.5863378684679743,1.5496179663148397,1.5117819523533664,1.4768499824637598,1.4399250628345934,1.4367490176853555,1.4269133082700272,1.397818720955926,1.3702346990545737,1.3632537093005062,1.353570754253865,1.3433302320491705,1.394764701536643,1.3767224696370803,1.3654111430535538,1.351349724407553,1.3376361896964382,1.3118781031982967,1.2972839829834073,1.286264010522075,1.308155312686703,1.3212161107922678,1.3414251652210896,1.4188228063578325,1.4069286678658302,1.4391927680833878,1.4682637069467215,1.4738656685762226,1.499124243588679,1.4730919283617123,1.4529390430905602,1.4395626812556845,1.5224339468530557,1.5212212123118936,1.5512446851301942,1.545755062185076,1.5308032216221772
62-2806525,,,,,,0,0.9838708077688313,0.9993876828095745,1.0031235832827492,1.000708399834085,1.0019941977450972,1.0006080340549899,1.132292465391786,1.40719649532379,1.3617381140822231,1.3381309589891508,1.2971268616371985,1.3266712653424022,1.61373939518165,1.639082959381287,1.5953411742563364,1.5507970126289363,1.5105004098197339,1.4684702934554117,1.4635850039034515,1.4520127102320841,1.419066588513664,1.3885035598800908,1.380765663576551,1.3701005981504497,1.3588411212079279,1.4129582527034645,1.393217669793924,1.380868456496621,1.3655309413312795,1.3505202590184937,1.3224782559253796,1.307629589756754,1.2951949823701525,1.317628092430388,1.331132958153993,1.351926541128171,1.4321685131570392,1.4190836162069047,1.452355778681733,1.482270270736257,1.4876648033472912,1.5134924830823961,1.485895559248125,1.4646384232953478,1.4502798891244482,1.5356731158740478,1.534106869260913,1.5651306204169861,1.5592481301293764,1.543634656472205
63-2807112,,,,,,,0,1.0267040136349033,1.0015401271334563,0.9988239589065442,1.0006699877145993,0.9992634804539915,1.1560097962927316,1.4867485047513993,1.4227376807030463,1.3908337816309213,1.3367151331672331,1.3659036401568283,1.698723700442136,1.72609242704175,1.6697397977683128,1.613418376100026,1.5639574801818894,1.513386208410712,1.505473206809649,1.4909869805899076,1.4517642850079402,1.4164659898289236,1.4075287881256084,1.395318790576751,1.3824617180529748,1.4404707588465675,1.4180947406090554,1.404141670262109,1.3868376904143658,1.3702183965402916,1.3389169459216181,1.322563915043292,1.3087654542446654,1.3318420927979977,1.3457826339351822,1.3673672618424468,1.4515957811045108,1.4369003608817879,1.4713802359402506,1.5024455570917616,1.5071903037355863,1.533943704785692,1.504202725697771,1.4812430275969612,1.4655614881453607,1.5544400208720814,1.5526105093733997,1.58476299426828,1.578466410391306,1.561653191141556
64-2806514,,,,,,,,0,0.9954698293329605,0.9937767454857066,0.9967349640740468,0.9959475143601151,1.1721386784138668,1.5470599385897998,1.4668844534715273,1.4281015811965048,1.3635360461557102,1.39206234371246,1.7584410787995404,1.787073577235648,1.7208882836391435,1.655622863275778,1.5993942708443718,1.5426590696489226,1.5325237431741272,1.515965900528426,1.4723836046998615,1.4338685287710757,1.4241236395425434,1.4108796210973658,1.3969595787076574,1.4574934974655134,1.4333689303119295,1.4183593216557138,1.3997678149602106,1.382007548266221,1.349148900488554,1.3312570354047528,1.316942022162942,1.3403404748965828,1.354423282688186,1.3765007397419333,1.4632241985269783,1.4476388961902695,1.482736476111723,1.5146496807384449,1.5189182825468237,1.5463758000413368,1.51508484383942,1.491130034507753,1.4745618641916525,1.5654726379757284,1.5635281336474598,1.596324489084646,1.5898871275039559,1.5723937453675434
65-2804814,,,,,,,,,0,0.9861901899069916,0.9974462967067251,0.9955850505163167,1.36007296724135,2.201474644589413,1.8705118339172422,1.7458376121144057,1.5686179312787043,1.5778072224022932,2.2023314371253075,2.2340945816470987,2.076900258318712,1.935425852990665,1.8260909116554191,1.723931682276929,1.6963452186482495,1.6649722394896795,1.592087805006295,1.5331493308833686,1.5183466789781996,1.4987278890426923,1.4783188349315732,1.5522223933056016,1.5176376081682583,1.496382489481371,1.4702483213755482,1.4457174103285988,1.4014750933260838,1.3781805891404573,1.3597490040209694,1.3844417471871475,1.399665692927097,1.4239945377185093,1.5229192400745066,1.5016340727096353,1.5402756148549668,1.575521409169062,1.5778457928479535,1.6078030379360642,1.5690202578686447,1.5402536765006727,1.5189589666159091,1.6200425523211084,1.6168883368595803,1.6533943104069144,1.6456783658684289,1.6247706970069058
66-2802156,,,,,,,,,,0,1.0117054127133966,1.0003072621797078,1.1883731726516829,2.17726569428913,1.808125847626153,1.678820910629554,1.5039008421523137,1.5248087605922591,2.191653541789573,2.2265270216696766,2.058621134996237,1.9107360848907526,1.7982232784473493,1.6944497045485172,1.6680543882746321,1.6371632302474788,1.565133633780868,1.5069535064258828,1.4924665068385745,1.4732502540348995,1.4533295462118738,1.5291548507808834,1.4950519162259874,1.4741799482009363,1.4486347614570927,1.4248588828504085,1.3815881224809685,1.3591012849466857,1.3412851130696528,1.3670989759288565,1.3828561845838845,1.4078154868489376,1.5081808925961606,1.4876056158290474,1.5269545108106661,1.5627377639512774,1.5656475395616893,1.5961732195206237,1.5577381574670373,1.5291326215493368,1.5081388363509576,1.610511795546699,1.6072380860505502,1.64428637073202,1.6364444648881404,1.6155719488350346
