순번_정류장ID,48-2801658,49-2801672,50-2801684,51-2801718,52-2801745,53-2801752,54-2801759,55-2801768,56-2801790,57-2801977,58-2802024,59-2802051,60-2802098,61-2802129,62-2802158,63-2802168,64-2801848,65-2802825,66-2802870,67-2802906,68-2802937,69-2802951,70-2802613,71-2802982,72-2802977,73-2802973,74-2802967,75-2802963,76-2802956,77-2802984,78-2803020,79-2802429,80-2802369,81-2802529,82-2802539,83-2802558,84-2802569,85-2802560,86-2802555,87-2802556,88-2802566,89-2802366,90-2802585
68-2802937,,,,,,,,,,,,,,,,,,,,,0,0.999650415775991,1.0073527126042061,1.009208277408477,1.0056228939294873,1.005527866893091,1.0035362153874958,1.0012926217736715,1.005974392586657,1.0106786135105679,1.1591000418146387,1.1551161765602687,1.2099827030771708,1.2235372513482032,1.2350592695113765,1.2887885168879274,1.602321010235682,2.0189370823381254,2.1341594605903276,2.0559728804751964,1.9523255062297376,1.8970510208996478,1.8466656125451681
69-2802951,,,,,,,,,,,,,,,,,,,,,,0,1.0109619206187226,1.0124300693897106,1.007301550995688,1.0068668692977372,1.0042859796714525,1.0015411414073128,1.0068123553390154,1.011915022939206,1.1771362671940846,1.1688041805204559,1.2259423350501912,1.2401904344560442,1.2518944450990537,1.308108076025191,1.6485275860531114,2.1107249168091027,2.238156314246517,2.1455426472424817,2.0243387563618294,1.9606473753680576,1.9031262492973373
70-2802613,,,,,,,,,,,,,,,,,,,,,,,0,1.0127078531445506,0.9998031709560671,1.0017193511384515,0.9986740887646862,0.9964091932334096,1.0046444837628254,1.0117875099249356,1.2294894890277765,1.204949320751799,1.1559223600052337,1.1458418720713826,1.1357799631968606,1.146138280625634,1.4571301223725095,1.8771252474979767,1.9977918302347977,1.9246426324004868,1.8287059687799467,1.7784386278451214,1.7321264393430365
71-2802982,,,,,,,,,,,,,,,,,,,,,,,,0,0.9815694332709773,0.9932668188834578,0.9921007365930762,0.9918900430109219,1.002547155832293,1.0111716200436762,1.146250553483597,1.1443692625953543,1.1087700644036773,1.1008580640575834,1.0932357875805,1.0826119671173802,1.3109059795875226,1.6787950048844789,1.787803600137804,1.7338427032580053,1.6630404654236206,1.6248177819862695,1.5897395388762354
72-2802977,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0015556639216467,0.9959280534757664,0.9938888409165144,1.0056543408210101,1.0144342914708793,1.162846191865065,1.1558496860798964,1.1157261065660997,1.1068220707154166,1.0984452432474108,1.0866711783467393,1.2187124272468712,1.5555609932625312,1.6575221912816203,1.614496195015595,1.5580153976375812,1.5270980571149477,1.4984904147571478
73-2802973,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9900050570726773,0.9910053033062358,1.0067374840615486,1.016806403764837,1.1895870460096678,1.1729015749929126,1.1248559294455913,1.1145225101252563,1.1055412094423063,1.0917866778504652,1.0996751012207362,1.3989517957563473,1.4922980957904153,1.4620045870004497,1.4226994218472884,1.40027170601761,1.379483857123317
74-2802967,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9915600277445492,1.0123506768025445,1.0224951039256012,1.201750907462343,1.1283394029719196,1.0908840777187847,1.0825462977614082,1.0756048523493265,1.0655331705353321,1.0555406667448641,1.2672473003718991,1.3538333856668179,1.332996756240645,1.3065504403602706,1.2912669946077837,1.2768925345550475
75-2802963,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0439112375290314,1.0415687898144441,1.3049432652674466,1.162379323888554,1.1076862822610458,1.0966901334060066,1.087259438118297,1.0745283175769267,1.062047648462089,1.0638641009655811,1.1397654144058014,1.1324320433274964,1.124139638840827,1.1185586044884748,1.1126820575091594
76-2802956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0399666005636157,0.9954909977399121,1.0056594655563982,1.0034375367455612,0.9987360633482023,0.9975611079084964,1.0000698529666818,0.9981625300964897,0.9988885915576682,1.0157412139375253,1.0150913805691348,1.0161379463812041,1.0156423070865752,1.0146286737157604
77-2802984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9533363011327101,0.9946362121744637,0.9960320192115271,0.9910304359902503,0.9904279605297287,0.9946369146660329,0.9931388876279859,0.9947990356718358,0.9954983207668868,0.9958999989656201,0.9985609991941982,0.9988666770975572,0.9985604478541543
78-2803020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0158173676482676,1.0073646825546227,1.0001971123723457,0.9983823928254648,1.0014804110730118,0.9985833863950936,0.9998434801571527,1.0000607499240626,1.0002306888959178,1.0027473535050428,1.0030313314179085,1.0023369442020735
79-2802429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9990889907965222,0.9873796075505883,0.9875560639354627,0.9955378239355144,0.9930537564262786,0.9954254954333531,0.996337890875247,0.9968204528307804,1.000226651692375,1.0005211380651315,1.0000326409573481
80-2802369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9267799851924975,0.9618161346550355,0.9917410232125351,0.9893051276516412,0.9935946705657441,0.9950380071940955,0.9957970937177596,1.0002657493592337,1.0006310088144434,1.000021039732726
81-2802529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9815968337766543,1.0032667962825839,0.9959071813748087,0.9986702616970659,0.9995805165860561,0.9999229723636793,1.0040492398957588,1.0041282881305893,1.003226794886503
82-2802539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0108277610091556,0.9982256279730932,1.0006291371688152,1.0013747419504313,1.0015505884543912,1.0058015022379445,1.0057342380068972,1.004633311101155
83-2802558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9850049059653312,0.9952422445558664,0.9973812295463926,0.998235536847406,1.0043650395690338,1.004437924561331,1.003213849796091
84-2802569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9996762208617257,1.0017629597237572,1.0020333570256186,1.0093966196497788,1.0087667186346103,1.0066522975511802
85-2802560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.005927110408289,1.004495530722806,1.0151206087942952,1.0129887429978481,1.0093222352994433
86-2802555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0029230574792356,1.018969222408853,1.0151308364962184,1.0101272114987436
87-2802556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0288505864110686,1.019788428869222,1.0121125359343925
88-2802566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9795633292894994,0.9858070693369504
89-2802366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9889659328787633
90-2802585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
