순번_정류장ID,75-2805726,76-2805739,77-2800372,78-2800735,79-2800717,80-2805752,81-2800679,82-2805400,83-2805038,84-2804895,85-2805911,86-2806732,87-2806730,88-2807462,89-2806214,90-2804912,91-2800626,92-2800637,93-2800647,94-2800654,95-2800658,96-2800670,97-2800682,98-2800695,99-2800714,100-2800701,101-2800704,102-2800708,103-2800720,104-2800737,105-2800761,106-2800775,107-2801761,108-2801771,109-2801775,110-2801789,111-2801802,112-2802011,113-2802692,114-2802713,115-2802744,116-2802767,117-2802796,118-2802177,119-2802817,120-2802618,121-2802176,122-2802184,123-2802193,124-2802221,125-2802224,126-2802242,127-2802260,128-2802263,129-2803792,130-2801817,131-2805668,132-2802301,133-2802311,134-2802319,135-2807363,136-2805684,137-2805686,138-2802341,139-2802337,140-2802335,141-2802587,142-2802580,143-2802578,144-2802585
75-2805726,0,0.9427561043740694,0.9553776213878155,0.9831223860918531,0.9888276948119386,0.9926836464765599,0.9948478164480196,0.9956242641404385,0.9964263084224702,0.9975848519747983,0.997450523864959,0.998288402852718,1.0506508561370238,1.1261633087428728,1.1827677152288962,1.617961182622725,1.7207405807292502,1.8903734613693381,2.051289307571704,2.090966034131462,2.1641383243084067,2.3566551542477225,2.71060138514303,3.1962483049135866,3.4912854240100026,3.135092844167334,2.9681052431188326,2.778790127828211,2.674579134122526,2.591382082356195,2.6208446733966406,2.5210543072042437,2.5860080879534015,2.641423332169053,2.619160141850146,2.773972693838051,2.828892827694795,2.731614039919239,2.578490812734751,2.4978817994109694,2.4142677248724573,2.35769295857347,2.2541395299186138,2.209389983060235,2.1498376513745456,2.1114679336918654,2.0832854926621263,2.0366483210808664,1.9697330743627999,1.8492599709952982,1.82671656164978,1.8169209867990608,1.8216038509851749,1.7994264644257427,1.7794708079837762,1.7581423267756149,1.7401032342832463,1.713122097966124,1.6971726780439835,1.7406128219733479,1.746903317556802,1.7568824953777782,1.814593430945606,1.865613422530447,1.9556980967794482,2.01718132757242,2.1575359666405505,2.251842899429644,2.3043502882970954,2.347318041807028
76-2805739,,0,0.9633030465334819,0.9916955333572942,0.9972728557115138,0.9987444585460475,1.0004797924358846,0.9988221497246789,0.9997614946166841,1.0010151530306968,1.0005042706494247,1.0012090471800938,1.0564456643952862,1.1372888584252447,1.1963617756800702,1.6641828429445584,1.7763410099242085,1.9637541226950128,2.1413454270597128,2.1835392142454952,2.262850317029784,2.4773347066533344,2.8792079030753226,3.44385419372902,3.791046498487356,3.3513916337996563,3.1499986715025727,2.9278056274885254,2.805100273515409,2.7089041346486544,2.7381870311631515,2.624132658276515,2.6913818266623037,2.7500658830088742,2.7228782970930405,2.8919545230693005,2.9511195930388867,2.8399692102958265,2.6679367669198144,2.578310385215739,2.4858835760934297,2.423637226236023,2.3103973067367822,2.2613973694057523,2.1970973866402836,2.1555946809579933,2.1254329217336876,2.0750923444853036,2.0035828127493964,1.8753962622311353,1.851226993116858,1.8406370267865968,1.8446232056501188,1.8210886735188405,1.800274996808724,1.7778965253710122,1.758961005280273,1.7307914959102086,1.7138289514075444,1.758523616688553,1.7644458165515557,1.77414664669491,1.8333798285568557,1.8863833882261134,1.9789741419182143,2.0419879883868437,2.1873046222808497,2.284491052758193,2.338838538242726,2.3832541033090124
77-2800372,,,0,1.000735297121312,1.0058747086199753,1.0045795713728205,1.0057639686084139,1.0014690409070288,1.002356662972537,1.0035398986410098,1.002858068284351,1.0034535393175308,1.0617954780166112,1.1477004354285736,1.2096439350293473,1.7114757724171228,1.833651497572396,2.039448588007136,2.2362195307798207,2.280412357484444,2.365666072648815,2.604957040755705,3.062178908166013,3.7177856686208783,4.12792733861357,3.586701526040401,3.3453868616903906,3.08368688414909,2.9413851164943137,2.830628948639093,2.756612425314089,2.6381450383444935,2.7075604374451743,2.7671181419063426,2.739230204092075,2.913754023389121,2.9740094710936598,2.857875997637555,2.6801906287118618,2.588741619834058,2.4937759715439816,2.4296192547219473,2.3141444033401246,2.2638636657435947,2.1981196252332227,2.1561666274677376,2.1252909333203167,2.074650432344679,2.0015935082923724,1.8723131150839782,1.8482508807123743,1.8373287469952335,1.841578800773634,1.8181540697023448,1.7969397857991576,1.7744190888220637,1.755255155786639,1.7270697668009294,1.710266000608163,1.7550262911249812,1.7610803453401351,1.7713714602037707,1.8311017829705571,1.8843205693465466,1.9777475085086191,2.041505323538021,2.188480714094035,2.286580916556705,2.341553401081896,2.386485242389234
78-2800735,,,,0,1.0258438023284422,1.0064947606530115,1.0081586308168167,1.0010684593664216,1.0022340911375174,1.0037407768043034,1.0026227090207727,1.003606236475739,1.0557754908819657,1.1592458555651621,1.2326819023365114,1.8606901241301743,2.0223102263806774,2.183886823853798,2.10394469334352,2.0212316947395896,2.058876208958583,2.2705835416103763,2.6701991575084856,3.240853113914383,3.600412318991963,3.1656884812446373,2.969850421297608,2.756244631204756,2.639128881633937,2.548053204638058,2.4054139081906225,2.315720132964639,2.195807092482558,2.1741382796200823,2.1649674321003194,2.2883105346989963,2.3387429798480346,2.2788074440268518,2.1733126037015604,2.1168685187439307,2.0590058284263355,2.0192841237425956,1.9455198507449136,1.9133260543543371,1.8710553144918043,1.843451422325691,1.8233096032571052,1.789093110830878,1.7406215039669013,1.652854251841733,1.6357610333856016,1.6311214739892346,1.6397036595308698,1.6231213249573742,1.6085071753054756,1.5919808882313504,1.5783302402575001,1.5577374220607223,1.5458602565816513,1.5875553495635988,1.596951788559493,1.608935479190623,1.6617126670877587,1.7088051676732205,1.7909384774145054,1.8470038069110861,1.9761226878702862,2.061903600573295,2.1104643873791717,2.1499965179895786
79-2800717,,,,,0,0.9991556507434337,1.003535408532064,0.9989551432540231,1.0003453186627915,1.0021154101987804,1.0013114332099236,1.002217479486457,1.0575382859450413,1.1675239961980375,1.2447427758939245,1.9212945586400654,2.0990100128799427,2.2766020038669335,2.183921431027256,2.089134296828835,1.9928691493339852,2.064536611295484,2.413539295811129,2.903010756483451,3.209241589366556,2.866246687583413,2.708489918871842,2.5342092806339287,2.437333789524556,2.3617569274288663,2.2421493879126193,2.1664378407460227,2.0645589886559716,2.049481269561755,2.043578640877533,2.1581820286774525,2.2061580256460793,2.1558264222024874,2.0636559962874284,2.0146876583252933,1.9632923992339706,1.928272560711447,1.8631082340912655,1.8347319641683155,1.7969117615165449,1.7723424894190756,1.7543603889952577,1.7238010829715784,1.6801921898019843,1.6012975554827045,1.585783169371904,1.582610960765465,1.5918221866781854,1.5768866974827374,1.563860223131129,1.5486583221795192,1.5359759450684118,1.5172304701590047,1.5064552444793269,1.5474042664698424,1.55739024625276,1.5696732809089085,1.6209658279526122,1.6665184838888105,1.7463023014171126,1.8003508087465656,1.9255789954991958,2.009015531106059,2.0552678843328285,2.0938977238652865
80-2805752,,,,,,0,1.0132409247968834,0.9988965335345511,1.0006632355922225,1.0024642882595043,1.0014534601148601,1.0025234997392296,1.0682695848257353,1.2004585115362434,1.289357078447574,2.1395516680375652,2.379031263004538,2.6183883764205405,2.4719749439301277,2.3281569323792675,2.1874969416228764,2.102123923249386,1.9897572634648528,2.227990970066254,2.4434465828195715,2.254677685461258,2.1641064313730705,2.0614559706777262,2.002480987967237,1.9563888849979052,1.8814955755969702,1.833459241580752,1.7679268045518344,1.7660317900117137,1.766458204379396,1.8607868737068267,1.9040084487062918,1.8741893951630746,1.8100397056638486,1.7757733500903314,1.7394843646957563,1.7144498594840463,1.6677723754111322,1.6473626075565582,1.61989668035767,1.6019569492628873,1.5889669637283046,1.5661339543183497,1.5339481395947958,1.4755287319431507,1.4635674095538052,1.4635911381855053,1.474766286062674,1.4632011954483457,1.4536320939025844,1.4417393841880473,1.4318303706418456,1.4172826107396754,1.4090257951409106,1.4481263269171474,1.4596956959649179,1.4730437361536732,1.5203482442291458,1.562625107739426,1.6361325036775984,1.6860063581736637,1.801270360825385,1.8781692766286666,1.9208997839678497,1.9565244854036579
81-2800679,,,,,,,0,0.9967355498967959,0.9989384706293438,1.0011531942710348,1.000526700804682,1.0014777720755426,1.0732465687966233,1.2185841845301757,1.314013612817123,2.2742364097628833,2.556317369443225,2.8388028408005797,2.6517460684123577,2.472568811943386,2.30134438374193,2.1994364096420806,2.067448102964059,1.9930499951648777,2.1805805523485264,2.0364506319877966,1.96625592570609,1.8860257786487418,1.8392469553315027,1.8027927504275583,1.742821444035592,1.704203768990332,1.6512727414656856,1.6541233222362797,1.6566174686532842,1.7437275439156332,1.785101062602164,1.762495911002732,1.7084482271523416,1.6797422073924502,1.6490069520512125,1.6279315167412356,1.587913449477046,1.5703583672830577,1.5469783597993463,1.5317763575823409,1.520229333707821,1.5007071989206031,1.4729529150822809,1.4225259527587872,1.412023476554176,1.4131652324693675,1.4251059029712865,1.4152576133331727,1.4068883061424842,1.3962449493518894,1.387456525391723,1.3744093911216713,1.3673750660504527,1.4055348746935215,1.417897064753698,1.431191287769594,1.477150986289875,1.5178049168449588,1.5889213058444362,1.6369163189185851,1.7485238134576284,1.8224524681093561,1.863615168516828,1.8980565560126466
82-2805400,,,,,,,,0,1.0212748610127345,1.0196907842574943,1.009314259934584,1.0101945056629982,1.0102984787213556,1.015339568690558,1.0209473570464813,1.599756758512484,1.5547385458937466,1.4928606899443972,1.4535474555714032,1.4140367896498887,1.3864923842607784,1.3604690834459867,1.326140929705034,1.2952281977823765,1.2764076573207868,1.2498036187221704,1.2362243341340964,1.2207566055924628,1.210253245147841,1.2034185101621202,1.1902773491153429,1.182043503226355,1.1707135978269911,1.1811726702995273,1.1750382972309112,1.1767008699325452,1.2096533635809872,1.2150826700182413,1.2021313095027781,1.1955066213919965,1.188364947266319,1.1832341297626268,1.1731741634881276,1.1690675981956136,1.1630479641143008,1.1596416401810503,1.1569214005159845,1.1510482873296033,1.1440071870480646,1.1315555252085991,1.1282095419149805,1.1351801704579374,1.1506566812089203,1.1478167547939926,1.1463406782305476,1.1418149323207885,1.1387712413502635,1.1341442788878,1.1323172625392302,1.1664540689625829,1.181648993686614,1.1889659583672043,1.226101277028014,1.2584536984530597,1.3153551470136902,1.3538269739927593,1.4437187406944758,1.5027423786852994,1.5353677682082223,1.5633836260737133
83-2805038,,,,,,,,,0,1.018572543715444,1.0050334346947853,1.0077414172592314,1.0087158321460568,1.014596136121671,1.0213855099919629,1.6538748842962034,1.6004401441394627,1.5280888739669305,1.483543806525741,1.4387689476594787,1.4069341165940823,1.3784931792930304,1.3407634067469634,1.3068214778398635,1.2864505134036166,1.2581369820219501,1.243637699820492,1.2271674739934886,1.2162562507559869,1.208821453331826,1.1949834258896384,1.1863248279144856,1.174580164844839,1.1849900434187606,1.178595957101627,1.1804821078451524,1.2138977681426864,1.219392905675202,1.205690980584733,1.1990495843396323,1.1915290867233472,1.1864322907096538,1.1758267378303733,1.1715834858647545,1.1654717898277405,1.1617695045887433,1.1589683048921604,1.153116340230663,1.1458743371567264,1.1330079687907206,1.1295910969873582,1.1366859692412916,1.152251068103941,1.1492756741334986,1.1478816083027668,1.1432744233867962,1.1401702023238462,1.1355142983132682,1.13364128746111,1.1680780762173801,1.1833998416303195,1.1907569928522292,1.228302953511084,1.253176669829495,1.310393578081939,1.3485873328707236,1.438611589133617,1.4982114635773747,1.5306705985348714,1.55877840811481
84-2804895,,,,,,,,,,0,0.9874715052238888,1.0011470110434684,1.0052596690787694,1.0129523735680086,1.0207237159810028,1.7474906912084927,1.6778321102825107,1.5870357846202272,1.5321085006368096,1.4780894506193847,1.4394870521566943,1.406352542334057,1.3630064024564297,1.324596246716169,1.3017171670841414,1.2700885260141834,1.2541786570034499,1.2361863506616617,1.2243924772269652,1.216512206041504,1.2014537560940894,1.192169662026576,1.1796144196717755,1.190164187456786,1.1835313303041681,1.1853707484891942,1.2197075616624682,1.22511766532678,1.2108080986571113,1.2034441375410772,1.1956683699359434,1.1904334816723867,1.1793505719379918,1.1748133312625548,1.1685417488996028,1.1647718694114548,1.161761250407627,1.1556971271607197,1.1480156231951022,1.1348525584215923,1.1314096326722844,1.1384454252052598,1.1542393266101603,1.1511708249920507,1.149643838905732,1.1449288257803893,1.1417457042207524,1.1369743366192628,1.1351054873114101,1.1700501512460133,1.1856188234651823,1.1930985590148457,1.2311633706882614,1.2565548382135754,1.3145751617664845,1.3537896515860632,1.4453412898633033,1.5056172299909025,1.5388671319684646,1.5677759138124574
