순번_정류장ID,41-2801790,42-2801977,43-2805598,44-2802051,45-2802098,46-2802129,47-2802158,48-2802168,49-2802175,50-2802828,51-2802193,52-2802196,53-2802200,54-2802204,55-2805533,56-2802215,57-2802212,58-2802208,59-2802210,60-2802213,61-2802220,62-2801901,63-2805900,64-2801903,65-2803532,66-2801819,67-2803807,68-2804958,69-2803816,70-2805434,71-2804900,72-2805978
41-2801790,0,0.9745733810657043,1.0023076763306307,0.9961533358719307,1.0012146353646043,1.0007884862875889,0.9945186611115437,0.9986077765322403,1.00141006372367,0.999988287327288,1.1787359261421453,1.1502968604151165,1.1376118863063258,1.134666158526107,1.1238299354421846,1.117177555069744,1.1091608319431756,1.099996514384795,1.1234614946147305,1.1211409469557607,1.117160471029231,1.1134774119423494,1.103844918354081,1.1007296878976087,1.1115212153080738,1.1081859440500772,1.106137457734645,1.1035670274408746,1.0996369514121573,1.0960261808301115,1.1093980045391056,1.1431078398512131
42-2801977,,0,1.0416611576804082,1.0147049398856673,1.0144877210900143,1.0104934110899004,1.0004300688362824,1.0042277475674763,1.007248288566945,1.004589593569778,1.211041416813544,1.1731629723632195,1.15700061978621,1.1531863211847841,1.1396784061991696,1.1310812814379874,1.1214083216757242,1.110441763388685,1.1057040576707202,1.1036250800899707,1.0999819080448798,1.096787553721184,1.0881710950634782,1.0853220929444145,1.1200726889046035,1.116554227630371,1.1138783399567704,1.1109632076067886,1.1065866047230455,1.1024194822153006,1.1164859133607936,1.151950823209732
43-2805598,,,0,0.9732653583929942,0.9997839400183148,0.9994912775095185,0.9906883929168308,0.9968419168881011,1.0014898427855237,0.9991681195247103,1.2323012902806116,1.1865769771175176,1.1676822700530876,1.1632146567751918,1.1478520283843305,1.1379010838281274,1.127077393575519,1.1148379615634538,1.1095943566349031,1.1073136815552045,1.1033510692784403,1.0998509152380536,1.0905438525596551,1.0874981388715894,1.1238792003508034,1.1200921481099757,1.1171842379927892,1.114057108223096,1.109352419811987,1.104916520803664,1.1195271279300016,1.1563610164142613
44-2802051,,,,0,1.0119517874806954,1.0048722529365266,0.9923869055955653,0.9991169943611989,1.0039399860218046,1.001035556969512,1.254421518121065,1.2006848977511306,1.179204151793359,1.1741049636343566,1.1570267221946726,1.1457322005643626,1.1338241323063771,1.1203384681850705,1.1145920048006943,1.1121135540944678,1.1076781917248426,1.103873185760418,1.0938963523719438,1.0908036053211982,1.1283176889928754,1.1242861966089055,1.1210200657828198,1.1178308876195302,1.1128123692349925,1.1081266634380258,1.1231057504232307,1.1607478724529219
45-2802098,,,,,0,0.9936036449876078,0.9814618298268348,0.9935218304149326,1.000971153292517,0.9978817563686284,1.3013981639033398,1.2275532439773102,1.2002453172046426,1.1937627026247102,1.1729965590305966,1.1591878927880799,1.1448267623402755,1.128917018993301,1.1222220444858166,1.1195612839740017,1.1147138698971726,1.110153311055901,1.099080243436114,1.0953512374888572,1.1353148564145914,1.1306783726107765,1.1271430366597093,1.123464055405138,1.1180182024930327,1.1128824080477506,1.1284765743115703,1.1681048580563451
46-2802129,,,,,,0,0.9710356194556755,0.992310582519454,1.0024477602405395,0.9982803186227768,1.3600526489992932,1.25924242274148,1.2250329173941599,1.2168204160092937,1.1913029295450694,1.1741947259762076,1.157298392173084,1.1386297587027283,1.1308676054908975,1.127810044083549,1.1223369245726005,1.1173151470960623,1.1047252742405729,1.1007810374333273,1.1427178904314579,1.137756923836113,1.1337853331900407,1.129729894817987,1.1235580371100817,1.1179621293685778,1.1343479737923172,1.175659980980855
47-2802158,,,,,,,0,1.027998620632927,1.027707510600739,1.0129445370439922,1.5061037690295849,1.3288582899904615,1.2770117386718556,1.2647357153807608,1.229688844008188,1.2044233956956418,1.1825075696106833,1.158329851467888,1.1483623135650132,1.144267246149238,1.1375547458408333,1.1310548571132797,1.116029384305079,1.1113885329892026,1.1565804068738275,1.150740697209051,1.145954681458492,1.141211679912263,1.1339456464643185,1.1275090913905577,1.1449359138668096,1.1888797893595118
48-2802168,,,,,,,,0,1.027439477309999,1.005830742556499,1.6439479349095154,1.3801975295495688,1.3116074815403151,1.295863398384495,1.252806191734467,1.2221825626049574,1.1963988267318952,1.1680163185647188,1.1566455420608115,1.1520282912481448,1.1445420836105222,1.1374784116460284,1.1207016847426086,1.1156606923731847,1.1631690752527384,1.1569783846216661,1.1515340206938431,1.1463868074293029,1.138649342914327,1.1317259327365312,1.1497015453625905,1.195550240522343
49-2802175,,,,,,,,,0,0.9800482954284613,1.313851173751473,1.1879852321794206,1.153034105394525,1.14581112548083,1.1220640346711297,1.1098122359699554,1.0963196485896631,1.0833002919147707,1.078212730139103,1.0759549804567239,1.0718620233033236,1.068833742987753,1.0602294514396104,1.0572958211553776,1.1047390159380284,1.100702934819551,1.0977678514026021,1.0944293983801112,1.0896964085224299,1.0850949351211587,1.1032302278891608,1.1493116055706738
50-2802828,,,,,,,,,,0,0.9991789645043707,1.003233393966004,1.000448041668308,1.0017802097283948,0.9965157443436816,1.0017977594636087,1.0000844603191938,1.0017829212335119,1.0027192424331492,1.002725990276092,1.0018938016173666,1.0027369805957278,1.0019862707549516,1.0010806307892086,1.0483067790907243,1.0463531743054741,1.0456724862828863,1.043938192254848,1.0424160997586767,1.0400595479244046,1.0584371423124008,1.1043467109368321
51-2802193,,,,,,,,,,,0,1.0090856720242283,1.0016638794073096,1.003261413610365,0.9941049865798215,1.0027242165096513,1.000093791295609,1.0023977792592569,1.0035763041616814,1.0035516512788334,1.0024288442151703,1.0034638630756434,1.0024327991449915,1.001306925760626,1.0592541027189402,1.056199288599433,1.0548927740404943,1.0526330715157348,1.05004975767573,1.0468706008104425,1.068335819769306,1.1220711222672022
52-2802196,,,,,,,,,,,,0,0.9870216909847239,0.9945868322697836,0.9807706519650591,0.9989786809039652,0.9960068103069455,1.000192451439701,1.0019875765415873,1.00203526913153,1.000735589639753,1.002157417890183,1.0011552745395889,0.9998876882038129,1.054641580677802,1.051340623904019,1.0501155134596951,1.0477513243361034,1.045222836208819,1.0419515432111313,1.066070018381532,1.1263554068269124
53-2802200,,,,,,,,,,,,,0,1.0178873523614411,0.9756282515865567,1.0040653500735985,0.9986966261625144,1.002835571250301,1.004549666691401,1.0044569112406025,1.0027654778543562,1.0041784013862953,1.0026793034137207,1.001198799095496,1.0614384984401808,1.0574399113445478,1.055727328691313,1.0528854131630303,1.0497155355773078,1.0459098815779442,1.0717375533176343,1.1362609485985045
54-2802204,,,,,,,,,,,,,,0,0.9602359611856852,1.0018497348547515,0.9966305408512459,1.0017859547799712,1.0037645435816385,1.0037145668497645,1.0020019208095143,1.0035570478296838,1.0021274504751776,1.0006277435566664,1.0629077575247299,1.0586964223069677,1.0568523244919719,1.0538732035749447,1.0505337410951718,1.0465812583967675,1.0730207768654136,1.139057863338257
