순번_정류장ID,43-2800705,44-2800697,45-2801603,46-2801583,47-2801574,48-2801556,49-2801563,50-2801598,51-2801623,52-2801653,53-2801676,54-2801186,55-2801710,56-2801727,57-2807422,58-2801185,59-2801687,60-2801184,61-2801665,62-2801638,63-2801576,64-2801549,65-2801518,66-2801490,67-2801458,68-2801434,69-2801399,70-2801381,71-2804949,72-2801372,73-2801362,74-2801350,75-2801334,76-2801312,77-2801284,78-2801274,79-2801269,80-2805502,81-2801259
43-2800705,0,1.0141851148559762,1.0053916741860351,1.0011848164775539,1.0030700535941324,1.0023456046455026,1.0024805856752428,1.024733108839571,1.0235344037705352,1.0324621665608154,1.0286710417190428,1.0262784124019249,1.0256052256380055,1.082326742465062,1.1381444872741993,1.3082921219796348,1.2857817726820049,1.2584546400047096,1.2448824509898007,1.2835603720085706,1.5267352239474417,1.6364189852455207,1.680115744465575,1.655955785669396,1.665943799845903,1.789135781479888,1.8671738741971,1.8230915555307,1.8258842971822902,1.8969092581830422,1.892282767952966,1.8338007480609941,1.7814035830405734,1.7241078607276925,1.6788637867433098,1.6902778184348484,1.670969992071652,1.6607016655808067,1.660979481294577
44-2800697,,0,0.9988160244960449,0.9946596387380239,0.9978968125796853,0.9977134084334841,0.9987110188101602,1.0262148143276082,1.0246191297605727,1.035217176055806,1.030443281187311,1.0274817741305036,1.0266362025962759,1.0245915180421008,1.0383401245734107,1.2085716074408441,1.2777307852756894,1.280782354298155,1.2648736851557763,1.3097237235926842,1.583352611617941,1.7089457802684194,1.7541618863006845,1.7247247793433542,1.7334278115466821,1.8736295815622224,1.9615017860486776,1.9074254397033306,1.9091111386644706,1.9899782393427536,1.9826404534644546,1.9119537375664843,1.8495023918290832,1.782208963172797,1.7294828372827045,1.7408396391755296,1.718596256756759,1.7065596378998777,1.7060066475838558
45-2801603,,,0,0.9823646629026902,0.9960621339444868,0.9962558287638702,0.9986189365901248,1.0481317434203812,1.0417475754467316,1.0573163945783095,1.0461026651997851,1.0392855356654276,1.037070469378591,1.033427618513112,1.0500388206967182,1.2730084692751653,1.3612899832647216,1.3572971066974082,1.331749458159219,1.3847154315425634,1.7456467212294797,1.9184138404645843,1.9670981246332913,1.9187555945528072,1.9209424400228017,2.1116967822682833,2.228087327348105,2.141012800453,2.1382868666560797,2.2482789769059326,2.2313243400900054,2.122028209468027,2.0289012152755355,1.932149405711468,1.8579678015288523,1.8693086243259558,1.839148044623668,1.8211163355168785,1.8180153094290352
46-2801583,,,,0,1.0244762471424544,1.007479106800474,1.0054678803376398,1.0725082391911325,1.0589290768494288,1.076671365440931,1.0589157139120084,1.0484903612498957,1.0450138555767108,1.0401209283255488,1.0572083439601594,1.3066902909013807,1.4039910490427938,1.3949731631608824,1.3641947236230216,1.4204356788081687,1.8247089114942705,2.0214161281878726,2.0699008270857417,2.011525750024752,2.009582039997924,2.2261179775762088,2.356748743464738,2.251292952207107,2.2458178809323455,2.3705787108405936,2.3480210933671777,2.218137126346466,2.1092375974876285,1.997855121599504,1.9133084918177377,1.9244474893129806,1.8900955627119116,1.869668081200449,1.865289835380452
47-2801574,,,,,0,0.9966357276138039,1.0006226252434622,1.0829575027591187,1.0645133782778227,1.0840927245380203,1.062611312659366,1.050520684955154,1.046559622431961,1.0411761798404051,1.0590614545344945,1.323388860950698,1.4257921137256055,1.4133836558333683,1.3797104944939023,1.4377367153173302,1.8667672624067528,2.0776297908767805,2.1263652271421876,2.061030803610413,2.0565695878344408,2.2878219751119437,2.4265569123340383,2.310289979826285,2.3031601146929876,2.436332052687001,2.4104478802391385,2.268719427087742,2.1509220851579482,2.031436344578533,1.9412404374467107,1.9522517153438623,1.9158127702268697,1.8939299469303643,1.8888629401371662
48-2801556,,,,,,0,1.003275698412403,1.0050234587785218,1.0067927285554112,1.002353825665709,1.0007537675224647,1.0018767361542331,1.0033664462251966,1.0024033370681371,1.0283282330392367,1.3071372269386075,1.4167256412653058,1.44951087376307,1.4100729904815952,1.470971055347301,1.94488892874759,2.182438293067013,2.22864875307085,2.1511181484714132,2.1422218562932254,2.400849082538965,2.5545119368213003,2.4173876220118995,2.406952458280616,2.555707255466994,2.5233209032591457,2.3592291247341906,2.224906900872767,2.0905957704689384,1.9901823400950507,2.000885154957021,1.9607098952343243,1.9362075239714085,1.9298759584763854
49-2801563,,,,,,,0,1.0089702253363835,1.0099596109048163,1.0017657265854647,0.9997590480091605,1.0014877185732365,1.0033879391883809,1.0022244144620207,1.031998810583186,1.3599230128986188,1.4859880396350778,1.3998345579111648,1.3626881707126637,1.4198708017171013,1.908241630826115,2.157630212577135,2.2079715633389982,2.1278178342811715,2.1190523600917865,2.389384367576797,2.5511326624163866,2.407564939581588,2.3968924740124735,2.5526483709104015,2.518819553905384,2.348223845926727,2.2098837789073533,2.072676311709895,1.9709041829598133,1.982698243444477,1.9417142414202277,1.9172189653120522,1.9111911034891955
50-2801598,,,,,,,,0,1.0066075451343717,0.9965731778645684,0.9965475110139974,0.9995981653473934,1.0020282107595702,1.0009495315584367,1.0338072476105806,1.3884761441309696,1.5227458759326342,1.4242136560756409,1.3825701039413052,1.3331369860279132,1.7347170302656871,1.954243611596104,2.013461504392623,1.950392487404144,1.9520456408377402,2.192955380187566,2.3408139572416524,2.2235466161659274,2.218107281231946,2.3575675199261226,2.3327206627611154,2.190269405382683,2.0733689749697923,1.956031116643322,1.868633657996392,1.8818174216547088,1.8462197192600913,1.8258537931489582,1.8222302501072332
51-2801623,,,,,,,,,0,0.9818527741575125,0.9918228215922215,0.9977128422202498,1.0010424686340842,0.9999420926447067,1.0369232201392184,1.4435783079644562,1.594793681716323,1.470566364562711,1.4199508566657935,1.3609972434214077,1.5095610605504441,1.6934291893270301,1.7617383095853096,1.719103716510367,1.7313057556422062,1.9361271850675916,2.0666895737491346,1.9806135609361577,1.9812896674208662,2.100609441204811,2.0863751748645676,1.9782281551541354,1.8880013173161978,1.7958514154873175,1.7269627007411104,1.7418639044704067,1.7136111633064597,1.6983162325892174,1.6978147988035377
52-2801653,,,,,,,,,,0,0.9965176937323966,1.0012736174392842,1.0043458360000281,1.0024409592479562,1.0424998394487168,1.4939488244527535,1.6574264287305396,1.509284863748495,1.4507071161235798,1.3835256623469436,1.3771532291479847,1.5415130620376578,1.6138668723805578,1.5812333409083377,1.5996708534521573,1.7843559621733294,1.9050858864238283,1.8357685392747005,1.8396577793759343,1.9476565793044507,1.9390814823090723,1.8498491640623123,1.7746127413297825,1.6968673862458081,1.638717025592541,1.6542524171483186,1.6304120528724735,1.6183041281844446,1.6196221297425626
