순번_정류장ID,55-2802378,56-2802395,57-2802397,58-2802399,59-2802406,60-2802412,61-2802372,62-2802474,63-2802481,64-2802475,65-2805714,66-2802468,67-2802445,68-2802444,69-2802457,70-2802483,71-2802371,72-2802449,73-2802370,74-2802459,75-2802461,76-2805716,77-2802464,78-2806674,79-2802369,80-2802532,81-2802524,82-2802515,83-2802497,84-2805022,85-2802495,86-2802517,87-2802357,88-2802379,89-2802558,90-2802569,91-2807488,92-2807486,93-2802555,94-2802556,95-2802566,96-2802366,97-2802579,98-2802374
55-2802378,0,0.979185716241944,0.9841416389129624,0.9923550078489585,1.0007776193149702,1.0631126263354158,1.0507561450445553,1.0448778151249112,1.0415502654414863,1.0366771657192562,1.0848244889800585,1.2494607115603011,1.3838806574861695,1.3677222578987118,1.3293777094034338,1.2905146964257137,1.4032850369741794,1.609839544017749,1.580982453140173,1.5379488347855264,1.4996167451216071,1.4733524133125102,1.4532202897492752,1.426167768587803,1.432673773728328,1.480710946304506,1.5659589477880302,1.6646979831545612,1.7892795357863074,1.8689415897764765,1.9742796409110388,1.9406924895651736,1.8818519897093624,1.8302651497928384,1.752079271325559,2.0543402717561663,2.023644476857181,2.1136152533418406,2.717998144555707,2.9446531723160048,3.171052323366567,3.041659316303161,3.1332551808798983,3.0560345670175795
56-2802395,,0,0.9919011539645268,1.004683003076516,1.0095054929356133,1.0910905493867928,1.0686394627654467,1.0583797628564722,1.0531299531875717,1.045611898451662,1.100615299173768,1.294150181236422,1.4541181269116723,1.4316317724453245,1.379821452920841,1.3290695886526624,1.3638349332753577,1.580933090398983,1.552399405939625,1.5092550328695982,1.4710689094585843,1.4453279419013179,1.4256414601784104,1.3992501956677352,1.4085452949831716,1.4582376617526323,1.5457948364699772,1.647466875007364,1.7761664936444261,1.858700808574696,1.968243145474237,1.9335270155596767,1.8729508101155339,1.8200712253428182,1.7476633415556093,2.063934799402831,2.031576966063495,2.1252322712925413,2.877373321775964,3.13687867730881,3.395112671344498,3.240073735904488,3.343957500450985,3.249220587942231
57-2802397,,,0,1.0236826950763027,1.0156329929815229,1.1179211439358432,1.0832122271992666,1.0684256677382806,1.061367556282828,1.0515309007818372,1.1123852446771987,1.3302509814773893,1.5122360047516101,1.4837042205880306,1.4194931618079762,1.3583195685342995,1.3945914456659614,1.6315661743612822,1.5974985600721214,1.5475426217591715,1.5040226817690197,1.4745899343334266,1.4522864169773764,1.4223642618885455,1.4300759962496459,1.482353176368103,1.5754762692222841,1.6840543866671462,1.8221449637098892,1.9110951114781343,2.027956723168502,1.9892951895360929,1.9211506780690941,1.8625509898012413,1.782588317188884,2.119493197754993,2.0828092109220586,2.1817470732376054,2.9950454428519873,3.281056520097106,3.5635522726082884,3.385979688009962,3.500691772333624,3.3917993986380024
58-2802399,,,,0,1.0131710460145837,1.1388791375412655,1.0919285904112157,1.0734868716105814,1.0651169357747197,1.053759709975638,1.1188990450942515,1.357028269008285,1.5573665373937537,1.5235117319504603,1.4487275939450723,1.3790534567100843,1.4157219499562255,1.668501710961935,1.6308068135908123,1.574694573925196,1.5266849707932806,1.4951607020632678,1.4702191996346274,1.438182882367714,1.4447978308934852,1.4984225060565401,1.5955980648550994,1.7092381969111103,1.854266549064802,1.9479903771389393,2.071038128424648,2.0294887474890593,1.956201363420675,1.8925243594758119,1.8069313405413163,2.1594681041133565,2.119113258019977,2.221933371314155,3.0814172214432722,3.3857342337773995,3.689201532808746,3.495186584588057,3.616912391066927,3.4968608191958235
59-2802406,,,,,0,1.456339861693836,1.1593252580716644,1.1058677475117815,1.087711279542813,1.0663781426946632,1.154184945545849,1.4918012311647364,1.789431708949115,1.7218603930800565,1.5851420187904939,1.4703223810901689,1.5090764360551463,1.8289662634356774,1.77052972698611,1.6877359283015212,1.621291169006753,1.5763807412497055,1.5434157032547096,1.5008825000199184,1.5004246383333075,1.5618007919737267,1.6751141118193031,1.8091565515646835,1.9825427633754262,2.0960323647685173,2.242604233157296,2.1856405955229405,2.0890783998958957,2.0080955074404634,1.89895292056064,2.3111447668181384,2.257465717198081,2.3753136778319717,3.4257015984156456,3.816588599260209,4.2034327916834116,3.9304109154300515,4.085609771932802,3.9154569284305127
60-2802412,,,,,,0,1.0014412969027544,1.0057789712223573,1.0054032888135165,1.0058910682890627,1.0099377702366141,1.3106891102998366,1.6029002969388404,1.5501909241289662,1.4440390472311657,1.356019317019899,1.404385173825358,1.7242831884397327,1.672466786865356,1.5996523852441504,1.5401640488583772,1.500901315526651,1.4720095932692685,1.4346522020221937,1.4423255980181744,1.5039063726629278,1.6158232923471427,1.7483135763168633,1.9199335569263707,2.0323927927215233,2.179258904228027,2.1246012476528877,2.03207968540603,1.954494166554295,1.8505663023486165,2.2599785383092033,2.2087419943565925,2.3270492830487446,3.388779054434454,3.7834288509924523,4.175670925841028,4.000100459915336,4.279518114284736,4.084479537589648
61-2802372,,,,,,,0,1.01081731076742,1.0082728128840721,1.0077244512888313,1.0128923139645918,1.2065596682537247,1.5482658993799951,1.491736371077639,1.383666109925712,1.299765905256655,1.2532924003592367,1.3628683054794941,1.3402449234139393,1.3090135156639482,1.2786049595673086,1.2610539988810392,1.247558638875711,1.229424982884435,1.2592503824150976,1.316516380100979,1.4130109244866995,1.5264230288372684,1.6722919517305173,1.767176171979078,1.8964448312113578,1.8582558652855712,1.7929001641442859,1.7369218517698664,1.9079795596221847,2.3644931403474985,2.3022271422014318,2.4324319783273323,3.71816739708758,4.207012907352016,4.693577959219191,4.453601839248409,4.807581271012245,4.542326213726957
62-2802474,,,,,,,,0,0.9872942354634787,1.0003919087636397,1.009363528424997,1.0069814931353789,1.0042922364191285,1.0058979531757573,1.0077982665514855,1.1753513653717083,1.147222267367444,1.1272060383901152,1.120457417269748,1.1125713088798808,1.099083893415057,1.0944590570549713,1.0903081397314485,1.084056905327558,1.1276130544087737,1.1822639687381427,1.2688344874822226,1.3700914776638575,1.4997465019731364,1.583684480492631,1.7019464226170902,1.6737930965855872,1.62524938540375,1.611436383743318,1.982199928677871,2.496509134490966,2.4194772838079315,2.5631696052092985,4.074886496999884,4.680439516217626,5.284740615428806,4.9616617709348505,5.410371797008587,5.0527502669889275
63-2802481,,,,,,,,,0,1.0070008719497556,1.0171586258947842,1.0120641178941927,1.0085708940192522,1.010010514012537,1.010663975687862,1.1556084448157091,1.128902338886413,1.1393235758940432,1.130518268656482,1.1213691067488327,1.1065930737387673,1.1011616427603081,1.0964086029953628,1.0891412973174448,1.1346146078879573,1.1916260974786133,1.282564560158642,1.3896431273510013,1.5277704011127369,1.6174151711981208,1.7423786096287288,1.7109385763464053,1.6577813813462277,1.6186791010723471,2.004266618240888,2.545698427900152,2.4619345920434905,2.6137783936254726,4.241190856814324,4.910348784072931,5.578777150150929,5.042379809406118,5.514429816580772,5.134874742721589
64-2802475,,,,,,,,,,0,1.0062494657561567,1.0019001415876931,0.9997857468808085,1.002292593391855,1.0055772332178023,1.197923059311552,1.1553970770901956,1.1612815245910815,1.1505281547494572,1.1367570633781803,1.1184281353777628,1.1110209436322602,1.105074444099568,1.0970745717474397,1.1451812947614897,1.2081663400973386,1.309675861364954,1.4300091448002439,1.5865870820301589,1.6895028098884397,1.8333030432293027,1.7932244297217284,1.72683066468417,1.6788564416677634,2.12084183382189,2.7637251952512405,2.651334363412485,2.8257137829999133,4.907789052526753,5.839862943345317,6.7907776860462725,5.932120788414025,5.525412565016407,4.943209928158817
