순번_정류장ID,1-2803261,2-2806613,3-2803246,4-2803245,5-2804860,6-2803247,7-2803235,8-2803238,9-2803228,10-2803224,11-2803220,12-2803218,13-2803232,14-2803181,15-2803254,16-2803258,17-2803263,18-2806495,19-2802802,20-2802806,21-2802840,22-2802849,23-2802836,24-2802837,25-2802838,26-2802829,27-2802814,28-2802801,29-2802791,30-2802784,31-2802775,32-2802164,33-2802159,34-2802153,35-2801846,36-2802103,37-2802052,38-2801847,39-2801990,40-2801943,41-2801919,42-2801914,43-2801174,44-2801722,45-2801703,46-2801681,47-2801666,48-2801633,49-2801192,50-2801612,51-2801576,52-2801549,53-2801520,54-2801485,55-2801450,56-2801424,57-2801411,58-2801401
1-2803261,0,1.0112791288156633,1.0014560718691363,0.9920118253843082,1.0041577729345947,0.9949988668952292,0.9933849988616239,0.9995772500247049,1.0002625462469859,1.000039892441353,1.0001648322537475,1.000525207280423,1.0752098798057639,1.3132666597502392,1.3821256927488996,1.3430406670860748,1.3186587616877463,1.2954823491184164,1.2784197296215134,1.2519232441734245,1.228684437677859,1.2243675902014133,1.210518021972988,1.1921449819889707,1.1819314169094646,1.1749316346191818,1.1705426299411787,1.166345269563726,1.1523482588024436,1.147922995276338,1.141315654705014,1.135245729344556,1.133069139817792,1.1282826915859687,1.1206928968314092,1.136332848741162,1.1841245716679298,1.2150801933597624,1.2754747869749576,1.296950640862089,1.2823623383922518,1.2783343069933024,1.2597836865636658,1.2528207900897723,1.2489410609505118,1.2377960290382204,1.2314569632184733,1.2703250802919108,1.3101269328523009,1.326740088368736,1.317637634320241,1.3269736256547944,1.3728889594380866,1.4249534213878212,1.4320448751416324,1.4436734103544948,1.4370490933782714,1.4274852962460938
2-2806613,,0,0.993791907921367,0.9838577186849293,1.002387398128796,0.9907915475186501,0.9906355729398756,0.9980994258862615,0.9990507431741129,0.9988918953347565,0.9991337619407064,0.9996157422995131,1.0780287271144027,1.3293049243459878,1.401482630491309,1.3585863122697783,1.3319297175184686,1.3067535586387597,1.2883501985149215,1.2600380951186145,1.2353083863974685,1.2305615152607723,1.2158690480673875,1.1965807248683908,1.1859281293017974,1.1784393260678945,1.173794785607395,1.169528886613458,1.154914498386729,1.1504559674331565,1.1434829970487288,1.137353254227296,1.1350823334600861,1.1301368522331572,1.122321824356541,1.1382900691902489,1.186740165634688,1.217980818288223,1.2798933860921455,1.3015836745153246,1.2863396159142082,1.2823916574801044,1.2631102877290938,1.2557721373531752,1.2521504733409385,1.2405587619475165,1.234072155484891,1.2734351361491032,1.3137893053500902,1.330389239608804,1.3211705618624994,1.3306953586162105,1.3772474586768946,1.4299595210154967,1.437185718432674,1.4487702714321298,1.4419765617559124,1.4323931145172157
3-2803246,,,0,0.9720616419399143,1.0064102828102284,0.9912364347673275,0.9908472030918186,0.9991669096288617,1.0000443768427143,0.9997994085706788,0.9999679625018043,1.0003986536761058,1.0839594429371935,1.3549368502079664,1.4318679653826485,1.382888502455582,1.352627945074344,1.3243112747171402,1.3038207634543835,1.2727141209047603,1.2456965054749036,1.2402677313946942,1.2242816102242744,1.2036076361686725,1.192296574403277,1.1844537042012482,1.1793908495480658,1.1746436895496453,1.1594333204606897,1.1545956341115555,1.1472432510114956,1.1409678605270108,1.1384302722054322,1.1333504800699634,1.1251849438251336,1.1413525907556228,1.1910391780380734,1.2227378827030704,1.285873923149271,1.307835613963419,1.2922184306025173,1.2878630963537163,1.2680557562065133,1.260641779205229,1.2566647053098374,1.2448762845293397,1.2379988425096657,1.2781153957500564,1.3192204583941387,1.336138783873976,1.326523892689474,1.3360871119148163,1.3834993611490036,1.4373253685743632,1.4444872014484456,1.45623584932161,1.4490999024439217,1.4390302045616024
4-2803245,,,,0,1.0287692004324558,0.9965577822112378,0.9932253587822617,1.001689287796987,1.0022038122433243,1.0017700765631259,1.00173187560707,1.0019920806511784,1.090278692394667,1.3803072727131702,1.461682924982273,1.4064720891954452,1.3725684315765088,1.3411160376668048,1.31856560280747,1.2847372169480413,1.2555096605025844,1.2494126516905923,1.232187773348221,1.2102041977343172,1.1982765237577,1.1899540481159643,1.1845002206345496,1.1794373403750742,1.1635545196569552,1.1584854547622414,1.1507795337489422,1.1441434047223908,1.1417014619941588,1.1361682800342914,1.1277964749734826,1.144010758522405,1.1944675837551064,1.2270785406696259,1.2917382364007315,1.3139165520187595,1.297740446053572,1.2929812856480063,1.2725094402010224,1.2646596773234302,1.2605382128759626,1.2484263411129086,1.2417168146020965,1.2824138581494353,1.3237885637976272,1.3409933474461282,1.3310222996063354,1.3407882943852156,1.3889406306710879,1.4436385429777914,1.4509340723363917,1.4627315129188279,1.4553814002089867,1.4452487532650549
5-2804860,,,,,0,0.955913370275919,0.9814101235412667,0.9965927901214332,0.99824987389224,0.9981028799233967,0.9985245776845834,0.99922235805214,1.0968385731960963,1.4215379191155406,1.511028728601439,1.4441992311159282,1.4037060519239772,1.3667235988541768,1.3406179355761487,1.302189773701884,1.2693272147560044,1.2621689498905686,1.242978824169746,1.2189450628156921,1.2060621309715511,1.1970138139757447,1.1909864111784914,1.1854615787148806,1.1685742974728102,1.1631689881933696,1.1550871887100458,1.148093214886851,1.1453395301675295,1.1396023230780683,1.1306775016964254,1.1476371814714763,1.1994296393137276,1.2329957363503001,1.2994696180418153,1.3217822810416766,1.305023218718581,1.300223380015588,1.2785162168127442,1.2703035992114933,1.266159689579078,1.253352451587751,1.2461861709837345,1.2877898883724244,1.3303673160809686,1.3478874110632373,1.3377018440559383,1.347553098523341,1.3967884358771927,1.452987593702495,1.4603382971763674,1.4720112884255547,1.4644373231497458,1.45380495063502
6-2803247,,,,,,0,0.9903909471274152,1.0039217481272165,1.00408223379622,1.003330106370974,1.003062428308089,1.0031963034438347,1.1076641226996127,1.4631779664104965,1.5592514475719728,1.4809279101397144,1.4340047601656263,1.391698876636326,1.3622123411611966,1.319475606137471,1.2832120480684224,1.275006183668725,1.2539663230645341,1.2280369697160496,1.214281000493137,1.2045485391936765,1.197956273223845,1.1919823050328335,1.1741751064363521,1.1684512408208723,1.1597528089550218,1.1524380148323488,1.149493901811863,1.143454085745892,1.134219440753383,1.1512613184989633,1.2041116143659736,1.238382278761454,1.3064011624190386,1.3292017446343396,1.311503986821596,1.3064825530929927,1.2841534572425441,1.2756319852449238,1.27109813613083,1.2580674085448513,1.2506624267412763,1.2929450039735542,1.3363943347236014,1.3539306381402314,1.3435159384587803,1.353394675572361,1.4037219167404122,1.4608717403824771,1.4681376631294887,1.479959121127872,1.4721200244202897,1.4611669485314442
7-2803235,,,,,,,0,1.01629050788054,1.0117806663574855,1.009425370053557,1.0078155960954922,1.0071088117279636,1.1398380941486714,1.6231300665713817,1.744508563227344,1.6133863460242088,1.5388665849062055,1.4748936406940933,1.4322406677906587,1.373433312911514,1.325017765125371,1.3131513697433808,1.2858352996380904,1.2536649352667555,1.2370993218875996,1.225197862207168,1.2168454359901548,1.209487637032876,1.1888649133017848,1.1821842894020234,1.172189136870943,1.1637639859916418,1.1602606842075551,1.1534593013630594,1.1427650176050224,1.1609733870536159,1.2171000703926187,1.2534242026530154,1.326228433312523,1.3497602216870324,1.3302017430748523,1.3242404466085487,1.2993731472530679,1.2899405067259038,1.2848446227143226,1.270782540012584,1.262481160126518,1.3065974912758485,1.3523494367228435,1.3706474716961965,1.3591617142663608,1.3695192478379075,1.4225155186885952,1.482820366002023,1.4902777084071557,1.5022258014193473,1.493595035944791,1.4817955032514398
8-2803238,,,,,,,,0,1.0046067166546422,1.0020272788820679,1.0018202224466635,1.0024440802332546,1.0257963461568391,1.5892431207236215,1.7387753947602347,1.5858357715512343,1.504067427212092,1.4366410222560824,1.392927782075486,1.3338311207235574,1.2867979225754327,1.276503225348838,1.251053881628227,1.2208148627578692,1.2051556270899038,1.1943910913431142,1.1874100502517488,1.1810890927971265,1.161849704380744,1.1558523211215046,1.1470414354840668,1.1393749326497655,1.1363985746406762,1.1303493218101865,1.1209871606202146,1.1409591591641022,1.1986769190112645,1.2365572556973294,1.311183072905002,1.3363516111949116,1.3230152647682563,1.3172527002002692,1.2920795541959198,1.2825676963033348,1.2774846833629365,1.263116414667508,1.2549897017198475,1.3196772766558598,1.3678430943510917,1.3867160543474002,1.37432295173396,1.3856265696830512,1.4412155582394939,1.5049838163635185,1.5123891216055232,1.5245755788515158,1.5150947626459288,1.5021650998902043
9-2803228,,,,,,,,,0,0.9966098497131638,0.9995885624867913,1.0014292695971303,0.9979553092863036,1.067936712838709,1.2080012079262556,1.1688809724238614,1.1498460850587158,1.1337568836209615,1.122330895033555,1.1036362671665947,1.0900468301656845,1.0925193957734025,1.1352223003381487,1.1186970064501378,1.1091967834564243,1.103999464965845,1.1022079693669977,1.100016500809452,1.0877203504636637,1.0844834687762275,1.079968211457184,1.0749405337968034,1.0742300514346093,1.0713161013423338,1.0782281188368614,1.1460329684506774,1.2063087461108233,1.2454689621027124,1.3240614278659948,1.3491737255137481,1.3349476843797121,1.3286979439749462,1.3017319223733206,1.2915859069795952,1.2861145868901251,1.270899876434696,1.2623011790513652,1.3288692151135435,1.3786921457616388,1.3982523939573697,1.38490001312379,1.3952332572693025,1.4526471183046943,1.5186029408041315,1.5260476698430578,1.5383085575919646,1.5282711319106042,1.5146757596877372
10-2803224,,,,,,,,,,0,0.997798481386667,1.001117659012396,0.9973730807719045,1.0146242234964644,1.0220431872208795,1.0147348532222444,1.0628193381848032,1.057377338443896,1.052916398096573,1.0432208914431604,1.0374158065708468,1.0430208716716896,1.140180717071013,1.122539764746502,1.1125205999610452,1.1069816137742272,1.1051448129610626,1.1027544301078422,1.0899332555371097,1.0865399474792117,1.0817995949754573,1.0765959801041245,1.0758163405481875,1.0726469600083717,1.0794914642770153,1.1488635071621487,1.21017374394029,1.2501104764287492,1.3301159667944382,1.3557860676243987,1.3409507264941019,1.3344494399718725,1.3065640268925123,1.2960940739616371,1.2904242999109605,1.2747799720503068,1.2659421333727234,1.333550501845578,1.3842044918852097,1.4038688316556558,1.3902624563222243,1.4000174018565066,1.4583385541932887,1.5252510184125863,1.5329755796329874,1.540079838048855,1.5296513756046632,1.5160116920557944
