순번_정류장ID,1-2800886,2-2800879,3-2800880,4-2800882,5-2800885,6-2801092,7-2801109,8-2801123,9-2801133,10-2801306,11-2801320,12-2801328,13-2801163,14-2801394,15-2801431,16-2801178,17-2801179,18-2801439,19-2801500,20-2801584,21-2806837,22-2801647
1-2800886,0,1.014076334163188,0.9996777200198469,0.9997975208313313,1.002325781939555,1.0229565450877094,1.0607527234674983,1.0799141521702875,1.069076645780879,1.1219724512263813,1.5949374084616021,1.6504576823752972,1.5141208099506385,1.475925630295221,1.4221729364588374,1.3565875557205072,1.3022501220747522,1.2795061428907362,1.2444706323474914,1.2214474965730506,1.2055092677755042,1.1945937170331782
2-2800879,,0,0.985538348421488,0.9915276968719943,0.9979560276310274,0.9968571537195147,0.9998230477228733,1.0248417473999427,1.020126095597853,1.087164717584725,1.5891667746849063,1.6491028467277398,1.5049245588238678,1.465199428619097,1.4100216425587009,1.3437977352371937,1.2895702227046486,1.2670203364233665,1.2326781537968212,1.210232262280629,1.1949429320060514,1.1842466122199005
3-2800880,,,0,1.0001386376539867,1.0055199285656302,1.0006457644005462,1.0032503222207152,0.9994841865505988,0.9978057500129429,0.9996827526874842,1.288077874047949,1.3463565580371168,1.2782143447277654,1.2555013282457872,1.2268081817648242,1.193841733582586,1.172621114087834,1.2742972736565663,1.2374718845085009,1.2136757422015383,1.1975868663256577,1.186363794410331
4-2800882,,,,0,1.0094860430759662,1.0007997306170553,1.003874188796222,0.9993903403018193,0.9983181917579468,1.00018603453861,1.115836102102741,1.1725692945352062,1.1424485733505902,1.1287062392218143,1.1142457380045294,1.0997422779660402,1.1795217525088384,1.2855245411071283,1.2457888209161265,1.2203734441896121,1.2030768865997992,1.1914006890376239
5-2800885,,,,,0,0.994702226224833,1.0017735753642196,0.9969478608572561,0.9961332916270126,0.9990215067700414,0.9994109565996158,1.019041136932055,1.0189275032073628,1.0124363871775415,1.0097889045752715,1.0110693160637922,1.189294365701125,1.3017853927408858,1.2576005530634071,1.2297592321035395,1.2112468562471022,1.1983395458098545
6-2801092,,,,,,0,1.0098521015608255,0.9981288425554662,0.9966862495172388,0.9999592653241998,1.0007748930080236,1.022884545147983,1.021945397437352,1.0145110067674399,1.0113639277472293,1.0125045806653294,1.206647487205665,1.3299159791490043,1.2777562301150887,1.2456711831106515,1.224667721231295,1.2098034608312116
7-2801109,,,,,,,0,0.9881288769804597,0.9879895519836521,0.9967266760825355,0.9985387754992404,1.024333944706541,1.0229375862328716,1.0145914167770629,1.0111192692469537,1.0123970770197523,1.1968500149470462,1.3275977471769125,1.2731148028189558,1.2401287866145771,1.2184673178723369,1.2037478529134533
8-2801123,,,,,,,,0,0.9877823266484712,0.9999848826896717,1.0011738985549687,1.0327119267297151,1.02876545051383,1.0186748523786393,1.014190908154165,1.0150169786172065,1.2192994249117202,1.3652844243367455,1.2988344979952937,1.2598697548352353,1.2350983817454206,1.2180747950821895
9-2801133,,,,,,,,,0,1.0024622644056813,1.002903454563874,1.0035092495422433,1.0080430167488457,0.9988121901502378,0.9968535059942217,1.0012627618945316,1.2368697843223375,1.3951782463755522,1.3185064823104637,1.2746466428910437,1.2471788578144338,1.2280819045157663
10-2801306,,,,,,,,,,0,1.0035660337189145,1.0046433109590194,1.0112137936853733,0.9970032309569674,0.9946338434420319,1.000913091947769,1.2499412375093877,1.4484622497837751,1.344507653617114,1.2894208407543233,1.2560263395242715,1.2339522128381273
11-2801320,,,,,,,,,,,0,1.0074469348178832,1.0158678257006952,0.9937707926323083,0.9914391695160466,1.0002740983750666,0.9991481690810124,1.0454487703133963,1.0381528767099732,1.033196070157154,1.0292559022812473,1.0290345892163018
12-2801328,,,,,,,,,,,,0,1.0184357958011157,0.9905767868690912,0.9888887487678102,0.9995418747346944,0.998540083943966,0.9963063427509334,0.9991760345483396,0.9998203679824808,0.9992755133256276,1.0014223511316607
13-2801163,,,,,,,,,,,,,0,0.8999535063421279,0.9566146593727464,0.9900590254834088,0.9922607051456367,0.9904239170390283,0.995337123709053,0.9967368900464978,0.9964756771129615,0.9991812352265061
14-2801394,,,,,,,,,,,,,,0,0.9852564887669275,1.006497951693661,1.002179133651889,0.998473970090047,1.001562564109578,1.0019293354542442,1.0013234371288808,1.0033684957497266
15-2801431,,,,,,,,,,,,,,,0,1.0184919663136642,1.0067464384613118,1.0012976277102563,1.0039800848528573,1.0039084637399107,1.0029721527965072,1.0053213066093802
16-2801178,,,,,,,,,,,,,,,,0,0.9959909205134088,0.9908346934945432,0.9988141424493083,1.000026374155716,0.9991108105192404,1.0024268520339221
17-2801179,,,,,,,,,,,,,,,,,0,0.9806244512916465,1.00060857646453,1.001679563902706,1.0001089881843663,1.0045947886274318
18-2801439,,,,,,,,,,,,,,,,,,0,1.010063734310999,1.0071747117508685,1.0045193205200944,1.0083134904775326
19-2801500,,,,,,,,,,,,,,,,,,,0,1.0056046165434047,1.001810349588557,1.0082477019896123
20-2801584,,,,,,,,,,,,,,,,,,,,0,0.9945170866654848,1.0086733570734865
21-2806837,,,,,,,,,,,,,,,,,,,,,0,1.021178698961455
22-2801647,,,,,,,,,,,,,,,,,,,,,,0
