순번_정류장ID,1-2800269,2-2804581,3-2804582,4-2807389,5-2804034,6-2804035,7-2804037,8-2804039,9-2804041,10-2804589,11-2804043,12-2804591,13-2804045,14-2804048,15-2804593,16-2804049,17-2804595,18-2804052,19-2804053,20-2804597,21-2804603,22-2804054,23-2804600,24-2804057,25-2800292,26-2804599,27-2804063,28-2804061,29-2804059,30-2804060,31-2804605,32-2804607,33-2804609,34-2804554,35-2804552,36-2804550,37-2804548,38-2804072,39-2804545,40-2804546,41-2804068,42-2804542,43-2804540,44-2804538,45-2804536,46-2804065,47-2800296,48-2800298,49-2804064,50-2804535,51-2804537,52-2804572,53-2804066,54-2804611,55-2804086,56-2804613,57-2804089,58-2806223,59-2804091,60-2804093,61-2804615,62-2804617,63-2804094,64-2804619,65-2804097,66-2804621,67-2804623,68-2804098,69-2804625,70-2803915,71-2806315,72-2804627,73-2803913,74-2803911,75-2803908,76-2803907,77-2807376,78-2803905,79-2803903,80-2804629,81-2806221,82-2803901,83-2803899,84-2807378,85-2807381,86-2803897,87-2806317,88-2803895,89-2803893,90-2803891,91-2806220,92-2803889,93-2803887,94-2803885,95-2803883,96-2803881,97-2803879,98-2803877,99-2803875,100-2803874,101-2803876,102-2803878,103-2803880,104-2806321,105-2806323,106-2806357,107-2804631,108-2807383,109-2803703,110-2804580,111-2804213,112-2804211,113-2804209,114-2804207,115-2804205,116-2804204,117-2806290,118-2804202,119-2806292,120-2804578,121-2806232,122-2803608,123-2803607,124-2803606,125-2806297,126-2803616,127-2803853,128-2803850,129-2803617,130-2806299,131-2803618,132-2806300,133-2803600,134-2800273,135-2803601,136-2804331,137-2803581,138-2800271,139-2805489,140-2807150,141-2804581,142-2804582,143-2800267,144-2804032
20-2804597,,,,,,,,,,,,,,,,,,,,0,1.0010473320410929,1.0036150560713235,1.0019780215754195,1.0090124603756854,1.0073113306164139,1.0057178882102535,1.0062776410261762,1.0084497395084573,1.007270171614254,1.1135957687150644,1.1130385879247704,1.1079449288443366,1.1024258325619172,1.0825551021877042,1.2108702306952603,1.3580148295726862,1.4175167974019258,1.5613039685616468,1.5523053651032301,1.52223199175309,1.5095529817252005,1.485933858419239,1.5366302175987707,1.7988162284023226,2.0290774516731873,2.134593836328541,2.472235203384469,2.4143536966787544,2.450052698090546,2.3867433459238936,2.287535455204423,2.2220989657734322,2.091626297751421,1.9887855747644247,1.9255887459495875,1.8818802874377878,1.8406334106907725,1.796919927202805,1.7787798185524346,1.7423771892324573,1.7244649474501257,1.6810999056389524,1.659187185587023,1.6466814212316003,1.6179256475505752,1.59532302313393,1.5678719955540548,1.5573168517673217,1.5407003279710005,1.5310888773338118,1.522829777189693,1.510909398416141,1.5015275780661808,1.4887196070244662,1.4758043088737252,1.4656275123785685,1.4586093578129784,1.4491909628764563,1.4397539797811103,1.4228469964829766,1.4134303042385026,1.4083187941311757,1.4166111390637823,1.4413082654691842,1.5783172953726725,1.6021391023742604,1.6355889466371643,1.6833031535496568,1.7256610909060264,1.7914020656483383,2.0277291197931557,2.157285318863956,2.229945322980927,2.3647184783773034,2.460412494163513,2.5538674073006336,2.730882012645687,2.816819355879324,3.058613833505883,3.066129591811301,2.9505052897217845,2.901298553804586,2.812322397003211,2.654558306517051,2.4461147935838334,2.4367245972352287,2.6020462656946504,2.4818614045836638,2.6287774229470795,2.663228532792249,2.7637418398844735,2.83927755893366,2.946299621509638,3.0322749162792944,3.2116000321727376,3.2719557447984355,3.3672283027521845,3.4840545863086247,3.5586775481380806,3.6692938713392,3.8363823655824643,3.949216333367578,4.134453938843639,4.248074176829915,4.475479722764673,4.570601396133229,4.515056049148804,4.408894551008266,4.259823491915205,4.314468763861432,4.42115957814182,4.553120897216227,4.735755882972372,4.934826280192386,5.037978953289926,5.126131060233321,5.261733629891646,5.530489887309581,5.354317395058212,5.2175949802124135,5.1189807930743525,5.116864741836134,5.303027133369014,5.466629815203813
21-2804603,,,,,,,,,,,,,,,,,,,,,0,1.0095925206613485,1.0025199444881794,1.0122179445727206,1.0095599424473596,1.0071318283647428,1.0075981023594835,1.0101394783339868,1.008602552564523,1.1392215171839757,1.1361180868437684,1.1288435573550109,1.1213347500272963,1.094347441324251,1.2433641675996916,1.417590520752801,1.48907247771014,1.6643291261876423,1.6502975079133106,1.608903695803445,1.591809255496519,1.560158596799017,1.6202419840904974,1.9380529420391293,2.2261756130614665,2.3608620698220917,2.791713364361357,2.706511538502699,2.741558536758294,2.651170244072123,2.5121657612016426,2.422512877863409,2.2487928832407404,2.116268867540425,2.0362745100371407,1.9818121017019223,1.9309930962946777,1.877474232631929,1.8557128803579075,1.8117818273465485,1.7903748119463956,1.7390320036895701,1.7131560952513858,1.698812941696999,1.6653481370779186,1.6390869129115713,1.6075735874528274,1.5954721833896301,1.57654751798433,1.5656345246800032,1.5563700272926062,1.5427875717241681,1.532116156064015,1.517899803859082,1.503417004026148,1.4918591182572778,1.4841290042015125,1.4737162555386774,1.4631637702673939,1.4445311431197392,1.4340755786140944,1.428500176570816,1.4371483798270168,1.4632952220357376,1.6088329610512215,1.6341291747126987,1.669903720211174,1.7208975774857667,1.7662492719714424,1.836693191361181,2.0918634937185487,2.2326734228256804,2.3123334970963065,2.460202576520821,2.56571741177657,2.669369051320977,2.866005616176219,2.9624024843502763,3.2345442222157264,3.2428891861138034,3.10663947147994,3.0496127705795653,2.9465916298821964,2.7654222625384555,2.530203397114217,2.517861150160569,2.6970039914852237,2.562881721840445,2.7194986033199497,2.7566281655001825,2.8658236830932995,2.9476402036436333,3.0641712007405104,3.1583637960304327,3.3553548660541654,3.422329552839179,3.527180476768977,3.6566780755641335,3.7391327193028254,3.863001113248175,4.050151098617945,4.177103059541349,4.3864177899614925,4.515421252039336,4.775453033256192,4.883957970906854,4.817903696595168,4.692947718707676,4.518680184515816,4.578712794859726,4.69981820395619,4.850161052105653,5.057986247040053,4.90218763380882,4.834911187426384,4.783087010582306,4.763278616302119,4.990204758535766,4.84784017139817,4.736286580727566,4.655560974636068,4.656174966736848,4.814960830504151,4.956404655412269
22-2804054,,,,,,,,,,,,,,,,,,,,,,0,1.0001607970586508,1.012766676822785,1.0095540028698766,1.0067639923075349,1.0073554970859646,1.010198942109829,1.0085022771022114,1.1532745793509158,1.148406841283783,1.139776545358003,1.1310675829147006,1.0999639086196964,1.26002417008845,1.4490997493312665,1.5272810514538826,1.7204844864010023,1.7032670048205414,1.6550100042113611,1.6352869892363135,1.5989101701951691,1.6641368433555863,2.013304801487403,2.335364565046285,2.487595403462119,2.9750587384782214,2.871883408284441,2.905391970195318,2.797750281494186,2.634006417376002,2.530133783551166,2.3305701321922645,2.1807939104450385,2.091815538430831,2.0315099417068327,1.9755539766693222,1.916923816940188,1.8931732975877256,1.8455744276371628,1.822177319626557,1.7667391311045864,1.7390588755755492,1.7235128947886214,1.6876825559906787,1.659776956942066,1.6262405741386539,1.6132590057226799,1.5932005421148188,1.581650659233529,1.5717473510221862,1.5575034046244307,1.5463450064389053,1.5312681731549946,1.5159413713090837,1.5039728265254768,1.4957771620412668,1.484770581960658,1.4738846251090874,1.4543193863645283,1.4434050427778604,1.4375791327241796,1.4463174677087913,1.473208832367814,1.6226307637858084,1.6486517099082314,1.6855665169594216,1.7380020401310978,1.78475756780029,1.857458527797492,2.121706010272519,2.2681362069981934,2.3507311022040938,2.504927833622702,2.6152155375505046,2.72376036559182,2.9304604446046643,3.0319478686743166,3.3192521485658206,3.327714593637449,3.1816207396295955,3.120271469806426,3.0099709584031373,2.8175784600982676,2.569188079405981,2.5549649196151605,2.740571267422165,2.5997256195856546,2.7609224745925136,2.7993801514548,2.912953582944921,2.9975524186531457,3.1190799358472745,3.2171418188969256,3.422667410450051,3.492185538017319,3.6018654646828447,3.7380479880040687,3.8245687416699523,3.9547209443400964,4.151780331196271,4.285741323020444,4.507070672609662,4.6437914744871,4.920114763910389,5.035384851314005,4.964118712997844,4.829547526125883,4.642480983748668,4.70515068947973,4.833480866556851,4.9930746502203345,5.213400209079384,5.045729641624773,4.973476461368972,4.917832688250814,4.8357625673428855,4.784326098883774,4.653957275715458,4.551397479699619,4.477235904679858,4.47864583053449,4.627486026051584,4.760856170754667
23-2804600,,,,,,,,,,,,,,,,,,,,,,,0,1.0285824533057333,1.0170857565156681,1.009591052692552,1.0096930926692969,1.0135371835865288,1.0107768924034524,1.2251738775407046,1.2077696113101102,1.191298733644481,1.1760454333332422,1.1236300652498499,1.329510836854118,1.5828825091058774,1.6910946547468462,1.9677001520345039,1.9329854917857359,1.8496027976308858,1.816869530306787,1.7575878080276255,1.8449586514534793,2.336179744308872,2.8236530769858303,3.065701168546289,3.267889102423434,3.581855352233303,3.655084928366762,3.450951578361433,3.155616523572894,2.977857166570481,2.6566660474863664,2.4310244875949407,2.3017553746121253,2.216925667271537,2.139831598283359,2.060557131411781,2.028880663643298,1.9661724904436535,1.9356838494266402,1.8645088663509655,1.8294568015771562,1.8099092281040159,1.7652451499056179,1.7308158199903008,1.689905047436659,1.674128984421442,1.649972116339602,1.6361306093267571,1.6244091475309395,1.6073296432798843,1.5941053921142405,1.5763100856626602,1.5584117771096506,1.5442989948181116,1.5347689528979354,1.5220583786229342,1.5093717068513404,1.4868449041170353,1.4743485139576125,1.4676595605954557,1.4610532831276515,1.4757008948881967,1.6330503597008579,1.6604354618932498,1.6993684283132815,1.755005636360717,1.8048413058582393,1.882193065900629,2.16508193606612,2.3230282545487357,2.412942398223688,2.5807900120773377,2.701618195498484,2.8208314561089947,3.050212298571669,3.1630094555870873,3.4852681002253356,3.494989228977295,3.3246436657048464,3.254424061957004,3.128158982169272,2.9110955642642384,2.634787259635769,2.519386910075402,2.6986211476572453,2.5594688487239283,2.508843136296262,2.542349387939738,2.64062121974226,2.7141058727613,2.818838951078473,2.9030981740051844,3.0785191855671568,3.1376170664797,3.2305002759806225,3.34497695374821,3.418120193326053,3.5270862901753417,3.690570650126068,3.801362980150176,3.9834314979737973,4.095184605638484,4.319372364226267,4.413404573036886,4.359216155944562,4.256409654023829,4.112142987899555,4.166944909918966,4.272052212991543,4.402123414370671,4.583387935990756,4.45446625453207,4.398595782200278,4.355612449152982,4.291808841732552,4.24691315004897,4.145559741770435,4.064908944053141,4.007055144364706,4.010044150535542,4.1342063050889415,4.247462831971886
24-2804057,,,,,,,,,,,,,,,,,,,,,,,,0,0.9876081597538174,0.9916888071394508,0.999820598405484,1.007414906582469,1.004492195595899,1.304694669518944,1.266155506805583,1.239023094075436,1.215592293041885,1.1404453031867992,1.3879505933980005,1.7048130950295786,1.8443274776299474,2.213017163029906,2.155132030531079,2.02910528237386,1.9813536830279603,1.8965227190781424,2.0055880532920556,1.9537457099926738,2.167574143562995,2.3336405394286213,2.521383455886904,2.734159263158463,2.812279651953071,2.6955448376028897,2.6966429743424603,2.600251380318972,2.3557589641273644,2.1806938030916827,2.0792757198597145,2.0120335099035627,1.950526997105267,1.88699305031899,1.8615181026959184,1.8109053030631568,1.7862516531989245,1.7283573535070944,1.699740942547278,1.6837532369484627,1.6471280679823217,1.6188238895646427,1.5850253597410893,1.5720524050411555,1.5520276804413495,1.5405412999276604,1.5308327367501653,1.5166499766598827,1.5056485947733431,1.4908317218456244,1.4759114605396189,1.4641514042470294,1.4561472382568603,1.4455482375953235,1.4349007592271459,1.415979518406973,1.4054488083111367,1.3998825519770037,1.3942981584135152,1.3900793250370167,1.5279116087573812,1.5532199911542794,1.5891415517078162,1.640400346181819,1.6861463678317,1.7572642250218855,2.015649630723399,2.158992937026253,2.240347820226932,2.391468284539618,2.50025950896182,2.606686312996567,2.81060285997906,2.9105321427473267,3.1945069188401334,3.2035790405207782,3.063070995064827,3.0037794653622103,2.897816311898024,2.7134170270934006,2.476437148235702,2.376207936463522,2.5416599003010325,2.4201429965983983,2.370169104703013,2.401100702799085,2.491621619888823,2.5591934902421665,2.655735173038531,2.732492659534075,2.8927820199071843,2.9464420702634464,3.031234207316744,3.1347297162425614,3.200933216957802,3.300015472680689,3.4470692357511528,3.5463058729341412,3.709575787988616,3.8093063534656997,4.008597872329839,4.092512429255445,4.046268692818195,3.958618648894094,3.8342944719507877,3.885146126083594,3.979047259816947,4.0952509898586955,4.2574697349560084,4.146722353910547,4.098880805615129,4.061885190414963,4.006481835200899,3.9686921446392143,3.881016390357927,3.810778254569953,3.7603071806989807,3.764385106850505,3.876556999138197,3.97999203759935
25-2800292,,,,,,,,,,,,,,,,,,,,,,,,,0,0.994061280200997,1.0029479259054073,1.0111516042719004,1.007187499339724,1.364088191307183,1.3067070474289297,1.27149821965648,1.2427040871959891,1.1515898526226187,1.2369551976656892,1.514417911247815,1.6352697508524698,1.9507655284917313,1.911586685613056,1.8187632305862789,1.7829752433899488,1.7191881647522085,1.8164360584396586,1.786705506236205,1.956490949846615,2.1007769148998863,2.281547019452972,2.465594883405307,2.5434136983312268,2.450477197575802,2.4907180390541366,2.411819915709844,2.205164602061516,2.0553062435490053,1.9678375461500979,1.9094372533413104,1.8557819798422703,1.8001833990596812,1.7778364433853644,1.7333275185383108,1.7116181430465853,1.6604311592923482,1.635064827292018,1.6208746926300421,1.5883085021282402,1.5630955501127013,1.5328874971526818,1.5213257287168984,1.5033852295266392,1.4930861907928064,1.4843912417722123,1.4716674422432252,1.4617853653998236,1.4484676414293691,1.4350454794774539,1.4244677986547387,1.4172318575189016,1.4076930025344374,1.3980705439651746,1.3809603229785516,1.3714166539468344,1.3664119465251796,1.3613406765960134,1.3575352706820383,1.4872815510527286,1.5118675241472657,1.5466274923785586,1.5961990508418324,1.6402266748411587,1.7088938727545555,1.9577239047440844,2.0955989306594818,2.173684089957377,2.318840337955558,2.422577384824968,2.5244388144696583,2.7188881736112744,2.8142398130340767,3.0844080383755053,3.0928406067338,2.9624631063549427,2.907638869627676,2.8088469374520626,2.6368862772842627,2.4144160671841974,2.3201527557033605,2.480240394587471,2.365447808397201,2.3194668797673987,2.349713638236714,2.4374804470785363,2.50269105607274,2.5957220698774446,2.670702901023194,2.8254326783989687,2.8772427601782105,2.958867553450612,3.058828415639913,3.12240702884552,3.217566492147661,3.3591505787351985,3.4546770461720837,3.6110708141880554,3.7066268896051984,3.8973056496895726,3.9777210516741484,3.934186188412805,3.851329136957931,3.734242792955655,3.7836895107535296,3.873694293279999,3.9846843108765446,4.140696627657365,4.036171233861473,3.990692341751841,3.955763165808681,3.9036406707530884,3.868393152811448,3.785442977295055,3.71881632868933,3.671230202855436,3.6753517528405393,3.783311755124427,3.883283264905947
26-2804599,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.009939728946755,1.0193591541618394,1.0121557750853942,1.5399629493488707,1.411145320632326,1.3507408066781397,1.30462061609827,1.1741800695157705,1.2709309763299517,1.5976804118951151,1.7436191837171222,2.1354752779262434,2.0771520306262823,1.9498531884197128,1.9022005025035047,1.8185926989804984,1.9330994304621554,1.886185824383837,1.7858013524156562,1.7677207795716565,1.9369737244981071,2.083607641357401,2.1596107726313543,2.2907598777765377,2.67826231177487,2.5772119013586825,2.3233523694835556,2.144871753920848,2.042584786875933,1.9751624541727024,1.9137781853881475,1.8506829364117328,1.8254717163929777,1.775523258103382,1.7512728778098186,1.694464137362174,1.6664764649808794,1.65086688550384,1.6151750756409025,1.5876621359716174,1.5548592474556153,1.542320421952883,1.5229438632404262,1.5118433439537144,1.5025855002544493,1.4888017244234237,1.478199992881675,1.463936592836917,1.449590162311994,1.43830061233948,1.4306006967924978,1.420444358321781,1.4102266496799791,1.3920922309250938,1.3820015732178015,1.3767011283337955,1.3713511344280669,1.3673301078552316,1.4202847068175433,1.4435698070377558,1.4763770137119714,1.5231429085966364,1.5647963376371077,1.6296328260603985,1.8633494100904076,1.9926031165672706,2.065125742101833,2.2004657921955855,2.296646574446957,2.391374725755569,2.570632315016102,2.658660143329616,2.906386586142889,2.9147533370274035,2.8009732290072358,2.7524235239843717,2.6654742021289946,2.5121813337752257,2.3126875831696125,2.227567747395904,2.3792667516550052,2.2751957589518397,2.235913598719915,2.2642156787374432,2.3476135690477826,2.409433689467146,2.4975105291781436,2.5681544712108444,2.7142975882819647,2.763596839592272,2.840280628659335,2.9344609432743756,2.9943528141439857,3.0830596800160834,3.215603516957048,3.305070675003446,3.4507462046803647,3.5397067691161515,3.7170791669772583,3.791992720576551,3.7526775368342946,3.677753087399683,3.571546285268396,3.618502453577184,3.702347775504718,3.805847185359731,3.951603696183214,3.856532155837147,3.815217795425101,3.7835210919218794,3.736102198703044,3.704839153975517,3.6293374997895076,3.5684188812998374,3.5250195977614482,3.529574036126189,3.6308198702826213,3.7252580536344677
27-2804063,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0196095393967735,1.0057426560932405,2.3166627179033887,1.695811585118952,1.5370194279907932,1.4379134692420323,1.2079356280335916,1.1816858229063718,1.2050522521831246,1.3115202508827952,1.5896315809393096,1.5703667863569606,1.5123815901745177,1.4896153176251719,1.4496569958304193,1.5390031998541596,1.537690073091543,1.482073853080355,1.4653461291433572,1.5894318768040012,1.7029018792643877,1.7896147918395358,1.9358499805562357,2.2443287237277736,2.1800315704484157,2.0068150632613486,1.8816591422206888,1.8086050571698786,1.7596881920646454,1.7147225040273664,1.66802003242922,1.649533932493029,1.6123356501650319,1.594072245264569,1.551434155726071,1.530096689907048,1.5183804902194764,1.491169106808518,1.4701164231932318,1.444709786620337,1.4351255674599876,1.4201132642583967,1.4114997434126508,1.4042579518897145,1.393638545967163,1.3854736917459625,1.3742621180238732,1.3630573142029287,1.3542480754049713,1.3481599503266788,1.340228579634393,1.332162736341699,1.3179028604262466,1.309884004223953,1.3057625297028548,1.3014898979480662,1.2982710726110231,1.3395624715096395,1.3612628151698538,1.39189377575417,1.435655418036309,1.4744599645100405,1.5346771379734832,1.7512512902725677,1.8702504222182725,1.9370589961643245,2.060863722709919,2.1490127892228195,2.235019088691521,2.3980992423969734,2.477388529797605,2.701315670873446,2.7085784346429347,2.6127647964191243,2.5713444637126255,2.496778505894316,2.365011436502891,2.1914121505030733,2.1169540525614696,2.2585314441057003,2.1667277448853848,2.1346192220919424,2.161293524200136,2.2393456718928175,2.297439849022566,2.3797653480863685,2.4457261476315733,2.581660657619279,2.6272019116182266,2.6983671711986226,2.7856625730543056,2.8410791224514242,2.9232241590530035,3.0458140181861,3.1279416521453975,3.261936957797316,3.343233971594038,3.5050619308785924,3.5740092991042394,3.5393886316657124,3.473312343178666,3.379294188095662,3.4236711323245923,3.5007757901612084,3.595034747673364,3.729426961350428,3.6454728207037217,3.6083403335744535,3.580724281479609,3.538350789781347,3.511537390839417,3.4444231013215894,3.3899569999038914,3.3511018822154304,3.356318565576951,3.449884288710762,3.5379727405834434
28-2804061,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.985358661245476,15.253184169752355,2.1827373745849465,1.7726015568783935,1.5767510513876537,1.2271454871693075,1.1944914152354327,1.1684181545593957,1.1608206597570847,1.2838847096255572,1.2818769857613554,1.2564950499437761,1.2458560074979057,1.2276684692245823,1.3026342732168061,1.3237027648069277,1.2921293726329162,1.2834062054977777,1.4057695851310543,1.5035680423605726,1.5853809301984148,1.7105754484949798,1.9718929229811226,1.9286101002879439,1.8014132548915425,1.7075370740367675,1.6523307606910833,1.6148803284588276,1.5801975703044326,1.5441751469526208,1.52966220229095,1.5006384504719972,1.486357501559147,1.4528028935709523,1.435919899340728,1.426655901150405,1.4050368591206985,1.3882666697255963,1.3678720024368844,1.3603572562076698,1.348264890762217,1.3412279347960516,1.3355034498163159,1.3269414484987279,1.320267855231386,1.311189915138074,1.3021949047227148,1.2950692402124822,1.2900782118804,1.2835889174313715,1.2770643353295006,1.2653346333967874,1.2586751927855113,1.255364980140812,1.2518990214902384,1.2493442391293577,1.2902191821189766,1.3111567306703678,1.3405748511294957,1.3823364731952874,1.4194627289093356,1.476939391481387,1.6835111369401798,1.7966236963084434,1.8600470832127347,1.9776194005632581,2.06085834402394,2.1420737971118315,2.295742138708272,2.3701410988648073,2.5803751935146755,2.5874858162972636,2.5011376457110406,2.4640605965721645,2.3965500768359984,2.2766181387481645,2.1182061360062714,2.0496345880117635,2.1853285965069333,2.1006634784292793,2.072701166056064,2.0984414175302177,2.173398338937474,2.2291471376914527,2.3080747204238716,2.3712734915057903,2.501557303147141,2.5448161632464803,2.6126195816894437,2.696347879772131,2.7491736630464056,2.827091468911746,2.943677229308448,3.0214927432643797,3.1487958735649766,3.2256098856358295,3.379098577888605,3.4442500863059653,3.4122894266605917,3.3510228518941445,3.2641689334362156,3.3072383955260265,3.379897614771699,3.4695776645845138,3.5970586194496996,3.519273342037895,3.484822810015989,3.459242041298802,3.4198966784481297,3.3956162523307873,3.3333121536571397,3.2825589969418925,3.246444090538138,3.25190824326238,3.3410072271352806,3.4253920922090972
29-2804059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0441176992626933,1.0181315106223034,1.0122097287421847,1.0033244726784534,1.0017248086196393,1.0032222545969427,1.0027540111537847,1.00292393528121,1.115011730932088,1.1209062041780244,1.1111419617183085,1.1064549183848058,1.0991271750752407,1.1662634174840731,1.198340485576279,1.1793802736571979,1.1749100581226115,1.295597348825439,1.3844856794150409,1.4631901785368597,1.576502452504046,1.8115329055108438,1.7788516527003793,1.6771362375635464,1.6009734011372894,1.5559402752775116,1.5251015439618782,1.496398901731262,1.4663722259572058,1.454469723771746,1.4302928693037982,1.418519407401498,1.3902761897811402,1.376196794729125,1.3682994209941044,1.3500767662297812,1.3358181359160282,1.3186918440516433,1.3121962439410766,1.3019994666053956,1.2960861046813785,1.2911539587388732,1.2838693403637174,1.278179909080654,1.2705072513101843,1.2627600698757266,1.2566879166589056,1.252384813327,1.2469185954194804,1.2412446951500515,1.2311542405708764,1.2254580994876536,1.2226578930225567,1.219597185883766,1.2174203257837313,1.2580851774799795,1.2783778480175374,1.3069610230594875,1.3476545527874757,1.383628228506138,1.4393896685366196,1.6395599716907818,1.7486977925879235,1.8099457475039928,1.9233468466985926,2.0035235603733055,2.081671388779233,2.22917333310016,2.3010543794317453,2.5026502823022314,2.5093387132276006,2.4291489546061014,2.3942202702425717,2.3313253625496073,2.219256963025781,2.0700935962981837,2.005547691706126,2.1374271052441647,2.05733391363607,2.0321774424378933,2.057056326041145,2.130193895505445,2.1842125986384273,2.261148715200741,2.3223275372199117,2.4485041012847777,2.490716313605017,2.556573464281806,2.6372618035172755,2.6883937547524392,2.764402156083894,2.8769653269592586,2.952133624790121,3.0750155122654244,3.1494891772685483,3.2967430509025357,3.3596095743530467,3.3293388426011608,3.2714838440756235,3.1888450416067826,3.2309174143849337,3.301207496071376,3.3874418042042795,3.5106278973302283,3.436771241329477,3.40445290915021,3.3797489780769334,3.3425395028206175,3.3198656486176152,3.2606307368364065,3.212251756623329,3.1780664248770676,3.183504856057679,3.2697213279140827,3.3517085672464275
30-2804060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9998495488419169,0.9980105852850356,0.9910993657918992,0.996708759512743,0.9991047201272264,0.999147631092685,0.9994993786373483,1.1198989655233207,1.1259841921662703,1.1151008525681014,1.1099611059391974,1.1019388521235949,1.1732335976301942,1.2064216706628288,1.1857659132896126,1.180852771967158,1.3069063650304844,1.4005353746286548,1.4828980352871814,1.6028575531561609,1.8533260740778317,1.8168963789765493,1.7051547015790112,1.6226993600475281,1.5740984128025357,1.5413576849545219,1.510643357424577,1.4789831016963524,1.4662363618110932,1.440882471556992,1.4284841569561968,1.398836888179759,1.3840973658648477,1.3757239137378123,1.35682325419741,1.3420779373444878,1.3240821462928245,1.317432924731013,1.3067740039270372,1.3007426414208396,1.2956371829520397,1.288020626916418,1.2822273030636633,1.274307488129822,1.266318650331062,1.2599869206734675,1.2555615811715073,1.250007434419656,1.2441759359507951,1.2338146534052667,1.227972923610511,1.2250973296759353,1.221900477998744,1.2197294513672226,1.2609889903070126,1.28159037368301,1.310617558989679,1.3518917216566668,1.3885259174720466,1.4452363426986023,1.6490388528066922,1.7605162856432615,1.823197458388333,1.9390598419073977,2.0211563092428784,2.1012535348619648,2.2528020952170906,2.326346638011417,2.533786371390249,2.54064819897121,2.4572239930731907,2.4210808184698474,2.35559915497674,2.239384423941567,2.0855776163720274,2.0191599898547126,2.1534294148618995,2.0710946050145633,2.044954699862921,2.0701663213535437,2.1443947308110998,2.1996028808819483,2.2778741655202173,2.3403493736694174,2.469474928500203,2.512448820319497,2.5794525303320204,2.662215400238666,2.7145165474620763,2.791822450970042,2.907081759269932,2.984294928281575,3.1103356264612896,3.186587556413983,3.338329549329341,3.402681043279425,3.37128966514627,3.3115416844463055,3.2257951063616614,3.2689148412897278,3.3408787875119614,3.429695288570316,3.5561476413985216,3.4794019452282408,3.4459472402103533,3.4203678798191315,3.381876977555116,3.358206188880181,3.2969576361060784,3.2470188758744243,3.2117081518730286,3.2171110647095746,3.305421329015375,3.389249540269177
31-2804605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9944429913839832,0.9823230145727343,0.9959317288412195,0.9989540315442899,0.9990277754608391,0.9994428373523605,1.000021668819947,1.0002984234263972,1.001055295622858,1.0003237846397215,1.0004687343342793,0.9999459862682364,1.0134130506489092,1.0108333941147525,1.0120608619961977,1.1351325977938742,1.2154449454374552,1.2929436542125503,1.3951816490751596,1.606622653819674,1.5857592696077205,1.5112891108219662,1.4550087257348676,1.421910760872595,1.3989673951481723,1.377517544774317,1.3552342484355788,1.346244670393656,1.328184674852849,1.319428932188485,1.298221807394748,1.2876415087869153,1.281705920244658,1.2679844672378486,1.257325800309072,1.2442375049305752,1.2394914182178072,1.2316677761647512,1.2271735901812697,1.2234631379123118,1.2179495543382928,1.2136298961961756,1.2078077801983302,1.2019286798835431,1.1973453692923928,1.1940128085988218,1.1898996317485702,1.1855401460424242,1.1777960989656415,1.1733907667893606,1.1713333679308822,1.168949552986362,1.1673227089741376,1.2083152662093797,1.227995384347507,1.2557000062344688,1.2950637261127989,1.3299773392255376,1.3838967647750529,1.5774969289567677,1.6830181768892398,1.7421679286311207,1.851363501508186,1.928765471480987,2.004181065150477,2.1463265791616917,2.2150184982832157,2.4088826916873987,2.4153933149228095,2.341592578749901,2.3095092160903206,2.2509848964896557,2.1465397037366527,2.007859227272768,1.9475452602915122,2.0758852317761707,2.000800802668226,1.9789697466789404,2.0034020806806514,2.074358163256296,2.127159788509332,2.2017298342776086,2.2612644430035904,2.3841793086829592,2.4252162930878485,2.489208308479474,2.5673196750236973,2.6172482927751264,2.691030563622736,2.799752644762338,2.8729530869987028,2.9916833384016708,3.0638029622373892,3.2065080953279206,3.2679249594080853,3.238755250778592,3.1841971621040637,3.105584639611844,3.1469440391723142,3.215075651873337,3.298623635791318,3.418360688295292,3.34797906090898,3.316760594908406,3.2932447101762325,3.2581628203692383,3.2368215569498746,3.180398292246626,3.1341952896262697,3.1014623461143023,3.107285609352414,3.1910592202617796,3.2711162447958526
