순번_정류장ID,30-2803394,31-2805673,32-2803403,33-2805014,34-2807528,35-2800108,36-2807508,37-2807498,38-2807501,39-2807560,40-2807559,41-2807555,42-2807278,43-2807511,44-2807544,45-2807533,46-2807532,47-2807527,48-2807506,49-2802941,50-2802865,51-2802949,52-2802963,53-2802956,54-2802984,55-2802529,56-2802558,57-2807488
30-2803394,0,0.9875230544636047,0.9989275917757657,0.999181757916175,1.0018709338817777,1.0017420332690092,1.0042992152341441,1.044377267342603,1.039005541989752,1.0318880508553143,1.0275588611223523,1.0196202105217993,1.0184561763351976,1.0189975878469226,1.0162757585619495,1.0158761065899065,1.0311213295797341,1.1203888313966341,1.138229587397509,1.1745666637028316,1.2141154481331904,1.2164562855155938,1.2122582401275799,1.2110344728746103,1.2097932006548893,1.2080480281936847,1.2144079104392793,1.2463031559583038
31-2805673,,0,1.0064345941499375,1.0028436215700112,1.0050988870977768,1.0039437336885872,1.006335904308663,1.0501526289280132,1.04348005433114,1.0350227641564345,1.0298557456261863,1.0208427084728482,1.0195352335877048,1.020040301663384,1.017108577262063,1.0166638041631428,1.032245519376561,1.0689447783511972,1.088051061326393,1.1258711768661103,1.1641572705130045,1.1674547443766707,1.1642069721375152,1.1634019800590216,1.1626312621488086,1.1630962928748294,1.1698827862993495,1.2008303898509232
32-2803403,,,0,0.9947798354759293,1.0016627458582374,1.0015529229544158,1.0051149718660919,1.057112358347661,1.0482739468794837,1.0378019725144392,1.0315722962127976,1.021396713053168,1.0199672903591956,1.0204761098432866,1.0173622930493507,1.016907759382716,1.0330478673085344,1.03021236029504,1.0291238952558799,1.0553554846506972,1.091831347401085,1.0964336816123477,1.0945550036452627,1.0941833282644877,1.0941437746220357,1.1148237893170527,1.1589024542139892,1.2051935927375432
33-2805014,,,,0,1.0107919524048854,1.0050135730110554,1.0085362678438314,1.0727670314574345,1.0590267262436097,1.0443628620204848,1.0358922891163203,1.0233264915045663,1.021620625514235,1.022068088496637,1.0186164670882831,1.0180048978561456,1.0348460222443596,1.0316911523713561,1.0305030479226918,1.031812337040172,1.034093877817446,1.0575687199300685,1.0628318820761655,1.0627011928206591,1.0624739011814337,1.1190590646989669,1.1647524152884852,1.2128534164597091
34-2807528,,,,,0,1.0013928491126558,1.0077858686760777,1.0872415964068514,1.0676413285491264,1.0487236473595327,1.0383297745917883,1.0240512301821434,1.0221844000174778,1.0226205096386316,1.0189937139390497,1.0183255018273514,1.0357595820930725,1.032409599803317,1.0311183854936057,1.032413511968764,1.034765946046258,1.0588688377731938,1.0642613389834923,1.0641169424314882,1.0638689791035578,1.1219358731321638,1.1690293483914924,1.2185552453377182
35-2800108,,,,,,0,1.0068156889232496,0.9983530491152339,1.0000351733146953,0.999460857309189,1.001775515502151,1.0023262451953712,1.0026423219274274,1.0043314940698418,1.002550807984317,1.0033226920972655,1.0228497427705876,1.0206940049518645,1.0200373296544298,1.0223662283986619,1.0250704423063515,1.0500431107787684,1.0557295587313862,1.0556428145929229,1.0554763790655188,1.1155151849444698,1.164102910958605,1.2152543526757953
36-2807508,,,,,,,0,0.990530854958122,0.996505856234346,0.9972351127646597,1.000735199482363,1.0018361601971748,1.0022359308445488,1.0040877621071964,1.0022511071859737,1.0031006407345016,1.0237773361458813,1.0214095785939268,1.0206772185319322,1.0230254603944915,1.0258023661354092,1.0518625122956773,1.0577654015771165,1.057659465967964,1.0574638574767907,1.12003898987318,1.170711654228816,1.2242944698715164
37-2807498,,,,,,,,0,1.003943762810148,1.0004534010189092,1.0035173140175173,1.003261045174466,1.0035221998545734,1.0054663377894792,1.0032416966842737,1.0040564613097647,1.0261537254753785,1.0233301971568414,1.0224590557939912,1.0247625018214648,1.0276324369279877,1.0550362057987244,1.0611983501817572,1.0610594694662074,1.0608145970309928,1.1265010094595829,1.1799957137892334,1.2366008051335233
38-2807501,,,,,,,,,0,0.9930037408200906,1.0010291354587746,1.0022315639611916,1.0026623096829264,1.004847595202178,1.0025894145222802,1.0035306347018076,1.026978753877263,1.0239380926320099,1.02295170479385,1.0253084077118608,1.0282853218195862,1.0568652645703247,1.0632633147569974,1.063101309109325,1.062821605661017,1.1312688604484904,1.1871409718751262,1.2463759943544492
39-2807560,,,,,,,,,,0,1.007544554171133,1.0042604887139697,1.004433116442226,1.0068135317286007,1.0039214745070428,1.0048132589315164,1.0306495709003969,1.0267991683936588,1.0255487263862448,1.0278085385119928,1.0309258684467841,1.0616304521714688,1.0684280079658672,1.068207814514926,1.0678417859377232,1.1411900448789074,1.2014404431546806,1.2656497944253633
40-2807559,,,,,,,,,,,0,1.0009963058893465,1.0019183342289473,1.0052051492358636,1.0019722176853465,1.0033026813209174,1.0332757786538107,1.0286133967367797,1.0269889390449882,1.0293473385361072,1.0327234750331107,1.066510868805806,1.0739013662005268,1.0736056243051761,1.0731275259426512,1.153573707268761,1.2202492169200807,1.2916394056935308
41-2807555,,,,,,,,,,,,0,1.005299511903452,1.014678035853818,1.0031966398837906,1.0053969258014983,1.0560610437165379,1.0435230021872,1.0394126959060082,1.04059896091372,1.044685955534551,1.091100298146291,1.1006538404295958,1.0998917127790193,1.0987376276701342,1.2078268618060162,1.3015671545419292,1.403975123117008
42-2807278,,,,,,,,,,,,,0,0.9986118284504126,0.9922446419402253,0.9990122735266357,1.0632152676069548,1.046610884404731,1.041404434118762,1.0331688247108726,1.0375479388754048,1.0890758116927217,1.0996302547053542,1.0988084608677038,1.0975664662306328,1.2167704991823085,1.3202706500438544,1.4343854026256209
43-2807511,,,,,,,,,,,,,,0,0.9890493225322192,0.9992923511868846,1.07509454116209,1.0526757537125115,1.0460438909855023,1.036086301342551,1.033815435949022,1.0962187622119088,1.107395744448048,1.1063885828469142,1.1048828737300092,1.2252632523786442,1.336640062707848,1.4600055689734086
44-2807544,,,,,,,,,,,,,,,0,1.011159509919275,1.1240422931249006,1.0740864391687,1.0615365373814534,1.045667678260037,1.0421547358169492,1.1162959822579577,1.1288688059798793,1.1272816393702279,1.1249601718367752,1.201024407831307,1.2201548961222377,1.299890043308306
45-2807533,,,,,,,,,,,,,,,,0,0.9985237668307442,1.0003451068189422,1.0026353967349748,1.001419815422498,1.0013772154742422,1.0857294606607222,1.1010686309932767,1.0998607920952352,1.0980657988124218,1.1848967867598286,1.2067247022383736,1.2955799124721799
46-2807532,,,,,,,,,,,,,,,,,0,1.001208340484907,1.0044755679730912,1.0021209056292233,1.0019833912456637,1.1122127970790008,1.1308301981187605,1.1284703883997929,1.1250915798061474,1.2316755013866219,1.257046577606616,1.369365398522377
47-2807527,,,,,,,,,,,,,,,,,,0,1.008584827634751,1.0021932062360879,1.001973290968955,1.1682883272088156,1.1919559153923145,1.1861048466015023,1.1781219853174267,1.3197668970929135,1.3498642809394186,1.5081610447225229
48-2807506,,,,,,,,,,,,,,,,,,,0,0.9981824985299621,0.9988812805248878,1.2385023185038475,1.264990625203179,1.2529544562213766,1.2372514043863023,1.4129280115273393,1.4453560321887724,1.654908114583642
49-2802941,,,,,,,,,,,,,,,,,,,,0,1.0009434896924896,1.5764164903340059,1.5619819336893865,1.4930276598536272,1.4192262166469614,1.5152329991182176,1.5565727258605493,1.9127842897862086
50-2802865,,,,,,,,,,,,,,,,,,,,,0,0.9983482080295996,0.9944892189253041,1.0013539910943503,1.015385150596272,1.0856442680017284,1.0721852471608009,1.2733959469580098
51-2802949,,,,,,,,,,,,,,,,,,,,,,0,0.9888504933796017,1.0044978746544848,1.0149089574452572,1.112728110945261,1.0903717537566904,1.0773473797074897
