순번_정류장ID,41-2802172,42-2802162,43-2801846,44-2802103,45-2801847,46-2801952,47-2801799,48-2801770,49-2800762,50-2800769,51-2800766,52-2800721,53-2800699,54-2800712,55-2800691,56-2800676,57-2800657,58-2800624,59-2806245,60-2800594,61-2804976,62-2800585,63-2800580,64-2805741,65-2800575,66-2800555,67-2800523,68-2800515,69-2805304,70-2800497,71-2800493,72-2800481,73-2800468,74-2800462,75-2800453,76-2800445,77-2800437,78-2800405,79-2800400
41-2802172,0,0.933001110780642,0.9837680574395947,0.9895192249101213,0.9942121293412266,0.9960554775924099,0.9975600546956914,1.1312222232670184,1.1296986608015607,1.1443316174566938,1.2340495905702213,1.2261105881099132,1.209991891354055,1.254520262913745,1.2552607962786708,1.2408910123889814,1.2275825790218118,1.208683205024662,1.2277000157616287,1.2208992279352469,1.206977295348436,1.1974697876198628,1.1927832656773978,1.191187162754808,1.1915627592479214,1.1830258631632118,1.1719474437047723,1.165465157725033,1.2054665713307937,1.1895736052682824,1.1835602382974957,1.1786561361592067,1.1705722031532666,1.165930183525011,1.160239707241021,1.1569898498365654,1.154422052579798,1.1963741154675087,1.184393785971373
42-2802162,,0,1.0013986323546773,1.0044656400938075,1.0038469578080782,1.003134864677208,1.0030993553209788,1.1462375781016871,1.1413701409838615,1.1554779412434055,1.2498513399336224,1.2405084350831117,1.2222615962702283,1.2684363930846192,1.2686493596043273,1.252852653261178,1.2385028801584086,1.2179014327099038,1.237014899658659,1.229609613324782,1.2147776919704483,1.204675238380782,1.1994881203191208,1.197762850654484,1.198086445145742,1.1891547981586112,1.1772658053835046,1.1704386500310782,1.2114498271127259,1.1946234619092468,1.188343114183744,1.1831980971229419,1.174766138139506,1.1699189964773211,1.164115116546834,1.1606192885072655,1.1579521826097792,1.2006819032692717,1.188187481992359
43-2801846,,,0,1.0142542273071422,1.0070437088664415,1.0045719838028582,1.004064815675718,1.0044233504521534,1.032124872035358,1.0565947396811208,1.1579691924310882,1.1560475984274383,1.1447166914249691,1.1628152571253014,1.1671936164294625,1.1577909442463572,1.1485085497573142,1.1358120438907695,1.1781717605728477,1.1723973865692627,1.160512676849271,1.1532709261042882,1.149305052158405,1.1483975163892497,1.1498202999860856,1.1425932583005836,1.1341865383733174,1.128916916137791,1.1708181416527286,1.1570947112358867,1.1517785651627481,1.1476416546194395,1.1407593065628612,1.1369252609889708,1.13206339825075,1.1291607968247668,1.126908626484924,1.1704233887836348,1.1597464731768783
44-2802103,,,,0,1.0028111251756953,1.002063817500397,1.0023942094925022,1.0033682436635185,1.032783839571754,1.0587242924505205,1.1653245962634968,1.1627878595093124,1.1503233097428631,1.1685462087131744,1.1728543072015727,1.162719203029342,1.1530878362000434,1.1390865912179367,1.1827607654175545,1.1766723821957488,1.164201336828242,1.1565580783483844,1.1524056711374826,1.1513379296132087,1.1528159866514966,1.1452915800789143,1.1366505959844195,1.1311755556093341,1.173758577016314,1.1596149220983676,1.1542657270309582,1.1498405432364545,1.1426782784925458,1.1387241016385734,1.1337235609089023,1.1308013708257285,1.1285456490190098,1.1726441012219335,1.1616168363941743
45-2801847,,,,,0,1.0013720338940884,1.0022084202609385,1.0035078186237798,1.0381189677078628,1.0676387091964195,1.1908009430393132,1.18510015399946,1.1687214541466362,1.1879680967490494,1.1921955173751906,1.179560041752726,1.16742810811147,1.1512132233113734,1.1974762873801295,1.190398278188453,1.1762150192754217,1.1671809611631214,1.1626560077794723,1.1612654076129012,1.1624788586972847,1.1541357186768937,1.1441623763666566,1.1381587935431943,1.1830918252670524,1.1673018943394318,1.1613763244074689,1.1566499198089555,1.1488459202807613,1.1445278071651463,1.1391101583706873,1.1359575918028053,1.1335254980681597,1.1792614059680746,1.1674352091236178
46-2801952,,,,,,0,1.0029847954404796,1.004759474188793,1.0471771217056347,1.0814264576589616,1.2297312551159998,1.2179611315133674,1.1950111986107175,1.2152324735543953,1.2179575775141003,1.201753208865866,1.1872500575503366,1.1667623167932193,1.2166252963838906,1.208162190150226,1.1912163514053546,1.180554973067655,1.1750379971352642,1.17357061034685,1.1744189702641226,1.1651957907927615,1.1533785365637472,1.1465931998531624,1.1941709098896858,1.1765805064220225,1.170017949184265,1.1647381634228477,1.156209380176908,1.151438482575731,1.1455711689897385,1.1420060428412588,1.139484032399715,1.1870777953756437,1.1743284665509828
47-2801799,,,,,,,0,1.005166468730858,1.062003058712951,1.1040886005220625,1.29272702878567,1.268418208388381,1.2334381025636851,1.2095392211523366,1.1895099667663809,1.1740981142047733,1.1599238611382727,1.1411075642101431,1.1875040795761647,1.1796620422693664,1.1641391489392303,1.1546949120396028,1.149836563144697,1.1485873719081336,1.1503346689300185,1.1415976185756442,1.1318039250017358,1.125555118731497,1.1753914942463703,1.1587199312094412,1.1526286727200394,1.1478017178970488,1.1398724321545946,1.135440692861676,1.129957800534576,1.1267714990466553,1.1243246260281774,1.1735350407613152,1.1613689283502229
48-2801770,,,,,,,,0,1.1237734770170826,1.180627586072235,1.5059568143673319,1.4144016006113396,1.3333023316188715,1.2849095948577138,1.2503158100780745,1.2231371953561243,1.2002558183936531,1.1716832172188405,1.224415293058226,1.213288588368775,1.1920295085521457,1.178745371985879,1.1723742387611247,1.1703716575313299,1.1716353105911597,1.1604210294861177,1.1474002833372918,1.1396088833040836,1.1951929715347047,1.174825016447696,1.1674966352624492,1.1615194412819447,1.152088052339086,1.1468869955246743,1.1404536935661695,1.1367491818182722,1.1338398728651886,1.1869839458599614,1.1727994583905506
49-2800762,,,,,,,,,0,0.9874756475188488,0.9980241345990835,1.7142149587561943,1.472817323261843,1.366504479620987,1.3040393804959172,1.2585866034365483,1.2237389703714863,1.1835755950235565,1.246977507425609,1.2321403150387704,1.2047831134780709,1.1879507743642217,1.1799601477151604,1.1776238970438357,1.1787996615652452,1.1654681900264094,1.1501754997803861,1.1414001883670448,1.2035136837754319,1.179931094279562,1.1716415195456897,1.164901914566864,1.1544036579756185,1.148571790094619,1.1416054335212609,1.1374942714395624,1.1344885307849863,1.191657006160944,1.1760564436376437
50-2800769,,,,,,,,,,0,1.0008355729878236,1.1591023116927153,1.1012689400228,1.083327234275324,1.0643633106737984,1.0577525473842362,1.0499366454963552,1.040745766297525,1.1205809202849917,1.113148114935698,1.0985460270627183,1.0921044696745632,1.0884522674103927,1.0879873534790656,1.0926708622215966,1.0852447029220855,1.0796747788260102,1.0749120662658518,1.1371692323596387,1.1214146859303304,1.1156398582791867,1.1114795279470544,1.104233479222469,1.1005363154205972,1.0955812978752257,1.0927752564346818,1.090725347589838,1.1480639020897894,1.1361684172835114
51-2800766,,,,,,,,,,,0,1.0134143779033118,1.0060509922956895,1.0117218386451008,1.0017606141693598,1.005597861664209,1.0049331767359504,1.0038896254696452,1.096448990710873,1.089836914068043,1.0766797911302721,1.0720367649497067,1.068893448307903,1.0690130632152997,1.0748105949358289,1.068208975848217,1.0643838560777905,1.0604233819301176,1.1259602565513838,1.1107249695789279,1.1051765332836183,1.1012331739823022,1.0945414170897418,1.0910343536029277,1.0865185353686004,1.0838649055483351,1.0818684495219373,1.1412527253527653,1.1296567501792272
52-2800721,,,,,,,,,,,,0,0.9970367325528428,1.0099584931791312,0.9957950267455212,1.0032118649854123,1.0024648165806387,1.0018106709214445,1.1095071302263868,1.1009562969893123,1.0846489865082762,1.0787322671632589,1.0747261392605125,1.0747066712754043,1.0808243056805047,1.0731356529043232,1.0683267253386557,1.0638116805653868,1.1341942987941749,1.1170344844687914,1.1106369484190692,1.1062944259174416,1.0987106191460891,1.0949218837718069,1.0899860742835508,1.0871049297764328,1.084939731145995,1.1470790617435633,1.1343886117477722
53-2800699,,,,,,,,,,,,,0,1.025090977019546,0.9949668450906766,1.005868947297579,1.00420992437911,1.0028984869241413,1.1306356496140302,1.1188020444419864,1.0974439162761402,1.089094880064809,1.0842073004318835,1.083716996719489,1.0900476742248357,1.0807820138720434,1.07441872840334,1.0692430508950537,1.145029298009727,1.1252262145433176,1.1179994270376594,1.1131140058059392,1.1046053901687447,1.100242357922243,1.0949427671514984,1.0917673967559651,1.0893020979328143,1.1545124656080068,1.1405591204829424
54-2800712,,,,,,,,,,,,,,0,0.9549944827487589,0.9936710245439233,0.9956341869640761,0.9971063755988642,0.9995278509797538,0.9989347716768259,0.995416387180417,1.0005933174266146,1.0008340611549968,1.00282209210877,1.013496239908816,1.0108589361368274,1.0151499058022464,1.0140360533240582,1.0913162655899786,1.078540560008157,1.0737286997781916,1.070998407933493,1.065469952553664,1.0630092517175178,1.0594820720559652,1.0573609297652293,1.0557975349473994,1.1216957604117643,1.110771326451887
55-2800691,,,,,,,,,,,,,,,0,1.0237081650557678,1.0118247573617518,1.0064710786244002,1.0058934732313534,1.0045877284243843,0.9997330218163679,1.0047481920646295,1.0045388204471648,1.006768557878476,1.0180522575901876,1.0147960630281008,1.0185645542649155,1.0171307660195523,1.0987283213024812,1.0841702765933237,1.0788465996519356,1.075830742764012,1.0697239248236212,1.0668713076724323,1.063095858667888,1.060704994390084,1.0590886620563353,1.1271034582144153,1.115249669014264
56-2800676,,,,,,,,,,,,,,,,0,0.9973634849475423,0.9988134276357823,1.0014565925000927,1.0004235807747963,0.9956169565784295,1.0019813441261447,1.002174942625018,1.004533657811353,1.0172120018076427,1.0137192863858089,1.0181405445916782,1.0166328599268868,1.1042221540170254,1.0880242291705209,1.0821623584183864,1.0786718645266824,1.072021011688104,1.0691049583531165,1.064931732855829,1.0624610709113842,1.0605553020540446,1.1315192264468987,1.118831750551187
57-2800657,,,,,,,,,,,,,,,,,0,0.9997073087640632,1.0025742973018494,1.0011358206961203,0.9953048492565576,1.0023676384277485,1.0028143455082306,1.0054476846905995,1.0195654867250512,1.015434695034523,1.0197395777466136,1.0179743941948622,1.112463535927438,1.0938761597402102,1.0873074395741058,1.083184907504453,1.0758097007348482,1.072442509163479,1.0678737495530009,1.065191542155449,1.063398136451894,1.1373221827189604,1.12344343320911
58-2800624,,,,,,,,,,,,,,,,,,0,1.002941672069252,1.0005463321641437,0.9925358422895236,1.0028145017247325,1.002676602058955,1.006314730913775,1.0237095471981237,1.0181580616784698,1.0227500634063484,1.0202518472840496,1.12800622378434,1.1045790159545974,1.0965827814916322,1.0915521384536937,1.0827303027263213,1.0786638861862243,1.0733154194375334,1.0702211876591519,1.067948865368407,1.1474985735029475,1.1316309562347457
59-2806245,,,,,,,,,,,,,,,,,,,0,0.9928319040082446,0.9815380126373405,1.002134195073212,1.0025364214104577,1.0079630435136575,1.03260529600567,1.0234542814136052,1.027507276309826,1.024086197461692,1.155474206533403,1.1221384127560563,1.111512490452906,1.104593695719763,1.0932578680815148,1.0879958167232988,1.0813536122020306,1.077589457787518,1.0747268327115056,1.1626841165625204,1.1434772454509965
60-2800594,,,,,,,,,,,,,,,,,,,,0,0.9760260896517337,1.0043900918705944,1.0044427472271982,1.0106688909288928,1.0387043614363543,1.0271628197922884,1.0304566872518437,1.0263938410898652,1.1673723527236568,1.1294650204473977,1.1176913570803866,1.109943396999291,1.0975460927812208,1.0917806718541438,1.0846072130468913,1.0805718456637075,1.07762306292448,1.168408773636087,1.1479080803530108
61-2804976,,,,,,,,,,,,,,,,,,,,,0,1.0323898069589383,1.0235654746549723,1.0208429570602517,1.0158611661800732,1.0072136372821516,1.0419415600951103,1.0353679151050517,1.2011008748140903,1.1496126170868444,1.134602600798318,1.12450189410464,1.1091942318233157,1.1020477495234464,1.093447942405796,1.0886927785898854,1.085227940755343,1.1826759512222154,1.1589274633642108
