순번_정류장ID,46-2802061,47-2802077,48-2802085,49-2802096,50-2802111,51-2801845,52-2802117,53-2802074,54-2802031,55-2802010,56-2801983,57-2801975,58-2805277,59-2805276,60-2805274,61-2805272,62-2801921,63-2801927,64-2801924,65-2801916,66-2801925,67-2801908,68-2801715,69-2801690,70-2807642,71-2806780,72-2800225,73-2800217,74-2800210,75-2800174,76-2800200,77-2800195,78-2800198,79-2800203,80-2800208,81-2800205,82-2801327,83-2801308,84-2801284,85-2801271,86-2801262,87-2801252,88-2801250
74-2800210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0078401629039107,1.0050271108927402,1.5272634444293365,2.172648213397393,1.8445137087810302,1.5214947431211492,1.4319150707979929,1.3918311490574091,1.35453602941148,1.3038959443308873,1.26724509702063,1.2538879604873272,1.2386665986763103,1.2309143267925182
75-2800174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000689613530408,0.9995920635041443,1.3603423897724072,1.2705059650410624,1.1750139761430987,1.1443032049038675,1.1326386067310883,1.1212637235690266,1.1058779227547462,1.0927091423296162,1.0885418171660841,1.082972811580657,1.080536363558642
76-2800200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9985830976698531,1.004425569908858,1.0048377979514882,1.0078745942444245,1.0030790547996833,1.0046636216170068,1.004759376724176,1.0066899418375173,1.0047497122732487,1.0047595988991973,1.0040394106061636,1.0040458167486452
77-2800195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.006278130495693,1.0073870587688711,1.0093006921857512,1.0039000277582046,1.00517706606511,1.0052324961510084,1.0073208228691959,1.0050948588639528,1.005382606807144,1.004554619135086,1.0042763834060326
78-2800198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.006026516673363,1.0099204983131709,1.0021943318203532,1.0041533454119833,1.0043659794127873,1.0071229318883974,1.0044798824948853,1.0048622337931372,1.0039292571757286,1.003942068089192
79-2800203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9942054181423716,0.9895829249846301,0.9941975499539274,0.9954337989765071,1.0011729347211458,0.9992112446643331,1.0004148013923915,0.9997498831714671,0.9996027227011297
80-2800208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9775909486013936,0.9924498842071067,0.9964722449217837,1.0041784078625922,1.0006883973538907,1.001655186714895,1.001111111111111,1.0008399935709735
81-2800205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0068845584718067,1.0062561912425996,1.0120363968962156,1.005265194812208,1.006546787939027,1.0046812484471515,1.0035828430024158
82-2801327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0056934201359695,1.0079683177886514,1.0013290289557693,1.0026249217859298,1.0010808510527203,1.0013226237382629
83-2801308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0091979993810287,1.0012261932494468,1.0028495283588443,1.0009622550951525,1.0005471721278607
84-2801284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9920354512246241,0.9978751763620578,0.9963176241413486,0.996326316834318
85-2801271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0102636036417532,1.0004181281240145,0.9994745803049997
86-2801262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9923174746964445,0.9937701155859057
87-2801252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9963820889912135
88-2801250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
