순번_정류장ID,1-2805404,2-2801355,3-2805017,4-2801153,5-2801147,6-2801142,7-2801136,8-2801149,9-2801324,10-2801332,11-2801379,12-2801433,13-2801451,14-2801474,15-2801464,16-2801178,17-2801179,18-2801439,19-2801500,20-2801541,21-2801577,22-2801621,23-2801192
1-2805404,0,0.9984143564263263,1.0301725849030388,1.0160802586268791,1.0113118786559194,1.0099835716860623,1.0072001582214178,1.3233802090211386,1.9477414785896425,2.02601678507198,1.8023450235423943,1.61280260460276,1.5599478126732067,1.4997425113564575,1.4547826110638666,1.5104390290996565,1.4290306178975563,1.3958483523595238,1.3436705554890356,1.3178863050899408,1.3015088285560588,1.2707460495165865,1.3280676125323478
2-2801355,,0,0.99443546411952,1.0045207169955606,1.001368181147184,1.0009691644702394,0.9999945342480979,1.3590821500091663,2.1092726496616923,2.198144965195541,1.9017165603581208,1.6675259056782346,1.6045867116717325,1.534313629046862,1.4829574418050975,1.5407733880414385,1.4496554385846372,1.4131243346907052,1.3561522538915958,1.328318222046906,1.3107462859673984,1.2779181705911515,1.3371709828908127
3-2805017,,,0,1.0075950312600372,1.0029289358126365,1.0022378967007444,1.0007813003694366,1.3099935454570788,2.1203669896454898,2.2179300139535116,1.894317543462877,1.6495251458658853,1.5861244704406334,1.5151062278670135,1.4635618192688087,1.5241196719612045,1.4331454692194485,1.3969305741379143,1.3409603375362953,1.3137401683042866,1.296592257044738,1.264698620715861,1.325148069697739
4-2801153,,,,0,0.9897696163079643,0.9928296887093178,0.9948802392498608,0.9962595977617463,0.9985796953071181,0.9955281645165411,0.9961111010341548,0.9957543250228624,0.9978824601449153,0.9989077053430819,0.9964497897041085,1.070678994281925,1.0596336813101828,1.0541433254726482,1.0484981318433269,1.045095926890252,1.0426688382362739,1.038696045494654,1.0956028297926323
5-2801147,,,,,0,0.9978779065722277,0.9971455401164562,0.9981117098046765,1.000360017464677,0.9965566848418101,0.997589828556156,0.996850704608891,0.9982661197903954,0.9993396239988754,0.9966490817253614,1.0768192937140788,1.0641014970896134,1.0579567377988834,1.0515087209264666,1.047719635084086,1.0450509552944178,1.0406735383933943,1.099842220573344
6-2801142,,,,,,0,0.996874425914964,0.9981605725635948,1.000704991573072,0.9963955476994817,0.9975624272589391,0.996295296958591,0.998290662955332,0.9998105892311794,0.9969401538878705,1.0806201207569726,1.0667680579387235,1.0601911531064903,1.053226394458622,1.0491926198011385,1.0463726871466794,1.0417466745679926,1.1023759336198595
7-2801136,,,,,,,0,0.9998613867411348,1.003051818342508,0.99615878534359,0.9977957842101302,0.9967560054374385,0.9991161779322074,1.0003394781328703,0.996950790255246,1.0932785943206669,1.0753902005738596,1.0673383072755789,1.058618705197576,1.0537791923368656,1.0504681321789944,1.0450406339902716,1.1102509939043996
8-2801149,,,,,,,,0,1.002879502124794,0.9919587252048978,0.995926694441669,0.9953609486419357,0.9983470834631408,0.9998823928843968,0.9960769159529194,1.1048259362854222,1.0827676388770349,1.073284050523273,1.0629127712496784,1.0573459767846847,1.0536011601657227,1.0474828359407373,1.1162214187151487
9-2801324,,,,,,,,,0,0.9674309773965638,0.9912847742157943,0.9928413556111538,0.9970882523793909,0.9992095835228465,0.994762289155072,1.1228033087294356,1.0936124051045908,1.0818457324101023,1.0688964884718761,1.062243155891601,1.0578655414606528,1.050752574867017,1.1244377744844152
10-2801332,,,,,,,,,,0,1.0013726760291626,0.9972970779870145,1.0012714306858832,1.0027396347829363,0.9973361502214865,1.0342933668876424,1.0255580202899435,1.0209173747941958,1.018972977601737,1.0172172326410696,1.0157736942686906,1.0140599321891506,1.0880137784552895
11-2801379,,,,,,,,,,,0,0.9944102119550787,1.001220763742903,1.0032256100674384,0.9961790138713089,1.0032265607570516,1.0013567362596723,0.9989638368089931,1.0011408860598632,1.0011184146479402,1.0006829131415103,1.0009063271949716,1.0799861960972235
