순번_정류장ID,31-2802625,32-2802694,33-2802692,34-2802713,35-2802724,36-2802732,37-2802755,38-2802776,39-2802813,40-2802853,41-2802878,42-2802903,43-2802919,44-2802922,45-2802904,46-2802924,47-2802931,48-2802923,49-2802914,50-2802912,51-2802949,52-2802978,53-2803006,54-2803002,55-2804818,56-2802956,57-2802984,58-2803020,59-2804978,60-2807337,61-2803033,62-2805834
51-2802949,,,,,,,,,,,,,,,,,,,,,0,0.995258704411098,1.0235322487253427,1.003905693995084,1.4825594937589393,1.4693756835494527,1.3433318689075444,1.4795370751505978,2.0430248725989677,2.433259086257985,3.7388336520267607,3.3390561563917984
52-2802978,,,,,,,,,,,,,,,,,,,,,,0,1.0350767666497203,1.0061026794814496,1.4008122965776293,1.402210376081096,1.2898740896585208,1.540058194718907,2.204833176944731,2.6884941436464085,4.4277346339023325,3.8233954372506176
53-2803006,,,,,,,,,,,,,,,,,,,,,,,0,0.9583013215149613,0.9735888227563056,0.9898407857343055,1.2145182153090464,1.7627858376123957,1.7549712303581135,2.156117496807152,3.596676948629731,3.15893569914701
54-2803002,,,,,,,,,,,,,,,,,,,,,,,,0,0.9844700914310826,1.0033209824142797,1.2972188591713107,2.0563353038896555,1.7188188508706732,1.6322773195082367,2.406731307741591,2.224249943639144
55-2804818,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0279469019588214,1.0355370223444103,1.4231603955238041,1.29747004639994,1.2649943940390638,1.4963863502008794,1.4484480923608387
56-2802956,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0399666005636157,0.9954909977399121,0.9994341353996737,1.0019248081344518,1.1131176799207552,1.1046170023956003
57-2802984,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9533363011327101,0.9777165098929613,0.9848131455399062,0.9876898047722343,0.990267914069269
58-2803020,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0094224806700203,1.0132439798061028,1.004039643117776,1.0053947564620382
59-2804978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0219329550108232,1.000932677884544,1.003542990852104
60-2807337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9898473433782713,0.9959284507267139
61-2803033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0137615478979773
62-2805834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
