순번_정류장ID,41-2802708,42-2802731,43-2802755,44-2802776,45-2802813,46-2802853,47-2802903,48-2802942,49-2802439,50-2802476,51-2802513,52-2802490,53-2802458,54-2802446,55-2802443,56-2802431,57-2802372,58-2802474,59-2802487,60-2802530,61-2802544,62-2802548,63-2802290,64-2802292,65-2803631,66-2801866,67-2802304,68-2802312,69-2802313,70-2802327,71-2802334,72-2802337,73-2802335,74-2802587,75-2802580,76-2802578,77-2802585,78-2802374
51-2802513,,,,,,,,,,,0,1.071022858462249,1.0184299242453843,1.0092417701025365,1.0054708444980174,1.0076973974182404,1.0061392118927612,1.2272663421573202,1.4734491742182816,2.0984227881832087,2.9104110788153568,2.6522319053096197,2.3199314324553386,2.203556549626099,2.0454352091717145,1.8804742967113588,1.7680818133021716,1.9021536790361275,2.211031370223061,2.064944901730892,1.950945078974559,2.0764460604283808,2.349202554991896,3.1153672571167483,3.874678760827329,4.226028166757094,4.607557597905831,4.295865255943196
52-2802490,,,,,,,,,,,,0,1.0021014083122375,0.9986728285341865,0.997482736525083,1.0021831401828782,1.0016679592706985,1.2385554573122048,1.5052570159000884,2.2031131395366264,2.504865974864785,2.3198994504989785,2.073727152155472,1.9873744101372184,1.865506267981404,1.73405497533015,1.642494426772122,1.7728352908065663,2.056691853739391,1.93524657031609,1.8386390540702906,1.9541512901002984,2.2056388214620575,2.9043424855037046,3.585025053675408,3.8980311276194812,4.236511339100553,3.9737588124572882
53-2802458,,,,,,,,,,,,,0,0.9944652646342474,0.9944968553459118,1.002214203641259,1.0015443045370882,1.077913509386366,1.2536909505803353,1.4886150828181384,1.6477017289819953,1.5860822647726143,1.4971466131674502,1.4670519988549326,1.419245565848257,1.359956329880424,1.315208251338629,1.4370754106406765,1.6592527079850903,1.5924738224493498,1.5371731305389633,1.6306702038860728,1.8280673303719757,2.369086924729191,2.8672918854328855,3.0948362472844613,3.3387649585987385,3.1792938896344567
54-2802446,,,,,,,,,,,,,,0,0.994534770600141,1.0058231726226627,1.0036883402012333,1.0985062857802252,1.3234752589182968,1.3331541290872333,1.5092304188395784,1.4590967990917456,1.3871493079284485,1.363756374586134,1.3263690125326542,1.2772476071061578,1.239572791283564,1.3656910090307355,1.5874405930867883,1.526886329110044,1.476967636583436,1.5702468837517312,1.766228598954135,2.3093433393895992,2.8133203425857216,3.0447516590644526,3.2924558344018773,3.1318351434445857
55-2802443,,,,,,,,,,,,,,,0,0.9998630411610931,0.9997922904444256,1.0029754649718041,1.114609708034926,1.161254490396787,1.3531209432851543,1.3178842222394744,1.267154853769502,1.2528948402791795,1.2263357719181742,1.1892032458803263,1.1597367382700665,1.2894564850897978,1.5081403972249663,1.4553562388517156,1.4112705302108473,1.50295248823467,1.6967864321519284,2.235068613407122,2.735903854761058,2.9661694645895365,3.215471650920506,3.0578119845075444
56-2802431,,,,,,,,,,,,,,,,0,0.9997146479278212,1.004820357273539,0.9983916649525363,1.0078053766461452,1.0046679688687257,1.0051415435344062,1.0950539675008897,1.0932641981018933,1.0845747371679477,1.1339932350972275,1.1526597594670482,1.168289006887852,1.37948793972971,1.3401155955742547,1.3065551342117405,1.3042746174281707,1.4716182534921267,2.0584326822600336,2.4509266804265906,2.5827415091458827,2.552116255538666,2.4581448185129213
57-2802372,,,,,,,,,,,,,,,,,0,1.01081731076742,0.9974046067012177,1.01145218093287,1.0061689361786392,1.0065851713072027,1.049691627433013,1.0521652432286819,1.0472075752109502,1.1056315072544485,1.1285855368680786,1.148955011991289,1.3805680479500013,1.3374363497082389,1.3013676381667063,1.2990941147353032,1.480443297252632,2.1334203340125053,2.7056912204409604,2.8665957101929305,2.6756694446072293,2.563602886068625
58-2802474,,,,,,,,,,,,,,,,,,0,0.9569957893078183,1.0054373046933773,1.000990998577323,1.0023403996165092,1.0442137291486073,1.0477628635949472,1.0426337361174924,1.0245471348221538,1.0077953338597476,1.1577584942078123,1.4202353191520845,1.3670611489375255,1.324064878999057,1.3206674526873343,1.5228118481837605,2.276940290174253,2.998135721620244,3.1950552130302756,2.935536655193542,2.7871849062259946
59-2802487,,,,,,,,,,,,,,,,,,,0,1.030348119520788,1.0110393265600002,1.0107646338070901,1.0574154516922247,1.059203601792304,1.0520954119667478,1.0305852495996908,1.0116404873011877,1.1732432663638035,1.460225808193638,1.3974517914951305,1.3479889716773148,1.343362575420548,1.5615603637564797,2.397328326106886,3.2297162752618784,3.4561768281966403,3.1364383233179347,2.957327264147234
60-2802530,,,,,,,,,,,,,,,,,,,,0,0.9953379484154862,0.9995741694890317,0.9998732174047875,1.0117481743902466,1.0127728016416626,0.9959665959659136,0.9796909136714121,1.184559131023062,1.521660435515991,1.4400802007199411,1.3792406405755617,1.3802965222475931,1.6329063473007608,2.65486323891549,3.7860397074451932,4.091589484456124,3.600912158970974,3.339371964077453
61-2802544,,,,,,,,,,,,,,,,,,,,,0,1.0095869153362085,1.003630826500864,1.0219662715002578,1.0204641513221058,0.9961668423825399,0.9756520085443218,1.1962036931505369,1.61734571038763,1.5012996087891644,1.420237895871284,1.4102937106911466,1.7085997842050344,3.024674148364781,4.405897232185164,4.8250493718572125,4.08172504026169,3.7101770770235065
62-2802548,,,,,,,,,,,,,,,,,,,,,,0,1.0004159060976454,1.0246481325756611,1.021842267137242,0.9933311780247712,0.970927019672674,1.2172740890276998,1.6979379640717054,1.5526659691612432,1.4558375906836245,1.442971205326642,1.7732878718797564,3.3147718574245104,4.116579643725095,3.9589462252078658,3.4542921403153914,3.1911862387573304
63-2802290,,,,,,,,,,,,,,,,,,,,,,,0,1.072041579832777,1.0376672652219174,0.9904435646257082,0.9622637382858986,0.9980163651208116,1.3221389481719146,1.2613232650291826,1.2169131618337068,1.2181420212096095,1.49891450164783,2.754135496655932,3.4074442268172533,3.020810939389602,2.728667095080601,2.7046120716006357
64-2802292,,,,,,,,,,,,,,,,,,,,,,,,0,1.0168105115964505,0.9689748569767597,0.9428636592355022,0.9892400014287924,1.076800978376133,1.0653579569242217,1.0532111803076318,1.0628932534987912,1.3043576195741282,2.335382680570456,2.869108301477582,2.597388280302692,2.3868683780430917,2.379966095189078
65-2803631,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9323392997125686,0.9124676772040546,0.9825437497641497,0.9857466597687704,0.9910982982961193,0.9899078043638476,0.9947023786523783,1.0462558371541955,1.8214863666359824,2.224544144369948,2.07176964870246,1.9482173589039198,1.95705969412177
66-2801866,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8894451036730897,1.0058599802789123,1.0027072763051827,1.005275094696703,1.0011814989868624,1.0059981304967367,1.0061881123282526,1.3621691139989218,1.6625115262882442,1.5908472584135924,1.5325287380702035,1.5530059896962476
67-2802304,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.083755192988358,1.0454755158532503,1.035742623533594,1.0239093680671438,1.0275960658050014,1.0249467842762032,1.324325768916783,1.6454660694288916,1.570661425232368,1.5102337142141877,1.5332059079783174
68-2802312,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.995888263863345,1.0046427387355301,0.9977699237524055,1.0033056195532406,1.0040655552970268,1.3965429436394592,1.830377157296032,1.709328686290284,1.6160715997968105,1.63953432151737
69-2802313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0133961313603506,0.9987271303582985,1.004438212629399,1.005180305956411,1.3715483870967742,1.8879325273386136,1.7365132810469361,1.626200820078449,1.6531325562538306
70-2802327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9835428976142658,0.9980233042030796,1.001292796153987,1.00113385900329,1.2113284153005466,1.1793473919642146,1.2605403602249599,1.4956978876150457
71-2802334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0305292388108462,1.0162385604029107,1.0067107488094513,1.01145686976606,1.0048365350901833,1.3246241583509488,1.6306896451030104
72-2802337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.007660706523693,1.0027928208654788,1.0092772124929061,1.002860791310087,1.3592666114521845,1.7098965661454972
73-2802335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000957062902219,1.0096573689991153,1.0012924760247603,1.442572187420147,1.906059705310973
74-2802587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0240461791072177,1.0016482287427546,1.4996605266686256,2.543151225638157
75-2802580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9651197692465374,0.976338754110015,0.9858258842880995
76-2802578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9869307012786008,0.9972498738011105
77-2802585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0117642485410097
78-2802374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
