순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2804990,6-2805948,7-2805949,8-2800371,9-2803056,10-2802651,11-2805435,12-2803096,13-2803112,14-2803119,15-2806906,16-2802763,17-2802635,18-2802730,19-2802727,20-2802718,21-2802712,22-2802708,23-2802738,24-2802728,25-2802744,26-2802767,27-2802785,28-2802812,29-2802844,30-2802867,31-2805711,32-2802393,33-2802395,34-2802399,35-2802406,36-2802412,37-2802372,38-2802474,39-2802487,40-2802530,41-2802546,42-2802562,43-2802571,44-2802576,45-2802585,46-2802374,47-2802588
28-2802812,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.245337,0.466967,1.001717,1.4597639999999998,1.899256,2.38292,3.01924,3.257443,3.7112010000000004,4.102056,4.326522,4.729435,5.235717,5.562869,5.8524389999999995,6.127504,6.560914,6.766707000000001,6.881703
29-2802844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.221631,0.7693800000000001,1.227428,1.6669189999999998,2.150583,2.7869029999999997,3.025106,3.4788650000000003,3.8697199999999996,4.094186,4.497098,5.003381,5.330532,5.620101999999999,5.895167,6.328577,6.53437,6.6493660000000006
30-2802867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5477489999999999,1.0057969999999998,1.445289,1.928953,2.565272,2.803476,3.257234,3.648089,3.872555,4.275468,4.78175,5.108902,5.398472,5.673536,6.106946,6.312739,6.427735
31-2805711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47204799999999997,0.91154,1.395204,2.031523,2.269727,2.7234849999999997,3.1143400000000003,3.338806,3.741718,4.248001,4.575152,4.864723000000001,5.139787,5.573197,5.77899,5.893986
32-2802393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.439492,0.923156,1.559476,1.797679,2.2514369999999997,2.642292,2.8667580000000004,3.2696709999999998,3.775953,4.103105,4.392675,4.66774,5.10115,5.306943,5.421939
33-2802395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48366400000000004,1.119984,1.358187,1.8119459999999998,2.202801,2.4272669999999996,2.8301790000000002,3.3364620000000005,3.663613,3.953183,4.228248000000001,4.661658,4.867451,4.9824470000000005
34-2802399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.63632,0.8745229999999999,1.328281,1.719137,1.943603,2.346515,2.852798,3.179949,3.469519,3.7445839999999997,4.177994,4.383787,4.498783
35-2802406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.241204,0.694962,1.085817,1.310283,1.713196,2.219478,2.5466290000000003,2.8362,3.111264,3.5446739999999997,3.750467,4.017586
36-2802412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453758,0.844614,1.06908,1.471992,1.978275,2.3054259999999998,2.594996,2.870061,3.303471,3.509264,3.776383
37-2802372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.390855,0.615321,1.018234,1.524516,1.851668,2.141238,2.416303,2.849713,3.0555060000000003,3.322625
38-2802474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22846599999999997,0.631379,1.137661,1.464813,1.7543830000000002,2.0294470000000002,2.462857,2.66865,2.935769
39-2802487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403913,0.9101950000000001,1.237347,1.526917,1.801982,2.235391,2.441184,2.708303
40-2802530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.506283,0.833434,1.1230040000000001,1.398069,1.831479,2.037272,2.304391
41-2802546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327152,0.616722,0.8917860000000001,1.3251959999999998,1.530989,1.7981080000000003
42-2802562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28957,0.564635,0.9980450000000001,1.203838,1.470957
43-2802571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.275065,0.708475,0.9142680000000001,1.1813870000000002
44-2802576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43341,0.639203,0.906322
45-2802585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20579299999999998,0.472912
46-2802374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.267119
47-2802588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
