순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2807391,15-2803925,16-2807392,17-2804772,18-2803923,19-2806339,20-2804765,21-2803921,22-2806337,23-2806394,24-2803919,25-2804592,26-2804044,27-2804590,28-2804042,29-2804040,30-2804038,31-2804036,32-2804033,33-2800268,34-2800264,35-2807245,36-2800262,37-2807367,38-2800265,39-2800266,40-2807368,41-2804602,42-2803580,43-2800263,44-2807388,45-2804528,46-2804527
11-2804712,,,,,,,,,,,0,0.270432,0.545117,0.771482,1.021484,1.359582,1.696435,1.913284,2.2526990000000002,2.562939,2.800384,3.0296849999999997,3.6008410000000004,3.8523199999999997,4.230659999999999,5.009866000000001,5.2908800000000005,5.653932,5.4771410000000005,5.11068,4.8921209999999995,4.145267,4.22087,4.243807,4.554764,4.690994,4.938766,5.227545,5.202666000000001,4.904991000000001,4.677741,4.524237,4.3032379999999995,3.887336,3.752444,3.4940010000000004
12-2800276,,,,,,,,,,,,0,0.274685,0.501049,0.751052,1.08915,1.4260030000000001,1.642852,1.9822669999999998,2.292507,2.529952,2.7592529999999997,3.3304089999999995,3.5818879999999997,3.960228,4.739433999999999,5.020448,5.3835,5.711427,5.3801120000000004,5.161553,4.415699,4.491301999999999,4.51424,4.825196,4.961426,5.209198000000001,5.497977,5.4730989999999995,5.175423,4.948174,4.794669,4.573671,4.157768,4.022876,3.7644330000000004
13-2800277,,,,,,,,,,,,,0,0.22636399999999998,0.476367,0.814465,1.151318,1.368167,1.707582,2.0178220000000002,2.255267,2.484568,3.055724,3.307203,3.685543,4.464748999999999,4.745763,5.108815,5.436742,5.654797,5.4362379999999995,4.6893839999999996,4.765987,4.788925,5.099881,5.236111,5.4838830000000005,5.772662,5.747783,5.450108,5.2228580000000004,5.069354,4.848356,4.432453,4.297561,4.039118
14-2807391,,,,,,,,,,,,,,0,0.25000300000000003,0.5891,0.925954,1.142803,1.4822170000000001,1.792457,2.029903,2.259204,2.8303599999999998,3.081839,3.460179,4.239383999999999,4.520398,4.883451,5.211378,5.57784,5.651602,4.905748,4.981351,5.004289,5.315245,5.451475,5.699247,5.9880260000000005,5.963148,5.665472,5.438223000000001,5.284718,5.06372,4.647817,4.512925,4.2544830000000005
15-2803925,,,,,,,,,,,,,,,0,0.339098,0.675951,0.8928,1.232215,1.542455,1.7799,2.009201,2.580357,2.831836,3.2101759999999997,3.989382,4.270396,4.6334480000000005,4.961375,5.327837000000001,5.546396,5.155751,5.2313540000000005,5.254291,5.565248,5.701478,5.94925,6.238029,6.21315,5.915475,5.688225,5.534721,5.313722,4.897819,4.762928,4.504485
16-2807392,,,,,,,,,,,,,,,,0,0.336854,0.553703,0.893117,1.203357,1.4408020000000001,1.670103,2.24126,2.492739,2.871079,3.6502839999999996,3.9312980000000004,4.294351,4.622278,4.988739,5.207298000000001,5.493849,5.569452,5.592389,5.903346,6.039576,6.2873470000000005,6.5761259999999995,6.551248,6.253573,6.0263230000000005,5.872818,5.65182,5.235917,5.101026,4.842583
17-2804772,,,,,,,,,,,,,,,,,0,0.216849,0.5562630000000001,0.866503,1.103949,1.33325,1.904406,2.155885,2.534225,3.3134300000000003,3.594444,3.957497,4.285424,4.651886,4.870444,5.617298,5.906305000000001,5.929243,6.240199,6.376429,6.624200999999999,6.91298,6.888102000000001,6.590426,6.363176999999999,6.209672,5.988674,5.5727709999999995,5.437879,5.179436
18-2803923,,,,,,,,,,,,,,,,,,0,0.339415,0.649655,0.8871,1.116401,1.687557,1.939036,2.317376,3.096582,3.377595,3.740648,4.068575,4.435037,4.653595,5.400449,5.702126,5.725063,6.03602,6.17225,6.420022,6.708800999999999,6.683922,6.386247,6.158997,6.005493,5.7844940000000005,5.368591,5.2337,4.975257
19-2806339,,,,,,,,,,,,,,,,,,,0,0.31024,0.5476850000000001,0.776986,1.348143,1.5996219999999999,1.977962,2.757167,3.0381810000000002,3.4012339999999996,3.729161,4.0956220000000005,4.314181,5.0610349999999995,5.362712,5.385649,5.696606,5.832835,6.080607,6.369386,6.344508,6.046832,5.819583000000001,5.666078,5.44508,5.029177,4.894285,4.635843
20-2804765,,,,,,,,,,,,,,,,,,,,0,0.237445,0.466747,1.037903,1.289382,1.6677220000000001,2.446927,2.727941,3.090994,3.418921,3.785382,4.003941,4.750795,5.052472,5.075409,5.386366000000001,5.522595,5.770367,6.059146,6.034268,5.736592,5.509343,5.355837999999999,5.1348400000000005,4.718937,4.584045,4.325603
21-2803921,,,,,,,,,,,,,,,,,,,,,0,0.22930100000000003,0.800458,1.0519370000000001,1.430277,2.209482,2.490496,2.853549,3.181476,3.547937,3.766496,4.51335,4.8150260000000005,4.837964,5.1489199999999995,5.28515,5.532922,5.821701,5.796823000000001,5.499147,5.271898,5.118393,4.8973949999999995,4.481492,4.3466,4.088157
22-2806337,,,,,,,,,,,,,,,,,,,,,,0,0.571157,0.822636,1.200976,1.9801810000000002,2.2611950000000003,2.624248,2.952175,3.318636,3.5371949999999996,4.2840489999999996,4.585725,4.608663,4.919619,5.055848999999999,5.303621,5.5924,5.567522,5.269846,5.042597,4.889092,4.668094,4.252191000000001,4.117299,3.858856
23-2806394,,,,,,,,,,,,,,,,,,,,,,,0,0.251479,0.6298189999999999,1.7270240000000001,2.008038,2.371091,2.699018,3.06548,3.284038,4.030892,4.580711,4.603649,4.914605,5.050835,5.298607,5.587386,5.562508,5.264832,5.037583000000001,4.884078,4.66308,4.247177,4.112285,3.8538419999999998
24-2803919,,,,,,,,,,,,,,,,,,,,,,,,0,0.37934,1.476546,1.757559,2.120612,2.448539,2.8150009999999996,3.033559,3.780413,4.3678099999999995,4.637027,4.947984,5.084214,5.3319849999999995,5.6207650000000005,5.595886,5.298211,5.0709610000000005,4.917457,4.696458,4.4986559999999995,4.363764,4.105321
25-2804592,,,,,,,,,,,,,,,,,,,,,,,,,0,1.097206,1.378219,1.7412720000000002,2.0691990000000002,2.435661,2.65422,3.4010730000000002,3.9884699999999995,4.257687000000001,4.568644,4.704874,4.952646,5.241425,5.216546,4.918871,4.691621,4.538117,4.317118,4.325005,4.459896,4.383881
26-2804044,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.281014,0.6460670000000001,0.973994,1.340455,1.559014,2.3058680000000003,2.893265,3.162482,3.473438,3.609668,3.85744,4.146219,4.121341,3.823665,3.5964160000000005,3.442911,3.2219130000000002,3.2297990000000003,3.3646910000000005,3.2876760000000003
27-2804590,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.365053,0.69298,1.059442,1.278,2.024854,2.6122509999999997,2.881468,3.192425,3.3286540000000002,3.576426,3.8652050000000004,3.840327,3.5426519999999995,3.3154019999999997,3.161897,2.9408990000000004,2.948785,3.0836770000000002,3.006662
28-2804042,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327927,0.694389,0.912948,1.6598009999999999,2.247198,2.5164150000000003,2.827372,2.963602,3.211374,3.500153,3.4752739999999998,3.1775990000000003,2.950349,2.7968450000000002,2.575846,2.583733,2.718624,2.642609
29-2804040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.366462,0.58502,1.331874,1.919271,2.188488,2.499445,2.635675,2.8834470000000003,3.1722259999999998,3.147347,2.849672,2.6224220000000003,2.468918,2.247919,2.255806,2.3906970000000003,2.313682
30-2804038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.218559,0.965413,1.55281,1.822027,2.1329830000000003,2.269213,2.516985,2.805764,2.780886,2.4832099999999997,2.255961,2.102456,1.881458,1.889344,2.024236,1.9472209999999999
31-2804036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.746854,1.334251,1.6034680000000001,1.914425,2.050655,2.298427,2.587206,2.5623270000000002,2.264652,2.037402,1.8838979999999999,1.6628990000000001,1.670786,1.805677,1.7296619999999998
32-2804033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5873970000000001,0.856614,1.167571,1.303801,1.5515729999999999,1.840352,1.815473,1.517798,1.290548,1.137044,0.9160450000000001,0.923932,1.0588229999999998,0.982808
33-2800268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270217,0.581174,0.717404,0.965176,1.253955,1.229076,0.931401,0.704151,0.550647,0.329648,0.337535,0.472426,0.726869
34-2800264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31295700000000004,0.449187,0.696959,0.9857379999999999,0.960859,0.663184,0.435934,0.28243,0.319415,0.36047199999999996,0.495364,0.7498060000000001
35-2807245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.13623,0.384002,0.6767810000000001,0.651903,0.44870600000000005,0.266045,0.112541,0.251526,0.6714289999999999,0.80632,1.060763
36-2800262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.247772,0.540551,0.5156729999999999,0.31247600000000003,0.402275,0.24877,0.387756,0.807658,0.94255,1.196993
37-2807367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.292779,0.267901,0.064704,0.291953,0.44545799999999997,0.635528,1.0554299999999999,1.1903219999999999,1.4447649999999999
38-2800265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.057751,0.322554,0.549804,0.703308,0.924307,1.344209,1.479101,1.733544
39-2800266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297676,0.524925,0.67843,0.8994280000000001,1.319331,1.454223,1.708665
40-2807368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22725,0.380754,0.601753,1.021656,1.156547,1.41099
41-2804602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.153505,0.37450300000000003,0.7944060000000001,0.929298,1.18374
42-2803580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22099899999999997,0.640901,0.7757930000000001,1.0302360000000002
43-2800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41990299999999997,0.5547949999999999,0.809237
44-2807388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.134892,0.393334
45-2804528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.258443
46-2804527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
