순번_정류장ID,50-2805077,51-2800301,52-2804454,53-2800294,54-2806305,55-2804529,56-2807416,57-2806355,58-2803939,59-2803941,60-2804767,61-2803998,62-2804000,63-2804002,64-2804004,65-2804006,66-2804008,67-2804011,68-2804012,69-2804014,70-2804016,71-2806404,72-2804019,73-2806406,74-2804020,75-2804705,76-2804027,77-2806303,78-2800283,79-2800281,80-2800280,81-2800278,82-2806663,83-2804031,84-2800260,85-2800275,86-2804713,87-2803598,88-2803600,89-2800273,90-2803601,91-2804331,92-2803581,93-2800271,94-2805489,95-2807150,96-2804581,97-2804582,98-2800267,99-2804032
60-2804767,,,,,,,,,,,0,0.54218,0.932494,1.316152,1.5729799999999998,1.9157849999999998,2.211162,2.607708,2.978846,3.4223480000000004,3.717971,4.056025,4.481093,4.6730220000000005,4.986381,5.178901000000001,4.994855,4.5652610000000005,4.385665,4.848093,5.534956,6.109198,6.245648,7.190349,7.823250999999999,8.058928,8.381122999999999,8.563913000000001,9.052214999999999,9.514497,9.725223,9.896931,10.154597,10.639046,11.13791,11.51268,11.839943,12.136899,12.502983,12.082361
61-2803998,,,,,,,,,,,,0,0.390315,0.7739729999999999,1.0308,1.3736059999999999,1.668982,2.065528,2.4366659999999998,2.880168,3.175791,3.513845,3.938913,4.1308419999999995,4.4442010000000005,4.636722,4.845966000000001,5.10644,4.925845,5.389273,6.076135,6.649377,6.7858279999999995,7.7325289999999995,8.36443,8.600108,8.923303,9.105093,9.593394,10.055676,10.266403,10.437111,10.695777,11.179225,11.68009,12.05286,12.382123,12.678078,13.044163000000001,12.622541
62-2804000,,,,,,,,,,,,,0,0.383658,0.640486,0.983291,1.2786680000000001,1.675214,2.046352,2.4898540000000002,2.785477,3.12353,3.548599,3.7405269999999997,4.0538870000000005,4.246407,4.455652,4.8852459999999995,5.27338,5.735809,6.423671,6.996913,7.133363,8.079064,8.710966,8.947643,9.269839,9.452628,9.94093,10.402211999999999,10.612938,10.784646,11.042311999999999,11.526761,12.026626,12.400396,12.728659,13.025614,13.390698,12.970077
63-2804002,,,,,,,,,,,,,,0,0.256828,0.599633,0.8950100000000001,1.291556,1.662694,2.1061959999999997,2.4018189999999997,2.739872,3.164941,3.356869,3.670229,3.862749,4.071994,4.501587000000001,4.889722,5.352151,6.040013,6.6132550000000005,6.7497050000000005,7.695406,8.327308,8.563985,8.886181,9.06897,9.557272,10.018554,10.229280000000001,10.400988,10.658653999999999,11.143103,11.642967,12.016738,12.345,12.641956,13.00704,12.586418
64-2804004,,,,,,,,,,,,,,,0,0.342805,0.6381819999999999,1.034728,1.405866,1.8493680000000001,2.144991,2.483045,2.908113,3.1000419999999997,3.4134010000000004,3.605921,3.8151660000000005,4.244759999999999,4.6328949999999995,5.0953230000000005,5.783185,6.356427,6.492877,7.438578,8.07048,8.307157,8.629353,8.812142,9.300444,9.761726,9.972452,10.144161,10.401827,10.886275,11.38614,11.759910000000001,12.088173,12.385128,12.750213,12.329591
65-2804006,,,,,,,,,,,,,,,,0,0.295377,0.691923,1.063061,1.5065629999999999,1.802186,2.140239,2.5653080000000004,2.7572360000000002,3.070596,3.263116,3.4723599999999997,3.901954,4.290089,4.752517,5.44038,6.013622,6.150072,7.095772999999999,7.727675,7.964352000000001,8.286547,8.469337,8.957639,9.418921000000001,9.629647,9.801355000000001,10.059021000000001,10.54347,11.043334,11.417104,11.745367,12.042323,12.407407000000001,11.986785000000001
66-2804008,,,,,,,,,,,,,,,,,0,0.396546,0.767684,1.211186,1.506809,1.8448630000000001,2.269931,2.4618599999999997,2.775219,2.96774,3.176984,3.606578,3.994713,4.457141,5.145003,5.718245,5.854696,6.800397,7.432297999999999,7.668976,7.9911710000000005,8.173961,8.662262,9.123544,9.334271000000001,9.505979,9.763645,10.248092999999999,10.747958,11.121728,11.449991,11.746946000000001,12.112031,11.691409
67-2804011,,,,,,,,,,,,,,,,,,0,0.371138,0.8146399999999999,1.110263,1.448317,1.8733849999999999,2.065314,2.378673,2.571193,2.780438,3.210032,3.5981669999999997,4.060594999999999,4.748457,5.321699,5.458149,6.40385,7.0357520000000005,7.27243,7.594625,7.777414,8.265716000000001,8.726998,8.937725,9.109433000000001,9.367099000000001,9.851547,10.351412,10.725182,11.053445,11.3504,11.715485000000001,11.294863000000001
68-2804012,,,,,,,,,,,,,,,,,,,0,0.44350200000000006,0.739125,1.077179,1.5022469999999999,1.694176,2.007535,2.200056,2.4093,2.838894,3.227029,3.689457,4.377319,4.950561,5.0870120000000005,6.032712999999999,6.664614,6.901292,7.2234869999999995,7.406277,7.894578,8.35586,8.566587,8.738294999999999,8.995961,9.480409,9.980274,10.354044,10.682307000000002,10.979262,11.344347,10.923725
69-2804014,,,,,,,,,,,,,,,,,,,,0,0.295623,0.633677,1.058745,1.250674,1.564033,1.7565540000000002,1.965798,2.3953919999999997,2.783527,3.245955,3.933817,4.507059,4.643509,5.589211,6.221112000000001,6.45779,6.779985000000001,6.962775,7.451076,7.912358,8.123085000000001,8.294792999999999,8.552458999999999,9.036907000000001,9.536772000000001,9.910542,10.238805000000001,10.53576,10.900845,10.480222999999999
70-2804016,,,,,,,,,,,,,,,,,,,,,0,0.338054,0.7631220000000001,0.955051,1.26841,1.460931,1.670175,2.0997689999999998,2.487904,2.950332,3.6381940000000004,4.211436,4.347886,5.2935870000000005,5.925489,6.162167,6.484362,6.667152000000001,7.155453,7.616735,7.827462,7.9991699999999994,8.256836,8.741284,9.241149,9.614919,9.943182,10.240136999999999,10.605222,10.1846
71-2806404,,,,,,,,,,,,,,,,,,,,,,0,0.425069,0.616997,0.930357,1.1228770000000001,1.332122,1.761716,2.14985,2.612279,3.3001410000000004,3.873383,4.009833,4.955533999999999,5.587436,5.824113,6.146309,6.329098,6.8174,7.278682000000001,7.489408,7.661116000000001,7.918782000000001,8.403231,8.903096000000001,9.276866,9.605129,9.902084,10.267168,9.846547
72-2804019,,,,,,,,,,,,,,,,,,,,,,,0,0.191929,0.505288,0.697809,0.9070530000000001,1.336647,1.724782,2.18721,2.8750720000000003,3.448314,3.584765,4.5304660000000005,5.162367,5.399045,5.72124,5.9040300000000006,6.3923309999999995,6.853613,7.06434,7.236047999999999,7.493714,7.978163,8.478027,8.851797,9.180060000000001,9.477015,9.8421,9.421478
73-2806406,,,,,,,,,,,,,,,,,,,,,,,,0,0.31335999999999997,0.50588,0.715124,1.1447180000000001,1.532853,1.995281,2.683144,3.256386,3.392836,4.3385370000000005,4.970439,5.207116,5.529311,5.7121010000000005,6.200403,6.661685,6.8724110000000005,7.044119,7.301785000000001,7.786233999999999,8.286097999999999,8.659868,8.988131,9.285086999999999,9.650171,9.229549
74-2804020,,,,,,,,,,,,,,,,,,,,,,,,,0,0.192521,0.401765,0.831359,1.219494,1.6819220000000001,2.369784,2.9430259999999997,3.0794770000000002,4.0251779999999995,4.657079,4.893757,5.215952,5.3987419999999995,5.887043,6.348325,6.559052,6.730760000000001,6.988426,7.472874000000001,7.972739,8.346509,8.674772,8.971727,9.336812,8.91619
75-2804705,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.212245,0.641838,1.029973,1.492402,2.1802639999999998,2.7535060000000002,2.889956,3.835657,4.467559,4.704236,5.026432,5.209221,5.697523,6.158805,6.369530999999999,6.541239,6.798905,7.283353999999999,7.783217999999999,8.156989,8.485251,8.782207000000001,9.147291000000001,8.726669000000001
76-2804027,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.429594,0.822729,1.2851569999999999,1.9730189999999999,2.546261,2.682712,3.6284129999999997,4.260314,4.496992,4.819187,5.001977,5.490278,5.95156,6.162287,6.333995,6.591661,7.076110000000001,7.575974,7.949744,8.278007,8.574962,8.940047,8.519425
77-2806303,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.393135,0.855563,1.543426,2.116668,2.253118,3.198819,3.83072,4.067398000000001,4.389593,4.572383,5.060684999999999,5.521966,5.732693,5.904401,6.1620669999999995,6.646516,7.146380000000001,7.52015,7.848413000000001,8.145369,8.510453,8.089831
78-2800283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46642799999999995,1.154291,1.7275330000000002,1.8639830000000002,2.809684,3.441585,3.678263,4.000458,4.183248000000001,4.67155,5.1328309999999995,5.343558,5.5152660000000004,5.772932,6.257381,6.757244999999999,7.131015,7.459278,7.756234,8.121317999999999,7.700696000000001
79-2800281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.687863,1.261105,1.3975549999999999,2.3432560000000002,2.975158,3.2118349999999998,3.5340300000000004,3.71682,4.205122,4.666404,4.87713,5.048838,5.306504,5.790953,6.290817,6.664586999999999,6.99285,7.289806,7.654889999999999,7.234267999999999
80-2800280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.573242,0.709692,1.6553930000000001,2.287295,2.523973,2.846168,3.028957,3.5172589999999997,3.9785410000000003,4.189267,4.360976,4.6186419999999995,5.10309,5.602955000000001,5.976725,6.304988,6.6019429999999995,6.967028,6.546406
81-2800278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.136451,1.082152,1.7140529999999998,1.9507310000000002,2.272926,2.455716,2.9440169999999997,3.405299,3.616026,3.7877339999999995,4.0454,4.529848,5.029713,5.4034830000000005,5.731746,6.028701,6.393786,5.973164
82-2806663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.945701,1.577603,1.81428,2.136476,2.319265,2.8075669999999997,3.2688490000000003,3.479575,3.6512839999999995,3.90895,4.393398,4.893263,5.2670330000000005,5.595296,5.892251,6.2573360000000005,5.836714
83-2804031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6319020000000001,0.8685799999999999,1.190775,1.373564,1.861866,2.3231479999999998,2.533875,2.7055830000000003,2.9632490000000002,3.4476970000000002,3.9475620000000005,4.321332,4.649595,4.94655,5.311635,4.891013
84-2800260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23667800000000003,0.558873,0.741663,1.2299639999999998,1.6912459999999998,1.901973,2.073681,2.331347,2.8157959999999997,3.31566,3.68943,4.017693,4.314648,4.679733000000001,4.259111
85-2800275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.322195,0.504985,0.993287,1.454569,1.665295,1.837003,2.0946689999999997,2.5791180000000002,3.078982,3.452752,3.781015,4.077971,4.443055,4.022433
86-2804713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18279,0.671092,1.1323729999999999,1.3431,1.514808,1.772474,2.256923,2.756787,3.130557,3.45882,3.755776,4.1208599999999995,3.7002379999999997
87-2803598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48830200000000007,0.949584,1.16031,1.332018,1.589684,2.0741330000000002,2.573998,2.947768,3.276031,3.572986,3.9380699999999997,3.5174489999999996
88-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46128199999999997,0.672009,0.843717,1.101383,1.585831,2.085696,2.459466,2.787729,3.084684,3.4497690000000003,3.029147
89-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210727,0.38243499999999997,0.640101,1.124549,1.624414,1.998184,2.326447,2.623402,2.988487,2.5678650000000003
90-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171709,0.429375,0.9138229999999999,1.4136879999999998,1.7874580000000002,2.1157209999999997,2.412676,2.777761,2.357139
91-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257666,0.742115,1.2419790000000002,1.6157489999999999,1.9440119999999999,2.240968,2.606052,2.1854299999999998
92-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48444899999999996,0.9843129999999999,1.358083,1.686346,1.9833020000000001,2.348386,1.927764
93-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.506865,0.8806350000000001,1.208898,1.505853,1.8709380000000002,1.450316
94-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37377,0.702033,0.9989889999999999,1.3640729999999999,0.943451
95-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328263,0.625218,0.990303,0.569681
96-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297955,0.66304,0.543514
97-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.365085,0.840469
98-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.636447
99-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
