순번_정류장ID,64-2807131,65-2807129,66-2807127,67-2806963,68-2807124,69-2806964,70-2806987,71-2806965,72-2806966,73-2806967,74-2806968,75-2806969,76-2806970,77-2807408,78-2806971,79-2807122,80-2806891,81-2806890,82-2806888,83-2807293,84-2806886,85-2804580,86-2804213,87-2804211,88-2804209,89-2804207,90-2804205,91-2804204,92-2806290,93-2804202,94-2806292,95-2804578,96-2803609,97-2806232,98-2803608,99-2803607,100-2803606,101-2806297,102-2803616,103-2803853,104-2803850,105-2803617,106-2806299,107-2803618,108-2806300,109-2803600,110-2800273,111-2803601,112-2804331,113-2803581,114-2800271,115-2804749,116-2805489,117-2807150,118-2804581,119-2804582,120-2807389,121-2800267,122-2804032
74-2806968,,,,,,,,,,,0,0.347844,0.664395,1.26941,2.0175520000000002,2.605738,4.397628,4.9235809999999995,5.499722,5.841883999999999,6.419805,6.781694,7.289839,7.649986999999999,8.138781,8.510146,9.245367,9.477145,9.831448,10.245244999999999,10.498819000000001,10.860533,10.995773,11.37086,11.699502,12.206711,12.499101,13.048551,13.36695,13.565504999999998,13.961867000000002,14.557337,15.082022,15.348431,15.665632,16.35189,16.813172,17.023899,17.195607,17.453273,17.937722,17.98366,18.437586,18.811356,19.139619,19.436574,19.571571,19.721659,19.381037
75-2806969,,,,,,,,,,,,0,0.316551,0.921567,1.6697080000000002,2.257895,4.050783999999999,4.5767370000000005,5.152878,5.49504,6.072962,6.434851,6.940996000000001,7.301143,7.789936999999999,8.161302000000001,8.897523,9.129301,9.482605,9.896401,10.150976,10.51269,10.647929,11.023016,11.350658000000001,11.855868,12.149258,12.700708,13.018106,13.216660999999998,13.613023000000002,14.209493,14.733178,15.000588,15.318788,16.004047,16.465329,16.677055,16.846763,17.104429,17.589878,17.634816,18.088742,18.465513,18.791775,19.088731,19.222728,19.373815,19.032193
76-2806970,,,,,,,,,,,,,0,0.605016,1.353158,1.941344,3.734233,4.260186,4.836327,5.178489,5.756411,6.1193,6.625445,6.986592999999999,7.475386,7.845752,8.580972000000001,8.81275,9.168054,9.58085,9.834425,10.196139,10.331377999999999,10.706466,11.035107,11.540317,11.832707000000001,12.384157,12.703555,12.90311,13.297472,13.892942000000001,14.419626999999998,14.685037,15.001237,15.687496,16.148778,16.359504,16.531213,16.788879,17.275326999999997,17.321265,17.773192,18.146962,18.475225,18.77218,18.910176999999997,19.057264,18.719642999999998
77-2807408,,,,,,,,,,,,,,0,0.748142,1.336328,3.129218,3.6551709999999997,4.231312,4.573474,5.151395,5.512283999999999,6.020429,6.380577,6.86937,7.240736,7.975957000000001,8.207735000000001,8.562038000000001,8.975835,9.229409,9.591123,9.726363000000001,10.10145,10.430092,10.937301,11.227691,11.781141,12.099539,12.296095,12.692457000000001,13.289926999999999,13.814612,14.079021,14.398222,15.08448,15.545762,15.754489000000001,15.928197,16.185863,16.670312,16.71625,17.170176,17.543946,17.870209,18.169164000000002,18.302160999999998,18.453249,18.113626999999997
78-2806971,,,,,,,,,,,,,,,0,0.588186,2.3810759999999997,2.907029,3.48317,3.825332,4.403253,4.764143,5.272287,5.632435,6.1212290000000005,6.492594,7.227815,7.459592999999999,7.813896000000001,8.227692999999999,8.481268,8.842981,8.978221000000001,9.353308,9.68195,10.189160000000001,10.48155,11.033,11.351398,11.549953,11.944315,12.541785,13.066469999999999,13.332879,13.648079999999998,14.334339000000002,14.797620000000002,15.008347,15.180055,15.437721,15.92017,15.968107999999999,16.422034,16.795804,17.124067,17.421023,17.556019,17.704107,17.365485
79-2807122,,,,,,,,,,,,,,,,0,1.79289,2.318843,2.894984,3.237146,3.815067,4.176956,4.684101,5.043248999999999,5.533043,5.903408,6.639628999999999,6.8714070000000005,7.22571,7.639507000000001,7.892081,8.254795,8.389035,8.765122,9.092764,9.599973,9.893363,10.443813,10.763211,10.961767,11.358129,11.952599000000001,12.477284,12.744693,13.059894,13.746151999999999,14.209434,14.420160999999998,14.589869,14.848535,15.332984,15.379922,15.832848,16.205617999999998,16.535881,16.832836,16.967833,17.115921,16.777299
80-2806891,,,,,,,,,,,,,,,,,0,0.525953,1.1020940000000001,1.444256,2.022178,2.3940669999999997,2.9012119999999997,3.261359,3.750153,4.121518,4.856739,5.0885169999999995,5.442821,5.856617,6.110192,6.471906,6.607145,6.982232000000001,7.310874,7.816084,8.108474000000001,8.659924,8.978322,9.178877,9.573239,10.170709,10.695394,10.961803999999999,11.277004,11.965263,12.424545,12.635271000000001,12.806979,13.064645,13.549094,13.595032000000002,14.048957999999999,14.422729,14.750991,15.047947,15.182944,15.333031,14.994409
81-2806890,,,,,,,,,,,,,,,,,,0,0.576141,0.9183030000000001,1.496225,1.869114,2.376259,2.736407,3.2252,3.5955660000000003,4.330786,4.562564,4.917868,5.331664,5.585239,5.946953,6.081192,6.45528,6.783921,7.291131,7.582521000000001,8.133971,8.451369,8.649924,9.046286,9.643756,10.168441,10.435851,10.751051,11.43931,11.899592,12.110318,12.282027000000001,12.539693,13.024141,13.071079,13.524006,13.897776,14.226039000000002,14.522994,14.658991,14.808078,14.467457000000001
82-2806888,,,,,,,,,,,,,,,,,,,0,0.34216199999999997,0.920084,1.291973,1.799118,2.159265,2.648059,3.0194240000000003,3.7546449999999996,3.9864230000000003,4.340726999999999,4.754523000000001,5.008098,5.3698120000000005,5.505051,5.880138,6.20878,6.71599,7.00638,7.559830000000001,7.876228,8.074783,8.471145,9.066614999999999,9.5933,9.85771,10.176910000000001,10.863169000000001,11.324451,11.535177000000001,11.706885,11.964551,12.449000000000002,12.494938000000001,12.948864,13.322635,13.648897,13.945853,14.08285,14.231937,13.892315
83-2807293,,,,,,,,,,,,,,,,,,,,0,0.577922,0.9498110000000001,1.456956,1.817104,2.3058970000000003,2.677262,3.4124830000000004,3.644261,3.998565,4.412361,4.665936,5.02765,5.162889,5.537977,5.866618,6.373828,6.666217999999999,7.215667999999999,7.534066,7.732621000000001,8.128983,8.726453,9.251138000000001,9.517548,9.834748,10.521007,10.982289,11.193014999999999,11.364724,11.620389,12.106838,12.152776,12.604703,12.980473,13.308735999999998,13.605691,13.740688,13.888775,13.548154
84-2806886,,,,,,,,,,,,,,,,,,,,,0,0.37088899999999997,0.878034,1.238182,1.726975,2.098341,2.8335619999999997,3.06534,3.419643,3.83344,4.087014,4.448728,4.583968,4.959055,5.2876970000000005,5.7929059999999994,6.087296,6.6367460000000005,6.955144000000001,7.1557,7.550062,8.145532000000001,8.672217,8.938626,9.255827,9.942085,10.403367,10.614094,10.785802,11.043467999999999,11.525917,11.573855,12.027781,12.401551,12.729814,13.026769,13.161766,13.310854,12.969232
85-2804580,,,,,,,,,,,,,,,,,,,,,,0,0.507145,0.867293,1.3600860000000001,1.731452,2.466673,2.69845,3.052754,3.4665510000000004,3.720125,4.0818389999999996,4.217079,4.592166000000001,4.920807,5.428017,5.720407,6.271857,6.590255,6.788811,7.185172000000001,7.7806429999999995,8.305328,8.571736999999999,8.888937,9.575196,10.036478,10.247205000000001,10.418913,10.676578999999998,11.161027,11.206966,11.660892,12.034661999999999,12.362925,12.659880000000001,12.794877,12.997211,12.604343
86-2804213,,,,,,,,,,,,,,,,,,,,,,,0,0.360148,0.852942,1.224307,1.959528,2.191306,2.5456090000000002,2.959406,3.21298,3.574694,3.7099339999999996,4.085021,4.413663,4.920872,5.213262,5.764712,6.083111,6.281666,6.678028,7.273498,7.798183,8.064592,8.381793,9.068050999999999,9.529333,9.74006,9.911767999999999,10.169433999999999,10.653883,10.699821,11.153747000000001,11.527517,11.855780000000001,12.152735,12.287732,12.51782,12.097197999999999
87-2804211,,,,,,,,,,,,,,,,,,,,,,,,0,0.49279399999999995,0.864159,1.59938,1.8311580000000003,2.185461,2.5992580000000003,2.852832,3.214546,3.349786,3.724873,4.053515,4.558724,4.851115,5.402564,5.720962999999999,5.919518,6.31588,6.91135,7.436035,7.702444,8.019645,8.705903999999999,9.167185,9.377912,9.549619999999999,9.807286,10.291735000000001,10.337672999999999,10.791599,11.165369,11.493632,11.790588,11.925583999999999,12.155672000000001,11.73505
88-2804209,,,,,,,,,,,,,,,,,,,,,,,,,0,0.371366,1.108586,1.3403639999999999,1.694668,2.1084650000000003,2.3620389999999998,2.723753,2.858993,3.23408,3.562721,4.067931,4.362321,4.913771,5.232169,5.430724,5.827086,6.422557,6.947241,7.213651,7.530850999999999,8.21711,8.678392,8.889119,9.060827,9.318493,9.802941,9.846879,10.300806,10.676575999999999,11.004839,11.301794000000001,11.434791,11.664878999999999,11.246257
89-2804207,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.737221,0.9689989999999999,1.323302,1.7370990000000002,1.990674,2.352387,2.4876270000000003,2.862714,3.1913560000000003,3.6985660000000005,3.9909559999999997,4.542406,4.860804,5.059359,5.455721,6.051191,6.575875999999999,6.842285,7.159486,7.845745,8.307027,8.517752999999999,8.689461,8.947127,9.431576,9.477514,9.93144,10.30521,10.633473,10.930429,11.065425,11.295513,10.874891
90-2804205,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.231778,0.5860810000000001,0.999878,1.2534530000000002,1.6151659999999999,1.7504060000000001,2.125493,2.454135,2.961345,3.253735,3.803185,4.121583,4.320138,4.7165,5.31197,5.836655,6.103065,6.4202650000000006,7.106524,7.567806,7.778532000000001,7.950239999999999,8.207906,8.692355000000001,8.738292999999999,9.192219,9.565989,9.894252,10.191208,10.326205,10.556292,10.13567
91-2804204,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354304,0.7681,1.021675,1.383389,1.518628,1.893716,2.222357,2.7275669999999996,3.021957,3.573407,3.891805,4.0903599999999996,4.486722,5.082192,5.606877,5.873287,6.190487,6.876746000000001,7.3380279999999996,7.548754,7.718463000000001,7.978128,8.462577,8.508515,8.962442,9.336212,9.664475,9.96143,10.096427,10.326514,9.905892999999999
92-2806290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.413797,0.6673720000000001,1.029085,1.164325,1.539412,1.868054,2.373264,2.665654,3.219104,3.5375019999999995,3.736057,4.1324190000000005,4.727889,5.252574,5.518984,5.836183999999999,6.522443,6.983725,7.194450999999999,7.366159,7.623825,8.108274,8.154212,8.608138,8.981908,9.310171,9.607127,9.742124,9.972211,9.551589
93-2804202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.253575,0.6152880000000001,0.752528,1.127615,1.456257,1.9634669999999999,2.255857,2.8073069999999998,3.125705,3.3242599999999998,3.720622,4.316092,4.840777,5.1071860000000004,5.424387,6.110646,6.5719270000000005,6.782653999999999,6.954362,7.212028,7.696477000000001,7.742414999999999,8.196341,8.570111,8.898374,9.19533,9.330326,9.560414,9.139792
94-2806292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361714,0.498954,0.874041,1.202683,1.7098919999999997,2.002282,2.553732,2.87213,3.0706860000000002,3.467048,4.062518,4.587203,4.853612,5.170813,5.8570709999999995,6.318353,6.52908,6.700788,6.958454,7.442903,7.488841000000001,7.942767,8.316537,8.6448,8.941755,9.076752,9.30684,8.886218
95-2804578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.13724,0.5123270000000001,0.840968,1.348178,1.640568,2.192018,2.510416,2.708972,3.105334,3.700804,4.225489,4.491898,4.8090980000000005,5.495357,5.956639,6.167366,6.339074,6.59674,7.081188,7.127127000000001,7.581053,7.954822999999999,8.283086,8.580041,8.715038,8.945126,8.524503999999999
96-2803609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375087,0.703729,1.208939,1.5013290000000001,2.052779,2.371177,2.569732,2.966094,3.5615639999999997,4.086249,4.352658,4.669859,5.356118,5.8174,6.028126,6.199834,6.4575,6.941949,6.987887,7.441813000000001,7.815583,8.143846,8.440802,8.575797999999999,8.805886,8.385264
97-2806232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328642,0.833852,1.126242,1.6776919999999997,1.9960900000000001,2.194645,2.591007,3.186477,3.7111620000000003,3.9775709999999997,4.294772,4.981031,5.442312,5.653039,5.824747,6.082413,6.5668619999999995,6.6128,7.066725999999999,7.440496,7.768758999999999,8.065714999999999,8.200711,8.430799,8.010177
98-2803608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50521,0.7976,1.34905,1.667448,1.8660029999999999,2.262365,2.8578360000000003,3.3825199999999995,3.6489300000000005,3.96613,4.652389,5.113671,5.324397,5.496106,5.7537720000000006,6.23822,6.284158000000001,6.738085000000001,7.111855,7.440117999999999,7.737073,7.87207,8.102158,7.681536
99-2803607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29239,0.8448399999999999,1.163238,1.361793,1.758155,2.3536259999999998,2.87831,3.14472,3.4619199999999997,4.148179,4.6094610000000005,4.820188,4.991896,5.249562,5.73401,5.779948,6.233875,6.607645,6.935908,7.232863,7.36786,7.597948,7.177326
100-2803606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.55245,0.870848,1.069403,1.465765,2.061236,2.58592,2.85233,3.16953,3.855789,4.317071,4.5277970000000005,4.6995059999999995,4.957172,5.4416199999999995,5.487558,5.941485,6.3152550000000005,6.643517999999999,6.940473,7.07547,7.305558,6.884936
101-2806297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.319399,0.517954,0.914316,1.509786,2.034471,2.30088,2.618081,3.3043400000000003,3.765621,3.976348,4.1480559999999995,4.405722,4.890171,4.936109,5.390035,5.7638050000000005,6.092068,6.389024,6.52402,6.7541080000000004,6.333486
102-2803616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198555,0.594917,1.190388,1.7150720000000002,1.981482,2.298682,2.984941,3.4462230000000003,3.65695,3.8286580000000003,4.086323999999999,4.570772,4.616709999999999,5.0706370000000005,5.444407,5.77267,6.069625,6.2046220000000005,6.43471,6.014088
103-2803853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.396362,0.9918319999999999,1.5165170000000001,1.7829270000000002,2.100127,2.7863860000000003,3.247668,3.458394,3.6301019999999995,3.887768,4.372217,4.4181550000000005,4.872081,5.245851999999999,5.574114,5.87107,6.006067,6.236154,5.815532
104-2803850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5954699999999999,1.120155,1.386565,1.7037650000000002,2.3900240000000004,2.851306,3.062032,3.23374,3.4914059999999996,3.975855,4.021793,4.47572,4.84949,5.177753,5.474708000000001,5.609705,5.839792,5.4191709999999995
105-2803617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5246850000000001,0.792095,1.1092950000000001,1.795554,2.256836,2.467562,2.6392700000000002,2.896936,3.381385,3.4273230000000003,3.881249,4.25502,4.583282,4.880237999999999,5.015235,5.245322,4.8247
106-2806299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26741,0.5846100000000001,1.270869,1.7321509999999998,1.942877,2.114585,2.372251,2.8567,2.902638,3.356564,3.7303349999999997,4.058597,4.355553,4.49055,4.720637,4.300015
107-2803618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3172,1.003459,1.464741,1.675468,1.847176,2.1048419999999997,2.58929,2.6352279999999997,3.089155,3.462925,3.7911879999999996,4.088143,4.22314,4.453228,4.0326059999999995
108-2806300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6862590000000001,1.147541,1.3582670000000001,1.529976,1.7876419999999997,2.27209,2.318028,2.7719549999999997,3.145725,3.473988,3.770943,3.90594,4.136028,3.7154059999999998
109-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46128199999999997,0.672009,0.843717,1.101383,1.585831,1.6317700000000002,2.085696,2.459466,2.787729,3.084684,3.219681,3.4497690000000003,3.029147
110-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210727,0.38243499999999997,0.640101,1.124549,1.170487,1.624414,1.998184,2.326447,2.623402,2.7583990000000003,2.988487,2.5678650000000003
111-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171709,0.429375,0.9138229999999999,0.9597610000000001,1.4136879999999998,1.7874580000000002,2.1157209999999997,2.412676,2.547673,2.777761,2.357139
112-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257666,0.742115,0.788053,1.2419790000000002,1.6157489999999999,1.9440119999999999,2.240968,2.3759639999999997,2.606052,2.1854299999999998
113-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48444899999999996,0.5303869999999999,0.9843129999999999,1.358083,1.686346,1.9833020000000001,2.118298,2.348386,1.927764
114-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.052938,0.506865,0.8806350000000001,1.208898,1.505853,1.64085,1.8709380000000002,1.450316
115-2804749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453927,0.8276969999999999,1.15596,1.452915,1.587912,1.8179990000000001,1.397378
116-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37377,0.702033,0.9989889999999999,1.133985,1.3640729999999999,0.943451
117-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328263,0.625218,0.760215,0.990303,0.569681
118-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297955,0.43295200000000006,0.66304,0.543514
119-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.134997,0.365085,0.840469
120-2807389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23008800000000001,0.866534
121-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.636447
122-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
