순번_정류장ID,1-2806577,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2804135,10-2803684,11-2803685,12-2803686,13-2803687,14-2804667,15-2803688,16-2803689,17-2803690,18-2803691,19-2803740,20-2803692,21-2803694,22-2803696,23-2803698,24-2804776,25-2804737,26-2806144,27-2806401,28-2804747,29-2804305,30-2804302,31-2807404,32-2806100,33-2806102,34-2806104,35-2806106,36-2806108,37-2806110,38-2806112,39-2806114,40-2806116,41-2806118,42-2806120,43-2806122,44-2806124,45-2806126,46-2806128,47-2806130,48-2806132,49-2806135,50-2806137,51-2806139,52-2806141,53-2806142
11-2803685,,,,,,,,,,,0,0.7380439999999999,1.207417,1.850566,2.201223,2.741257,2.972282,4.032143,4.833973,5.062801,5.35173,5.764444999999999,6.138396,6.446248000000001,6.92992,8.243055,8.998596000000001,9.543999000000001,9.817638,10.414206,11.39823,13.839392000000002,14.527088000000001,14.871517,15.349944,16.253227,16.461085999999998,17.082770999999997,17.408708999999998,17.660272,17.947819,18.151201,18.527372,18.734763,19.028191,19.285522,19.630489999999998,20.100118,20.515432999999998,20.69837,21.775855,22.550356,23.058235999999997
12-2803686,,,,,,,,,,,,0,0.46937299999999993,1.1125209999999999,1.467179,2.007213,2.238238,3.2980989999999997,4.099929,4.328757,4.617686,5.030401,5.404351999999999,5.712204,6.195876,7.509011,8.264552,8.809955,9.083594,9.680162,10.663185,13.104347,13.792044,14.136473,14.6149,15.518182999999999,15.727042,16.348727,16.673665,16.925227,17.212775,17.416157000000002,17.793328,17.999719,18.294147,18.551478,18.895446,19.365074,19.780389000000003,19.964325,21.04081,21.816312,22.324192
13-2803687,,,,,,,,,,,,,0,0.643149,0.997807,1.5378399999999999,1.7688650000000001,2.8287259999999996,3.630556,3.8593839999999995,4.148313,4.561028,4.93498,5.242832,5.726503,7.039639,7.795178999999999,8.340582000000001,8.614221,9.21079,10.193813,12.634975,13.323671,13.6671,14.146526999999999,15.04981,15.25867,15.880354999999998,16.205293,16.455855,16.743403,16.946784,17.323954999999998,17.531346,17.824773999999998,18.082105,18.426073000000002,18.896701,19.311016,19.495953,20.572438000000002,21.347939,21.855819
14-2804667,,,,,,,,,,,,,,0,0.354658,0.894692,1.125717,2.185577,2.987407,3.216236,3.5051650000000003,3.917879,4.291831,4.599683,5.083354,6.39649,7.152031,7.697433,7.971073,8.567641,9.551664,11.992825999999999,12.680522,13.024951,13.503379,14.405662,14.615521,15.237206,15.562144,15.813706,16.100254,16.303635,16.681807,16.888197,17.182625,17.438957000000002,17.783924,18.253552,18.667868,18.852804000000003,19.929289,20.70479,21.212670000000003
15-2803688,,,,,,,,,,,,,,,0,0.540034,0.771059,1.830919,2.632749,2.8615779999999997,3.150507,3.563221,3.9371730000000005,4.245025,4.728696,6.041832,6.797372999999999,7.342775,7.616414999999999,8.212983,9.197006,11.637167999999999,12.324864,12.669293,13.147720999999999,14.051004,14.260863,14.881548,15.207486,15.459048000000001,15.746595999999998,15.949976999999999,16.326148999999997,16.533539,16.827967,17.084298999999998,17.429266000000002,17.898894,18.31321,18.498146,19.573631,20.349132,20.857012
16-2803689,,,,,,,,,,,,,,,,0,0.231025,1.290886,2.092716,2.321544,2.610473,3.023188,3.397139,3.704991,4.188663,5.501798,6.257339,6.802741999999999,7.076381,7.672949000000001,8.656972,11.097134,11.784831,12.12926,12.608687,13.511970000000002,13.720829,14.342514000000001,14.667451999999999,14.918014000000001,15.206562,15.408944,15.786114999999999,15.993506,16.287934,16.544265,16.888233,17.358860999999997,17.774176,17.958112,19.034597,19.809099,20.316979
17-2803690,,,,,,,,,,,,,,,,,0,1.0598610000000002,1.861691,2.090519,2.379448,2.792163,3.166114,3.4739660000000003,3.9576379999999998,5.270773,6.026314,6.571717,6.845356,7.441924,8.424947999999999,10.86611,11.553806,11.898235000000001,12.376662,13.279945000000001,13.488804,14.110489000000001,14.435426999999999,14.68699,14.974537,15.177919000000001,15.55509,15.761481,16.055909,16.31324,16.657207999999997,17.126835999999997,17.542151,17.726088,18.802573000000002,19.578073999999997,20.085954
18-2803691,,,,,,,,,,,,,,,,,,0,0.80483,1.033658,1.3225870000000002,1.7353020000000001,2.109254,2.417106,2.900777,4.213913,4.969453,5.514856,5.788494999999999,6.385064,7.3690869999999995,9.810249,10.497945,10.842374000000001,11.320801,12.224084,12.432944,13.054628999999998,13.379567000000002,13.631129000000001,13.918676999999999,14.122057999999999,14.499229000000001,14.705620000000001,15.000048000000001,15.257379,15.601347,16.070975,16.486291,16.670227,17.746712,18.522213,19.030093
19-2803740,,,,,,,,,,,,,,,,,,,0,0.22882800000000003,0.5177579999999999,0.930472,1.304424,1.612276,2.0959470000000002,3.4090830000000003,4.164623000000001,4.710026,4.983666,5.580234,6.5642570000000005,9.005419,9.693114999999999,10.037544,10.515971,11.419255,11.628114,12.249799000000001,12.574736999999999,12.826299,13.113847,13.317228,13.6944,13.900789999999999,14.195217999999999,14.45255,14.796517000000001,15.266145000000002,15.681460999999999,15.865397,16.941882,17.717382999999998,18.225263
20-2803692,,,,,,,,,,,,,,,,,,,,0,0.288929,0.7016439999999999,1.075595,1.3834469999999999,1.867119,3.180254,3.9357949999999997,4.481198,4.754837,5.351405000000001,6.335429,8.776591,9.464286999999999,9.808716,10.287142999999999,11.190425999999999,11.399285,12.02097,12.345908,12.597471,12.885017999999999,13.0884,13.465570999999999,13.671961999999999,13.966389999999999,14.223721,14.567689000000001,15.037317000000002,15.452632000000001,15.636569,16.713054,17.488554999999998,17.996435
21-2803694,,,,,,,,,,,,,,,,,,,,,0,0.41271499999999994,0.786666,1.094518,1.57819,2.891326,3.646866,4.1922690000000005,4.465908,5.062476,6.0455,8.486661999999999,9.175358000000001,9.518787,9.998214,10.901497,11.109356,11.732042,12.056979,12.308542,12.595089999999999,12.799471,13.176642000000001,13.382032999999998,13.676460999999998,13.933792,14.27776,14.748388,15.162703,15.346639999999999,16.424125,17.198626,17.706506
22-2803696,,,,,,,,,,,,,,,,,,,,,,0,0.373952,0.681804,1.165475,2.478611,3.2341509999999998,3.779554,4.053193,4.649762,5.633785,8.074947,8.762642999999999,9.107072,9.585499,10.488782,10.697642,11.319327000000001,11.644264999999999,11.895827,12.183375,12.386756,12.763928,12.970317999999999,13.264745999999999,13.522077,13.866045000000002,14.335673000000002,14.750989,14.934925,16.01141,16.786911,17.294791
23-2803698,,,,,,,,,,,,,,,,,,,,,,,0,0.307852,0.791524,2.104659,2.8602,3.4056029999999997,3.679242,4.27581,5.259833,7.700995,8.388692,8.733121,9.211547999999999,10.113831,10.32269,10.945375,11.270313,11.521875,11.809422999999999,12.012805,12.388976,12.595367,12.889795,13.147126,13.491094,13.961722,14.377037,14.560973,15.637457999999999,16.41296,16.92084
24-2804776,,,,,,,,,,,,,,,,,,,,,,,,0,0.48367200000000005,1.796807,2.552348,3.0977509999999997,3.3713900000000003,3.9679580000000003,4.951981,7.393144,8.08084,8.425269,8.903696,9.806979,10.015838,10.637523,10.962461,11.214023,11.501571,11.704953,12.082124,12.288515,12.582942999999998,12.840274,13.184242000000001,13.653870000000001,14.069185000000001,14.253120999999998,15.329606,16.105107999999998,16.612988
25-2804737,,,,,,,,,,,,,,,,,,,,,,,,,0,1.313136,2.068676,2.621079,2.894718,3.4912870000000003,4.47431,6.915472,7.603167999999999,7.947597,8.426024,9.329307,9.538167,10.159852,10.48479,10.736352,11.0239,11.227281,11.604452,11.810842999999998,12.105271,12.362602,12.70657,13.176198000000001,13.591513,13.77545,14.851935000000001,15.627436,16.135316
26-2806144,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.755541,1.307944,1.581583,2.1781509999999997,3.1621740000000003,5.603336,6.2910330000000005,6.635461,7.113889,8.017172,8.226030999999999,8.847716,9.172654,9.424216,9.711764,9.915146,10.292317,10.498707000000001,10.793136,11.050467,11.394434,11.864061999999999,12.279378,12.463314,13.539798999999999,14.3153,14.823179999999999
27-2806401,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.552404,0.8260430000000001,1.422611,2.405634,4.846796,5.534493,5.878921,6.357349,7.260632000000001,7.4694910000000005,8.091175999999999,8.416114,8.667676,8.955224000000001,9.158605999999999,9.535777000000001,9.742167,10.036596000000001,10.293927,10.637894000000001,11.107522,11.522838,11.706774000000001,12.783259,13.558760000000001,14.06664
28-2804747,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27363899999999997,0.870208,1.853231,4.294393,4.982089,5.326518,5.804945,6.708228,6.917088000000001,7.538773,7.863711,8.115273,8.402821000000001,8.606202,8.983373,9.189764,9.484192,9.741522999999999,10.085491000000001,10.555119,10.970434,11.154371000000001,12.230856,13.006357000000001,13.514237
29-2804305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5965689999999999,1.579592,4.020754,4.70845,5.052879,5.531306,6.434589,6.643449,7.265134,7.590071000000001,7.841634,8.129182,8.332563,8.709734,8.916125,9.210552999999999,9.467884,9.811852,10.28148,10.696795,10.880732,11.957217,12.732717999999998,13.240598
30-2804302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.983023,3.424185,4.111882,4.45631,4.934737999999999,5.838021,6.046880000000001,6.668564999999999,6.993503,7.245064999999999,7.5326130000000004,7.735995,8.113166,8.319556,8.613985000000001,8.871316,9.215283,9.684911,10.100227,10.284163000000001,11.360648,12.136149000000001,12.644029
31-2807404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.4421619999999997,3.129859,3.4742870000000003,3.952715,4.8559980000000005,5.064857,5.686542,6.011480000000001,6.2630419999999996,6.550590000000001,6.753972,7.131142999999999,7.3375330000000005,7.631962,7.8892929999999994,8.233260000000001,8.702888,9.118203999999999,9.30214,10.378625,11.154126,11.662006
32-2806100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.687696,1.032125,1.5105520000000001,2.413836,2.622695,3.24438,3.569318,3.8208800000000003,4.108428,4.311808999999999,4.688981,4.895371,5.189799,5.447131,5.791098000000001,6.260726,6.676042,6.859978,7.936463000000001,8.711964,9.219844
33-2806102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344429,0.8228559999999999,1.7261389999999999,1.9349990000000001,2.556684,2.881622,3.133184,3.420732,3.624113,4.001285,4.207675,4.502103,4.759434,5.103402,5.57303,5.988346,6.172282,7.248767,8.024268,8.532148
34-2806104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47842700000000005,1.38171,1.59057,2.212255,2.537193,2.788755,3.076303,3.2796839999999996,3.656856,3.8632459999999997,4.157674,4.415006,4.758973,5.228601,5.643917,5.827853,6.904338,7.679839,8.187719
35-2806106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.903283,1.112142,1.733828,2.058765,2.3103279999999997,2.597876,2.801257,3.1834279999999997,3.389819,3.684247,3.941578,4.285546,4.755174,5.170489,5.354426,6.430911,7.206411999999999,7.7142919999999995
36-2806108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20885900000000002,0.8305440000000001,1.155482,1.407045,1.6945919999999999,1.897974,2.280145,2.486536,2.780964,3.038295,3.3822629999999996,3.851891,4.267206,4.451142,5.527628,6.303129,6.811008999999999
37-2806110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.621685,0.946623,1.198186,1.485733,1.6891150000000001,2.071286,2.277677,2.572105,2.829436,3.173404,3.643032,4.058347,4.242284,5.3187690000000005,6.09427,6.60215
38-2806112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324938,0.5765,0.8640479999999999,1.0674299999999999,1.449601,1.655992,1.95042,2.207751,2.551719,3.021347,3.436662,3.620598,4.697083,5.472585,5.980465000000001
39-2806114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25156300000000004,0.5391100000000001,0.742492,1.124663,1.3310540000000002,1.6254819999999999,1.882813,2.2267810000000003,2.696409,3.111724,3.29566,4.372146,5.147647,5.655526999999999
40-2806116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.287548,0.49093000000000003,0.873101,1.0794920000000001,1.37392,1.631251,1.9752189999999998,2.444847,2.860162,3.044098,4.120583,4.896085,5.403965
41-2806118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.203382,0.585553,0.791944,1.086372,1.343703,1.687671,2.157299,2.5726139999999997,2.75655,3.8330349999999997,4.608537,5.116417
42-2806120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38217199999999996,0.588562,0.8829899999999999,1.1403219999999998,1.484289,1.953917,2.3692330000000004,2.553169,3.629654,4.405155000000001,4.913035
43-2806122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.207391,0.501819,0.75915,1.103118,1.572746,1.988061,2.171997,3.248482,4.023984,4.531864
44-2806124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.294428,0.55176,0.895727,1.3653549999999999,1.780671,1.964607,3.041092,3.821593,4.329473
45-2806126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257331,0.601299,1.070927,1.486242,1.670179,2.746664,3.527165,4.035044999999999
46-2806128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.343968,0.813596,1.228911,1.4128479999999999,2.4893330000000002,3.269834,3.777714
47-2806130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.469628,0.8849440000000001,1.0688799999999998,2.145365,2.925866,3.4337459999999997
48-2806132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41531599999999996,0.599252,1.6757369999999998,2.456238,2.964118
49-2806135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.183936,1.260421,2.040923,2.548803
50-2806137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0764850000000001,1.856986,2.364866
51-2806139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.780501,1.288381
52-2806141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50788
53-2806142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
