순번_정류장ID,28-2801905,29-2801952,30-2801805,31-2801799,32-2801777,33-2801772,34-2800801,35-2800795,36-2800791,37-2800789,38-2800780,39-2800766,40-2800748,41-2800721,42-2800703,43-2800699,44-2800693,45-2800683,46-2800675,47-2800662,48-2800641,49-2800632,50-2800334,51-2800621,52-2800604,53-2801375,54-2801355,55-2801359,56-2801339,57-2801322,58-2807006,59-2801150,60-2801154,61-2801156,62-2806243,63-2806241,64-2806245,65-2800594,66-2804976,67-2800583,68-2800574,69-2800572,70-2806839,71-2800578,72-2800584,73-2800596,74-2806242,75-2806244,76-2801157,77-2801155,78-2801151,79-2801149,80-2801331,81-2801344,82-2801357
38-2800780,,,,,,,,,,,0,0.425662,0.6765770000000001,1.0871899999999999,1.333905,1.738174,1.962589,2.337734,2.6929060000000002,3.015448,3.402968,3.673397,3.9552449999999997,4.168476999999999,4.60527,4.750488,5.368623,5.67666,5.582561,5.329342,5.8022290000000005,6.036268,6.239234,6.0906970000000005,5.801201,5.444979,5.20878,5.534809,6.20266,6.972600999999999,7.330527,7.556073,7.622719999999999,7.266421,6.893797,5.497928,5.492625,5.805463,6.076834,6.208638,6.096883,5.6477889999999995,5.314985,5.663673999999999,5.668782
39-2800766,,,,,,,,,,,,0,0.250915,0.661529,0.908243,1.3125120000000001,1.536928,1.9120720000000002,2.267245,2.589786,2.977306,3.247735,3.529584,3.7428150000000002,4.179608,4.324826,4.943961,5.249999,5.156899,4.90468,5.376567,5.611607,5.814572,5.666035,5.375539,5.019317,4.783119,5.109147,5.776998000000001,6.5479389999999995,6.904866,7.129411,7.197058,6.840758999999999,6.469135,5.072267,5.066962999999999,5.379802,5.651173,5.7819769999999995,5.671221,5.223127,4.890324,5.237012,5.24412
40-2800748,,,,,,,,,,,,,0,0.41061400000000003,0.657328,1.061597,1.2860129999999999,1.6611580000000001,2.01633,2.3388720000000003,2.7263919999999997,2.99682,3.2786690000000003,3.4919010000000004,3.928694,4.073911,4.6920459999999995,5.000083999999999,4.905985,4.6527650000000005,5.125652,5.359692,5.562658,5.414121,5.124624,4.768402,4.532204,4.858232,5.526083,6.296024,6.654951,6.8794960000000005,6.946142999999999,6.5898449999999995,6.218221,4.821352,4.816048,5.128887000000001,5.400258,5.531062,5.420306,4.971212,4.638408999999999,4.986098,4.993205000000001
41-2800721,,,,,,,,,,,,,,0,0.24771500000000002,0.651983,0.8763989999999999,1.251544,1.606716,1.9292580000000001,2.316778,2.587206,2.869055,3.082287,3.51908,3.664297,4.282432,4.5894699999999995,4.497371,4.244152,4.716039,4.9500779999999995,5.153044,5.004507,4.7150099999999995,4.358788,4.12259,4.448618,5.11647,5.886411,6.245337,6.469882,6.537529,6.180231,5.808607,4.411738,4.406434,4.719273,4.989644,5.121448,5.010692,4.561599,4.229794999999999,4.576484,4.582592
42-2800703,,,,,,,,,,,,,,,0,0.404269,0.628685,1.003829,1.359002,1.681543,2.0690630000000003,2.339492,2.621341,2.834572,3.2713650000000003,3.416583,4.034718,4.342756,4.483651,4.230432,4.7033190000000005,4.937358000000001,4.905329,4.756792,4.467296,4.1110739999999995,3.874876,4.200904,4.868755,5.639696,5.997623,6.222168,6.289815,5.931516,5.560892,4.1640239999999995,4.15872,4.471559,4.74293,4.874733999999999,4.997973,4.548879,4.216076,4.564764,4.335877
43-2800699,,,,,,,,,,,,,,,,0,0.22441599999999998,0.59956,0.9547329999999999,1.277274,1.6647939999999999,1.935223,2.217072,2.430303,2.867096,3.012314,3.631449,3.9384870000000003,4.30208,4.635701,5.049412,4.814373000000001,4.50106,4.353523,4.063027,3.706805,3.4706069999999998,3.7966349999999998,4.464486,5.234426999999999,5.592354,5.816898999999999,5.885546,5.528247,5.155623,3.759755,3.754451,4.06729,4.337661,4.4694650000000005,4.756759,4.954148,4.571656,4.222967,3.9306080000000003
44-2800693,,,,,,,,,,,,,,,,,0,0.375145,0.732317,1.054859,1.442379,1.712807,1.9946560000000002,2.207888,2.6446810000000003,2.789898,3.409033,3.716071,4.079665,4.432753,4.826997,4.591957,4.278645,4.130108,3.840611,3.4843889999999997,3.248191,3.5742190000000003,4.242071,5.013012000000001,5.369937999999999,5.594483,5.66213,5.304832,4.934208,3.537339,3.532035,3.844874,4.116244999999999,4.248049,4.533343,4.7512,4.3482400000000005,3.9995519999999996,3.709193
45-2800683,,,,,,,,,,,,,,,,,,0,0.357172,0.679714,1.067234,1.3376629999999998,1.6195110000000001,1.832743,2.269536,2.4147540000000003,3.033889,3.340926,3.7045199999999996,4.056608,4.451852,4.217813,3.9045,3.755963,3.465467,3.109245,2.873046,3.199075,3.8669260000000003,4.636867,4.995793,5.219339,5.287986,4.929687,4.558063,3.162194,3.156891,3.469729,3.7401,3.872904,4.159198,4.375055000000001,3.973096,3.625407,3.334048
46-2800675,,,,,,,,,,,,,,,,,,,0,0.322542,0.710062,0.980491,1.2623389999999999,1.475571,1.912364,2.057582,2.676717,2.9837540000000002,3.348348,3.783436,4.09468,3.860641,3.546328,3.3987910000000006,3.108295,2.7520729999999998,2.515874,2.841903,3.509754,4.279694999999999,4.637621,4.8621669999999995,4.930814,4.573515,4.201891000000001,2.805022,2.799719,3.112557,3.3829279999999997,3.514732,3.802026,4.101883,3.6169239999999996,3.268235,2.976876
47-2800662,,,,,,,,,,,,,,,,,,,,0,0.38752,0.657949,0.9397969999999999,1.153029,1.5898219999999998,1.7350400000000001,2.353175,2.660212,3.0248060000000003,3.4598940000000002,3.7711379999999997,3.537099,3.223786,3.0762490000000002,2.7857529999999997,2.4295310000000003,2.193332,2.519361,3.1872119999999997,3.957153,4.315079,4.539625,4.607272,4.249973000000001,3.8783489999999996,2.48248,2.477177,2.7900150000000004,3.0603860000000003,3.192191,3.4784839999999995,3.7793410000000005,3.293382,2.944693,2.653334
48-2800641,,,,,,,,,,,,,,,,,,,,,0,0.270429,0.5522779999999999,0.765509,1.202302,1.34752,1.9666549999999998,2.273692,2.638286,3.0733740000000003,3.384618,3.150579,2.837266,2.688729,2.3982330000000003,2.042011,1.805812,2.131841,2.799692,3.569633,3.9275599999999997,4.152105000000001,4.219752,3.862453,3.490829,2.09496,2.089657,2.402495,2.673866,2.805671,3.091964,3.3918209999999998,2.906862,2.558173,2.266814
49-2800632,,,,,,,,,,,,,,,,,,,,,,0,0.28184899999999996,0.49508,0.931874,1.077091,1.6962259999999998,2.003264,2.367857,2.8029450000000002,3.1141900000000002,2.88015,2.566837,2.4183,2.1278040000000003,1.771582,1.535384,1.8614119999999998,2.5292630000000003,3.300204,3.6581309999999996,3.882676,3.9503230000000005,3.5930239999999998,3.2214009999999997,1.824532,1.8192279999999998,2.1320669999999997,2.403438,2.5352419999999998,2.821536,3.1213919999999997,2.6364330000000002,2.287744,1.9963849999999999
50-2800334,,,,,,,,,,,,,,,,,,,,,,,0,0.213232,0.650025,0.795242,1.413377,1.7204150000000002,2.085009,2.5200970000000003,2.831341,2.5983009999999997,2.283989,2.135452,1.845955,1.489733,1.253535,1.5795629999999998,2.247415,3.0183560000000003,3.376282,3.6008269999999998,3.667474,3.311176,2.939552,1.542683,1.537379,1.850218,2.120589,2.252393,2.539687,2.8385439999999997,2.353584,2.004896,1.7135369999999999
51-2800621,,,,,,,,,,,,,,,,,,,,,,,,0,0.43679300000000004,0.582011,1.200146,1.507184,1.871777,2.306865,2.618109,2.38407,2.070757,1.92222,1.632724,1.276502,1.0403040000000001,1.3663319999999999,2.034183,2.8041240000000003,3.163051,3.386596,3.454243,3.097944,2.72532,1.329452,1.3241479999999999,1.636986,1.907357,2.0391619999999997,2.325455,2.625312,2.1403529999999997,1.791664,1.500305
52-2800604,,,,,,,,,,,,,,,,,,,,,,,,,0,0.145218,0.763353,1.07039,1.434984,1.8700720000000002,2.181316,1.9472770000000001,1.633964,1.485427,2.0276560000000003,1.671434,1.435236,1.761264,2.4291150000000004,3.200056,3.5569830000000002,3.781528,3.850175,3.4928760000000003,3.121252,1.724384,1.71908,2.031919,1.470564,1.6023690000000002,1.8886619999999998,2.188519,1.70356,1.354871,1.063512
53-2801375,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.618135,0.9251729999999999,1.289766,1.724854,2.036098,1.802059,1.488746,1.340209,2.128127,1.816652,1.580453,1.906482,2.574333,3.344274,3.7032,3.927746,3.994393,3.6370940000000003,3.26647,1.8696009999999998,1.864298,2.121864,1.3253469999999998,1.457151,1.7434450000000001,2.043301,1.5583420000000001,1.209653,0.918294
54-2801355,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31103800000000004,0.6756310000000001,1.110719,1.421964,1.187924,0.8746120000000001,0.726074,1.513992,1.870214,2.198588,2.5246169999999997,3.192468,3.9634089999999995,4.3213349999999995,4.545881,4.613528,4.256229,3.884605,2.487736,1.820568,1.507729,0.711212,0.843016,1.12931,1.429166,0.944207,0.595518,0.304159
55-2801359,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36859400000000003,0.803682,1.276569,1.193392,0.88008,0.731543,1.51946,1.875682,2.3506259999999997,2.676654,3.3445050000000003,4.1154470000000005,4.4733730000000005,4.697918,4.7655650000000005,4.407267,4.036643,2.639774,1.826036,1.513197,0.71668,0.848484,1.134778,1.1221290000000002,0.63717,0.361014,0.309627
56-2801339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43508800000000003,0.907975,1.142015,1.244673,1.096136,1.884053,2.2402759999999997,2.715219,3.041248,3.7090989999999997,4.48004,4.836967,5.062512,5.130159,4.77286,4.4002360000000005,3.004368,2.19063,1.877791,1.081273,1.213078,1.2026290000000002,0.7535350000000001,0.26857600000000004,0.080113,0.37147199999999997
57-2801322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.472887,0.7069270000000001,1.020239,1.463355,2.251273,2.607495,3.082439,3.408467,4.076318,4.847258999999999,5.204186,5.429730999999999,5.497378,5.140079,4.768455,3.3715870000000003,2.557849,2.2450099999999997,1.448493,1.053835,0.767541,0.318447,0.16751300000000002,0.515201,0.80656
58-2807006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23404,0.5473520000000001,0.990468,1.778386,2.134608,2.609552,2.93558,3.6034309999999996,4.373372,4.731299,4.956844,5.024491,4.667192,4.295568,2.8987,2.084962,1.772123,0.975606,0.75859,0.472297,0.15544000000000002,0.6404,0.988088,1.279447
59-2801150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313313,0.756429,1.544346,1.900568,2.375512,2.701541,3.369392,4.140333,4.498259,4.721805000000001,4.789452,4.432153,4.060529,2.66466,1.8509220000000002,1.538083,0.741566,0.68337,0.706336,0.38948,0.874439,1.222128,1.1865139999999998
60-2801154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.443116,1.231034,1.587256,2.0622,2.388228,3.056079,3.8270199999999996,4.184947,4.409492,4.477139,4.11984,3.748216,2.3513479999999998,1.5376100000000001,1.2247709999999998,0.428254,0.370058,0.656352,0.702792,1.1877520000000001,1.16456,0.873201
61-2801156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.789917,1.14614,1.621083,1.947112,2.614963,3.384904,3.742831,3.968376,4.036023,3.677724,3.3061,1.910232,1.096494,0.783655,0.094284,0.411521,0.697815,1.145908,1.3647120000000001,1.016023,0.7246640000000001
62-2806243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356222,0.833166,1.159195,1.827046,2.596987,2.954913,3.179459,3.247106,2.889807,2.518183,1.122314,0.44698999999999994,0.134151,0.80278,1.199438,1.485732,1.9338259999999998,2.152629,1.803941,1.512581
63-2806241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.476944,0.802972,1.470824,2.241765,2.599691,2.824237,2.891884,2.534585,2.162961,0.766092,0.19878800000000002,0.49037299999999995,1.159002,1.55566,1.841954,2.290048,2.508851,2.1601630000000003,1.8688040000000001
64-2806245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32602800000000004,0.9938799999999999,1.764821,2.122747,2.347293,2.414939,2.057641,1.6860169999999999,0.289148,0.52459,0.8374290000000001,1.633946,2.0306040000000003,2.316898,2.764992,2.983795,2.635107,2.343747
65-2800594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.667851,1.438792,1.796719,2.021264,2.088911,1.731613,1.359989,0.26907800000000004,0.850619,1.163457,1.959975,2.356632,2.6429259999999997,3.09102,3.309824,2.961135,2.6697759999999997
66-2804976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.770942,1.128868,1.353414,1.4210610000000001,1.063762,0.692138,0.705732,1.51847,1.8313080000000002,2.6278259999999998,3.024484,3.310777,3.758871,3.977675,3.6289860000000003,3.337627
67-2800583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.357927,0.582472,0.650119,0.29281999999999997,0.193417,1.475673,2.288411,2.601249,3.397767,3.794425,4.080718,4.528812,4.747616000000001,4.398927,4.107568
68-2800574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.381215,0.824192,0.535134,0.43573100000000003,1.8335990000000002,2.646337,2.959176,3.755693,4.152351,4.438644999999999,4.8867389999999995,5.105542,4.756854,4.465495
69-2800572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442978,0.289652,0.660276,2.059145,2.871883,3.1847209999999997,3.981239,4.377896,4.6641900000000005,5.112284,5.331087999999999,4.982399,4.69104
70-2806839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.357299,0.727923,2.1257919999999997,2.93953,3.252368,4.048886,4.445543,4.7318370000000005,5.179931,5.398735,5.050046,4.758687
71-2800578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37062399999999995,1.768493,2.5812310000000003,2.89507,3.691587,4.087244999999999,4.373539,4.821632,5.041436,4.691747,4.401388
72-2800584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.397869,2.210607,2.523446,3.3199629999999996,3.716621,4.002915,4.451009,4.669812,4.321123,4.029764
73-2800596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.813738,1.126577,1.9230939999999999,2.3197520000000003,2.606046,3.0541400000000003,3.272943,2.924255,2.632895
74-2806242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.312839,1.109356,1.506014,1.7923080000000002,2.240402,2.459205,2.1105169999999998,1.8191580000000003
75-2806244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.796517,1.193175,1.4794690000000001,1.9275630000000001,2.146366,1.7976779999999999,1.506319
76-2801157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.396658,0.682952,1.131046,1.349849,1.001161,0.709801
77-2801155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286294,0.736388,1.221347,1.132965,0.841606
78-2801151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45009399999999994,0.935053,1.282742,1.127899
79-2801149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48596000000000006,0.833648,1.1250069999999999
80-2801331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34868899999999997,0.640048
81-2801344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29135900000000003
82-2801357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
