순번_정류장ID,80-2802587,81-2802580,82-2802572,83-2802561,84-2802550,85-2802363,86-2802488,87-2802472,88-2802448,89-2802421,90-2802409,91-2802413,92-2802417,93-2802391,94-2802425,95-2802432,96-2802437,97-2802449,98-2802370,99-2802459,100-2802461,101-2805716,102-2802464,103-2802462,104-2802428,105-2803019,106-2802965,107-2802939,108-2802634,109-2802843,110-2802804,111-2802799,112-2803264,113-2803257,114-2803253,115-2803249,116-2803226,117-2803127,118-2805712,119-2803122,120-2803104,121-2803094,122-2803080,123-2803075,124-2803041,125-2803066,126-2803064,127-2802652,128-2803058,129-2800805,130-2800798,131-2807057,132-2807074,133-2800730,134-2800716,135-2805583,136-2800690,137-2800345,138-2803643,139-2803791,140-2801474,141-2801464,142-2801178,143-2801179,144-2801439,145-2801492,146-2801524,147-2801602,148-2801658,149-2801672,150-2801684,151-2801718,152-2801741,153-2801750,154-2801755,155-2801765,156-2801775,157-2801789
110-2802804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47358999999999996,1.0188,1.264051,1.704655,2.0002720000000003,2.4796139999999998,2.6963,2.7200290000000003,2.715943,2.938346,3.169702,2.891679,2.71014,2.927292,3.092444,3.2869019999999995,2.961384,3.3229,3.816902,4.055636,4.4898169999999995,4.991576,5.482962000000001,5.623918,5.809977,6.000144000000001,6.6993,7.2736,9.201819,9.014056,9.262071,9.657042,10.241216,10.471373,10.234841000000001,10.289975,9.823564999999999,9.238082,8.875701,8.442782000000001,7.956347999999999,7.5022009999999995,7.120766000000001,6.747017,6.372367,6.032836,5.789647
111-2802799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5452100000000001,0.790462,1.231066,1.526683,2.006025,2.2227099999999997,2.246439,2.242354,2.464756,2.696113,2.90967,2.7281310000000003,2.9452830000000003,3.109435,3.303892,2.978374,3.33989,3.834892,4.073627,4.506808,5.008567,5.498952,5.639908,5.826967,6.016134,6.716289999999999,7.29259,9.217808999999999,9.031046,9.279061,9.674032,10.258206,10.488364,10.252831,10.363565,9.897153999999999,9.311671,8.94929,8.516371000000001,8.029937,7.574789999999999,7.195355999999999,6.8226070000000005,6.447957,6.106426,5.8652370000000005
112-2803264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.255252,0.695856,0.9914729999999999,1.470815,1.6875,1.7112290000000001,1.7071439999999998,1.929546,2.160903,2.657121,2.492341,2.709493,2.8736450000000002,3.194898,3.085584,3.4471,3.941102,4.179837,4.613018,5.114776999999999,5.605163,5.7471190000000005,5.934177,6.124345,6.8225,7.3978,9.324019999999999,9.576255999999999,9.824271000000001,10.219242,10.803416,11.034574000000001,10.798041,10.907775,10.442364,9.856881,9.4935,9.060582,8.574147,8.121,7.739566,7.365817,6.992167,6.649636,6.407447
113-2803257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.440604,0.742221,1.383564,1.600249,1.6994810000000002,1.695395,1.917798,2.148154,2.644372,2.4805919999999997,2.6977439999999997,2.8618959999999998,3.1831490000000002,3.072835,3.4343519999999996,3.929354,4.168088,4.601269,5.103028,5.592414,5.734369999999999,5.922429,6.109596,6.810752000000001,7.385051,9.312271,9.622508,9.870523,10.265494,10.848668,11.079825,10.843292,11.087026,10.620616,10.033133,9.670752,9.238833,8.751399000000001,8.298252,7.916817,7.544067999999999,7.170418,6.827887,6.586697999999999
114-2803253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301617,0.94296,1.159645,1.589374,1.584288,1.807691,2.038048,2.534265,2.715805,3.0896369999999997,3.253789,3.575042,3.465729,3.8262449999999997,4.320247,4.558981,4.992162,5.493921,5.984307,6.1252629999999995,6.312322,6.502489,7.2026449999999995,7.777945,9.705164,10.013401,10.261416,10.658387,11.240561,11.471718,11.235186,11.52663,11.06122,10.475736999999999,10.113356,9.679437,9.193003,8.738856,8.357421,7.983672,7.609022,7.268491,7.027302000000001
115-2803249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.643342,0.860028,1.288757,1.285671,1.508074,1.73743,2.234648,2.416187,2.79002,2.9541720000000002,3.275425,3.166112,3.527628,4.02263,4.261364,4.693544999999999,5.195304,5.68569,5.826646,6.014705,6.202872,6.902028,7.480328,9.405547,9.714784,9.962799,10.35777,10.942944,11.174101,10.937569,11.240753,11.109892,10.525409,10.163028,9.729109,9.243675,8.789528,8.407093,8.034344,7.659694,7.409163,7.167974000000001
116-2803226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21668600000000002,0.645415,0.641329,0.8637319999999999,1.094088,1.5913059999999999,1.7718450000000001,2.1576779999999998,2.32083,2.642083,2.670399,3.031915,3.5269169999999996,3.765651,4.198832,4.700591,5.107348,5.331933,5.518992,5.708158999999999,6.408315,6.9836149999999995,8.909834,9.220071,9.468086,9.863057000000001,10.447231,10.677388,10.440856,10.745041,10.615179,10.029696000000001,9.667314999999999,9.234396,8.747962,8.293814999999999,7.912380000000001,7.539632000000001,7.164982000000001,6.913450999999999,6.672261
117-2803127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.430729,0.42664399999999997,0.649046,0.880403,1.3766209999999999,1.55716,1.941993,2.106145,2.427398,2.768084,3.130601,3.6236019999999995,3.8633370000000005,4.296518,4.664724,4.891662999999999,5.226619,5.413677,5.601845,6.303,6.8783,8.80452,9.161757000000001,9.407771,9.817741999999999,10.402916000000001,10.698927000000001,10.522541,10.824726,10.711864,10.126381,9.764,9.331082,8.843647,8.3895,8.010066,7.636317,7.261667,7.012136,6.768947
118-2805712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201373,0.42377600000000004,0.6551319999999999,1.15035,1.3318889999999999,1.716722,1.8808740000000002,2.202127,2.542813,2.90433,3.3983309999999998,3.6370660000000004,4.070247,4.437453,4.666392,5.000348000000001,5.187406,5.376574,6.076729,6.652029,8.578249000000001,8.935486000000001,9.1835,9.593471000000001,10.177645,10.472656,10.29727,10.600455,10.485593,9.901110000000001,9.537728999999999,9.104811,8.619375999999999,8.16423,7.784795,7.411046000000001,7.035396,6.785864999999999,6.544676
119-2803122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22240300000000002,0.453759,0.9489770000000001,1.130516,1.515349,1.679501,2.000754,2.341441,2.702957,3.197959,3.436693,3.868874,4.23608,4.465019,4.798975,4.986034,5.175201,5.874357,6.450657,8.376876,8.733113000000001,8.982128,9.392099,9.976272999999999,10.270283000000001,10.094897,10.398082,10.287221,9.699738,9.336357000000001,8.903438000000001,8.418004,7.9628570000000005,7.582422,7.210673,6.836023,6.583492,6.342303
120-2803104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.230357,0.726575,0.908114,1.2929469999999998,1.457098,1.778352,2.119038,2.480554,2.975556,3.214291,3.647472,4.014677,4.243616,4.5765720000000005,4.763631,4.9527980000000005,5.653954,6.228254,8.155472999999999,8.510710000000001,8.758725,9.170696000000001,9.75387,10.047881,9.873495,10.176680000000001,10.061817999999999,9.477335,9.114954,8.682035,8.195601,7.740454,7.36102,6.987271000000001,6.612621000000001,6.36209,6.120901
121-2803094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5052180000000001,0.686757,1.07159,1.2357420000000001,1.5569950000000001,1.8976810000000002,2.259198,2.7541990000000003,2.991934,3.4261150000000002,3.7933209999999997,4.02226,4.356216000000001,4.543275,4.732442,5.431597,6.006897,7.933117,8.290353999999999,8.538369,8.94834,9.532513,9.827524,9.653138,9.956323,9.840461999999999,9.257978999999999,8.894597000000001,8.459679,7.974245,7.521097999999999,7.138663,6.764914,6.390264,6.140733,5.899544000000001
122-2803080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.181539,0.566372,0.730524,1.051777,1.392464,1.7539799999999999,2.247982,2.486716,2.919897,3.4216559999999996,3.913042,4.053998,4.241057,4.430224,5.12938,5.704680000000001,7.630899,7.942136,8.189150999999999,8.585122,9.169296000000001,9.399453,9.162921,9.466105,9.335244,8.750761,8.38738,7.955461,7.468027,7.01388,6.633445,6.260696,5.886046,5.635515,5.394326
123-2803075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384833,0.5489850000000001,0.870238,1.210925,1.572441,2.066443,2.306177,2.739358,3.241117,3.731503,3.8724589999999997,4.060518,4.2496849999999995,4.947841,5.523141000000001,7.44936,7.759597,8.008612,8.402583,8.987757,9.217914,8.980382,9.283566,9.154705,8.570222,8.206841,7.773922,7.288488,6.834341,6.452906,6.079157,5.705507,5.453976,5.2127870000000005
124-2803041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.164152,0.48540500000000003,0.995091,1.350608,1.8456099999999998,2.0843439999999998,2.517525,3.019284,3.50967,3.6506260000000004,3.837685,4.026852,4.726008,5.3013069999999995,7.227527,7.538764,7.786778999999999,8.18175,8.765924,8.997081,8.759547999999999,9.063733000000001,8.932872,8.348389,7.986008,7.553089,7.066655,6.612508,6.232073000000001,5.857324,5.483674,5.232143,4.990954
125-2803066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.321253,0.83094,1.186456,1.6804580000000002,1.9191919999999998,2.352373,2.854132,3.345518,3.486474,3.6735330000000004,3.8627,4.562856,5.136156,7.064375,7.373612,7.6226270000000005,8.017598,8.601772,8.831928999999999,8.596397,8.897581,8.767719999999999,8.184237,7.8218559999999995,7.388936999999999,6.902503,6.4483559999999995,6.067921,5.694172,5.319523,5.067991999999999,4.826802
126-2803064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511686,0.8732030000000001,1.368205,1.605939,2.03912,2.540879,3.0312650000000003,3.172221,3.3592800000000005,3.548447,4.248603,4.8239019999999995,6.750122,7.060359,7.308374000000001,7.703345,8.287519,8.518676,8.281143,8.584328,8.454467,7.868983999999999,7.508603,7.0746839999999995,6.58825,6.133103,5.752668,5.378919000000001,5.005269,4.754738,4.513548999999999
127-2802652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361516,0.856518,1.095253,1.528434,2.030193,2.520579,2.6625349999999997,2.849593,3.038761,3.7369160000000003,4.314216,6.239436,6.549672,6.797687,7.192658,7.776832000000001,8.00699,7.770457,8.073642,7.94378,7.359297,6.996916000000001,6.563998,6.076563,5.622416,5.242982,4.870233,4.494583,4.243052,4.001863
128-2803058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49500200000000005,0.733737,1.1669180000000001,1.668677,2.159063,2.300019,2.487077,2.676245,3.3754,3.9507,5.87892,6.188155999999999,6.436171,6.831142,7.415316000000001,7.646474,7.408941,7.713125999999999,7.584264,6.998781,6.6354,6.203482,5.7160470000000005,5.2619,4.8814660000000005,4.5077169999999995,4.134067,3.881536,3.640347
129-2800805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.238735,0.675916,1.177675,1.668061,1.8090169999999999,1.996075,2.185243,2.885398,3.4596980000000004,5.385918,5.743155000000001,5.991169,6.40214,6.985314,7.281325,7.105939,7.409124,7.5834660000000005,6.998983,6.636602000000001,6.201683999999999,5.715249,5.262102,4.880668,4.507919,4.132269,3.882738,3.641549
130-2800798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43718100000000004,0.93894,1.429326,1.570282,1.757341,1.9465080000000001,2.646664,3.221964,5.148183,5.50542,5.753435,6.163406,6.74758,7.04259,6.866205,7.169389,7.6368,7.235717999999999,6.874337,6.441418,5.955984,5.500837000000001,5.1204019999999995,4.746653,4.372003,4.121472,3.8802830000000004
131-2807057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5017590000000001,0.992145,1.326101,1.51316,1.7023270000000001,2.402483,2.977783,4.904001999999999,5.261239,5.509254,5.919225,6.503399,6.7984100000000005,6.622024000000001,6.926209,7.393619,7.668899000000001,7.306518,6.8735990000000005,6.387165,5.933018,5.552583,5.178833999999999,4.8041849999999995,4.554653,4.313464
132-2807074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.490386,0.824342,1.011401,1.200568,1.8997240000000002,2.4750240000000003,4.401243,4.7584800000000005,5.006495,5.416466000000001,6.00064,6.29565,6.121264,6.424449,6.89186,7.320105,6.957724000000001,6.640805,6.453371,6.210224,5.829789,5.45604,5.08139,4.957587999999999,4.814223
133-2800730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.333956,0.521015,0.710182,1.4103379999999999,1.985638,3.911857,4.269094,4.517109,4.92708,5.511254,5.806265,5.630879,5.934064,6.401473999999999,6.829719,6.467338,6.151419000000001,5.962985,5.719837999999999,5.339404,4.965655,4.591005,4.4672019999999995,4.656285
134-2800716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.187059,0.377226,1.088382,1.6636819999999999,3.5899010000000002,3.947138,4.1951529999999995,4.605124,5.189298,5.484309,5.566159,5.8683440000000004,6.336755,6.763999999999999,6.4026190000000005,6.0857,5.8982660000000005,5.655119,5.274684,4.900935,4.526285,4.402483,4.591565
135-2805583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.190167,0.901323,1.476623,3.402843,3.760079,4.008094,4.418065,5.002239,5.29725,5.752218,6.055403,6.522812999999999,6.951058,6.588677000000001,6.272759,6.085324,5.8421769999999995,5.461743,5.087994,4.713344,4.589542,4.777623999999999
136-2800690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.711156,1.286456,3.212675,3.5699120000000004,3.8179269999999996,4.227898000000001,4.812072,5.107082,5.6226970000000005,5.9258809999999995,6.393292,6.933536999999999,6.571155999999999,6.3492370000000005,6.160803,6.031345,5.65091,5.277161,4.902511,4.778708999999999,4.967791
137-2800345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5773,2.50352,2.8607560000000003,3.108771,3.518742,4.1029160000000005,4.397926999999999,4.913541,5.216726,5.684136,6.224381,5.862,5.639082,5.451647,5.5985,5.572066,5.198316999999999,4.8236669999999995,4.699865,4.940947
138-2803643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.93022,2.287457,2.535471,2.945442,3.5296160000000003,3.8246269999999996,4.340241000000001,4.643426,5.110836,5.652081,5.2887,5.065782,4.878347,5.025201,5.1413660000000005,4.7676169999999995,4.392967,4.269164,4.510354
139-2803791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35723699999999997,0.605252,1.015223,1.599397,1.894408,2.410022,2.713207,3.180617,3.7208620000000003,3.358481,3.1355619999999997,2.948128,3.094981,3.4754150000000004,3.852164,4.226814,4.565345,4.806534
140-2801474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.248015,0.658986,1.24316,1.538171,2.053785,2.35697,2.82438,3.369625,3.007244,2.941838,2.754403,2.9012569999999998,3.2816910000000004,3.65844,4.0330900000000005,4.371621,4.61281
141-2801464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41097100000000003,0.9951450000000001,1.2901559999999999,1.80577,2.108955,2.576365,3.12161,2.759229,3.044148,3.002418,3.1492709999999997,3.5297059999999996,3.9064550000000002,4.281104,4.619636,4.860825
142-2801178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.584174,0.879185,1.394799,1.697984,2.165394,2.710639,2.348258,2.633177,3.113611,3.5442419999999997,3.9246769999999995,4.301426,4.676076,5.014607,5.255796
143-2801179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295011,0.810625,1.11381,1.58122,2.168703,2.409916,2.694835,3.1752689999999997,3.6294160000000004,4.009851,4.3865989999999995,4.761248999999999,5.099781,5.3409699999999996
144-2801439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5156149999999999,0.8187989999999999,1.28621,1.873693,2.234074,2.610992,3.091427,3.545574,3.9260080000000004,4.302757,4.677407,5.015937999999999,5.257127
145-2801492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.303185,0.770595,1.357078,1.718459,2.157378,2.637812,3.09196,3.4723940000000004,3.849143,4.223793,4.562323999999999,4.803513
146-2801524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46641099999999996,1.053894,1.415275,1.854193,2.334628,2.788775,3.169209,3.545958,3.920608,4.259139,4.500328
147-2801602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.586483,0.9478639999999999,1.386783,1.867217,2.321364,2.7017990000000003,3.078548,3.4531980000000004,3.791729,4.0329180000000004
148-2801658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362381,0.8013,1.281734,1.7358810000000002,2.116316,2.493065,2.867715,3.2062459999999997,3.447435
149-2801672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43891899999999995,0.9193530000000001,1.3735,1.7539349999999998,2.1306830000000003,2.5053330000000003,2.843865,3.085054
150-2801684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48643500000000006,0.9405819999999999,1.321016,1.6977650000000002,2.0724150000000003,2.410946,2.652135
151-2801718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.454147,0.8345819999999999,1.211331,1.5859809999999999,1.924512,2.165701
152-2801741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38043499999999997,0.757184,1.131834,1.470365,1.711554
153-2801750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376749,0.7513989999999999,1.0899299999999998,1.331119
154-2801755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37465,0.7161810000000001,0.95737
155-2801765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.341531,0.58272
156-2801775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.241189
157-2801789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
