순번_정류장ID,1-2807209,2-2807287,3-2803338,4-2803336,5-2803326,6-2803324,7-2803329,8-2803204,9-2803316,10-2803319,11-2803328,12-2803305,13-2803293,14-2803289,15-2802620,16-2803001,17-2802974,18-2802950,19-2802947,20-2802933,21-2802911,22-2802891,23-2802879,24-2802621,25-2807483,26-2802850,27-2802858,28-2802849,29-2802836,30-2802837,31-2802838,32-2802852,33-2802874,34-2802868,35-2802856,36-2802842,37-2802830,38-2806617,39-2802811,40-2804980,41-2802796,42-2802177,43-2802817,44-2802618,45-2802176,46-2802169,47-2802154,48-2802137,49-2802117,50-2802074,51-2802046,52-2802029,53-2802013,54-2801989,55-2801958,56-2801947,57-2801939,58-2801934,59-2801940
11-2803328,,,,,,,,,,,0,0.445565,0.9323870000000001,1.557588,1.3594680000000001,1.38789,1.578782,1.754213,1.959887,2.111668,2.282914,2.421794,2.2137599999999997,2.0340279999999997,2.641364,2.940557,3.247723,3.5542559999999996,4.028636,4.613647,4.927586,5.155507,5.127298000000001,5.446088,5.783966,6.067642,6.22631,6.428555,6.6032660000000005,6.804730999999999,7.014147,7.327209,7.7727,7.96939,8.17375,8.538536,8.777319,9.095757,9.77913,10.103317,10.13763,10.516714,10.979808,11.419321,11.656582,11.85419,12.05563,11.946414,11.785798
12-2803305,,,,,,,,,,,,0,0.48982200000000004,1.115024,0.916903,0.945325,1.136217,1.311648,1.5173219999999998,1.6691029999999998,1.8403490000000002,1.9792299999999998,1.7721959999999999,1.592463,2.1988,2.497993,2.805158,3.112691,3.586071,4.171083,4.485021,4.712942,4.6847330000000005,5.003524,5.341401,5.625078,5.783745,5.98599,6.160702,6.362166,6.571582,6.884644000000001,7.330135,7.526825,7.732185,8.095971,8.336753999999999,8.653192,9.334565,9.660752,9.694065,10.077149,10.537243,10.974756,11.213017,11.411625,11.613064999999999,11.503849,11.345233
13-2803293,,,,,,,,,,,,,0,0.627202,1.0185959999999998,1.0460180000000001,1.23791,1.412341,1.5935,1.745282,1.683958,1.491408,1.284374,1.104641,1.7109779999999999,2.0101709999999997,2.317336,2.624869,3.098249,3.683261,3.9971989999999997,4.225366,4.480911,4.799702,5.137579,5.421256,5.579923,5.782168,5.95688,6.1583440000000005,6.36776,6.680822,7.126313000000001,7.448003999999999,7.692363,8.072149000000001,7.8489320000000005,8.16537,8.846743,9.17093,9.208243,9.589327,10.051421000000001,10.487934,10.725195,10.922803,11.124243,11.018027,10.857411
14-2803289,,,,,,,,,,,,,,0,0.692203,1.179781,0.9888889999999999,0.813459,0.966298,1.11808,1.055757,0.8632059999999999,0.656172,0.47644,1.082776,1.381969,1.6891349999999998,1.996668,2.470047,3.055059,3.3689970000000002,3.597164,3.8527099999999996,4.1715,4.509378,4.793054,4.951721,5.153967,5.328678,5.530143,5.739558000000001,6.052621,6.498112,6.819802,7.064161,7.4439470000000005,7.220731,7.536169,8.220541,8.543728999999999,8.578041,8.960125,9.42322,9.859732000000001,10.095994000000001,10.293602,10.496041,10.389826,10.227210000000001
15-2802620,,,,,,,,,,,,,,,0,0.567099,0.6230100000000001,0.447579,0.6004189999999999,0.752201,0.9234459999999999,1.116997,0.9742930000000001,0.79456,1.377897,1.6770900000000002,1.9842549999999999,2.291788,2.765168,3.3501800000000004,3.664118,3.796039,3.7678300000000005,4.086621,4.424498000000001,4.708175,4.866842,5.069087000000001,5.243799,5.445264,5.654679,5.967741999999999,6.413232,6.734922999999999,6.979282,7.359068,7.514850999999999,7.832289,8.514662,8.837849,8.874162,9.255246000000001,9.71734,10.153853,10.390114,10.590722,10.788162,10.682946000000001,10.52233
16-2803001,,,,,,,,,,,,,,,,0,0.190892,0.366323,0.603997,0.755778,0.927024,1.120575,1.326609,1.282138,1.865474,2.1646669999999997,2.438647,2.458366,2.931746,3.516757,3.830696,3.799617,3.771408,4.090198,4.428076,4.711752,4.870419999999999,5.072665,5.247376,5.448841000000001,5.658257,5.971319,6.41681,6.712021000000001,6.917381,7.281167,7.551429,7.8678669999999995,8.550239999999999,8.874427,9.07274,9.453824000000001,9.917917999999998,10.352431,10.589692,10.7883,10.990739999999999,11.172524000000001,11.011908
17-2802974,,,,,,,,,,,,,,,,,0,0.175431,0.413105,0.564886,0.736132,0.929683,1.135717,1.0922459999999998,1.6745830000000002,1.9737759999999998,2.2477549999999997,2.267474,2.740854,3.3258660000000004,3.6398040000000003,3.608725,3.5805160000000003,3.899307,4.237184,4.520861,4.6795279999999995,4.881773,5.0564849999999995,5.257949,5.467365,5.7804269999999995,6.225918,6.547608,6.791967999999999,7.171753999999999,7.360537,7.676975,8.359347999999999,8.683535000000001,8.882848,9.262932000000001,9.726026,10.162539,10.3988,10.596408,10.798848,10.981632000000001,10.821016
18-2802950,,,,,,,,,,,,,,,,,,0,0.23767399999999997,0.38945599999999997,0.560702,0.754252,0.9602870000000001,0.9158149999999999,1.499152,1.798345,2.072324,2.092044,2.565423,3.150435,3.464373,3.4332949999999998,3.4050849999999997,3.723876,4.0617540000000005,4.34543,4.504097,4.706343,4.881054,5.0825190000000005,5.2919339999999995,5.604997,6.050488,6.372178,6.616536999999999,6.996322999999999,7.185105999999999,7.501544,8.183917,8.508104,8.707417,9.088500999999999,9.550595,9.987108000000001,10.22537,10.421977,10.624417,10.806202,10.645585
19-2802947,,,,,,,,,,,,,,,,,,,0,0.151782,0.32302800000000004,0.516578,0.7226130000000001,1.068655,1.651992,1.951185,1.83465,1.85437,2.3277490000000003,2.912761,3.226699,3.195621,3.167411,3.4862019999999996,3.8240800000000004,4.107756,4.2664230000000005,4.468669,4.6433800000000005,4.844844999999999,5.05426,5.367323000000001,5.812814,6.134504,6.378863,6.758649,6.947432000000001,7.26387,7.946242999999999,8.270430000000001,8.469743,8.851827,9.313921,9.749433999999999,9.985696,10.183303,10.385743,10.593528,10.432911
20-2802933,,,,,,,,,,,,,,,,,,,,0,0.171246,0.364797,0.5708310000000001,0.9413600000000001,1.547696,1.846889,1.682869,1.7025880000000002,2.175967,2.7609790000000003,3.074918,3.0438389999999997,3.01563,3.3344199999999997,3.6722980000000005,3.955974,4.114641000000001,4.316887,4.491598000000001,4.6930629999999995,4.9024790000000005,5.215541,5.661032,5.982722,6.227082,6.6068679999999995,6.795650999999999,7.112089,7.794461999999999,8.118649000000001,8.316962,8.700046,9.16114,9.597652,9.834914,10.031522,10.234962,10.441746,10.28213
21-2802911,,,,,,,,,,,,,,,,,,,,,0,0.193551,0.39958499999999997,0.7701140000000001,1.37645,1.675643,1.511623,1.531342,2.004722,2.5897330000000003,2.9036720000000003,2.872593,2.844384,3.163174,3.5010519999999996,3.784729,3.943396,4.145641,4.320352,4.5218169999999995,4.7312330000000005,5.044295,5.4897860000000005,5.811476,6.055836,6.435622,6.624405,6.940842999999999,7.623216,7.9474029999999996,8.146716,8.5278,8.989894,9.426407000000001,9.663668,9.861276,10.062716,10.2715,10.109884
22-2802891,,,,,,,,,,,,,,,,,,,,,,0,0.20703400000000002,0.577563,1.1839,1.483093,1.6577419999999998,1.677462,2.150841,2.735853,3.049791,3.018713,2.990503,3.3092940000000004,3.6471720000000003,3.930848,4.0895150000000005,4.291761,4.466472,4.667937,4.877351999999999,5.190415,5.635905999999999,5.957596,6.201955,6.581741,6.770524000000001,7.086963000000001,7.769335000000001,8.093522,8.291835,8.674919000000001,9.136014,9.573526,9.809788000000001,10.007394999999999,10.208835,10.41662,10.257004
23-2802879,,,,,,,,,,,,,,,,,,,,,,,0,0.370529,0.976866,1.276059,1.583224,1.8834959999999998,2.356875,2.941887,3.255825,3.2247470000000003,3.1965380000000003,3.515328,3.8532059999999997,4.136882,4.295548999999999,4.497795,4.672505999999999,4.873971,5.083386,5.396449,5.84194,6.16363,6.407989,6.787775,6.976559,7.292997,7.975369000000001,8.299557,8.473131,8.854215,9.316309,9.750822,9.990083,10.187691000000001,10.389130999999999,10.284915,10.121299
24-2802621,,,,,,,,,,,,,,,,,,,,,,,,0,0.606337,0.90553,1.212695,1.5202280000000001,1.9936080000000003,2.57862,2.892558,3.120725,3.4592699999999996,3.778061,4.115938,4.399615,4.558282,4.760527,4.935239,5.136703,5.346119,5.659182,6.104672,6.426362999999999,6.6707220000000005,7.050508,6.7442910000000005,7.061729,7.742102,8.067289,8.101602,8.482686,8.94478,9.384293,9.621554,9.817162,10.018602,9.912386,9.75277
25-2807483,,,,,,,,,,,,,,,,,,,,,,,,,0,0.299193,0.606359,0.913892,1.387271,1.9722830000000002,2.286221,2.515388,3.023934,3.3427239999999996,3.6796019999999996,3.963278,4.121944999999999,4.324191000000001,4.498901999999999,4.700367,4.807782,5.120845,5.566336,5.888026,6.132385,6.5121709999999995,6.136955,6.453393,7.135764999999999,7.459953,7.573264999999999,7.954349000000001,8.416444,8.852955999999999,9.090218,9.287825999999999,9.489265,9.516519,9.355903
26-2802850,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.307166,0.616699,1.090078,1.6750900000000002,1.9890279999999998,2.218195,2.72674,3.045531,3.3834089999999994,3.6670849999999997,3.8257519999999996,4.026998000000001,4.202709,4.403174,4.511589,4.8246519999999995,5.270143,5.591833,5.835192,6.215978,5.840761,6.1562,6.839572,7.163759,7.276072,7.658156,8.120251,8.555763,8.793025,8.990632000000002,9.192072,9.401857000000001,9.239239999999999
27-2802858,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30953400000000003,0.782913,1.367925,1.681863,1.91003,2.418575,2.737366,3.075244,3.35892,3.5175870000000002,3.7198330000000004,3.8945440000000002,4.096009,4.2044239999999995,4.516487000000001,4.962978,5.284668,5.529026999999999,5.908812999999999,5.533596,5.850034,6.531407,6.855594,6.968907000000001,7.348991000000001,7.812085000000001,8.247598,8.48586,8.683467,8.885907000000001,9.093691999999999,8.932075
28-2802849,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47338,1.058392,1.3723299999999998,1.6004969999999998,2.1090419999999996,2.427833,2.76571,3.049387,3.208054,3.4102989999999997,3.585011,3.786475,3.8938910000000004,4.2069529999999995,4.652444,4.974133999999999,5.218494000000001,5.59828,5.223063,5.5395010000000005,6.221874,6.546061,6.660374000000001,7.041458,7.503552,7.940065,8.177325999999999,8.374934,8.576374000000001,8.784158,8.623542
29-2802836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.585012,0.89895,1.127117,1.6356620000000002,1.9544529999999998,2.2923310000000003,2.576007,2.734674,2.93692,3.111631,3.313096,3.421511,3.734574,4.180065,4.501755,4.7461139999999995,5.1249,4.750683,5.067121,5.749494,6.073681,6.186994,6.5670779999999995,7.030173,7.466685000000001,7.703947,7.900554,8.101994,8.310779,8.149161999999999
30-2802837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313938,0.5421050000000001,1.050651,1.369441,1.7073189999999998,1.990995,2.1496619999999997,2.3519080000000003,2.5266189999999997,2.728084,2.835499,3.149562,3.595053,3.915743,4.161102,4.540888,4.165672,4.48211,5.164482,5.48767,5.600983,5.9820660000000005,6.444161,6.880673,7.117935000000001,7.315542999999999,7.517982000000001,7.725766999999999,7.564151
31-2802838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.228167,0.7367130000000001,1.055503,1.393381,1.677057,1.8357240000000001,2.03797,2.2126810000000003,2.414146,2.521561,2.8346240000000003,3.2801150000000003,3.601805,3.846164,4.22595,3.8507339999999997,4.167172,4.849544,5.173732,5.288044,5.669128,6.131223,6.567735000000001,6.804997,7.002603999999999,7.204044000000001,7.4128289999999994,7.251213000000001
32-2802852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.517546,0.8363360000000001,1.1742139999999999,1.45789,1.616557,1.818803,1.993514,2.194979,2.404395,2.717457,3.162948,3.484638,3.7289980000000003,4.108784,3.8478120000000002,4.16425,4.846623,5.1708099999999995,5.283123000000001,5.664207,6.126301,6.562814,6.800075,6.997683,7.199122999999999,7.406907,7.246291
33-2802874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.318791,0.656669,0.9403450000000001,1.099012,1.301258,1.475969,1.677434,1.8868490000000002,2.199912,2.6454020000000003,2.967093,3.211452,3.5912379999999997,3.780021,4.096458999999999,4.778832,5.103019000000001,5.467332,5.848416,6.31051,6.7470229999999995,6.984285000000001,7.1818919999999995,7.383332000000001,7.601547999999999,7.4605
34-2802868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337878,0.621554,0.780222,0.982467,1.157178,1.358643,1.568059,1.8811209999999998,2.326612,2.648302,2.892662,3.272448,3.4612309999999997,3.7776690000000004,4.460042,4.784229,5.148542,5.529626,5.99172,6.4282330000000005,6.665494,6.8631020000000005,7.064541999999999,7.282757000000001,7.141710000000001
35-2802856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28367600000000004,0.44234300000000004,0.6445890000000001,0.8193,1.020765,1.230181,1.543243,1.988734,2.3104240000000003,2.554784,2.93457,3.123353,3.4397910000000005,4.122164,4.446351,4.810664,5.1917480000000005,5.653842,6.090355000000001,6.327616,6.525224,6.7266639999999995,6.944878999999999,6.803832000000001
36-2802842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.158667,0.360913,0.535624,0.737089,0.9485040000000001,1.261567,1.7070580000000002,2.0287479999999998,2.273107,2.652893,2.8416759999999996,3.158114,3.8404870000000004,4.164674,4.528987,4.910071,5.372166,5.808678,6.04594,6.243547,6.444987,6.663203,6.522155000000001
37-2802830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.202246,0.37695700000000004,0.578422,0.789837,1.1029,1.548391,1.870081,2.11444,2.494226,2.683009,2.999447,3.6818199999999996,4.006007,4.3703199999999995,4.751404,5.213498,5.650011,5.887273,6.08488,6.28632,6.504536,6.364488
38-2806617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17471099999999998,0.376176,0.587592,0.9006540000000001,1.3461450000000001,1.667835,1.912195,2.2919810000000003,2.4807639999999997,2.797202,3.479575,3.8037620000000003,4.168075,4.5491589999999995,5.011253,5.4477660000000006,5.685027,5.882635,6.084075,6.30229,6.161243
39-2802811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201465,0.41288,0.725943,1.171434,1.493124,1.737483,2.117269,2.306052,2.622491,3.3048629999999997,3.62905,3.9933629999999996,4.374447,4.836542,5.273054,5.510316,5.707923,5.909363,6.127579,5.987532
40-2804980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.211416,0.524478,0.9699690000000001,1.2916590000000001,1.536019,1.915805,2.104588,2.421026,3.103399,3.4275860000000002,3.791899,4.172983,4.635077,5.0715900000000005,5.308851,5.5064589999999995,5.707898999999999,5.926114,5.785067
41-2802796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31306300000000004,0.758554,1.080244,1.324603,1.704389,2.123795,2.480644,3.163017,3.487204,3.851517,4.232601,4.694694999999999,5.131208,5.368469999999999,5.566077,5.767517,5.985733,5.845685
42-2802177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44549099999999997,0.767181,1.0115399999999999,1.391327,1.810732,2.373548,3.05592,3.3801080000000003,3.744421,4.125504,4.587599,5.024111,5.261373000000001,5.458981,5.660419999999999,5.878636,5.738589
43-2802817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32769000000000004,0.57205,0.951836,1.371241,1.934057,2.61643,2.940617,3.30493,3.686014,4.148108000000001,4.584621,4.821882,5.01949,5.22093,5.439145,5.299098000000001
44-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24536,0.625146,1.044551,1.670367,2.29474,2.6189270000000002,2.9832400000000003,3.364324,3.826418,4.262931,4.500192,4.6978,4.89924,5.1174550000000005,5.0094080000000005
45-2802176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.379786,0.799191,1.425007,2.0493799999999998,2.373567,2.73788,3.118964,3.581058,4.017571,4.2548330000000005,4.45244,4.65388,4.872096,4.764048000000001
46-2802169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41940600000000006,1.045221,1.7275939999999999,2.051781,2.4160939999999997,2.7971779999999997,3.259272,3.695785,3.933047,4.130654,4.3320940000000006,4.55031,4.409262
47-2802154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.625816,1.308189,1.632376,1.996689,2.377773,2.839867,3.27638,3.513642,3.7112489999999996,3.912689,4.130905,3.9898569999999998
48-2802137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.682373,1.0065600000000001,1.370873,1.751957,2.214051,2.650564,2.887826,3.085433,3.2868730000000004,3.505089,3.397041
49-2802117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324187,0.6885,1.069584,1.531678,1.968191,2.205453,2.40306,2.6045,2.822716,2.714668
50-2802074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364313,0.745397,1.207491,1.644004,1.8812659999999999,2.0788729999999997,2.280313,2.498529,2.3904810000000003
51-2802046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38308400000000004,0.8451780000000001,1.281691,1.518953,1.7165599999999999,1.9180000000000001,2.136216,2.121832
52-2802029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46409399999999995,0.9006069999999999,1.137869,1.335476,1.536916,1.755132,1.740748
53-2802013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.436513,0.673774,0.871382,1.072822,1.291037,1.2766540000000002
54-2801989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.237262,0.43486899999999995,0.636309,0.854525,0.840141
55-2801958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197608,0.399048,0.617263,0.60288
56-2801947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20144,0.41965600000000003,0.5003920000000001
57-2801939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.218216,0.5311680000000001
58-2801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31395300000000004
59-2801940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
