순번_정류장ID,70-2804913,71-2803088,72-2803090,73-2803102,74-2803108,75-2803114,76-2805713,77-2803122,78-2803104,79-2803094,80-2803080,81-2803077,82-2803101,83-2805595,84-2803123,85-2803131,86-2803137,87-2805441,88-2802629,89-2802719,90-2802709,91-2802718,92-2802712,93-2802708,94-2802738,95-2802728,96-2802744,97-2802767,98-2802775,99-2802164,100-2802159,101-2802163,102-2802174,103-2802618,104-2802176,105-2806506,106-2806502,107-2806620,108-2807216,109-2806842,110-2806773,111-2801853,112-2805585,113-2805678,114-2806524,115-2806523,116-2806522,117-2806521,118-2805659,119-2802210,120-2802213,121-2802220,122-2801901,123-2805900,124-2801903,125-2801864,126-2801842,127-2801851,128-2801832,129-2801830,130-2802241,131-2802244,132-2805898,133-2805895,134-2805893,135-2803802,136-2805002
80-2803080,,,,,,,,,,,0,0.327342,0.695067,0.9468799999999999,1.1460059999999999,1.453134,1.6855069999999999,1.927384,2.3281389999999997,2.5790439999999997,2.8721669999999997,3.967457,4.1859660000000005,4.756473000000001,5.125547,5.626199,5.9695290000000005,6.278182,6.696944,7.001299,7.275537,7.6664699999999995,7.9703990000000005,7.989139999999999,8.2355,8.606251,9.00346,9.331716,9.955533,11.247305,12.587166999999999,12.919972,13.101724,13.421607999999999,13.365155,13.759685000000001,14.041744,14.217313,13.976592000000002,12.854283,12.996535,13.214222,13.507260999999998,14.216372,14.152717,14.226379999999999,14.574879999999999,14.911523999999998,14.689397,14.879510999999999,15.107565,15.233579,15.473192999999998,15.833794000000001,15.803379999999999,15.834109,15.487507999999998
81-2803077,,,,,,,,,,,,0,0.367725,0.619537,0.8186640000000001,1.125792,1.358165,1.600042,2.000796,2.251702,2.5438240000000003,3.678114,3.8966239999999996,4.467131,4.837204,5.337857,5.681186,5.99084,6.4076010000000005,6.712957,6.9861949999999995,7.377127000000001,7.683057000000001,7.700798,7.946157,8.315909,8.714118,9.041374000000001,9.666191,10.957963000000001,12.297825,12.717555,12.899307,13.219192000000001,13.074813,13.469342999999999,13.750402,13.929970999999998,13.686248999999998,12.563941,12.707193,12.925880000000001,13.216919,13.92503,13.863375,13.938038,14.285538,14.622182,14.400054999999998,14.589169,14.817223,14.944237,15.182851000000001,15.543451999999998,15.515037,15.546767000000001,15.198166
82-2803101,,,,,,,,,,,,,0,0.251813,0.45093900000000003,0.758067,0.99044,1.232317,1.6330719999999999,1.883978,2.1761,3.3113900000000003,3.528899,4.099407,4.46948,4.970133000000001,5.313462,5.623115,6.038876999999999,6.344232,6.61947,7.010403,7.314332,7.333074000000001,7.578433,7.949185000000001,8.347392999999999,8.673649000000001,9.297466,10.590238000000001,11.9311,12.363905,12.573657,12.928542,12.707088,13.102618,13.381677,13.562247,13.318525,12.195216,12.337468,12.559155,12.852194,13.559304999999998,13.495651,13.569313000000001,13.917813,14.254457,14.032331,14.221444,14.450498000000001,14.576513,14.816126,15.177726999999999,15.147313,15.178042000000001,14.829441000000001
83-2805595,,,,,,,,,,,,,,0,0.199126,0.506254,0.739627,0.981504,1.382259,1.633165,1.925287,3.060577,3.279087,3.8485940000000003,4.218667,4.71932,5.0626489999999995,5.372303,5.788064,6.0944199999999995,6.366657,6.758589999999999,7.06452,7.083261,7.32762,7.698372,8.09658,8.422836,9.047653,10.338425,11.680287,12.112092,12.323844,12.678728999999999,12.457276,12.851806,13.132864000000001,13.313433999999999,13.067712,11.946404,12.087655999999999,12.308342,12.599381,13.306492,13.245838000000001,13.3195,13.665999999999999,14.004644,13.781518,13.970631,14.198685000000001,14.3257,14.563313,14.924914000000001,14.8955,14.927229,14.579628
84-2803123,,,,,,,,,,,,,,,0,0.307128,0.539501,0.781378,1.182133,1.433039,1.7251610000000002,2.860451,3.07796,3.648468,4.0175410000000005,4.519194000000001,4.862523,5.171176,5.589938,5.893293,6.166531,6.558464,6.865392999999999,6.882134,7.126494,7.4972460000000005,7.897454,8.22371,8.846527,10.139299000000001,11.481161,11.911966,12.122717999999999,12.480603,12.258149000000001,12.650679,12.931738000000001,13.112307999999999,12.869586,11.745277,11.887528999999999,12.108216,12.399255,13.106366,13.044711,13.117374,13.465874,13.803517999999999,13.580392000000002,13.771505,13.997558999999999,14.125573999999999,14.365186999999999,14.725788,14.698374,14.729103,14.381502
85-2803131,,,,,,,,,,,,,,,,0,0.232373,0.47425,0.8750049999999999,1.125911,1.418033,2.552323,2.770832,3.34134,3.7104129999999995,4.211066000000001,4.5543949999999995,4.866048,5.28281,5.586166,5.8594029999999995,6.251336,6.557264999999999,6.576007000000001,6.820366,7.190117999999999,7.590325999999999,7.916582000000001,8.539399000000001,9.832171,11.174033,11.603838,11.81659,12.171475,11.950021000000001,12.343551,12.626610000000001,12.80518,12.562458,11.438149000000001,11.579400999999999,11.801088,12.091127,12.799238,12.737584,12.810246000000001,13.157746,13.49639,13.276264000000001,13.465376999999998,13.691431,13.818446,14.057058999999999,14.41766,14.390246,14.419975,14.072374
86-2803137,,,,,,,,,,,,,,,,,0,0.243877,0.644632,0.895538,1.18766,2.32195,2.54046,3.110967,3.48104,3.981693,4.325022,4.634675,5.051437,5.355793,5.6300300000000005,6.020963,6.326893,6.3456339999999996,6.589992999999999,6.959745,7.358953,7.686209,8.310025999999999,9.601797999999999,10.94266,11.374464999999999,11.586217,11.941102,11.719648,12.114179,12.396237,12.575807000000001,12.331085,11.207777,11.351028999999999,11.570715,11.862753999999999,12.569865,12.507211,12.580873,12.928372999999999,13.266017000000002,13.044891,13.233004000000001,13.462057999999999,13.589073,13.827685999999998,14.189287,14.158873000000002,14.189601999999999,13.842001000000002
87-2805441,,,,,,,,,,,,,,,,,,0,0.40075500000000003,0.6516609999999999,0.949783,2.085073,2.303583,2.8740900000000003,3.244163,3.744816,4.088145,4.397799,4.81456,5.119916,5.393154,5.784086,6.090016,6.108757,6.353116,6.7238679999999995,7.122077,7.449333,8.07315,9.364922,10.705784,11.137589,11.349341,11.704225,11.482772,11.877302,12.157361,12.33893,12.093208,10.9709,11.113152000000001,11.333839,11.624878,12.332989,12.271334,12.344997,12.692496,13.03014,12.807014,12.996128,13.224181,13.351196,13.58981,13.951410999999998,13.922996,13.953726000000001,13.606125
88-2802629,,,,,,,,,,,,,,,,,,,0,0.250906,0.549028,1.683318,1.9018279999999999,2.4723349999999997,2.8414080000000004,3.342061,3.6863900000000003,3.9960440000000004,4.411805,4.718161,4.990399,5.382331,5.687261,5.707001999999999,5.951361,6.3211129999999995,6.719322,7.046578,7.670395,8.962166999999999,10.303028999999999,10.734834,10.946586,11.30147,11.080017,11.474547,11.755606,11.934175,11.691453,10.569144999999999,10.711397,10.932084,11.223123,11.931234,11.868578999999999,11.942242,12.289741000000001,12.627385,12.405259,12.594373,12.823426,12.950441,13.188054999999999,13.548656,13.520241,13.550970999999999,13.203370000000001
89-2802719,,,,,,,,,,,,,,,,,,,,0,0.298122,1.432412,1.6509220000000002,2.221429,2.591502,3.092155,3.4354839999999998,3.745138,4.161899,4.466255,4.739493,5.131425,5.437355,5.456096,5.699455,6.071207,6.469415000000001,6.795672,7.420489,8.71226,10.053123,10.484928,10.69668,11.051563999999999,10.830111,11.224641,11.504699,11.683269000000001,11.441547,10.318239,10.459491,10.680178,10.972216,11.680327,11.617673,11.691335,12.038835,12.376479,12.155353,12.343467,12.57152,12.698535000000001,12.938149000000001,13.29775,13.269335,13.300065,12.953464
90-2802709,,,,,,,,,,,,,,,,,,,,,0,1.13429,1.3528,1.9233069999999999,2.29238,2.7930330000000003,3.136362,3.446015,3.863777,4.169133,4.4423699999999995,4.833303,5.1382330000000005,5.157973999999999,5.401333,5.772085,6.170293,6.498549,7.121366,8.413138,9.754,10.186805,10.398557,10.752442,10.530989,10.925519,11.205577,11.388147,11.142425,10.019117,10.161369,10.383055,10.673094,11.382205,11.318551,11.392213,11.741713,12.079357,11.855231,12.044344,12.274398,12.400413,12.638026,12.999627,12.970213000000001,13.002942,12.655341
91-2802718,,,,,,,,,,,,,,,,,,,,,,0,0.21850999999999998,0.789017,1.5770899999999999,2.077743,2.421072,2.7307259999999998,3.147487,3.452843,3.7260800000000005,4.117013,4.422943,4.4416839999999995,4.686043,5.056795,5.455003,5.78226,6.406077,7.697848,9.038711,9.465515,9.646268,9.967152,9.815699,10.210229,10.492287,10.669857,10.426135,9.303827,9.446079,9.666766,9.957804,10.665915,10.603261,10.676923,11.024422999999999,11.362067,11.139941,11.329054,11.557108,11.684123,11.922736,12.284338,12.254923,12.285653,11.938052
92-2802712,,,,,,,,,,,,,,,,,,,,,,,0,0.570508,1.358581,1.859234,2.202563,2.512216,2.928978,3.2343330000000003,3.507571,3.898504,4.204433,4.223174,4.467534,4.838286,5.236494,5.56375,6.187567,7.4793389999999995,8.820200999999999,9.247005999999999,9.428758,9.748643,9.597189,9.991719,10.273778,10.453347,10.207626,9.085317,9.228569,9.449256,9.740295,10.447405999999999,10.384751,10.458414,10.805914,11.144558,10.922432,11.110545,11.338599,11.465613000000001,11.705227,12.065828,12.037414,12.068143,11.719542
93-2802708,,,,,,,,,,,,,,,,,,,,,,,,0,0.7890729999999999,1.289726,1.633055,1.942709,2.35947,2.6648259999999997,2.938064,3.328996,3.634926,3.653667,3.898026,4.268778,4.666987000000001,4.994243,5.61806,6.909832000000001,8.250694000000001,8.682499,8.894250999999999,9.250135,9.027682,9.422212,9.70227,9.881839999999999,9.638117999999999,8.516810000000001,8.658062,8.878749000000001,9.169788,9.878899,9.815244,9.889907000000001,10.236406,10.57405,10.352924,10.541038,10.770091,10.897105999999999,11.13472,11.496321,11.467906,11.497636,11.150035
94-2802738,,,,,,,,,,,,,,,,,,,,,,,,,0,0.500653,0.843982,1.153636,1.570397,1.8757529999999998,2.14899,2.539923,2.845853,2.864594,3.108953,3.4797050000000005,3.877913,4.20517,4.828987000000001,6.120758,7.461621000000001,7.893425,8.105177000000001,8.460061999999999,8.238609,8.633139,8.915197000000001,9.094767,8.850045,7.727736999999999,7.869989,8.090676,8.381714,9.089825,9.027171000000001,9.100833,9.447333,9.784977,9.563851,9.752964,9.981017999999999,10.108033,10.346646,10.707247,10.678833000000001,10.708563,10.361961
95-2802728,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344329,0.653983,1.0707440000000001,1.3761,1.6493380000000002,2.04027,2.3462,2.364941,2.6093,2.980052,3.378261,3.705517,4.329333999999999,5.621106,6.961968,7.3937729999999995,7.605525,7.960408999999999,7.738956,8.133486,8.415545,8.593114,8.349392,7.227084,7.369336,7.5900229999999995,7.8820619999999995,8.590173,8.526518,8.601181,8.947681,9.285324000000001,9.063198,9.253312,9.480366,9.607380000000001,9.845994000000001,10.206595,10.178180000000001,10.20991,9.861309
96-2802744,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309654,0.7264149999999999,1.031771,1.305008,1.695941,2.001871,2.020612,2.264971,2.635723,3.033931,3.361188,3.985005,5.276776,6.617639,7.049442999999999,7.261196000000001,7.61808,7.394627000000001,7.789157,8.069215,8.248785,8.005063,6.883755000000001,7.026007000000001,7.246694000000001,7.536732000000001,8.244843,8.182189,8.255851,8.603351,8.940995,8.719869000000001,8.908982,9.136036,9.263050999999999,9.501664,9.863266000000001,9.834850999999999,9.864581,9.51698
97-2802767,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41676199999999997,0.722117,0.9953549999999999,1.386288,1.6922169999999999,1.7109580000000002,1.9553180000000001,2.32607,2.724278,3.051534,3.675351,4.967123,6.3079849999999995,6.739789999999999,6.951542,7.308427,7.084973,7.479503,7.759562,7.939131,7.695410000000001,6.573100999999999,6.7153529999999995,6.93704,7.228078999999999,7.93619,7.872535000000001,7.946198,8.294698,8.632342,8.409216,8.599329,8.827383,8.954397,9.192011,9.552612,9.525198,9.555927,9.208326
98-2802775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.305356,0.5785939999999999,0.969526,1.405417,1.635197,1.8795560000000002,2.250308,2.648516,2.975773,3.59059,4.873361,6.214224,6.6460289999999995,6.857781,7.214664999999999,6.991211999999999,7.385742,7.6658,7.84537,7.619648,6.49734,6.6395919999999995,6.861279,7.151317,7.860428,7.862902,7.937564,8.285064,8.621708,8.333454,8.522568,8.751621,8.877636,9.11725,9.477851,9.515564,9.546292999999999,9.197692
99-2802164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27323800000000004,0.664171,1.100062,1.329842,1.574201,1.944953,2.3431610000000003,2.670417,3.2852339999999995,4.568006,5.908868,6.340673000000001,6.552425,6.9093100000000005,6.685855999999999,7.080386,7.362445,7.5400149999999995,7.314292999999999,6.192984,6.335236,6.555923,6.845961999999999,7.554073,7.769742999999999,7.866080999999999,8.212581,8.541936999999999,8.028099000000001,8.217212,8.445266,8.573281,8.810894000000001,9.171495,9.329081,9.47381,9.127208999999999
100-2802159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.390933,0.826824,1.056604,1.3009629999999999,1.671715,2.0699229999999997,2.397179,3.011996,4.294768,5.63563,6.067435,6.279187,6.636072,6.412618,6.807148,7.089207000000001,7.266777,7.041055,5.918746,6.060999,6.2816849999999995,6.572724000000001,7.280835000000001,7.495506,7.592842999999999,7.9403429999999995,8.268699,7.754861,7.943974000000001,8.172028,8.299043,8.537656,8.898257000000001,9.053842999999999,9.202572,8.853971000000001
101-2802163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.435891,0.698671,0.9430299999999999,1.313782,1.7119900000000001,2.039247,2.663064,3.9548349999999997,5.295698000000001,5.727503,5.939255,6.296139,6.072686,6.4672160000000005,6.747274000000001,6.926844,6.683122,5.560814,5.703066000000001,5.923753,6.215791,6.9229020000000006,7.138572999999999,7.257910000000001,7.604410000000001,7.910766000000001,7.397928,7.587041999999999,7.814095,7.9421100000000004,8.179724,8.541325,8.69791,8.86664,8.519039
102-2802174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26278,0.5071399999999999,0.877891,1.2761,1.603356,2.227173,3.5189449999999995,4.859807,5.291612000000001,5.503364,5.860248,5.636794999999999,6.031325,6.313383999999999,6.490953,6.247232,5.124923,5.267175,5.487862000000001,5.778901,6.487012,6.701682000000001,6.82102,7.16852,7.474875999999999,6.961036999999999,7.150150999999999,7.378205,7.505219,7.743833,8.104434,8.26102,8.429749000000001,8.082148
103-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24536,0.616111,1.01432,1.341576,1.965393,3.257165,4.598027,5.029832,5.241584,5.598468,5.375015,5.769545,6.049604,6.229173,5.986452,4.863143,5.005395,5.226082,5.518121,6.2262319999999995,6.439902,6.559239999999999,6.906739999999999,7.213096000000001,6.699257000000001,6.888371,7.117425,7.2434389999999995,7.483053,7.843653999999999,7.9992399999999995,8.168969,7.820367999999999
104-2802176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37075199999999997,0.7689600000000001,1.096217,1.720034,3.011805,4.352668,4.784472,4.996224,5.353109,5.129656,5.524186,5.804244000000001,5.983814,5.740092,4.6177839999999994,4.760036,4.980723,5.271761,5.979872,6.194543,6.31388,6.66138,6.967736,6.453898000000001,6.643011,6.871065,6.99808,7.236692999999999,7.598294999999999,7.7538800000000005,7.923610000000001,7.576008
105-2806506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400208,0.7274649999999999,1.3512819999999999,2.6430540000000002,3.9839160000000002,4.415721,4.627473,4.984357,4.760904,5.155434,5.437492,5.615062,5.51834,4.602775,4.745026999999999,4.965714,5.256753,5.965864,6.179533999999999,6.299872,6.646372,6.745984,6.232146,6.42126,6.649313,6.7763279999999995,7.014942,7.3755429999999995,7.532128,7.852399,7.523257000000001
106-2806502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327257,0.951074,2.242845,3.583707,4.015512,4.227264,4.584149,4.360696,4.755226,5.035284,5.216854,5.118132,4.3378239999999995,4.480076,4.700762,4.991801000000001,5.699912,5.914583,6.089919999999999,6.4374199999999995,6.345776,5.831938,6.021051,6.249105,6.376119999999999,6.614733,6.975333999999999,7.13192,7.452191,7.123048
107-2806620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.636817,1.9285889999999999,3.2694509999999997,3.701256,3.913008,4.269893,4.046439,4.440969,4.723028,4.902598,4.803876,4.023567,4.165819,4.386506,4.677544999999999,5.385656,5.600326,5.775664,6.123164,6.0315199999999995,5.517682,5.706795,5.934849,6.061863,6.300477,6.661078,6.817664,7.136935,6.8087919999999995
108-2807216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.291772,2.632634,3.064439,3.276191,3.6330760000000004,3.409622,3.8041519999999998,4.084211,4.263780000000001,4.167059,3.53275,3.6750019999999997,3.895689,4.186728,4.894839,5.109509,5.383154,5.503347,5.394703,4.880865,5.069978,5.298032,5.425046,5.66366,6.025261,6.180847,6.501118,6.171975
109-2806842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.340862,1.7726669999999998,1.984419,2.341304,2.11785,2.51238,2.792439,2.972009,2.8752869999999997,2.2409779999999997,2.3832310000000003,2.603917,2.894956,3.603067,3.817738,4.213075,4.211575,4.102931,3.589093,3.778206,4.00626,4.133275,4.371887999999999,4.732489,4.888075,5.208346,4.880203
110-2806773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.431805,0.6435569999999999,1.000441,0.816563,1.211093,1.493152,1.672721,2.050576,3.081691,3.2239430000000002,3.44463,3.735669,4.44378,4.65845,5.053788,5.052288,4.943644,4.429805,4.618919,4.846973,4.973987,5.212601,5.573201999999999,5.7287870000000005,6.0490580000000005,5.720916000000001
111-2801853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.212752,0.569637,0.981183,1.375713,1.550772,1.7303419999999998,2.2151959999999997,3.513496,3.6557480000000004,3.876435,4.167473,4.875584,5.090255,5.358408,5.230908,5.122264,4.608426000000001,4.7975389999999996,5.025593,5.152608,5.391221,5.751822,5.907408,6.2286790000000005,5.899536
112-2805585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359885,0.7714310000000001,1.165961,1.34102,1.520589,2.005444,3.554559,3.696811,3.917498,4.208537000000001,4.916648,5.131318,5.148656,5.0211559999999995,4.912512,4.398674,4.5877870000000005,4.815841000000001,4.942855000000001,5.181469,5.54207,5.697655999999999,6.019927,5.6897839999999995
113-2805678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41154700000000005,0.806077,0.981136,1.1607049999999999,1.64556,3.194675,3.3369269999999998,3.557614,3.848653,4.556764,4.771433999999999,4.788772,4.661272,4.5526279999999995,4.0387889999999995,4.2279029999999995,4.455957,4.582971,4.821585,5.182186,5.3387720000000005,5.660042,5.3299
114-2806524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39453,0.676589,0.856158,1.305564,2.854679,2.996931,3.217618,3.508657,4.216768,4.431438,4.4487760000000005,4.321276,4.212632,3.698793,3.887907,4.115961,4.242975,4.481589,4.84219,4.998776,5.318046,4.989904
