순번_정류장ID,1-2807327,2-2802586,3-2802584,4-2802577,5-2802572,6-2807041,7-2802565,8-2802545,9-2802367,10-2802541,11-2802547,12-2802552,13-2802557,14-2802554,15-2802559,16-2802568,17-2802551,18-2806676,19-2802533,20-2802505,21-2802369,22-2802532,23-2802524,24-2802515,25-2802510,26-2802518,27-2802493,28-2802463,29-2802460,30-2802450,31-2802441,32-2802941,33-2802901,34-2802851,35-2802823,36-2802783,37-2802757,38-2802733,39-2802628
11-2802547,,,,,,,,,,,0,0.178513,0.628946,0.9458780000000001,1.3693620000000002,2.0455650000000003,2.67959,3.4482230000000005,3.991223,4.004314,3.890223,3.7130919999999996,3.9170599999999998,4.1308739999999995,3.9968589999999997,3.8028980000000003,3.5867720000000003,3.133914,2.885294,2.480055,2.1702529999999998,4.016126,4.342783,4.8038,4.986269,5.415278,5.883113,6.129713,6.689291000000001
12-2802552,,,,,,,,,,,,0,0.452433,0.769366,1.19285,1.8690529999999999,2.503078,3.2717099999999997,3.81471,3.8278019999999997,3.71371,3.53758,3.7405480000000004,3.962614,4.014629,3.89859,3.765284,3.3124260000000003,3.061807,2.657568,2.348765,4.193639,4.520295,4.980313,5.162782,5.5917900000000005,6.061625,6.308225,6.866803
13-2802557,,,,,,,,,,,,,0,0.31793299999999997,0.741416,1.41762,2.051645,2.820277,3.3632769999999996,3.376368,3.262277,3.085146,3.2891150000000002,3.5111809999999997,3.563196,3.447157,3.569271,3.116413,2.866794,2.4615549999999997,2.152752,3.9986260000000002,4.324282,4.7853,4.9677690000000005,5.396776999999999,5.866612,6.113212,6.67179
14-2802554,,,,,,,,,,,,,,0,0.42448400000000003,1.1006879999999999,1.7347130000000002,2.503345,3.046345,3.060436,2.946345,2.769214,2.973183,3.195248,3.246264,3.130225,3.2513389999999998,2.798481,2.549861,2.143622,1.8348200000000001,3.6806940000000004,4.00635,4.4673680000000004,4.650836,5.079845,5.54868,5.7942800000000005,6.352858
15-2802559,,,,,,,,,,,,,,,0,0.681204,1.315229,2.083861,2.626861,2.639952,2.525861,2.3487299999999998,2.552699,2.774765,2.82678,2.710741,2.9258669999999998,2.854276,2.6046560000000003,2.199417,1.8906150000000002,3.7364879999999996,4.062144,4.523162,4.7056309999999995,5.134639,5.603473999999999,5.850075,6.408653
16-2802568,,,,,,,,,,,,,,,,0,0.634025,1.402658,1.945658,1.958749,1.8446580000000001,1.667527,1.8714950000000001,2.0935610000000002,2.1455759999999997,2.029538,2.2446639999999998,2.695522,2.945141,2.87462,2.565818,4.411691,4.737348,5.199365,5.381834,5.809843,6.279678,6.527278,7.083856
17-2802551,,,,,,,,,,,,,,,,,0,0.8003680000000001,1.3433680000000001,1.356459,1.2423680000000001,1.065237,1.269206,1.491271,1.543287,1.4272479999999999,1.6423740000000002,2.093232,2.342851,2.748091,3.200843,5.046717,5.3723730000000005,5.833391000000001,6.015859,6.444868,6.914703,7.160303,7.718881
18-2806676,,,,,,,,,,,,,,,,,,0,0.5429999999999999,0.874091,0.76,0.58287,0.786838,1.008904,1.205919,1.08988,1.3050059999999999,1.7558639999999999,2.005484,2.410723,2.903476,4.749349,5.075005,5.536023,5.7184919999999995,6.1475,6.616335,6.862935,7.421514
19-2802533,,,,,,,,,,,,,,,,,,,0,0.553909,0.556,0.66287,0.8668379999999999,1.088904,1.309081,1.57388,1.714994,1.966864,2.216484,2.621723,3.114476,4.960349,5.286005,5.747023,5.929492,6.3585,6.827335000000001,6.903935000000001,7.463514
20-2802505,,,,,,,,,,,,,,,,,,,,0,0.11409100000000001,0.407961,0.611929,0.833995,0.9471729999999999,1.2119719999999998,1.161086,1.412955,1.662575,2.067814,2.560567,4.40644,4.732096,5.193114,5.375583,5.804591,6.274426,6.351026999999999,6.909605
21-2802369,,,,,,,,,,,,,,,,,,,,,0,0.29386999999999996,0.497838,0.719904,0.9400809999999999,1.20488,1.178994,1.430864,1.680484,2.0857229999999998,2.5784759999999998,4.424348999999999,4.750005000000001,5.211023,5.393492,5.8225,6.291335,6.366935,6.9275139999999995
22-2802532,,,,,,,,,,,,,,,,,,,,,,0,0.203968,0.426034,0.646212,0.911011,1.1261370000000002,1.4219950000000001,1.671614,2.076854,2.5696060000000003,4.415479,4.741136,5.202153,5.384622,5.813631,6.282465,6.529066,7.087644
23-2802524,,,,,,,,,,,,,,,,,,,,,,,0,0.22206599999999999,0.44224399999999997,0.7070420000000001,0.922168,1.218026,1.467646,1.872885,2.365638,4.211511,4.537167,4.998184999999999,5.180654,5.609662,6.0784970000000005,6.3250980000000006,6.884676
24-2802515,,,,,,,,,,,,,,,,,,,,,,,,0,0.220178,0.48497700000000005,0.7001029999999999,0.9959610000000001,1.24558,1.6508200000000002,2.1435720000000003,3.989445,4.3151019999999995,4.7761190000000004,4.958588,5.387597,5.856431,6.104032,6.662610000000001
25-2802510,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26679899999999995,0.481925,0.8629450000000001,1.112565,1.5178040000000002,2.010557,3.8564300000000005,4.182086,4.643104,4.825573,5.254581,5.724416000000001,5.9710160000000005,6.529595
26-2802518,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.215126,0.667984,0.9176040000000001,1.322843,1.815596,3.6614690000000003,3.987125,4.448143,4.630612,5.05962,5.528455,5.775055,6.334633999999999
27-2802493,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.452858,0.7024779999999999,1.107717,1.60047,3.446343,3.7719989999999997,4.233017,4.4154860000000005,4.844494,5.314329,5.560929,6.119508000000001
28-2802463,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24961999999999998,0.654859,1.147612,2.9934849999999997,3.3191410000000006,3.780159,3.962628,4.391636,4.861471,5.108072,5.66565
29-2802460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40524,0.897992,2.743865,3.069522,3.530539,3.7130080000000003,4.142017,4.610851,4.857451999999999,5.41603
30-2802450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.492753,2.3386259999999996,2.664283,3.1253,3.3077690000000004,3.7367779999999997,4.205612,4.453213,5.010791
31-2802441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.8458740000000002,2.1715299999999997,2.632548,2.815016,3.244025,3.71286,3.96046,4.518038
32-2802941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32565700000000003,0.786674,0.969143,1.398152,1.866986,2.113587,2.672165
33-2802901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46201800000000004,0.644487,1.073495,1.5433299999999999,1.78993,2.348509
34-2802851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.182469,0.611478,1.0803120000000002,1.326913,1.885491
35-2802823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43100900000000003,0.9008430000000001,1.1474440000000001,1.7060220000000001
36-2802783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46883500000000006,0.715435,1.274014
37-2802757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24660100000000001,0.805179
38-2802733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.558578
39-2802628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
