순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2803740,21-2803692,22-2803694,23-2803696,24-2803698,25-2804776,26-2803701,27-2804737,28-2806144,29-2806401,30-2804747,31-2804305,32-2804302,33-2804301
17-2803689,,,,,,,,,,,,,,,,,0,0.231025,1.290886,2.092716,2.321544,2.610473,3.023188,3.397139,3.704991,3.902505,4.188663,5.501798,6.257339,6.802741999999999,7.076381,7.672949000000001,8.451789
18-2803690,,,,,,,,,,,,,,,,,,0,1.0598610000000002,1.861691,2.090519,2.379448,2.792163,3.166114,3.4739660000000003,3.6714800000000003,3.9576379999999998,5.270773,6.026314,6.571717,6.845356,7.441924,8.220763999999999
19-2803691,,,,,,,,,,,,,,,,,,,0,0.80483,1.033658,1.3225870000000002,1.7353020000000001,2.109254,2.417106,2.614619,2.900777,4.213913,4.969453,5.514856,5.788494999999999,6.385064,7.164903999999999
20-2803740,,,,,,,,,,,,,,,,,,,,0,0.22882800000000003,0.5177579999999999,0.930472,1.304424,1.612276,1.8097889999999999,2.0959470000000002,3.4090830000000003,4.164623000000001,4.710026,4.983666,5.580234,6.360074
21-2803692,,,,,,,,,,,,,,,,,,,,,0,0.288929,0.7016439999999999,1.075595,1.3834469999999999,1.580961,1.867119,3.180254,3.9357949999999997,4.481198,4.754837,5.351405000000001,6.131245
22-2803694,,,,,,,,,,,,,,,,,,,,,,0,0.41271499999999994,0.786666,1.094518,1.292032,1.57819,2.891326,3.646866,4.1922690000000005,4.465908,5.062476,5.842316
23-2803696,,,,,,,,,,,,,,,,,,,,,,,0,0.373952,0.681804,0.879317,1.165475,2.478611,3.2341509999999998,3.779554,4.053193,4.649762,5.429602
24-2803698,,,,,,,,,,,,,,,,,,,,,,,,0,0.307852,0.505366,0.791524,2.104659,2.8602,3.4056029999999997,3.679242,4.27581,5.05565
25-2804776,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19751400000000002,0.48367200000000005,1.796807,2.552348,3.0977509999999997,3.3713900000000003,3.9679580000000003,4.747798
26-2803701,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28915799999999997,1.602294,2.357834,2.903237,3.176876,3.773444,4.553284
27-2804737,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.313136,2.068676,2.621079,2.894718,3.4912870000000003,4.270127
28-2806144,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.755541,1.307944,1.581583,2.1781509999999997,2.957991
29-2806401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.552404,0.8260430000000001,1.422611,2.201451
30-2804747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27363899999999997,0.870208,1.6490479999999998
31-2804305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5965689999999999,1.375408
32-2804302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.77884
33-2804301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
