순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2807413,28-2800297,29-2803996,30-2803994,31-2803951,32-2803953,33-2803955,34-2803957,35-2803959,36-2803961,37-2803963,38-2803965,39-2803967,40-2803969,41-2803972,42-2803867,43-2806359,44-2804721,45-2803870,46-2800254,47-2803874
29-2803996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.308025,1.1329870000000002,1.6638950000000001,2.2042490000000003,2.759072,3.149691,3.905558,4.226521,4.666637000000001,5.255669,5.605294000000001,6.236435,6.55147,6.937342,7.916439,7.568347,7.389933999999999,7.079522
30-2803994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8249620000000001,1.3558700000000001,1.896225,2.451047,2.841666,3.5975339999999996,3.9184959999999998,4.358612,4.947644,5.297269,5.9284099999999995,6.2434449999999995,6.6293169999999995,7.608414,7.260323,7.081910000000001,6.771497
31-2803951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.530908,1.0712629999999999,1.6260860000000001,2.016705,2.7725720000000003,3.0935349999999997,3.53365,4.122682,4.472307,5.103448,5.418483999999999,5.804355,7.172619,7.524710000000001,7.523877000000001,7.213464999999999
32-2803953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.540355,1.095177,1.485797,2.241664,2.562627,3.002742,3.5917739999999996,3.9413989999999997,4.57254,4.887575,5.273447,6.6407110000000005,6.992802,7.171214999999999,7.478628
33-2803955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.554823,0.945442,1.701309,2.022272,2.462387,3.0514189999999997,3.401044,4.032186,4.347221,4.733092,6.100356,6.453447,6.631861,6.938273
34-2803957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.390619,1.1464860000000001,1.467449,1.9075650000000002,2.496597,2.846222,3.4773629999999995,3.7923980000000004,4.1782699999999995,5.546533,5.897625,6.077038,6.38345
35-2803959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.755867,1.07683,1.516946,2.105978,2.455603,3.086744,3.401779,3.7876510000000003,5.155914,5.508006,5.6854190000000004,5.993831
36-2803961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.320963,0.761079,1.3501100000000001,1.6997349999999998,2.330877,2.645912,3.031784,4.399047,4.751138,4.929551999999999,5.2369639999999995
37-2803963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.440116,1.029148,1.378773,2.0099139999999998,2.324949,2.7108209999999997,4.078084,4.430176,4.609589,4.917001
38-2803965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.589032,0.938657,1.569798,1.8848330000000002,2.270705,3.6389690000000003,3.99106,4.169473,4.475886
39-2803967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.349625,0.980766,1.295801,1.681673,3.049937,3.402028,3.5804410000000004,3.887854
40-2803969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.631141,0.946176,1.332048,2.699312,3.051403,3.229816,3.537229
41-2803972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315035,0.700907,2.06917,2.421262,2.599675,2.9070869999999998
42-2803867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.385872,1.7541360000000001,2.106227,2.28464,2.5920520000000002
43-2806359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.368264,1.7203549999999999,1.898769,2.206181
44-2804721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352091,0.530505,0.837917
45-2803870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17841300000000002,0.48982600000000004
46-2800254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31141199999999997
47-2803874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
