순번_정류장ID,1-2805404,2-2801355,3-2801359,4-2801339,5-2803548,6-2801332,7-2801379,8-2801433,9-2801465,10-2805642,11-2801563,12-2801598,13-2801623,14-2801653,15-2801676,16-2801186,17-2801710,18-2801727,19-2801745,20-2806034,21-2801174,22-2801722,23-2801714,24-2801712,25-2801701,26-2805300,27-2801168,28-2801686,29-2801182,30-2801679,31-2801662,32-2801649,33-2801642,34-2800166,35-2803661,36-2801697,37-2801724,38-2801925,39-2801906,40-2802017,41-2801823,42-2802110,43-2801894,44-2801891,45-2801853,46-2801893,47-2805678,48-2805882,49-2806908,50-2806077,51-2805649,52-2805906,53-2806422,54-2806424
11-2801563,,,,,,,,,,,0,0.166551,0.417687,0.589559,0.9545469999999999,1.3550950000000002,1.5879860000000001,1.833741,2.329695,2.689203,3.3811150000000003,3.3945309999999997,3.432551,3.549576,3.834865,3.959026,4.10339,4.090977,4.289248000000001,4.472812,4.796702,4.972731,5.057377,5.979589,5.810212,6.414246,6.9618020000000005,8.494471,8.247772,8.417551,9.157551,9.486481,9.678919,9.983302,10.184643,10.209462,10.68628,11.068511,11.320325,11.532960000000001,11.833812,11.871473,12.212895,11.919061
12-2801598,,,,,,,,,,,,0,0.252136,0.424008,0.788996,1.1895440000000002,1.422436,1.668191,2.163144,2.523653,3.2145650000000003,3.22998,3.267,3.3840260000000004,3.670314,3.793475,3.9388389999999998,4.199528,4.397799,4.581363,4.905252,5.1392809999999995,5.224927,6.14714,5.9777629999999995,6.581796000000001,7.129353,8.662022,8.082221,8.252,8.991,9.320931,9.513368,9.817751,10.018092,10.043911,10.520729,10.90296,11.153774,11.367410000000001,11.667261,11.703922,12.045344,11.752510000000001
13-2801623,,,,,,,,,,,,,0,0.171872,0.53686,0.937408,1.170299,1.4160549999999998,1.9120080000000002,2.271517,2.963428,2.976844,3.0148639999999998,3.1318900000000003,3.417178,3.541339,3.6857029999999997,3.946392,4.145663,4.328227,4.653116000000001,4.973145,5.058791,5.981004,5.811626,6.41566,6.963217,8.452385000000001,7.830085,7.999864,8.739864,9.068794,9.261232000000001,9.565615,9.766956,9.791775,10.268593,10.650824,10.902638,11.115273,11.416125,11.452786,11.794208,11.501374
14-2801653,,,,,,,,,,,,,,0,0.36498800000000003,0.765536,0.9984270000000001,1.244183,1.7401360000000001,2.099644,2.790556,2.805972,2.8439919999999996,2.961018,3.246306,3.3694669999999998,3.5148309999999996,3.775519,3.974791,4.1563550000000005,4.481244,4.8022730000000005,4.886919,5.810132,5.640754,6.244788,6.792345,8.280513000000001,7.658213000000001,7.826992,8.567992,8.896922,9.08836,9.392743,9.595084,9.619903,10.095721000000001,10.478952,10.729766,10.943401,11.243253,11.279914,11.625336,11.329502
15-2801676,,,,,,,,,,,,,,,0,0.400548,0.63344,0.8791950000000001,1.374148,1.734657,2.4265689999999998,2.440985,2.479005,2.59603,2.881319,3.00548,3.149844,3.409532,3.608803,3.792367,4.116257,4.436286,4.522932,5.4441440000000005,5.275767,5.878801,6.426357,7.915526,7.292225999999999,7.462005,8.202005,8.530935000000001,8.723372999999999,9.027756,9.230097,9.254916,9.731733,10.112964999999999,10.365779,10.577414,10.879265,10.915927,11.259349,10.963515
16-2801186,,,,,,,,,,,,,,,,0,0.23289200000000002,0.47964700000000005,0.9746,1.334109,2.027021,2.040436,2.078456,2.195482,2.480771,2.604931,2.749295,3.009984,3.2092549999999997,3.3918190000000004,3.716709,4.0367370000000005,4.122383999999999,5.044596,4.875219,5.479253,6.026809,7.514978,6.892678,7.062456,7.803456,8.132387,8.324825,8.628208,8.830549000000001,8.854367,9.332185,9.713417,9.96623,10.177866,10.478717,10.515378,10.857801,10.563967
17-2801710,,,,,,,,,,,,,,,,,0,0.24675500000000003,0.7427090000000001,1.102217,1.794129,1.808545,1.8465650000000002,1.9635900000000002,2.248879,2.37304,2.517404,2.778092,2.977364,3.159928,3.4848169999999996,3.804846,3.8904919999999996,4.812705,4.643326999999999,5.247361,5.794917,7.283086,6.660786,6.830564999999999,7.570564999999999,7.899495,8.091933000000001,8.396316,8.597657,8.622475999999999,9.099294,9.481525,9.733338999999999,9.945974,10.246825999999999,10.285487,10.627908999999999,10.332075
18-2801727,,,,,,,,,,,,,,,,,,0,0.494953,0.854462,1.546374,1.85979,1.8978099999999998,2.0148349999999997,2.3001240000000003,2.424285,2.568649,2.8293369999999998,3.028608,3.211172,3.5360620000000003,3.856091,3.9417370000000003,4.863949,4.694572,5.2986059999999995,5.8461620000000005,7.035330999999999,6.413031,6.58281,7.3228100000000005,7.651739999999999,7.844178,8.148561,8.349902,8.374721000000001,8.851538,9.23377,9.485584,9.698219,9.99907,10.036732,10.378153999999999,10.08432
19-2801745,,,,,,,,,,,,,,,,,,,0,0.362509,1.0544209999999998,1.424877,1.653857,1.770882,2.056171,2.1803310000000002,2.324695,2.585384,2.784655,2.967219,3.2921089999999995,3.737137,3.8227839999999995,4.7449959999999995,4.5756190000000005,5.179653,5.727208999999999,6.543378,5.921078,6.090856,6.830857000000001,7.159787,7.352225,7.656608,7.8579490000000005,7.8827679999999996,8.359585000000001,8.741817,8.993631,9.206266000000001,9.507117,9.544779,9.886201,9.592367
20-2806034,,,,,,,,,,,,,,,,,,,,0,0.699912,1.070368,1.299348,1.4163729999999999,1.701662,1.825823,1.970187,2.230875,2.4301459999999997,2.61271,2.9376,3.382629,3.468275,4.3904879999999995,4.2211099999999995,4.825144,5.3727,6.188869,5.566569,5.7363480000000004,6.476348000000001,6.8052779999999995,6.9977160000000005,7.302099,7.503439999999999,7.528258999999999,8.005075999999999,8.387308,8.639122,8.851757000000001,9.152608,9.19027,9.533692,9.237858000000001
21-2801174,,,,,,,,,,,,,,,,,,,,,0,0.370456,0.603436,0.720461,1.00575,1.129911,1.274275,1.5349629999999999,1.7342349999999997,1.9167990000000001,2.241688,2.686717,2.772363,3.694576,3.5251980000000005,4.129232,4.676788,6.209457,5.956786,6.126564,6.866565,7.195494999999999,7.387933,7.692316,7.893657000000001,7.918475999999999,8.395292999999999,8.777525,9.029339,9.241974,9.542825,9.582487,9.923909,9.628075
22-2801722,,,,,,,,,,,,,,,,,,,,,,0,0.23298000000000002,0.350006,0.6352939999999999,0.759455,0.903819,1.164508,1.363779,1.546343,1.871232,2.316261,2.401907,3.3241199999999997,3.1547419999999997,3.758776,4.306333,5.8390010000000006,6.327242,6.49702,7.237019999999999,7.565950999999999,7.758388,8.062772,8.264113,8.288931,8.765749000000001,9.14798,9.399794,9.61243,9.913281,9.950942,10.294364999999999,9.998531
23-2801714,,,,,,,,,,,,,,,,,,,,,,,0,0.117026,0.403314,0.527475,0.6718390000000001,0.932528,1.131799,1.314363,1.6392520000000002,2.0842810000000003,2.169927,3.09214,2.922762,3.526796,4.0743529999999994,5.607022,6.556221000000001,6.726,7.466,7.794931,7.987367999999999,8.291751,8.493091999999999,8.517911,8.994729,9.37696,9.628774,9.841409,10.142261,10.181922,10.521344000000001,10.22751
24-2801712,,,,,,,,,,,,,,,,,,,,,,,,0,0.28628899999999996,0.41044899999999995,0.554813,0.8155020000000001,1.014773,1.197337,1.522227,1.967255,2.052902,2.975114,2.8057369999999997,3.409771,3.957327,5.489996,6.581196,6.750974,7.4909740000000005,7.819905,8.012343,8.316726,8.518067,8.542886,9.019703,9.401935,9.653749000000001,9.866384,10.167235,10.205897,10.547319,10.252485
25-2801701,,,,,,,,,,,,,,,,,,,,,,,,,0,0.124161,0.268525,0.529213,0.728485,0.911049,1.235938,1.6809669999999999,1.7666130000000002,2.6888259999999997,2.519448,3.123482,3.671038,5.203707,6.294907,6.464686,7.205686,7.533616,7.727053999999999,8.030437,8.231778,8.256597,8.733414999999999,9.115646,9.367460000000001,9.580095,9.881947,9.919608,10.259030000000001,9.966196
26-2805300,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14436400000000002,0.405053,0.604324,0.786888,1.111777,1.556806,1.642452,2.564665,2.3952880000000003,2.999321,3.546878,5.079547,6.171747,6.341525,7.081525,7.410456,7.602892999999999,7.9072770000000006,8.107617,8.133436,8.610254,8.992485,9.244299,9.456935000000001,9.757786,9.797447,10.138869,9.843035
27-2801168,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.260689,0.45996000000000004,0.642524,0.967413,1.412442,1.4980879999999999,2.420301,2.2509240000000004,2.854957,3.402514,4.935183,6.026382,6.196161,6.936161,7.265092,7.457528999999999,7.761912,7.963253,7.988072,8.464889999999999,8.847121000000001,9.098935,9.311571,9.612422,9.650083,9.991505,9.697671000000001
28-2801686,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.199271,0.381835,0.709725,1.154754,1.2404,2.162613,1.9932349999999999,2.597269,3.144825,4.677494,5.963749,6.133528,6.873528,7.202458,7.394896000000001,7.699279,7.90062,7.925439,8.402256,8.784488,9.036302000000001,9.248937,9.549788000000001,9.58645,9.930872,9.635038
29-2801182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.182564,0.510454,0.9554819999999999,1.0411290000000002,1.963341,1.793964,2.397998,2.945554,4.478223000000001,5.904923,6.074701,6.8147009999999995,7.143632000000001,7.336069999999999,7.640453,7.841794,7.866612,8.34343,8.725662,8.977475,9.190111,9.701962,9.634623,9.898357,9.576212
30-2801679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32789,0.772918,0.8585649999999999,1.780777,1.6114,2.215434,2.7629900000000003,4.295659,5.722359,5.892137,6.632136999999999,6.961067999999999,7.153506,7.457889,7.65923,7.684048,8.160866,8.543097999999999,8.794911,9.007547,9.519397999999999,9.452059,9.715793,9.393647999999999
31-2801662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.452029,0.537675,1.4598879999999999,1.29051,1.8945439999999998,2.4421009999999996,3.974769,5.4014690000000005,5.571248000000001,6.311248,6.640178,6.832616000000001,7.136999,7.33834,7.363159,7.839977,8.222208,8.474022,8.686657,9.198509,9.13117,9.394903999999999,9.072758
32-2801649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.271208,1.1934209999999998,1.024043,1.628077,2.175634,3.7083019999999998,5.135002,5.304781,6.0447809999999995,6.373711,6.566149,6.870532000000001,7.071872999999999,7.096692,7.573510000000001,7.955741000000001,8.207555000000001,8.42019,8.932042,8.863703,9.128437,8.806291
33-2801642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.922213,0.752835,1.356869,1.9044259999999997,3.437094,4.863794,5.0335730000000005,5.773573000000001,6.102503,6.294941000000001,6.599324,6.8006649999999995,6.825483999999999,7.302302,7.684533,7.9363470000000005,8.148982,8.660834,8.592495,8.857229,8.535083
34-2800166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49490200000000006,1.095936,1.643493,3.176161,4.602861,4.77264,5.51264,5.84157,6.034008,6.3383910000000006,6.539732,6.564551,7.041369,7.4236,7.675414,7.8880490000000005,8.399901,8.332562,8.596296,8.27415
35-2803661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.628034,1.17559,2.708259,4.134958999999999,4.3047379999999995,5.044738,5.373668,5.5661059999999996,5.870489,6.07183,6.096649,6.573467,6.955698,7.2075119999999995,7.420147,7.931999,7.864660000000001,8.128394,7.806247999999999
36-2801697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.548557,2.081225,3.507925,3.6777040000000003,4.4177040000000005,4.746633999999999,4.939072,5.243455,5.444796,5.469615,5.946433,6.328664,6.580478,6.793113000000001,7.304964999999999,7.237626,7.501360000000001,7.179214
37-2801724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.532669,2.9593689999999997,3.129148,3.8691480000000005,4.198078,4.390516000000001,4.6948989999999995,4.89624,4.921059,5.397876,5.780108,6.031922,6.244557,6.756408,6.68807,6.952803,6.630658
38-2801925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4457,1.615479,2.355479,2.684409,2.876847,3.18123,3.382571,3.4073900000000004,3.884208,4.266439,4.518253,4.730887999999999,5.24274,5.1744010000000005,5.439135,5.116989
39-2801906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16977899999999999,0.9097790000000001,1.238709,1.431147,1.73553,1.936871,1.9616900000000002,2.438508,2.820739,3.072553,3.2851879999999998,3.79704,3.7297010000000004,3.993435,3.671289
40-2802017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.742,1.07093,1.263368,1.5677510000000001,1.7690919999999999,1.793911,2.270729,2.6529599999999998,2.904774,3.117409,3.629261,3.560922,3.9023440000000003,3.6505099999999997
41-2801823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328931,0.5283680000000001,0.832751,1.034092,1.0589110000000002,1.5357290000000001,1.9179599999999999,2.1697740000000003,2.3824099999999997,2.894261,2.826922,3.167344,3.1865099999999997
42-2802110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.199438,0.503821,0.705162,0.729981,1.206799,1.58903,1.840844,2.0534790000000003,2.565331,2.4969919999999997,2.8384139999999998,2.85758
43-2801894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395383,0.596724,0.530543,1.007361,1.389592,1.6414060000000001,1.854041,2.3658930000000002,2.297554,2.638976,2.658142
44-2801891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20334100000000002,0.702338,0.7719779999999999,1.154209,1.406023,1.618658,2.1135099999999998,2.0621709999999998,2.403593,2.715739
45-2801853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.499997,0.569637,0.951868,1.203682,1.416317,1.9281689999999998,1.86083,2.201252,2.513398
46-2801893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.476818,0.859049,1.110863,1.323499,1.83535,1.767011,2.109433,2.421579
47-2805678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382232,0.634046,0.8466809999999999,1.358532,1.291194,1.631616,1.943761
48-2805882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251815,0.46445,0.995301,0.907963,1.249385,1.5615299999999999
49-2806908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21263600000000002,0.743487,0.657149,0.9985709999999999,1.310716
50-2806077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.530852,0.443513,0.784935,1.097081
51-2805649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.684661,1.026084,1.3382290000000001
52-2805906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.341422,0.653568
53-2806422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.322146
54-2806424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
