순번_정류장ID,95-2806160,96-2807302,97-2806166,98-2807180,99-2807421,100-2806420,101-2806159,102-2805410,103-2805992,104-2805536,105-2805577,106-2805412,107-2805315,108-2804947,109-2805317,110-2805874,111-2805024,112-2806658,113-2805856,114-2806604,115-2806174,116-2806730,117-2807462,118-2806214,119-2800614,120-2800620,121-2800625,122-2800644,123-2800658,124-2800670,125-2800345,126-2803643,127-2803791,128-2801474,129-2801464,130-2801178,131-2801179,132-2801439,133-2801492,134-2801524,135-2801602,136-2806837,137-2801647,138-2801634,139-2803646,140-2801949,141-2801960,142-2801984,143-2802009,144-2802046,145-2802029,146-2802013,147-2802003,148-2802033,149-2802057,150-2802085,151-2802096,152-2802111,153-2802134,154-2802166,155-2806621,156-2806503,157-2806507,158-2802175,159-2801848,160-2802825,161-2802870,162-2802906,163-2802937,164-2802951,165-2802613,166-2802987,167-2802627,168-2802626,169-2803006,170-2803002,171-2804818,172-2802956,173-2802984,174-2803032,175-2803031,176-2803025,177-2803023,178-2803016,179-2803009,180-2803000,181-2803300,182-2803308,183-2807102,184-2806071,185-2805983,186-2807033
115-2806174,,,,,,,,,,,,,,,,,,,,,0,0.506387,0.711443,1.3538299999999999,1.843394,1.9715880000000001,2.28379,2.710775,2.678754,2.941178,3.336759,3.9120589999999997,5.838279,5.949515,6.19753,6.368501,6.952675,7.247686,7.7633,8.066485,8.533895,8.777561,9.150294,9.247995,9.796729,11.324729,11.112494,11.065603,11.269853,11.660758999999999,12.041843,12.503936999999999,12.436207000000001,12.972201,13.109562,13.351348999999999,13.361172,12.852243,12.457028999999999,12.947637,13.143582,12.929121,12.544344,12.195619,11.915258999999999,11.740033,12.056429,12.105958,12.533538,12.182552000000001,11.785792,11.805803,11.883617,11.599604,11.743259,11.617192999999999,11.316517,11.036809,10.693759,11.77544,11.515051,11.343404,11.241856,11.022623,10.859241,10.704434,10.766061,10.820259,11.490939,12.034214,12.587143,12.858177
116-2806730,,,,,,,,,,,,,,,,,,,,,,0,0.219056,0.8614430000000001,1.351008,1.479201,1.7914029999999999,2.218388,2.1863669999999997,2.448791,2.844372,3.4196720000000003,5.345892,5.457128,5.706143,5.876114,6.460287999999999,6.755299000000001,7.270913,7.574097999999999,8.041508,8.286174,8.656907,8.755608,9.304342,10.829342,10.617107,10.570216,10.777466,11.168372,11.547456,12.01055,11.93982,12.476814,12.615175,12.854961999999999,12.867785000000001,12.359857,11.962642,12.45225,12.649194999999999,12.436734,12.051957000000002,11.704232000000001,11.421872,11.245646,11.565043,11.612571,12.039150999999999,11.690164999999999,11.293405,11.314416,11.39123,11.107217,11.250872,11.420805999999999,11.12013,10.840422,10.497372,11.580053,11.319664999999999,11.148017,11.046469,10.827236,10.663853999999999,10.508047999999999,10.569674000000001,10.623872,11.294552000000001,11.837827,12.390756,12.66179
117-2807462,,,,,,,,,,,,,,,,,,,,,,,0,0.643387,1.132951,1.2611450000000002,1.5733469999999998,2.0003319999999998,1.9683110000000001,2.2307349999999997,2.626316,3.201616,5.127835,5.239072,5.487087,5.6580580000000005,6.242232,6.537243,7.052857,7.3560419999999995,7.8234520000000005,8.067117999999999,8.438851,8.537552,9.086286,10.614285,10.400051,10.35316,10.55941,10.950316,11.3324,11.794494,11.723764,12.258758,12.399119,12.638906,12.649728,12.1438,11.745586,12.237194,12.431139,12.217678,11.832901,11.486175,11.204816000000001,11.029589999999999,11.346986,11.394515,11.823095,11.471109,11.076349,11.095360000000001,11.174174,10.889161,11.033816,11.20075,10.901074000000001,10.622366,10.277316,11.360997,11.099608,10.927961,10.827413,10.607178999999999,10.444798,10.289991,10.351617999999998,10.405816,11.076496,11.61877,12.1717,12.441733000000001
118-2806214,,,,,,,,,,,,,,,,,,,,,,,,0,0.5185649999999999,0.646759,0.95896,1.582914,1.595066,1.85749,2.253071,2.710229,4.636449,4.596686,4.844701000000001,5.014672,5.598845,5.8938559999999995,6.40947,6.712655000000001,7.180064999999999,7.4247309999999995,7.795464,7.894166,8.4429,10.08796,9.897664,9.851774,10.057023,10.447929,10.829013,11.291108,11.222377,11.758372,11.895732,12.137519000000001,12.148342,11.639414,11.2432,11.733807,11.929753,11.773291,11.387514,11.11293,10.831571,10.655345,10.973741,11.022269999999999,11.44885,11.098864,10.703104,10.722114999999999,10.799928999999999,10.515916,10.660571000000001,10.958637,10.916829,10.881121,10.539071,11.620752,11.360363000000001,11.188716000000001,11.087168,10.867934,10.703553,10.549746,10.613373,10.665571,11.336250999999999,11.878525999999999,12.432455000000001,12.703489
119-2800614,,,,,,,,,,,,,,,,,,,,,,,,,0,0.128194,0.440396,1.064349,1.44836,1.710784,2.1063650000000003,2.300935,4.227155000000001,4.341392,4.589407,4.760378,5.345551,5.640562,6.155176,6.459361,6.9267710000000005,7.170437,7.54217,7.639872,8.189606,9.700605,9.48837,9.44148,9.647729,10.038635000000001,10.419719,10.881814,10.814083,11.350078,11.487438000000001,11.727225,11.741048,11.23212,10.834906,11.325513,11.521459,11.363997,10.97822,10.728495,10.445135,10.270909,10.588306,10.636835000000001,11.207357,10.951158,10.554397999999999,10.574409,10.652223,10.368210000000001,10.511865,10.809931,10.769123,10.775414999999999,10.435365,11.516046000000001,11.255657000000001,11.08301,10.983462,10.762228,10.600847,10.44404,10.505666999999999,10.558864999999999,11.232545,11.774819,12.327749,12.598782
120-2800620,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.312202,0.936155,1.320166,1.58259,1.978171,2.429129,4.3553489999999995,4.470585,4.7186,4.888571,5.472745,5.767755999999999,6.28337,6.586555000000001,7.053965,7.298630999999999,7.670364,7.768064999999999,8.316799000000001,9.828799,9.616564,9.569673,9.775922999999999,10.166829,10.547913000000001,11.012007,10.942277,11.476271,11.613632,11.857419,11.867242,11.358313,10.961099,11.451707,11.647652,11.491191,11.106414,10.83703,10.555671,10.380445,10.699841000000001,10.74537,11.17295,10.822964,10.427204,10.447215,10.524028999999999,10.240016,10.383671000000001,10.682737,10.641929,10.648221000000001,10.305171000000001,11.387852,11.127463,10.954816000000001,10.854268,10.635034,10.470653,10.316846,10.377473,10.431671000000001,11.105350999999999,11.646626,12.198555,12.469589
121-2800625,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.623953,1.0079639999999999,1.2703879999999999,1.6659689999999998,2.241269,4.167489,4.524725,4.77274,5.182711,5.766885,6.061896,6.57751,6.880694999999999,7.348105,7.592771000000001,7.9635039999999995,8.062205,8.610939,9.652939,9.439703999999999,9.393813,9.597063,9.990969,10.370053,10.834147,10.763417,11.300411,11.435772,11.679559,11.691382,11.182454,10.785239,11.273847,11.469792,11.258331,10.873553999999999,10.525829,10.244469,10.068242999999999,10.38664,10.434168,10.858748,10.511762,10.114002000000001,10.135013,10.212827,9.928814,10.073469000000001,10.369536,10.328727,10.336019,9.994969000000001,11.07365,10.814262,10.641614,10.541066,10.321833,10.158451,10.005645,10.067271,10.121469,10.789149,11.332424000000001,11.885353,12.159386999999999
122-2800644,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384011,0.646435,1.042016,1.617316,3.543535,3.900772,4.1487870000000004,4.558758,5.142932,5.437943,5.953557,6.256742,6.724152,6.968818,7.339550999999999,7.438252,7.986986,9.027986,8.815750999999999,8.76886,8.97511,9.366016,9.7471,10.209194,10.139464,10.675458,10.812819000000001,11.055606,11.066429,10.5575,10.160286,10.650894000000001,10.847839,10.634378,10.249601,9.901875,9.620516,9.44529,9.762686,9.810215,10.234795,9.885809,9.491049,9.51106,9.588874,9.304861,9.447516,9.745582,9.704774,9.713066,9.369016,10.452697,10.192308,10.021661,9.919113000000001,9.699879,9.535498,9.379691000000001,9.441317999999999,9.497516000000001,10.167196,10.710471,11.2634,11.534434
123-2800658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262425,0.6580050000000001,1.2333049999999999,3.159525,3.5167620000000004,3.7647760000000003,4.174747,4.758921,5.053932,5.569546,5.872731,6.340141,6.583807000000001,6.955539999999999,7.054241,7.602975,8.643975,8.429739999999999,8.382849,8.591099,8.982005000000001,9.363089,9.823184,9.755453,10.291447,10.426808,10.668595,10.680418,10.17349,9.776275,10.266883,10.460828999999999,10.249367,9.86359,9.515865,9.235505,9.060279,9.376676,9.426205,9.851784,9.502798,9.106038,9.127049000000001,9.203863,8.91985,9.063505000000001,9.361572,9.319763,9.328055,8.986005,10.067686,9.807298,9.63665,9.535102,9.313869,9.152486999999999,8.995681,9.057307000000002,9.111505000000001,9.782186,10.325460000000001,10.877388999999999,11.149422999999999
124-2800670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395581,0.970881,2.8971,3.254337,3.5023519999999997,3.912323,4.496497,4.791508,5.307122,5.610307,6.077717,6.322383,6.693116000000001,6.791817,7.340551,8.38255,8.170316,8.123425,8.329675,8.720581,9.101664999999999,9.563759,9.494029,10.030023,10.167384,10.409171,10.420993,9.912065,9.514851,10.005459,10.201404,9.987943,9.602166,9.254439999999999,8.973081,8.797855,9.115250999999999,9.163780000000001,9.589360000000001,9.241374,8.843614,8.863625,8.941439,8.657426,8.801081,9.099147,9.057339,9.067631,8.724581,9.807262,9.545873,9.374226,9.272677999999999,9.054444,8.890063,8.735256,8.796883,8.851081,9.521761,10.065035,10.617965,10.888997999999999
125-2800345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5773,2.50352,2.8607560000000003,3.108771,3.518742,4.1029160000000005,4.397926999999999,4.913541,5.216726,5.684136,5.927802,6.299535,6.398236,6.946969999999999,8.08897,7.876735000000001,7.8298440000000005,8.036094,8.427,8.808084,9.270178,9.200448,9.736442,9.873803,10.11559,10.127413,9.618484,9.22127,9.711878,9.907822999999999,9.696361999999999,9.311585000000001,8.96486,8.6825,8.507274,8.824671,8.873199000000001,9.299779,8.950792999999999,8.553033000000001,8.574044,8.651858,8.367844999999999,8.5115,8.809567,8.767758,8.77505,8.431000000000001,9.514681,9.252292,9.082645,8.981097,8.760864,8.596482,8.442675999999999,8.506302,8.5595,9.23018,9.773455,10.326384,10.597418
126-2803643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.93022,2.287457,2.535471,2.945442,3.5296160000000003,3.8246269999999996,4.340241000000001,4.643426,5.110836,5.354502,5.726235,5.824936,6.37367,7.778731,7.672035,7.625144000000001,7.832394,8.2233,8.603384,9.066478,8.995747999999999,9.531742,9.669103,9.91089,9.922713,9.413784,9.01757,9.507178,9.704123,9.547661999999999,9.161885,8.95916,8.6768,8.501574,8.81897,8.867499,9.439021,9.461093,9.064333,9.084344,9.162158,8.878145,9.0228,9.319866000000001,9.278058,9.34935,9.0063,10.088981,9.828592,9.657945,9.555397,9.336163,9.172782000000002,9.016975,9.078602,9.1358,9.805480000000001,10.349755,10.899683999999999,11.170717999999999
127-2803791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35723699999999997,0.605252,1.015223,1.599397,1.894408,2.410022,2.713207,3.180617,3.4252830000000003,3.797016,3.894717,4.4434510000000005,5.849511,6.061746,6.281325,6.488575,6.879481,7.260565,7.722658999999999,7.651928999999999,8.188922999999999,8.325284,8.568071,8.579892999999998,8.070965,7.672751,8.164359,8.359304,8.372843,7.988066000000001,7.990622,8.269981,8.538755,8.856150999999999,9.163680000000001,9.735202000000001,9.855688,10.080447999999999,10.238525,10.576339,10.292325,10.435981,10.734047,10.692239,10.896431,10.93452,12.0162,11.757812,11.586164,11.484616,11.263383000000001,11.101001,10.945195,11.006822,11.06102,11.7317,12.275974,12.828903,13.098937
128-2801474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.248015,0.658986,1.24316,1.538171,2.053785,2.35697,2.82438,3.068046,3.439779,3.5384800000000003,4.087214,5.655787,5.868021,6.0886,6.29485,6.685756,7.066839999999999,7.528935000000001,7.459204,7.995197999999999,8.132559,8.374346000000001,8.386169,7.877241000000001,7.480026,7.9706339999999996,8.16658,8.179117999999999,7.794341,7.795897,8.076255999999999,8.34503,8.662427000000001,8.969956,9.541477,9.661964,9.886724000000001,10.0438,10.382614,10.099601,10.243256,10.541323,10.499514,10.703707000000001,10.746756,11.828437,11.568049,11.396401,11.295853,11.075619999999999,10.912238,10.757432000000001,10.860453999999999,11.224256,11.894936999999999,12.438211,12.99014,13.262174
129-2801464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41097100000000003,0.9951450000000001,1.2901559999999999,1.80577,2.108955,2.576365,2.821031,3.192764,3.290465,3.839199,5.903802,6.116036,6.336615,6.542865,6.933771000000001,7.3148550000000006,7.776949,7.707219,8.243213,8.380574000000001,8.621361,8.634184,8.124255999999999,7.728041,8.218649000000001,8.414594000000001,8.428133,8.042356,8.042912,8.324271000000001,8.594045,8.911442,9.21997,9.791492,9.911978,10.135738,10.292815,10.631629,10.347616,10.491271000000001,10.789338,10.747529,10.951722,10.994771,12.077452000000001,11.817064,11.645416,11.542867999999999,11.324635,11.161253,11.005447,11.108469,11.472271000000001,12.142951,12.685226,13.239154999999998,13.510189000000002
130-2801178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.584174,0.879185,1.394799,1.697984,2.165394,2.4100599999999996,2.781793,2.8794939999999998,3.428228,6.099289,6.311523,6.532102,6.738352000000001,7.129258,7.510342,7.972436,7.902705999999999,8.4387,8.576061,8.817848,8.829671000000001,8.320742,7.923528,8.414136,8.610081,8.62262,8.237843,8.239399,8.519758,8.788532,9.106928,9.614942,10.183463,10.304949,10.528709,10.688786,11.0256,10.742587,10.886242,11.184308999999999,11.1425,11.346693,11.389742,12.472423,12.212035,12.039387,11.937839,11.719606,11.555224,11.400418,11.50344,11.866242,12.536922,13.080197,13.634126,13.90516
131-2801179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295011,0.810625,1.11381,1.58122,1.8258860000000001,2.1966189999999997,2.2953200000000002,2.8440540000000003,5.5121150000000005,5.723349,5.943928,6.1501779999999995,6.542084,6.9231679999999995,7.385261999999999,7.315532000000001,7.8505259999999994,7.987887,8.229674000000001,8.242497,7.732568,7.336353999999999,7.825962,8.022907,8.325722,8.299501,8.301057,8.582416,8.851189999999999,9.167587,9.697115,10.270636999999999,10.391123,10.613883,10.772960000000001,11.166058999999999,11.169761,11.311416,11.610483,11.568674,11.772867,11.973916000000001,13.032235,12.796208,12.623561,12.522013000000001,12.30278,12.139398,11.984592,12.087614,12.450416,13.122095999999999,13.664371,14.2183,14.489334
132-2801439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5156149999999999,0.8187989999999999,1.28621,1.529876,1.9016080000000002,2.00031,2.549044,5.2161040000000005,5.428339,5.648918,5.855168,6.246074,6.6271580000000005,7.089252,7.019522,7.555516000000001,7.692875999999999,7.9346630000000005,7.946486,7.437558,7.0413440000000005,7.530950999999999,7.726897,8.030712,8.216659,8.218214,8.498574000000001,8.766347,9.083744,9.614272999999999,10.185794999999999,10.307281,10.533041,10.688118,11.082216,11.083917999999999,11.228574,11.526639999999999,11.484832,11.689024,12.134074,12.950393,13.027366,12.854718,12.753171,12.534937,12.370555,12.215749,12.318772000000001,12.682574,13.352254,13.895528,14.448457999999999,14.720491
133-2801492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.303185,0.770595,1.014261,1.385994,1.484695,2.033429,4.70149,4.912725,5.133304,5.340553,5.730459,6.111543,6.573638000000001,6.503907,7.0399020000000005,7.177262,7.419049,7.430872,6.921944,6.524729,7.016336999999999,7.211283,7.515097999999999,7.763044,7.7646,8.043959,8.312733,8.63013,9.161659,9.733181,9.852667,10.079427,10.236502999999999,10.628602,10.630303999999999,10.772960000000001,11.073025999999999,11.031217,11.23541,11.67746,12.494779,12.755167,12.619186000000001,12.517638,12.298404,12.133023,11.978216,12.081239,12.444041,13.115720999999999,13.657995999999999,14.210925,14.481959
134-2801524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46641099999999996,0.7110770000000001,1.082809,1.180511,1.7292450000000001,4.396305,4.6085400000000005,4.829119,5.035368,5.426275,5.808358999999999,6.2694529999999995,6.199722,6.735717,6.874077000000001,7.114864,7.1266869999999995,6.6177589999999995,6.221545,6.711152,6.908098,7.211913000000001,7.459860000000001,7.460414999999999,7.741775,8.010548,8.327945,8.859474,9.430996,9.551482,9.776242,9.933319000000001,10.326417,10.330119,10.473775,10.771841,10.730033,10.934225,11.377275,12.194594,12.454982000000001,12.62663,12.630372,12.410138,12.245756,12.09195,12.194973,12.557775,13.229454999999998,13.772729,14.324658,14.593692
135-2801602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243666,0.615399,0.9016280000000001,1.534834,4.2018949999999995,4.415129,4.635708,4.841958,5.232864,5.613948000000001,6.076043,6.006312,6.542306,6.679667,6.921454,6.933277,6.424348999999999,6.027133999999999,6.517742,6.713688,7.017503,6.992449000000001,6.9940050000000005,7.273364,7.5421380000000005,7.8605350000000005,8.390064,8.962585,9.082071000000001,9.306830999999999,9.464908,9.858007,9.861709,10.003364,10.300431,10.258622,10.463814999999999,10.907864,11.726184,11.984572,12.15622,12.159961000000001,11.940728,11.777346000000001,11.622539999999999,11.726562,12.087363999999999,12.758044,13.304319,13.854248000000002,14.125282
136-2806837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372733,0.6589619999999999,1.292168,3.959229,4.171463,4.3930419999999994,4.598292,4.989198,5.370282,5.832376999999999,5.762646,6.29864,6.436001,6.6777880000000005,6.689611,6.1816830000000005,5.784468,6.274076,6.4710220000000005,6.774837,6.749783,6.751339,7.031698,7.300472,7.617869000000001,8.146398,8.719919,8.840406,9.065166,9.220241999999999,9.613341,9.619043,9.760698,10.058765,10.016956,10.221149,10.666198,11.483518,11.742906,11.912554,11.919295,11.696062,11.535680000000001,11.376874,11.483896000000001,11.847698,12.514379,13.061653,13.612582000000002,13.883616
137-2801647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28623000000000004,0.919436,3.587496,3.799731,4.02031,4.226559,4.617466,4.99855,5.460644,5.390912999999999,5.926908,6.064268,6.306055000000001,6.317878,5.80895,5.411736,5.902343,6.098289,6.4021040000000005,6.7621199999999995,6.764675,7.044035000000001,7.313809,7.630205,8.160734,8.732256,8.852742,9.077502,9.234579,9.627677,9.630379,9.774035000000001,10.072101,10.030292999999999,10.234485000000001,10.676535000000001,11.494854,11.755241999999999,11.92689,11.928632,11.709398,11.546016999999999,11.391210000000001,11.494233,11.858035000000001,12.528715,13.071989,13.623919,13.894951999999998
138-2801634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.633206,3.300267,3.5125010000000003,3.73308,3.9393300000000004,4.330236,4.71132,5.173414,5.103683999999999,5.639678,5.777039,6.018826,6.0306489999999995,5.521721,5.124505999999999,5.615114,5.811058999999999,6.1148739999999995,6.4956510000000005,6.823377000000001,7.102736,7.371510000000001,7.689907000000001,8.305435000000001,8.876957,8.997442999999999,9.292203,9.44928,9.842379,9.846081,9.988736,10.287803,10.244994,10.449187,10.908236,11.710556,11.969944,12.141591,12.214861,11.995628,11.836246000000001,11.67644,11.780462,12.142263999999999,12.817944,13.356219,13.912148,14.182182000000001
139-2803646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.670061,2.882295,3.1028740000000004,3.3091239999999997,3.7000300000000004,4.081114,4.543208,4.473478,5.009472,5.146833,5.3886199999999995,5.400443,4.891515,4.4943,4.984908,5.180853,5.484668,5.865444999999999,6.214171,6.49453,6.789304,7.106700999999999,7.679228999999999,8.250751,8.371236999999999,8.803997,8.961074,9.354173,9.357875,9.50053,9.798597000000001,9.756788,9.960981,10.419030000000001,11.22135,11.482738000000001,11.653385,11.757933,11.647894,11.696512,11.540706,11.641728,12.00553,12.676210000000001,13.219485,13.773414,14.044448000000001
140-2801949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21223499999999998,0.43281400000000003,0.6390640000000001,1.02997,1.411054,1.873148,1.8034169999999998,2.339412,2.476772,2.718559,2.730382,2.221454,1.82424,2.3148470000000003,2.510793,2.814608,3.195385,3.54411,3.82447,4.119243,4.436640000000001,5.009169,5.580691000000001,5.7011769999999995,6.445937000000001,6.603014,6.996111999999999,7.280125,7.61147,7.9105360000000005,7.868728,8.07292,8.53097,9.333289,9.593677,9.764325,9.867873,9.757833,9.833488000000001,9.738645,9.841667999999999,10.20447,10.87515,11.420424,11.973353999999999,12.244387
141-2801960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.220579,0.426829,0.817735,1.198819,1.660913,1.591183,2.127177,2.264538,2.506325,2.518148,2.009219,1.612005,2.1026130000000003,2.2985580000000003,2.602373,2.98315,3.3318760000000003,3.6122349999999996,3.9060089999999996,4.2234050000000005,4.796933999999999,5.368456,5.488942,6.233702,6.390779,6.783877,7.067889999999999,7.399235000000001,7.698302,7.655492999999999,7.860686,8.318735,9.121053999999999,9.381442999999999,9.55309,9.656638000000001,9.546598,9.620253,9.528410000000001,9.629433,9.994235,10.662915,11.20819,11.761119,12.032153
142-2801984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20625,0.599156,0.98024,1.442334,1.544292,2.080286,2.217647,2.459434,2.299569,1.7906400000000002,1.393426,1.884034,2.0799790000000002,2.383794,2.764571,3.113297,3.3936559999999996,3.7204300000000003,4.037826,4.578355,5.149877,5.270363,6.015123,6.1722,6.565299,6.849311999999999,7.243656,7.541722999999999,7.4999139999999995,7.7041070000000005,8.161156,8.963475,9.223864,9.396511,9.500059,9.391019,9.465674,9.48152,9.584541999999999,9.948344,10.619024000000001,11.161299,11.715228,11.986262
143-2802009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.392906,0.77399,1.236085,1.6033540000000002,2.139349,2.276709,2.322317,2.0933189999999997,1.5843909999999999,1.187176,1.677784,1.87373,2.1775450000000003,2.558321,2.907047,3.187406,3.51418,3.831577,4.372106,4.943626999999999,5.064114,5.808873999999999,5.96595,6.359049,6.643062,7.038406,7.336473,7.294664,7.496857,7.955907000000001,8.757226,9.018614,9.191262,9.29481,9.18477,9.258425,9.409231,9.583604,9.943406,10.615086999999999,11.160361,11.713289999999999,11.984324
144-2802046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38308400000000004,0.8451780000000001,1.212448,1.7484419999999998,1.885803,2.12759,1.9064130000000001,1.397484,1.00027,1.4908780000000001,1.686823,1.9906380000000001,2.3714150000000003,2.720141,3.0005,3.3272739999999996,3.6446709999999998,4.185199,4.756721,4.877207,5.621967,5.779044,6.172143,6.456156,6.8495,7.148567,7.105758,7.309951,7.768,8.57132,8.830708,9.003355,9.105903,8.995864,9.072519,9.223325,9.394698,9.7585,10.42718,10.974455,11.527384,11.798418
145-2802029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46409399999999995,0.831364,1.367358,1.5047190000000001,1.7465060000000001,1.9755040000000001,1.778568,1.3813540000000002,1.871962,2.067907,2.371722,2.7524990000000003,3.101225,3.3815839999999997,3.708358,4.025754,4.566283,5.137805,5.258291000000001,6.003051,6.160128,6.553227,6.8372399999999995,7.231584,7.528650999999999,7.487842,7.691035,8.149084,8.952403,9.213792,9.384439,9.486987,9.376947999999999,9.452602,9.604409,9.777782,10.139584,10.809264,11.354539,11.906467999999998,12.177502
146-2802013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36727,0.903264,1.040625,1.282412,1.5114100000000001,2.0233380000000003,1.843448,2.3340560000000004,2.530002,2.833817,3.214593,3.5633190000000003,3.8436779999999997,4.170452,4.487849,5.028378,5.599899,5.720386,6.465146,6.622222,7.015321000000001,7.299334,7.693678,7.991745,7.949936,8.154129,8.612178,9.414498,9.674886,9.846534,9.950082,9.839042,9.914697,10.066502999999999,10.239875999999999,10.600678,11.273359,11.816633,12.370562,12.640596
147-2802003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.536994,0.674355,0.916142,1.14514,1.657068,2.210718,2.701326,2.897271,3.201086,3.581863,3.930589,4.210948,4.5377220000000005,4.855118,5.349752,5.921273,6.041759,6.786519999999999,6.943596,7.336695,7.6207080000000005,8.012052,8.310119,8.317206,8.520398,8.978448,9.732872,9.993260000000001,10.164908,10.268456,10.207311,10.281966,10.433773,10.606146,10.969948,11.638628,12.182902,12.736832000000001,13.007864999999999
148-2802033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.13736099999999998,0.379148,0.608146,1.120074,1.7888279999999999,2.279436,2.475381,2.7791959999999998,3.159973,3.508699,3.7890580000000003,4.115832,4.433229,4.812757,5.384279,5.504765,6.249525,6.4066019999999995,6.799701,7.083714,7.475058,7.773125,7.934316,8.138508999999999,8.617558,9.195878,9.456266000000001,9.627913000000001,9.731461,9.950422,10.025077,10.176883,10.512255999999999,10.876058,11.546738000000001,12.090013,12.644942,12.915975999999999
149-2802057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.241787,0.470785,0.982713,1.651468,2.142075,2.338021,2.641836,3.022612,3.3713379999999997,3.651697,3.978471,4.2958680000000005,4.675397,5.246919,5.367405000000001,6.112165,6.269242,6.6623399999999995,6.946353,7.337698,7.635764,7.7969550000000005,8.001147999999999,8.480198,9.058517,9.318905,9.490553,9.594101,9.813061,9.887716000000001,10.039522,10.376895,10.739697999999999,11.409378,11.952652,12.505581,12.776615
150-2802085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.228998,0.740926,1.409681,1.9002880000000002,2.096234,2.400049,2.780826,3.1295509999999997,3.409911,3.7366839999999995,4.054081,4.594609999999999,5.166132,5.286618,6.031378,6.188455,6.5815529999999995,6.865566,7.256911,7.554977,7.681169000000001,7.885361,8.343411,8.977730000000001,9.238118,9.409766000000001,9.513314,9.571274,9.645928999999999,9.797735000000001,10.134108,10.497911,11.168591000000001,11.709864999999999,12.265794,12.535828
151-2802096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511929,1.180683,1.6712900000000002,1.8672360000000001,2.171051,2.551828,2.900553,3.1809130000000003,3.507686,3.8250830000000002,4.3656120000000005,4.9371339999999995,5.05762,5.80238,5.959457,6.352555000000001,6.636568,7.027913000000001,7.325978999999999,7.452171000000001,7.656363000000001,8.114413,8.748732,9.00912,9.180767999999999,9.284316,9.342276,9.416931,9.568736999999999,9.904111,10.267913,10.938593,11.481867,12.033796,12.30683
152-2802111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.671755,1.1623620000000001,1.358308,1.662123,2.0428990000000002,2.391625,2.671984,2.998758,3.316155,3.8566839999999996,4.428205999999999,4.548692,5.293451999999999,5.450529,5.843627,6.12764,6.518985,6.817050999999999,6.943242,7.147435000000001,7.605485000000001,8.239804,8.500192,8.67184,8.775388000000001,8.833347999999999,8.908002999999999,9.059809,9.395182,9.760983999999999,10.429665,10.972939,11.526867999999999,11.796902000000001
