순번_정류장ID,1-2806671,2-2807350,3-2807351,4-2807354,5-2807356,6-2802556,7-2802553,8-2802543,9-2802537,10-2802364,11-2802544,12-2802548,13-2802351,14-2802573,15-2802308,16-2802315,17-2802317,18-2802320,19-2802321,20-2802322,21-2802318,22-2802307,23-2802299,24-2802288,25-2802284,26-2802277,27-2802269,28-2801819,29-2803807,30-2804958,31-2803816,32-2803801,33-2803802,34-2805002,35-2803803
14-2802573,,,,,,,,,,,,,,0,0.44425699999999996,1.0677379999999999,1.580781,2.059497,2.4125400000000004,2.968597,3.386,3.641711,3.964207,4.298145,4.446000000000001,4.331576,4.723415,4.991623000000001,5.268713,5.412042,5.4300239999999995,5.624617,6.02623,5.678629,5.78633
15-2802308,,,,,,,,,,,,,,,0,0.624482,1.137524,1.61624,1.9692830000000001,2.525341,2.942744,3.198454,3.52095,3.854888,4.001744,3.887319,4.280158,4.547366,4.824456,4.968785,4.9867669999999995,5.18136,5.582973,5.235372,5.343073
16-2802315,,,,,,,,,,,,,,,,0,0.513043,0.9917590000000001,1.344802,1.900859,2.318262,2.573973,2.8964689999999997,3.230407,3.3782620000000003,3.263837,3.6566769999999997,3.923885,4.200975,4.344304,4.362286,4.556879,4.958492,4.6108910000000005,4.718592
17-2802317,,,,,,,,,,,,,,,,,0,0.478717,0.83176,1.387817,1.80522,2.06093,2.383426,2.717364,2.93622,2.941795,3.3346339999999994,3.601842,3.878933,3.831261,3.849243,4.043836,4.445449,4.097848,4.20555
18-2802320,,,,,,,,,,,,,,,,,,0,0.355043,0.911101,1.3285040000000001,1.584214,1.90671,2.2406479999999998,2.4595029999999998,2.4650790000000002,2.857918,3.125126,3.402216,3.354545,3.372527,3.5671199999999996,3.9687330000000003,3.621132,3.7288330000000003
19-2802321,,,,,,,,,,,,,,,,,,,0,0.5560579999999999,0.979461,1.235171,1.557667,1.891605,2.110461,2.194115,2.586955,2.8541630000000002,3.131253,3.005502,3.023484,3.218077,3.6196900000000003,3.272089,3.3797900000000003
20-2802322,,,,,,,,,,,,,,,,,,,,0,0.423404,0.679114,1.0016100000000001,1.335548,1.554403,2.110979,2.503818,2.771026,2.681691,2.449445,2.4674270000000003,2.66202,3.0636330000000003,2.716032,2.8237330000000003
21-2802318,,,,,,,,,,,,,,,,,,,,,0,0.255711,0.5782069999999999,0.9121450000000001,1.131,1.6875759999999997,2.0804150000000003,2.347623,2.449288,2.2170419999999997,2.235024,2.429617,2.83123,2.483629,2.59133
22-2802307,,,,,,,,,,,,,,,,,,,,,,0,0.323496,0.657434,0.87629,1.432865,1.825704,2.092912,2.370002,2.472753,2.4907340000000002,2.685327,3.0869400000000002,2.7393389999999997,2.847041
23-2802299,,,,,,,,,,,,,,,,,,,,,,,0,0.333938,0.552794,1.109369,1.502208,1.7694159999999999,2.046506,2.278752,2.7258169999999997,2.92441,3.3170230000000003,2.9694220000000002,2.693464
24-2802288,,,,,,,,,,,,,,,,,,,,,,,,0,0.218856,0.7754310000000001,1.1682700000000001,1.435478,1.7125689999999998,1.944814,2.391879,2.590472,2.983085,2.635484,2.359526
25-2802284,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5565760000000001,0.949415,1.216623,1.4937129999999998,1.725958,2.1730240000000003,2.3716169999999996,2.76423,2.416629,2.14067
26-2802277,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.392839,0.660047,0.9371379999999999,1.169383,1.6164479999999999,1.815041,2.2076540000000002,1.860053,1.584095
27-2802269,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.267208,0.544299,0.776544,1.223609,1.422202,1.814815,1.467214,1.1912559999999999
28-2801819,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.280091,0.512336,0.9594010000000001,1.157994,1.555607,1.208006,1.1630479999999999
29-2803807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.232246,0.685311,0.8839040000000001,1.281517,0.933916,1.041617
30-2804958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45306599999999997,0.651659,1.0492709999999998,0.70167,0.809372
31-2803816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19859300000000002,0.8307469999999999,0.7196520000000001,0.827354
32-2803801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.632154,0.9182450000000001,1.025947
33-2803802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34760100000000005,0.623559
34-2805002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.275958
35-2803803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
