순번_정류장ID,74-2804915,75-2804429,76-2804431,77-2801643,78-2801646,79-2801640,80-2801579,81-2801190,82-2801548,83-2801570,84-2806782,85-2801633,86-2801192,87-2801604,88-2801564,89-2801520,90-2801485,91-2801450,92-2804871,93-2801387,94-2801347,95-2801317,96-2801300,97-2801306,98-2801320,99-2801303,100-2801139,101-2801146,102-2801150,103-2801154,104-2801156,105-2806243,106-2806241,107-2806215,108-2800622,109-2800627,110-2800336,111-2800658,112-2800670,113-2800682,114-2800695,115-2800723,116-2800745,117-2800759,118-2800776,119-2800796,120-2800813,121-2803049,122-2802654,123-2807098,124-2802671,125-2802630,126-2803042,127-2803043,128-2803115,129-2803134,130-2803133,131-2803125,132-2803232,133-2803181,134-2803254,135-2803258,136-2803273,137-2803279,138-2803294,139-2803308,140-2805810,141-2803318,142-2803315,143-2803309,144-2803313,145-2803324,146-2803330,147-2803333,148-2803341,149-2807624,150-2803344
103-2801154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.443116,1.231034,1.587256,2.197854,2.684082,3.0234389999999998,3.468522,3.721822,3.9842459999999997,4.225943,4.680928,5.008826999999999,5.370526,5.564536,5.952392,6.344964,7.084992999999999,7.438114,7.726616,8.455827000000001,8.698164,8.616539999999999,8.514827,8.857327,9.258291999999999,9.715827,10.096508,10.399492,10.580445,10.957327000000001,11.310069,10.973647,11.120575,11.466121000000001,12.218217,12.661327,13.107194999999999,13.183489999999999,13.94152,14.538978,14.932023000000001,15.170195999999999,15.060279999999999,15.208714,15.691834,16.034357999999997,16.284972
104-2801156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.789917,1.14614,1.7567380000000001,2.242966,2.582322,3.027406,3.280705,3.54313,3.9568269999999997,4.411811,4.739711,5.10141,5.296419,5.683276,6.076848,6.887875999999999,7.240997999999999,7.5295,8.259711,8.500048,8.307424000000001,8.206711,8.547211,8.950175999999999,9.405711,9.787392,10.066376,10.274329,10.650211,10.999953,10.663530999999999,10.811459,11.159005,11.910101,12.354211,12.799078999999999,12.876373,13.632403,14.232861999999999,14.623907,14.861079,14.750164000000002,14.901598000000002,15.384718,15.726242000000001,15.975856
105-2806243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356222,0.9688200000000001,1.455049,1.794405,2.239488,2.492788,2.7552119999999998,3.16891,3.6238940000000004,3.951793,4.3144919999999995,4.508502,4.8963589999999995,5.288930000000001,6.099958999999999,6.453081,6.741583,7.470793,7.713131,7.521506,7.418792999999999,7.760294,8.161259,8.618793,9.001475,9.280459,9.484411999999999,9.861293,10.214036,9.876614,10.024542,10.371088,11.122183,11.566293,12.010161,12.087456,12.845486,13.442944,13.835989999999999,14.072161999999999,13.963247,14.113679999999999,14.595801000000002,14.939325,15.187938
106-2806241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.612598,1.098827,1.438183,1.8832659999999999,2.136566,2.39899,2.812688,3.267672,3.595571,3.9582699999999997,4.15128,4.539137,4.931708,5.743737,6.096858999999999,6.385361,7.114571000000001,7.355909,7.166283999999999,7.061571000000001,7.405071,7.806037,8.261571,8.643253,8.923237,9.12819,9.505071000000001,9.857814,9.518392,9.66532,10.014866,10.763961,11.208071,11.653939,11.730234,12.488264,13.088722,13.478767999999999,13.71594,13.608025,13.756457999999999,14.236579,14.579103,14.829716000000001
107-2806215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.880283,1.219639,1.664722,1.9200220000000001,2.182446,2.596144,3.051128,3.378027,3.740726,3.934736,4.322593,4.715164,5.604193,5.957314,6.245817,6.975027000000001,6.975636,6.551686,6.4489730000000005,6.791473,7.190439,7.649972999999999,8.030655,8.308639,8.513592,8.891473,9.243216,8.905794,9.053722,9.401268,10.152363000000001,10.594472999999999,11.039341,11.117636,11.874666,12.473124,12.86417,13.104341999999999,12.993427,13.14286,13.625981,13.967505,14.219118
108-2800622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.339357,0.7864399999999999,1.0417399999999999,1.3041639999999999,1.717861,2.172846,2.499745,2.862444,3.056454,3.4443099999999998,3.836882,4.725911,5.079032,5.367535,6.096744999999999,6.339082,6.108458000000001,6.005745,6.3482449999999995,6.749211,7.206745,7.588425999999999,7.882411,8.073363,8.450244999999999,8.800987,8.464564999999999,8.612492999999999,8.960039,9.711135,10.153245,10.600113,10.675408000000001,11.434438,12.030896,12.422941,12.661114,12.552197999999999,12.701632,13.183751999999998,13.526276000000001,13.77689
109-2800627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.447083,0.702383,0.964807,1.3785049999999999,1.833489,2.161388,2.5240869999999997,2.718097,3.105954,3.498525,4.387554,4.740676000000001,5.029178,5.758388,6.000726,5.771101,5.668387999999999,6.010889,6.411854,6.869388000000001,7.25007,7.544053999999999,7.734007000000001,8.110888000000001,8.462631,8.126209,8.274137,8.620683,9.371777999999999,9.814888,10.260756,10.337050999999999,11.094081,11.692539,12.084585,12.322757000000001,12.213842,12.363275,12.846396,13.18692,13.439532999999999
110-2800336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2563,0.518724,0.932422,1.387406,1.7153049999999999,2.077004,2.272014,2.659871,3.0524419999999997,3.941471,4.294592,4.583095,5.312305,5.554643,5.325018,5.221305,5.565805,5.965771,6.423305,6.803986999999999,7.102971000000001,7.287924,7.664805,8.016548,7.680126,7.827053,8.173599000000001,8.925695,9.369805,9.814672999999999,9.890967999999999,10.647998,11.246456,11.639502,11.878674,11.767759,11.916192,12.399313000000001,12.740836999999999,12.99145
111-2800658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262425,0.676122,1.131106,1.458005,1.820704,2.014714,2.402571,2.795143,3.684171,4.037293,4.325794999999999,5.055005,5.297343,5.066719,4.964005,5.307506,5.707471,6.166005,6.546687,6.848671,7.030624,7.4075050000000005,7.7592479999999995,7.423825999999999,7.569754,7.9163,8.667394999999999,9.111505000000001,9.556372999999999,9.632667999999999,10.389698,10.989156,11.381202,11.619374,11.509459,11.659892,12.141013000000001,12.483537,12.73415
112-2800670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41369799999999995,0.868682,1.195581,1.5582799999999999,1.7522900000000001,2.1401470000000002,2.532718,3.4217470000000003,3.774868,4.063371,4.793581,5.034918,4.805294,4.7025809999999995,5.046081,5.447047,5.904580999999999,6.286263,6.585247,6.770199000000001,7.147081,7.498823,7.162400999999999,7.309328999999999,7.655875,8.406971,8.851081,9.295949,9.372244,10.130274,10.728732,11.120777,11.35895,11.249034,11.398468,11.880588000000001,12.224112,12.474725999999999
113-2800682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.454984,0.782884,1.1455819999999999,1.3395920000000001,1.7274490000000002,2.120021,3.009049,3.362171,3.6506730000000003,4.379883,4.622221,4.391597,4.289884,4.631384,5.032349,5.489884,5.871565,6.1735489999999995,6.3555019999999995,6.7323830000000005,7.0841259999999995,6.747704,6.8946320000000005,7.241178,7.992274,8.436383,8.881252,8.957546,9.715575999999999,10.314035,10.70608,10.944252,10.834337,10.98377,11.466891,11.809415,12.060027999999999
114-2800695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3279,0.6905979999999999,0.884608,1.272465,1.6650369999999999,2.554065,2.907187,3.195689,3.925899,4.166237000000001,3.937613,3.8348989999999996,4.1764,4.577365,5.0349,5.417581,5.718565,5.900518,6.277399,6.629142,6.29272,6.439648,6.787194,7.539289999999999,7.981399000000001,8.426267999999999,8.502562,9.260591999999999,9.860051,10.252096,10.490267999999999,10.379353,10.528786,11.012907,11.356431,11.605044
115-2800723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362699,0.556709,0.944566,1.337137,2.226166,2.579287,2.8677900000000003,3.5980000000000003,3.8393379999999997,3.7227129999999997,3.6210000000000004,3.9625,4.363466000000001,4.821000000000001,5.202682,5.504666,5.687619000000001,6.0635,6.415243,6.078821,6.2257489999999995,6.5722949999999996,7.32339,7.7685,8.212368,8.288663,9.047692999999999,9.645151,10.037197,10.275369,10.166454,10.314886999999999,10.797008,11.139532,11.391145
116-2800745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19401,0.582867,0.9754379999999999,1.8644669999999999,2.217589,2.506091,3.2353009999999998,3.476639,3.5040139999999997,3.401301,3.7438019999999996,4.144767,4.603301,4.982983,5.487967,5.46892,5.845801,6.196544,5.8601220000000005,6.00705,6.353596,7.104691000000001,7.548800999999999,7.994669,8.069964,8.826994000000001,9.426452000000001,9.819498,10.05667,9.946755,10.097188000000001,10.579309,10.921833,11.172446
117-2800759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.388857,0.781428,1.670457,2.0235790000000002,2.312081,3.041291,3.283629,3.311005,3.208291,3.550792,3.951757,4.4092910000000005,4.790973,5.294957,5.27491,5.651791,6.003533999999999,5.667112,5.81404,6.160586,6.911681,7.355791,7.800659,7.876954,8.634984,9.233442,9.625488,9.863660000000001,9.753745,9.903178,10.386299000000001,10.728823,10.979436
118-2800776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.392572,1.2816,1.634722,1.9232240000000003,2.6524349999999997,2.8937720000000002,2.922148,2.818435,3.160935,3.5619,4.020435,4.401116,4.9071,4.8860529999999995,5.262935,5.613677,5.277255,5.4251830000000005,5.770729,6.521825,6.965935000000001,7.411803,7.487098,8.245127,8.844586,9.236631,9.473803,9.363888000000001,9.514322,9.996442,10.338966000000001,10.58958
119-2800796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8890290000000001,1.24215,1.530653,2.260863,2.5012,2.534576,2.431863,2.7733630000000002,3.175329,3.632863,4.014545,4.521529,4.498481,4.875363,5.227106,4.890683999999999,5.037611,5.3851569999999995,6.134253,6.579363000000001,7.0242309999999994,7.1005259999999994,7.858556,8.457014,8.84806,9.087232,8.976317,9.12675,9.609869999999999,9.953395,10.202008
120-2800813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353122,0.641624,1.3718350000000001,1.6131719999999998,2.038121,2.388835,2.731335,3.1323,3.589835,3.9715160000000003,4.5105,4.455452999999999,4.832335,5.184076999999999,4.8476550000000005,4.904583000000001,5.251129,5.916225,6.3613349999999995,6.806203,6.881498,7.6405270000000005,8.238986,8.631031,8.869203,8.759288,8.908722000000001,9.389842,9.733366,9.98298
121-2803049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288503,1.018713,1.26005,1.685,2.035713,2.378213,2.779179,3.236713,3.6183949999999996,4.157379,4.1023309999999995,4.479213,4.830955,4.4945330000000006,4.551461,4.898007,5.564103,6.008213,6.452081,6.529376,7.287406,7.884864,8.276909,8.515082000000001,8.406166,8.5546,9.03772,9.379244,9.629858
122-2802654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7302109999999999,0.971548,1.3964969999999999,1.747211,2.089711,2.4906759999999997,2.948211,3.3298919999999996,3.868876,3.813829,4.190711,4.542453,4.206030999999999,4.352958999999999,4.699505,5.450601,5.894711,6.3395790000000005,6.415873,7.173903,7.772361999999999,8.164407,8.402579,8.292664,8.442098,8.924218,9.266742,9.517356
123-2807098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24133800000000002,0.666287,1.0170000000000001,1.3595,1.760466,2.218,2.599682,3.138666,3.083618,3.4605,3.812243,3.475821,3.6227480000000005,3.969294,4.72039,5.1645,5.609368,5.685663,6.443693,7.042151,7.434197,7.672369000000001,7.562454,7.711887,8.195007,8.537532,8.788145
124-2802671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42495,0.775663,1.118163,1.5191290000000002,1.976663,2.3583439999999998,2.898329,2.8422810000000003,3.219163,3.570905,3.234483,3.381411,3.727957,4.4790529999999995,4.923163,5.368030999999999,5.444326,6.202356,6.800814,7.1928589999999994,7.431032000000001,7.321116,7.47055,7.9526699999999995,8.295194,8.545808000000001
125-2802630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350713,0.693214,1.094179,1.551713,1.933395,2.473379,2.417332,2.794213,3.145956,2.809534,2.9564619999999997,3.303008,4.054103,4.498213,4.943080999999999,5.019376,5.777406,6.375864,6.7679100000000005,7.006082000000001,6.896167,7.0456,7.528721000000001,7.870245,8.121858
126-2803042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3435,0.744466,1.202,1.583682,2.123666,2.0676189999999997,2.4445,2.796243,2.459821,2.606748,2.953294,3.70439,4.1485,4.593368,4.669663,5.427693,6.0261510000000005,6.418197,6.656369000000001,6.546454,6.695887,7.1790080000000005,7.5215320000000006,7.772145
127-2803043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400966,0.8585,1.240182,1.779166,1.724119,2.101,2.452743,2.116321,2.263249,2.609795,3.36089,3.805,4.249868,4.326162999999999,5.084193,5.682651,6.0746970000000005,6.312869,6.202954,6.352387,6.8345080000000005,7.178032000000001,7.427645
128-2803115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.457535,0.839216,1.3782,1.323153,1.700035,2.051777,1.715355,1.8622830000000001,2.208829,2.959925,3.404035,3.848903,3.9251970000000003,4.683227,5.281686,5.673731,5.911903,5.801988,5.951422,6.433542,6.776066,7.026680000000001
129-2803134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382682,0.922666,0.866619,1.2435,1.595243,1.258821,1.405749,1.7522950000000002,2.50339,2.9475,3.392368,3.468663,4.226693,4.825151,5.2171970000000005,5.455369,5.345454,5.494887,5.9770080000000005,6.319532,6.570145
130-2803133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.538984,0.9789370000000001,1.355819,1.707561,1.437502,1.58443,1.9309759999999998,2.6820720000000002,3.126182,3.57105,3.6473449999999996,4.405375,5.003833,5.395878,5.634051,5.524135,5.6735690000000005,6.155689,6.499213,6.749827000000001
131-2803125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.439953,0.8168340000000001,1.168577,1.540514,1.887083,2.233629,2.984725,3.4288339999999997,3.873703,3.949997,4.7080269999999995,5.3064860000000005,5.698531,5.936703,5.826788,5.976221,6.458342,6.800866,7.052478999999999
132-2803232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382882,0.734625,1.106562,1.61513,1.9616759999999998,2.712772,3.156882,3.60175,3.6780449999999996,4.436075,5.034533000000001,5.426579,5.664751,5.554836,5.704269,6.18639,6.529914,6.779527000000001
133-2803181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.351743,0.72368,1.232248,1.578794,2.3298900000000002,2.7739999999999996,3.218868,3.2951629999999996,4.053193,4.651651,5.043697,5.281869,5.171954,5.3213870000000005,5.803507,6.146032,6.3966449999999995
134-2803254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37193699999999996,0.8805059999999999,1.227052,1.978148,2.4222580000000002,2.867126,2.943421,3.70145,4.2999089999999995,4.691954,4.9301260000000005,4.8202110000000005,4.969645,5.452765,5.795289,6.044903
135-2803258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5085689999999999,0.855115,1.606211,2.050321,2.495189,2.571483,3.329513,3.927972,4.320017,4.558189,4.448274,4.597708,5.079828,5.422352,5.672966000000001
136-2803273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346546,1.097642,1.541752,1.98662,2.0629150000000003,2.820945,3.419403,3.8114480000000004,4.049621,3.9397050000000005,4.089139,4.5712589999999995,4.9137830000000005,5.164397
137-2803279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.751096,1.195206,1.6400740000000003,1.7163689999999998,2.474399,3.072857,3.464903,3.703075,3.5931599999999997,3.742593,4.2247129999999995,4.568238,4.818851
138-2803294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44411000000000006,0.888978,0.9652729999999999,1.7233029999999998,2.321761,2.713806,2.951979,2.842064,2.9914970000000003,3.473617,3.8161410000000004,4.066755000000001
139-2803308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44486800000000004,0.521163,1.279193,1.8776509999999997,2.2696970000000003,2.507869,2.397954,2.547387,3.030508,3.373032,3.623645
140-2805810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.449031,1.2070610000000002,1.8055189999999999,2.197565,2.435737,2.325822,2.4752549999999998,2.958376,3.3009,3.5505129999999996
141-2803318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.760031,1.3584889999999998,1.750534,1.988707,1.8787909999999999,2.028225,2.511345,2.853869,3.103483
142-2803315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.600459,0.992504,1.230677,1.1207610000000001,1.270195,1.7533150000000002,2.095839,2.345453
143-2803309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.393046,0.6322180000000001,0.522303,0.671736,1.1528559999999999,1.4953809999999998,1.7459939999999998
144-2803313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.349435,0.630257,0.779691,0.761811,1.104335,1.354949
145-2803324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.282823,0.43225600000000003,0.6366390000000001,0.9791629999999999,1.229776
146-2803330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14943399999999998,0.9005540000000001,1.2430780000000001,1.478402
147-2803333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.751121,1.093645,1.328968
148-2803341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352524,0.6031380000000001
149-2807624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250614
150-2803344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
