순번_정류장ID,1-2801796,2-2803544,3-2801806,4-2801954,5-2802024,6-2802098,7-2802129,8-2802168,9-2802828,10-2802378,11-2802399,12-2802456,13-2802509,14-2802365,15-2804851,16-2807104,17-2807598,18-2807344,19-2806484,20-2807326,21-2805694,22-2805636,23-2806053,24-2806032,25-2806025,26-2805697,27-2805699,28-2805701,29-2807440,30-2806806,31-2805704,32-2807625,33-2803157,34-2803651,35-2806491,36-2803182,37-2803678,38-2803679,39-2803155,40-2805705,41-2803154,42-2803655,43-2806607,44-2805970,45-2805972,46-2807630,47-2807300,48-2803190
29-2807440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21200300000000002,0.654737,0.9077649999999999,1.348717,1.709752,2.030143,2.451059,2.9503779999999997,3.23635,3.7063019999999995,4.569783,5.3105139999999995,5.967062,6.351163,6.752476,7.053446000000001,7.574591000000001,8.042579,8.127763
30-2806806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44273500000000005,0.695762,1.136715,1.49775,1.818141,2.239056,2.7383759999999997,3.024348,3.4933,4.3567800000000005,5.098512,5.75506,6.139161,6.664948,6.965917,7.487062,7.955050999999999,7.960235000000001
31-2805704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25402800000000003,0.69498,1.056015,1.376407,1.797322,2.296641,2.581613,3.051565,3.915046,4.655777,5.312325,5.698427,6.223212999999999,6.524182,7.045327,7.5133160000000005,7.5195
32-2807625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.441953,0.802987,1.1233790000000001,1.544294,2.043614,2.328586,2.798537,3.663018,4.40275,5.059298,5.444399,5.970185,6.272155000000001,6.7923,7.260288,7.265472
33-2803157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361035,0.681427,1.102342,1.601661,1.8866330000000002,2.356585,3.221066,3.9617970000000002,4.617344999999999,5.003447,5.5292330000000005,5.8292019999999996,6.3513470000000005,6.818336,6.90452
34-2803651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.320392,0.7413069999999999,1.240626,1.526598,1.99555,2.8590310000000003,3.599762,4.256311,4.641412,5.167198,5.468168,5.989313,6.457301,6.542485
35-2806491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.420915,0.920235,1.205207,1.6751580000000001,2.538639,3.279371,3.935919,4.32102,4.846806,5.147776,5.668921,6.136908999999999,6.222093
36-2803182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49932,0.784292,1.254243,2.117724,2.8584560000000003,3.5150040000000002,3.9001050000000004,4.425891,4.726861,5.248006,5.715994,5.801178
37-2803678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285972,0.7559239999999999,1.619405,2.3601360000000002,3.016684,3.401785,3.927572,4.228541000000001,4.749686,5.217675,5.302859
38-2803679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47195200000000004,1.335433,2.076164,2.732712,3.117814,3.6436,3.9445690000000004,4.465715,4.9337029999999995,5.018887
39-2803155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.867481,1.608212,2.264761,2.6498619999999997,3.175648,3.476618,3.997763,4.465751,4.550935
40-2805705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.740732,1.3972799999999999,1.7823810000000002,2.3081669999999996,2.609137,3.130282,3.59827,3.6834540000000002
41-2803154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.664549,1.04965,1.575436,1.8764060000000002,2.397551,2.865539,2.950723
42-2803655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.385101,0.9108879999999999,1.211857,1.7330020000000002,2.200991,2.286175
43-2806607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.525787,0.8267559999999999,1.347901,1.8158900000000002,1.9010740000000002
44-2805970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30096999999999996,0.8221149999999999,1.290103,1.836713
45-2805972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.521145,0.9891340000000001,1.621318
46-2807630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48098900000000006,1.113173
47-2807300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.632184
48-2803190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
